Tº fan free_t_5,Oil fan free_t_5
41.83179315682919,11.99866548227387
47.304166487168985,12.158389135691966
17.990295745416642,11.294566909322565
25.786449543666432,11.533844088795684
9.280595024367196,11.045462168864113
43.14577309242278,11.970753395069524
73.11358499413227,12.797284291296025
52.423650460918715,12.233381442273554
44.77316705392077,12.062286680491896
44.77316705392077,12.062286680491896
19.96586251752376,11.3690857865178
31.510081458490895,11.68180592529159
31.487612520132213,11.68247019544672
47.91366844248505,12.117990317624233
47.91366844248505,12.117990317624233
20.608218527161345,11.414931882375033
0.2712915157935596,10.823191203356105
60.210523756752906,12.496271587777429
50.6478713059566,12.174536215620208
42.044143034454116,11.931956237074614
15.402617665894613,11.211248426219374
13.076884750456687,11.26370122295003
51.44368306052191,12.213166210537777
21.93481325452476,11.409854127440905
21.105681652843526,11.416236078447056
21.105681652843526,11.416236078447056
33.76144254579063,11.777864835287314
35.54344638745758,11.7430379352365
22.996080833978915,11.498896998221184
32.37816006244626,11.651331778362254
31.391468782895075,11.673599111774609
31.391468782895075,11.673599111774609
33.76265967339217,11.734511032417354
58.827026783002005,12.401416483231133
58.827026783002005,12.401416483231133
57.898713784405246,12.360372069277544
62.64154754568039,12.475228136399018
46.31613676049222,12.032542140793971
44.03089811424271,12.081535636134197
45.73222492793611,12.050374346000151
31.427990165383328,11.666537187480325
49.66785429913223,12.15961257428075
44.78771448534414,12.027775887598555
34.492399760930994,11.791446839250918
34.64501434220218,11.747875107935414
55.67085370568656,12.353648708436971
47.47295778134468,12.121189808277657
21.489178779827427,11.388228994305724
20.84873061437238,11.40856283498043
64.39323755622587,12.551339173118304
75.63560067623287,12.853431078544293
66.90824021041438,12.62467998892202
-0.3836023365619381,10.842411870755083
32.89209136074076,11.771045930913303
49.89333867174756,12.196411902836108
56.72778903589519,12.394180383839686
56.72778903589519,12.394180383839686
44.23360301214487,12.038373974238446
16.2915740680292,11.199954448221275
27.709723445694827,11.65338787683792
11.219559749870404,11.05810638778137
11.219559749870404,11.05810638778137
22.819569680697526,11.47357147762404
22.819569680697526,11.47357147762404
17.621904450494252,11.302983776579548
19.56273785747646,11.341456821999708
27.77698763019942,11.58881565902071
27.436411566752714,11.596781343104269
32.29176635920611,11.706926250542189
49.03883017752224,12.147475703943217
27.511393876804846,11.563985573403084
26.317700178718493,11.603662885337634
13.94243686835938,11.188898286369133
12.949939448750895,11.222443202283284
12.949939448750895,11.222443202283284
28.923972455941513,11.585615756111235
22.230606257722787,11.431005771188145
-5.110473447507708,10.669000736736878
-1.9728681577687444,10.766803316868604
-0.6685166131015188,10.838503234125163
49.364119612973006,12.19761643872856
36.37694864545438,11.829225954614683
47.88470957302195,12.096095182853634
47.88470957302195,12.096095182853634
40.46248479489348,11.941304735018049
24.705548463530633,11.475734148619459
42.74872612601218,12.01009072753677
3.7704497627514675,10.946960508630593
3.7704497627514675,10.946960508630593
3.154881574513202,10.933938547010982
3.0467615706210505,10.930543426750996
-7.634840403808363,10.656394107385514
-0.8553814188565257,10.850717986615399
-0.8553814188565257,10.850717986615399
1.0065088880579514,10.839277446828369
4.319857292290697,10.898807515285888
-3.4843365705909823,10.796226579088863
-4.887982004554116,10.67248351922668
-5.054239689080363,10.688292774823072
-7.684384496494224,10.617957639729704
-10.051210803488331,10.45058268469223
-11.300566617078081,10.502040452279054
-7.299756053226455,10.687677453811242
-1.3185056250825031,10.751850157145261
10.40405725663156,11.050299679017709
9.419015185016622,11.07537198749417
21.99746123072215,11.456169324411473
20.08706191967809,11.37821550809073
51.8150886327049,12.237926153932651
9.247133950400862,11.093219722874823
16.3506003711374,11.266863083648287
18.109238663191476,11.325154433348075
16.53322895340525,11.260676067403612
14.179223272076309,11.220284772106714
14.179223272076309,11.220284772106714
54.949308838502496,12.283538437682246
46.28366791524233,12.08203412856179
46.28366791524233,12.08203412856179
38.29580391809341,11.851806575246894
19.954859976678268,11.326893771327269
32.31212825796144,11.713634115348032
55.79008943681015,12.306507320512862
44.97007732861924,12.065724208869907
53.24950737883723,12.259249337567184
53.24950737883723,12.259249337567184
3.4333207985229026,10.93147356578553
17.0976792001982,11.299674057640845
31.92740896175852,11.685545984483808
33.649434070475785,11.753853971196873
40.678393016346206,11.911065830028585
24.456652474809133,11.52811464293935
25.07150039334008,11.53915145100558
35.87194280759867,11.824824803108532
17.208363211706647,11.264706835190111
25.548156219897056,11.552499862085247
49.94168081046113,12.11523539731953
30.38724195874612,11.610113656592876
29.08553040581463,11.72392919043751
15.778386453573663,11.243243055753897
16.64901707595631,11.377087741507772
9.283316386867506,11.088107027922131
9.988097900047878,11.116574954457608
3.9501360906100293,10.936235009802838
-8.307038956533058,10.612358257909479
-8.307038956533058,10.612358257909479
14.495472387891272,11.23592070654326
25.3168090327374,11.500171355137967
41.592205924461126,11.958747028431793
11.266620126992336,11.129696346590276
15.401553837768045,11.212277478859985
27.69957220753479,11.556919341454567
-18.471577771413372,10.35107635581089
-13.685616203767475,10.43141427149344
-13.621463518219793,10.485171707386455
-9.511060543864733,10.625251932836225
21.51305269258733,11.390060387703281
21.548515406895966,11.397446776456444
11.492228303929991,11.11002529938751
28.949341588605034,11.6520644530452
33.98246390116849,11.724248385438386
23.371950817490127,11.439212983298365
36.53727940129271,11.828327135891316
21.973507964142463,11.399020458692386
43.297750829867944,11.987929410293678
46.172685715112024,12.087241274683073
49.43103775012772,12.159375317615199
92.36890198770932,13.350951819877887
99.78022935871304,13.499344652708114
82.4814435183593,13.055215796947527
85.83184163941677,13.147789191100674
85.85778546216783,13.13683071397967
84.95118896770506,13.19263110618966
93.97624290380216,13.334013687478372
-23.8033476300853,10.164518930425807
14.655922118189757,11.231194992570517
6.919712350659037,10.965684212533771
39.03177019765347,11.838150577501855
51.12546216740368,12.256960525070134
19.98215507605689,11.40592324618754
42.482256835775914,11.96538042661942
44.240106065732526,11.919985052782309
10.57635531389379,11.137738526261508
7.352291402570176,11.007313163718084
7.728968324508153,11.024540439811757
12.587981396573893,11.149297536870995
30.108034561423953,11.65428661435345
24.09107304538541,11.484527004106193
21.45592890479887,11.37756025839526
43.667735618833674,11.978362836647806
41.76232272564306,12.018015699774816
44.212960608204284,11.964498022058601
37.03996123188419,11.84904318605721
19.21131969359284,11.322693075846965
18.553240334751937,11.368280440428448
19.715945796671114,11.336723122580441
51.62005788040581,12.16982038401543
13.84403541284299,11.180337623778305
25.638681764332265,11.517104192859238
21.609556319123648,11.458093469469048
21.609556319123648,11.458093469469048
22.663916288026023,11.442233513001476
37.589155477188946,11.90369570078889
36.92340991012412,11.892181447947634
43.18419466820098,12.000546565621452
40.8773656058546,11.968844855291076
6.088541179487272,10.972169679542517
6.088541179487272,10.972169679542517
6.088541179487272,10.972169679542517
9.067622891842111,11.07276813630593
9.067622891842111,11.07276813630593
9.067622891842111,11.07276813630593
25.421577041405968,11.490651308798702
54.09793204801256,12.28368059703096
51.082068097936485,12.140924385510145
49.157087453107074,12.196688186517836
56.25514946493632,12.297816897219993
56.25514946493632,12.297816897219993
64.63047746770508,12.6052992416111
64.58830494332591,12.623463457996387
64.58830494332591,12.623463457996387
64.10593855278087,12.636488039128016
86.83009093751821,13.148104923140831
87.47705473393275,13.154379115600657
48.367904879748494,12.19662060824064
53.32499723729224,12.211475390369614
46.11434134634021,12.02559541258913
46.11434134634021,12.02559541258913
31.937837795816613,11.69873411081898
47.64916407907901,12.137556457533748
30.904216003089893,11.610434811180594
30.904216003089893,11.610434811180594
30.904216003089893,11.610434811180594
30.446499191011913,11.596480568536553
46.71855379690651,12.032852233749106
10.82003433005139,11.13745580351633
7.167677187760626,11.053816137191204
18.330009264597535,11.29939774180855
68.43776048826102,12.706496904739993
63.76479985550405,12.518443659246959
40.73370280872033,11.941463992166442
40.73370280872033,11.941463992166442
36.27368584748176,11.844768102223227
53.606901710141464,12.334671313812711
53.606901710141464,12.334671313812711
56.71717158933994,12.271632518349083
61.27488669298184,12.473027193941947
42.38659744229506,12.010262764361162
8.862131435300213,11.088075000192337
26.326296698109616,11.606548975773654
35.38710745584428,11.765556843758436
39.54094784080982,11.91622076031285
27.08684121140682,11.585870760877338
59.71542851631409,12.45463680004763
36.21108757413717,11.819887069689191
50.399097078865296,12.16285236608713
32.76014433588994,11.712560436122137
48.1838347767724,12.107503094680101
29.690908653997543,11.644806327268093
-1.639610895711139,10.787441732552988
12.141964026951245,11.14813717433445
9.295989530201618,11.107611312183717
0.8539787909695,10.884792931925615
-0.82694768163027,10.772806564526567
-0.038492586720340394,10.78094402302069
4.884973863885811,10.958274131577372
5.363498748747421,11.029040441833835
6.40027394239666,10.977440650864919
1.8857127529727473,10.912330910456841
2.7622150107415306,10.948980374926904
2.7622150107415306,10.948980374926904
34.19424077743295,11.79279328067159
34.11997445430989,11.80137639107855
34.11997445430989,11.80137639107855
10.19935499885975,11.118039989957033
10.745620631839106,11.116424888885021
10.745620631839106,11.116424888885021
47.08703480599981,12.119250216615319
32.19273997720114,11.671125884812367
28.507772458263766,11.574580069212898
28.507772458263766,11.574580069212898
2.780561537672987,10.879423965665396
1.3628931059700677,10.883841684853206
16.302557310288325,11.246380794384969
16.302557310288325,11.246380794384969
16.10159399229237,11.232372148179078
14.161501782070143,11.250833908263928
14.161501782070143,11.250833908263928
2.9215151816643665,10.882762096181606
2.9215151816643665,10.882762096181606
16.823347502389982,11.338513437049533
31.520763725990786,11.73188870064657
49.69158401984558,12.147466321443709
50.16236453139913,12.147255961904852
23.54779627299927,11.47858874048853
19.706303405536648,11.333221355777242
30.868215293765623,11.615390706025094
33.6350720061323,11.713110056008665
50.01404633993629,12.165192985878178
60.958270203423666,12.50386096809719
62.677476066643905,12.450327410156811
51.472872375237735,12.276870894567645
52.74826602191652,12.260013083564216
52.78051336999612,12.212821839420796
59.824420835576596,12.39439187348791
59.19734456973822,12.406845225914703
60.39804939466062,12.462967720770603
51.206288398736284,12.221320774659636
50.81015407948942,12.244480785977501
52.83614565144946,12.172910230080394
50.22858381703912,12.255019753244683
60.05644851335095,12.465476280415626
55.82126774884796,12.322887569726058
55.82126774884796,12.322887569726058
58.11479867776529,12.362710938468458
73.32753700878784,12.820722050633028
74.31928905920121,12.792161958974562
74.81542097471285,12.80100618002438
74.44418319228438,12.780803414726746
74.03753624393939,12.79014207341981
74.03753624393939,12.79014207341981
70.4704488795449,12.702194129264736
70.4704488795449,12.702194129264736
75.88924050121315,12.894831185257438
75.88924050121315,12.894831185257438
84.61628507475295,13.095924575483599
83.76474199176003,13.130805923687342
85.0381143472434,13.078659423925954
83.42058514562021,13.033551917149335
80.50761944875642,13.074929648520662
76.20770887272506,12.962703171749398
79.96931223082947,12.891471197199463
64.49395900856688,12.646936929643584
24.202022334973304,11.476895693081007
20.491526978106858,11.366156564801862
20.011565812003667,11.408402706943116
10.818085177476249,11.14384212881406
36.304891845129255,11.87358345532682
36.304891845129255,11.87358345532682
50.794365433056356,12.129808205408088
50.794365433056356,12.129808205408088
25.265716042944046,11.604849011034291
25.265716042944046,11.604849011034291
28.59027863599775,11.527724544041801
27.312820980822902,11.50834244169826
32.65843225111324,11.602418187207753
30.8358986519302,11.613115394049174
26.658096047619864,11.55579863550793
28.482649611233438,11.634740876880784
28.482649611233438,11.634740876880784
46.233847195568266,12.114886902005512
46.233847195568266,12.114886902005512
20.138336013393918,11.340959363814916
2.1693200891984104,10.928482168910769
2.556338032591805,10.93265858951911
5.642988139551792,10.993146187215343
29.53451611483377,11.66497959721465
29.78321816553326,11.667582340061253
38.230222302547645,11.86735543401297
49.685154157434,12.152143057519021
33.39008720008691,11.714324882391958
22.17110934613842,11.428489485410955
21.38418809198129,11.410960018954482
4.478852041950572,10.960511942319984
56.204028822826395,12.252913678333568
47.071488578886594,12.04243255364151
61.00394068438439,12.472321941483457
58.89107566689687,12.443420002452985
76.63968381651198,12.887507873698814
29.830418429128468,11.632508557460223
56.67543428739123,12.341818555529262
49.62533231737401,12.218056521070666
40.68181764262871,11.839204433703316
40.68181764262871,11.839204433703316
40.68181764262871,11.839204433703316
15.900675753909969,11.219185281448611
23.516869020394108,11.471893337013519
7.036060856768726,11.019880256351236
37.59509798634046,11.891328009899544
58.40712379941245,12.37530545616115
46.76474722372767,12.043682166734753
46.33339171991115,12.051906917549948
34.11576301123818,11.780820091720399
34.14804122598787,11.721826774709069
14.863345081988612,11.193498024360162
19.866798901539827,11.328606819392244
2.8416801511890903,10.936798987590167
2.0089846789654757,10.95133506789041
16.838173863587127,11.288667080605354
34.6975823932306,11.668213074755027
64.19329392837358,12.567325821037418
47.240024792421735,12.099432520873851
34.272325496741665,11.753674950861448
33.87021270038312,11.768249089991125
40.57144284101804,11.909522956969257
40.73861686350133,11.901282360657424
40.796518496436896,11.899531239213568
19.029656236743815,11.339286637340706
3.863268208461969,10.952022375800656
3.863268208461969,10.952022375800656
-7.255919209883543,10.632668789637272
75.88756667698458,12.881307806492607
47.16813295335758,12.12589145081092
32.52230200653382,11.768553926981465
33.62756859331874,11.724160253516589
36.4442660442329,11.843746336270348
67.16080336148855,12.650936819014085
16.826927662482852,11.340395800463233
44.91243163501505,12.078166458547368
44.91243163501505,12.078166458547368
1.6192559413629661,10.954621507146726
19.029466991515722,11.337075421429459
8.42790942268834,11.074614754067667
8.42790942268834,11.074614754067667
2.4650375794422263,10.824414878754833
-27.811360485528173,10.088118833514082
101.73241482315215,13.549391428400618
102.39131414799417,13.545525481156597
99.6361754965326,13.500421692078792
104.24037198746078,13.601492997333878
94.46108290492867,13.414499110131842
91.74370856991021,13.310699635610064
45.96686634056588,12.033988861531046
45.96686634056588,12.033988861531046
40.63299005370735,11.95925973123886
34.08615239556548,11.844268221104421
37.50245041184684,11.764669444187481
39.13201182364655,11.860825973057715
34.525916722552765,11.74558493160397
33.85407765824165,11.655846806811372
33.271452902114596,11.665469701544152
33.271452902114596,11.665469701544152
24.21705392940086,11.546980579393944
