O2 sampling_t_2,Tº gas entry_t_3,H2 sampling_t_3,H2 sampling_t_2
51.23989694165292,-55.97856518281127,0.5121268523174131,7.11758853809312
54.78272539291838,74.47465863498698,3.6393614175764304,-1.5745866672371711
42.91181661871629,67.66875885453152,5.155677917692494,-2.581196334625014
29.74513627052914,91.35861432009234,3.2522826636051825,-4.473541617695202
64.48319395542306,-41.42252517492547,2.4690119248346414,4.129401044932715
80.08977857238453,-64.29350251187051,2.7005663501028634,6.369856623278888
66.95088138091995,-86.96598067805006,2.683276634043013,7.09632436103905
100.30088702347028,157.10919899244655,1.990840908495055,-5.275837927920265
67.43530001155892,-132.65661723450125,1.0799636555443228,9.393144080873073
81.8598220271463,12.448021024240578,4.091927594758129,2.4912180611532255
28.3375179745617,85.46980297658115,2.0522634004442653,-3.70292736311442
69.8285800477594,-21.015660373575045,0.9933049959166056,2.9847510462811226
95.4649454301127,-54.703064985130446,1.1547943097258924,6.872135835505761
85.77447758903014,-50.45054087565764,1.1017447184755946,4.662614645553227
83.83658037574878,-41.70784063228771,3.156574003996296,7.452538044159378
95.98441500164525,-56.09627448066829,0.7190033644554997,7.412706677227602
53.02443519542336,38.52305956844968,3.6281434349799797,0.937889969877978
60.96982346714715,-37.75513302321956,0.4471533389582706,5.202143798489576
32.02369172924495,-67.43212099917827,0.7525392733386436,4.345158453611784
134.6374593334979,-70.30602703577091,3.7122494063469293,9.187162884829618
129.0003549970327,-64.68229414936891,3.6102144302242585,8.456421444887818
104.76547864502012,-110.60001760731868,1.9594596479206852,11.24906475563342
31.88592498328592,74.38161059191009,1.978729642291574,-2.859727774893077
48.63147883912609,54.83541262422208,1.3980858933178664,-1.5252956565531124
63.41338903350332,-70.72280361797763,2.1632075765113763,4.819644720313629
71.34553433379972,39.069383058739845,0.7658944206899985,-0.29678100245473293
79.92293547790466,130.50672089019966,1.315282413136247,-6.029982437449852
84.70252414344648,115.72986929200195,2.6919873146692948,-2.714751237687711
23.91310594047911,-6.4813223351171665,2.000256314036643,0.5461831906885559
57.452032243772564,69.63698766491225,1.111322133715975,-0.7639033227168581
84.81578238733803,32.88056204421209,2.992789791948091,2.0397174823334603
76.76715390221833,0.5884757487069212,2.4625650723125894,3.4646471787388857
60.248811923637305,-15.374941355337608,2.059110099226388,2.751768544300532
75.85565304110678,18.752648102660093,2.4873855171936654,2.4464588840008377
