Tº motor coupled_t_2,Tº motor free_t_2,Tº fan free_t_3,Tº fan free_t_4,Tº fan free_t_5,Tº fan free_t_2
25.715972838823145,10.891309896448178,5.54018915138394,23.689624041389735,0.08655925193124503,15.486347491759943
31.333503123592834,-1.8398084906655559,-21.342738727377963,-8.34737695342548,63.54509903790333,-38.294148866691735
18.810999809303226,19.374079064036092,45.42179378990019,-0.4039544687456349,14.86089736351013,61.22288078257172
7.833126906514602,18.212918669795066,40.69676227140575,9.884366659714004,18.74154700183751,56.764373706069044
11.0100853063889,6.6718882722606345,30.733359974631515,-34.03561034325318,73.22994110728088,24.902131687856198
4.943419585960846,15.954230345283168,-43.30992014280403,-9.978538293640845,32.316861689710144,-16.75648562026911
15.297045762906379,2.1187038909850835,6.625180245361991,14.126924187280967,30.127703941928022,35.97320865734126
18.590461666576473,13.860654985170578,18.29680666715521,-13.346952864318258,10.853333339450469,21.006636162225178
14.702484402540946,18.15000467815415,21.91805567193655,31.94495774345186,12.939240930555085,26.64434046857231
16.385257692756618,4.067745914665047,-1.7740484214152161,8.509668892692133,34.936144604092924,-3.0849804629536486
7.104277952690899,12.544345517716572,5.2455631976578445,-3.938517644654384,32.65818433042354,11.023842950604088
13.04909437448442,5.734153804950412,-15.731379270685817,5.1311703403119395,38.74753057165417,-17.641379855807433
9.176176630947566,15.060268032555694,-1.4416767634504737,-1.9350940834486758,81.43154717205296,-0.4102863804366361
17.725307022096132,14.90753099755863,-20.410443031772743,21.033569328631806,19.151872218903947,-19.641733440805844
10.733582901318265,8.543409299456918,13.085725377820381,-23.324129422079668,63.355599723036036,27.49571131118703
17.970732106518437,9.104681734411413,5.028252985861549,-14.451168767892305,21.692069035752432,23.113755381403926
-5.350631094065118,12.89975926646148,-3.705314656666877,24.945555118714616,34.14785532315674,-23.076119664041833
25.93040029278009,5.635888291247505,23.725052182145774,-27.36834449087403,36.52567114300354,23.384162734444892
24.297607009836597,0.5016935839916196,18.37674311329725,25.340092786449492,62.30036146296833,38.52276734886191
3.4940267685239004,-1.358506622264291,17.760132597805853,-17.031599440165223,58.723087997192835,3.60426858925031
