Tº fan free_t_0,Oil fan free_t_1,Oil fan free_t_2,Oil fan free_t_5,Oil fan free_t_0
-3.5437473500976644,0.14197326767496593,0.08847054463466307,11.84544067685751,0.15880332573606182
2.7734202311085503,0.11034401818077078,0.05195380487487468,11.740901305927455,0.17990240030153348
-5.050282933662571,-0.06254733090388587,0.0861092612399115,11.85086211097075,0.011864878413369556
-1.8247696193845573,0.010343118448624178,0.08670444278683453,11.824038629320503,0.0571268225027641
-6.087320079794951,0.007127032045696536,0.02985835436311217,11.799200597540384,0.06169520390104939
-15.090045745263765,0.024470710587664143,0.11487789599050006,11.774145191426522,0.0348222241997149
19.754424106463702,0.044695856038934376,0.0058217467035054996,11.763947185099086,-0.0003468159381340985
1.6705673686934297,0.04308504970484127,0.033664768035512535,11.75480462739019,0.05218503047540681
-4.341197463232707,0.03581303251598585,0.07343450876819532,11.83138997279349,0.012410307868889617
-9.917139578336498,0.01404378380349833,0.05677106090342603,11.739446077318407,0.05012707675636337
5.590073762023359,0.04949536857069347,0.11039782756562243,11.89517807620353,0.01438527141336261
-2.2271286358120643,0.10880093170616414,0.02361420184775276,11.739154716183041,0.1567614084736749
21.2209431148047,0.1638752370659676,0.08572137141167503,11.86819776426415,0.21186345663985673
33.78757618745965,0.13433280501463088,0.12047850029912721,11.765355382719783,0.26169464396101183
-8.29095605676019,-0.0448170285755027,0.02330063615186951,11.850480416726331,-0.09855547408976378
3.0412753575292557,0.14458541315661966,0.015392024013073116,11.800538357164536,0.19398172833377625
4.7820225350154875,0.06145175741322635,0.06373784378272258,11.805883178597755,0.06775035316541476
-12.947581127371283,0.03258628063137255,-0.006666783708831038,11.806453051015923,0.08181844666512303
18.704432987550383,0.05795241289559309,-0.0025217757388885237,11.791017088093115,-0.008820176360705423
-24.704667995102373,0.06197875982444008,-0.0018559503056823148,11.769409829400539,0.09299183619718522
13.972576930467238,0.04536110804661512,0.026923102932901715,11.765415885248087,0.07187557108808415
-2.5450775625367665,0.030551589981255095,0.05099495787827845,11.771762087330655,0.001775937076115973
-1.4798684062354006,0.06742250214145634,0.10231851206769052,11.868308519689977,0.06984990187599248
-27.3250757500476,0.028735120753457587,-0.013494805496770623,11.784319091761256,0.0033760243923210316
4.421432302461849,0.017161111936016143,0.08460704468053361,11.81711698827888,0.061545711432025765
29.35325847092865,-0.01637589965439986,0.10125051655661857,11.802048117330754,-0.04388009771372818
0.8600604821349442,0.08165101368116093,0.09781554491477933,11.779738474204768,0.1497499118777865
3.3686185826387773,0.12407374798523113,0.01868496836483783,11.868729125806285,0.1366975127206998
15.579181383743533,0.039507589912113644,0.07152696294834962,11.831978115462928,0.04674879167846932
-1.5164530962185943,0.0949841226427136,-0.03777135890423797,11.738166001207022,0.07244239522670184
-21.267580203751145,0.06522906556833923,0.053679822814156106,11.833482548389924,0.06952735987943318
-21.267580203751145,0.06522906556833923,0.053679822814156106,11.833482548389924,0.06952735987943318
-21.267580203751145,0.06522906556833923,0.053679822814156106,11.833482548389924,0.06952735987943318
-11.111979079915809,-0.003734551651023675,0.017993595921273968,11.837789781597968,-0.0045692963272556675
14.742239265427786,0.11117535636088657,0.03327977632545813,11.74525202842476,0.2198228402678622
11.697829163966246,0.08876680427685074,0.02225651089671884,11.747429516930861,0.1763069080025447
-1.4367522673247013,0.009988377695297423,-0.04185972981094921,11.808411906055984,0.06415707364800319
22.38718471295508,0.05023512845301754,0.13866519662485233,11.799481359461314,0.12829856621769595
21.661005629975723,0.019414592239007128,0.0658247167043842,11.844968404075455,0.054503877584926516
-8.115877576955489,0.01852406966910929,0.05462455767138042,11.75311576109434,0.05891714071056537
-8.115877576955489,0.01852406966910929,0.05462455767138042,11.75311576109434,0.05891714071056537
-3.3522126257053184,0.06432777542229148,0.026356557966454384,11.845439085147952,0.10494648008942761
-3.3522126257053184,0.06432777542229148,0.026356557966454384,11.845439085147952,0.10494648008942761
-7.591090195904442,0.09203015704047154,0.07384412516310732,11.771339483375568,0.02460904345156001
8.269546960010786,0.10785359830520244,0.007665830852540904,11.828947323037017,0.08739410869788593
-4.051927528508339,0.10122468601803848,0.11816200276915267,11.763327914888983,0.06530713100609874
23.610310213597614,0.004075723022117818,0.04514087018469319,11.791065934987474,0.0249255234116171
-28.22388776277647,0.05153044400266245,0.04995232467646747,11.771025355244909,0.07014781157151895
-28.22388776277647,0.05153044400266245,0.04995232467646747,11.771025355244909,0.07014781157151895
26.811164775901606,-0.011405631990872595,0.030781739920952504,11.831289309260075,-0.020656974639137113
6.745476913540802,0.10463560746716827,0.004697787451654342,11.790877436910794,0.11126539930064397
-27.6554455675766,0.07935485117319434,0.08310971608573113,11.810130619416686,0.1134854843025475
-24.076955847398104,0.045920797564289836,0.05279346513669135,11.819653885969661,0.08944553495488475
-11.148486612399221,0.07104244545371735,0.07092153589805547,11.84637575279297,0.06452109108646895
-13.193153038865802,0.08451635035048907,-0.0008402159192489878,11.848528769358689,0.036054828897118335
-13.193153038865802,0.08451635035048907,-0.0008402159192489878,11.848528769358689,0.036054828897118335
3.1640860125644714,0.019911209750750544,0.07076480739872945,11.876716601315666,0.05556284696000056
0.020313055491217646,0.04449067047198607,0.05508980575176321,11.719092113078121,-0.00042007108489588996
-11.94273941236366,0.1210088791058381,0.10132653990234886,11.71482220075583,0.19134446479539124
-4.91385860974315,0.1022245585632573,0.10409268382409295,11.71802496320501,0.17335009691894188
-9.516389774376936,0.05659435103210687,0.1320665717892278,11.805035163626032,0.02542809563662421
-30.121300977149893,0.06188983689799067,-0.014779234301009733,11.815105742574536,0.06338436888874735
17.888801955135513,-0.015712610100409474,0.10126018295916037,11.728549852561658,-0.02420814588725869
3.7321360554192715,0.0854860065210021,0.027674190184688023,11.851678619418564,0.2058135585366517
3.9300844738727494,0.0907496010797017,0.0484125981106055,11.847278671515918,0.21505150679792928
12.39723039226381,0.10819963661860034,-0.0028404444428489287,11.863525562941412,0.17236494615854125
-33.27683800411401,0.09568621408299023,0.017750053549169482,11.868406818932367,0.00026920583550102406
-20.8915995567054,0.07896011704066136,0.07769896310549557,11.77290267154655,0.17862832624479538
-6.603833393642002,0.10752649483309618,0.14657406374422377,11.777819744899361,0.11502998888082595
0.5133838467365273,0.06620373773466168,0.029106316009219313,11.79001551480234,0.049212508228963
-6.19276942251602,0.09173966343122442,0.05810187930581584,11.799505590818345,0.03376552975364505
7.004311884867482,0.11567314416785218,0.08647195293939847,11.801332517589053,0.044427454867696226
-1.4048744584877841,0.06461591180721246,0.07124908867078183,11.768053914105584,0.0630405895804987
-21.161282967327317,0.1267036308953162,0.03539805162273722,11.774539880487998,0.16341770713319023
10.222399080589847,-0.06324111060670914,0.13669212702431902,11.801261105524643,-0.046148858717423254
0.32377821079722224,-0.012711234215596674,0.10106891513970379,11.771824892701614,-0.037204714627089255
-19.90040756488461,0.06143503889172816,0.08842252798862829,11.784155617260604,0.16882874075477644
-19.133393263107642,0.07900379785510883,-0.0035908517255395997,11.81141317165253,0.04648390233089473
-19.133393263107642,0.07900379785510883,-0.0035908517255395997,11.81141317165253,0.04648390233089473
16.741659411741963,0.00880039368340565,0.04206933342139904,11.792643216968917,0.009182038670169444
-16.28827097750328,0.07770959352577958,0.0713330962172559,11.800764033904866,-0.0026027304279110687
19.49098713591469,0.04699461967968494,-0.008264391010148052,11.778314178482052,0.11643641952125747
-18.53736377296819,0.15230477298695103,0.10473128721859268,11.807288226257313,0.15280463212055453
11.326213581201415,0.09910314781911822,0.09626791769825092,11.764563537339333,0.12185687431514886
-1.7878858353546585,-0.005116916982444153,0.010413156109974248,11.77328555832088,-0.035557607198842364
19.922883127199533,0.10793911727943323,0.04003026364356223,11.769748100170307,0.1567819868423781
7.931612679359333,0.1235342286459424,0.06819760169538501,11.835609913940496,0.18032672333353156
20.90272908248234,0.07244791596028081,0.005121759941839575,11.844598189371952,0.06993350959322348
-11.680734861681556,0.002806594939095743,0.10144032803505937,11.761055365270817,0.03407899124189741
-11.680734861681556,0.002806594939095743,0.10144032803505937,11.761055365270817,0.03407899124189741
-14.667331124854101,0.1025622055058239,0.005327002653302409,11.839524794106621,0.11478089073801881
11.153391615463917,0.07072436205905143,0.06530187570327911,11.773954515511992,-0.01290452806897685
15.468772598919895,-0.03332184100756799,0.02346698861772712,11.794674877615508,0.06388094650649451
-18.382129868199268,-0.0003709122960067167,0.021098838719046446,11.74024920813458,-0.13768704484875696
-14.043856259982736,-0.06175181513958537,0.00733583580123259,11.831800192124675,0.019486491176832182
-21.27595198451435,-0.014211394950438709,-0.00249596881601267,11.74098167836074,0.05372029909817592
1.5363150648928894,0.036117880566723784,-0.011139041030139192,11.800616263997473,-0.1254652164820007
10.150103987314857,-0.0012154947592260268,0.02024297354249823,11.801156059555424,-0.11477137231234945
6.253009363217458,-0.03633068058083637,0.03716951794438733,11.769991865993186,-0.019508327039442455
-13.15594696764484,-0.014732964206198402,0.14514495505471017,11.783230939859614,-0.0924304680357784
-11.004010609835243,-0.00016555415196347484,0.028901527448940645,11.825848023586321,-0.0327086790378561
1.157598796830058,0.060128856249983736,0.11081583126899659,11.777317168595507,0.07842260246584787
-6.322137989558568,0.07059161142178423,0.12453863429089579,11.766835454602111,-0.025089863999600545
-19.036318789002816,0.07638638789642133,-0.03091457371466347,11.82750275251237,0.11178920609954884
0.33697097743937476,0.11696252607855831,0.006394622194312787,11.776288956343391,0.12896702316504013
-23.095487208648176,0.08893396848485957,0.08029887169445643,11.861066444987342,0.027291396932296486
20.890268505221126,-0.007288023066885085,0.1357966294411529,11.765230967741498,0.07519897694379543
6.18247119302848,0.11162276140015207,-0.006333949742235265,11.857611445188644,0.14163615506251764
-8.44992880659381,0.0954552666796813,0.037349238498196845,11.83179057154359,0.021307524809290296
-8.44992880659381,0.0954552666796813,0.037349238498196845,11.83179057154359,0.021307524809290296
-18.298553446407176,0.10266159857558524,0.030677361020885505,11.828764213865066,0.05881679521251465
-13.362636631603454,0.0051480724029892705,0.0727722935468784,11.792561575844726,0.06816749257946722
-13.313979400868035,0.1454136213343703,0.061007761314336294,11.889613645097693,0.13233126862761474
15.003929089469722,0.09343362736360321,0.0624310529571149,11.72058465680192,0.13809727486776152
11.735234809724684,0.041848868225714375,0.0074780010572979404,11.831735199985307,0.15756762382776474
-23.548691367413298,0.11876452772993738,0.15487845196700328,11.796159307821235,0.0423951693866465
-1.206950154778884,-0.026967313172720872,0.08088697346278899,11.746892870409816,0.07690714252276087
-1.206950154778884,-0.026967313172720872,0.08088697346278899,11.746892870409816,0.07690714252276087
-6.918667960970796,0.06766670709699144,0.09615599847021804,11.808702848347883,0.08624543511136916
24.77752530355535,0.10928222988332674,-0.02608029944772783,11.786028811653642,0.1580612830410054
