Tº gas exit_t_1,Vibr. fan free_t_1,Tº gas entry_t_2,Displac. %_t_2,Tº gas entry_t_1
-26.745892996296398,2.532129675517557,-57.4278263277899,-114.28468830181676,-55.82265317355842
56.82656036251563,-6.76976824071803,-53.54690626997589,29.620210264607906,8.887465106745097
93.28351968614578,-2.4721788913564158,81.90676521865731,-18.798032239966815,-57.00618672439096
79.50970676506748,-0.5027315857000489,73.67978644112549,-26.746645898775974,-89.10802371812038
47.44871881376953,1.638908359868685,34.81505327479873,-137.77234036856836,-29.972160515852337
112.55550306848542,0.8930338569505665,-48.10990483975237,103.97933773179709,47.18499130565978
55.18037783637853,3.377651268564642,40.993034243911296,-48.67694658846132,-25.30807386662998
47.99944018546968,1.160571732655201,2.823255818891788,-92.44706015171917,-30.154924245682402
-38.77309073057212,-0.4586987251610919,90.09025262329673,4.413321558443698,-19.65524605004292
119.7868007842096,-3.278342628417634,-76.27070154952933,34.903240398607934,36.32576743577311
62.899991099834544,1.1987384462464874,-18.129508196542048,-82.43626114316854,-30.535562511578114
-16.21600808698299,1.9167653126711093,-66.3844432050897,20.285886361814462,-95.57194874798375
-60.458402743086005,-2.2993686663137085,9.102501163036429,20.174513229164006,-100.53594110684723
57.45882471374384,-2.7858304855351874,-32.23571471108151,-69.99482435240573,6.137968407971471
81.54344519825716,-0.4023011883715961,-98.635524923793,-17.465092139401882,76.3901666063271
111.81184820806291,-1.0144409698401011,8.645278904344678,109.72011703757292,-18.11707566282702
23.240529003475558,0.6064055053148196,6.15048929444368,-122.6942007700368,-29.762903488575
30.436593037742604,-0.8937399805815043,-6.02591784828018,111.73072083205462,-169.4818290369413
87.77702468689031,0.07578855217441038,59.30020110235431,-116.08469344997218,141.3004962100992
91.13428306150502,-0.4203989553946385,-56.86234473086181,20.829457340821932,60.28143703376941
78.28545216290806,-2.9217420537029044,-62.92363417265468,-20.80579936229979,-87.23258420380837
54.1921848424366,0.2713430080444783,-196.50164618643277,57.961424471567476,-67.36960896508654
47.281942133826725,0.48415409092692485,158.0467095110082,-83.43630000116906,46.42685322228473
-16.737733831456943,6.743541707845303,29.294616170046908,7.093238726934899,58.65770348577426
79.58250946111781,2.5143257353535517,108.20122301731337,-132.21198502011015,-82.34484993189096
78.2871822149107,-3.581848509708848,-72.85865969158979,130.03776636682636,15.43342395900465
97.21821568804077,1.626615160845001,-4.974634016995751,-105.23273970630808,6.625632585405228
89.42060500693148,-4.4020328575654055,56.00828792503221,-24.946268607939643,84.38473844736151
155.7266313651142,0.957976110285387,11.699129034475664,-69.60546923515236,87.03705693871811
94.14484456501076,1.400769491223853,20.658932860827544,89.408098101464,41.11279055451103
-1.6615684816411118,6.137713255560825,47.946995471263826,56.727831618022286,-7.038443282610103
113.90547018632725,-6.871338984136501,-14.359808418284246,-61.250318246243296,-34.93315703338213
89.29901610382254,2.4869312258375738,53.43269831245223,74.55974066010145,-25.79858077378581
61.835622107439356,-3.5945555638684787,-15.938058758532875,-75.14065715201062,13.235474957541072
112.5945639506985,-5.10974027131585,-30.515142987196246,-55.14639743673594,30.745477040109243
-25.89779136149339,5.465626359428515,12.592509823833309,35.74720473679019,1.40194770982027
77.33837255685567,-5.582218148571567,-7.046349682372222,-127.557105331005,-57.05185767288636
29.23372881887244,0.4278511808127483,-67.50820696255649,56.047953237323995,16.906626703278505
20.991345833030245,3.3576663840052854,-30.11319083616999,-64.54054115043081,-160.71901218695947
38.62454515045641,-1.4554208911537292,-84.28959442615107,29.274506570845986,2.391898540372779
38.62454515045641,-1.4554208911537292,-84.28959442615107,29.274506570845986,2.391898540372779
38.62454515045641,-1.4554208911537292,-84.28959442615107,29.274506570845986,2.391898540372779
68.8737905819828,-1.3589827539228234,16.04157073284381,-47.512248356071005,88.80708285875326
109.16061114679079,-0.013283906139244905,47.706100634066,50.36773637513372,-58.13237225090489
56.12416863657587,-4.804614140669379,106.65386395881467,-19.74890941633558,-57.84036558731739
56.32836683083386,-3.4100910083759413,-0.9060513876750917,100.11723561484415,60.202347937697354
110.68331560195105,-4.670388018485637,-95.3422244369596,30.307712767879252,128.73211026075973
88.46590271490439,3.4368593288710976,-48.16611906672093,6.017258075898184,-64.9746265174025
38.32000288672513,-4.145006292774871,-39.548254007849515,-121.93001845188621,-11.206597952142388
79.62561450502632,4.5171720996662685,22.51382104530438,103.36793500522563,55.205801561855225
-28.60801483384096,-3.4173679062997913,-84.15383673577543,-134.93611696253015,-143.60930430988842
67.53301969841658,4.307809355254896,17.1838679975356,-71.47271146293816,-17.78343175310394
56.13356167609652,-0.1391160255621422,-44.62950863746702,-36.60131362549305,-3.451154179897129
97.05416291808739,-1.1714256806927439,40.1928192691447,-25.686435308944212,18.59198364641648
102.01085218509225,-2.2833386161746536,110.9115427738671,-145.08026956044637,17.757505901278495
48.373316400979725,8.86455244445434,-15.24020432522363,104.14051887037826,24.684945840549727
45.03861951148684,-5.6643575708691944,4.359701209512721,14.389752242008754,-62.43124702543954
-74.1603168545381,-2.89050766470426,-70.51530465556687,-27.698847258913418,-55.60579645674087
146.3811326108929,3.3625634832320483,-82.54903319488619,-21.216401661147465,-120.28389898905797
71.67649356971614,-0.611081581496427,-98.3639307662034,-66.73884631450063,28.32414448913184
190.9207389755088,-0.11171707159192795,26.880526496242922,-75.01258257350393,-36.48155125645049
159.88493249879755,0.09338655650814406,-66.42504849815087,40.721351707733234,3.038111394672221
24.476975828816222,-0.28450849259872113,82.04057091610326,-54.257256706902,113.15227349043633
111.94658686452377,-4.603044595743657,-59.45394995826788,19.145269098377792,-56.097143604386204
120.7119107581667,-2.9623298243319,-49.632349274408526,49.5575152419628,-48.171478731855714
-100.76195895292341,3.957324354192834,-15.230945695044852,-79.57511270656225,-138.84892835535265
16.42736683441646,-4.674327224000528,-29.75289417240284,76.40474653161995,-51.713472093172705
-69.4487888914965,-0.9873712094337779,73.61115209178581,-43.92931673169039,8.342452792820033
-69.74218988810347,-0.250025285370713,68.90505256610827,-28.634790392942605,16.41729827588324
