Tº motor coupled_t_5,Tº motor free_t_5,Tº fan free_t_5
6.674180997249283,10.152378490369863,0.37137770672330106
2.8824867595829615,2.9999193389532444,11.862852615214123
-3.6090709581029796,6.7936976813240495,-17.288167524442837
9.467478066538233,2.3521385106340977,59.67538246772341
15.531389667031924,1.895372801796201,-6.864639142991926
8.674516406609799,16.336207444729542,48.80448449843064
4.0986451766135445,7.4790355334720235,35.60668905337334
12.131031474357282,9.63521900999667,0.14492025382497253
8.187902220807777,9.493082468519805,25.446320167283037
16.22329804610885,10.732156445992958,35.11772273197167
6.33642728203297,7.08222695631748,38.29186673980539
17.843464757362575,1.8779227090152952,30.393996262638524
4.0350815817025945,4.572049860884619,10.723568459141411
6.479634045568753,7.578434566745527,14.437786228886385
15.003324635215755,1.2711433242387615,77.93571039219823
15.328734636920451,12.511604302960787,31.782998259258946
0.41303644692246344,-5.144753538410852,21.741992646178332
1.6278485915579362,11.219861497818853,14.57835896868272
3.550248015813282,3.5944561802587387,19.034446002042593
3.607303083215255,2.9877218591948322,50.28512454175281
3.6551051021174645,10.117943037160709,57.371318666951574
10.931241445792311,7.040767413191798,19.24783002156294
14.618735365887117,7.551378147546711,42.43404853365882
6.675045400077173,1.537881061294081,17.16717948566718
8.143091997374555,14.48536551679822,-1.0137633760650147
1.416656279717202,-0.01601342118485566,32.31253379700884
19.349464263989827,3.7755745185767955,77.23420058333619
1.019201335375647,4.639016704989823,16.97245026284081
13.259836280261192,-3.7744671815641393,32.68153478319836
12.031691788801814,7.537930346914765,49.16049537358448
13.25736796776653,9.0603752647024,50.23713775576263
6.86250457671576,7.285146221989338,18.34371365730397
11.07203914869408,5.056529953201665,62.94209253492622
20.334307093245744,4.475868102140993,53.072556717361756
16.673643019410935,10.03276050982531,65.400365730077
22.856186316515178,-3.2241898057102087,89.49026393741185
-0.03718404122393082,5.471682956930054,-34.83564238767351
12.339476159865889,11.470999142788274,18.565542561502106
11.491959141112844,13.088177829860259,13.310142233494021
7.261226443906517,7.962116759419608,16.684243792361073
5.10681094541282,8.413525667224423,43.03689542254487
4.218303397441299,13.22581762015526,49.444178493587025
8.190371759914214,-2.8479923254635784,12.381097064172227
15.743827719416949,17.109196250896108,108.42345989727734
18.449767075425928,4.67654715263985,86.40068091599889
7.750674184132185,-1.8213239162045878,13.873538315287394
20.70888627289178,5.6851324630076245,-1.327906700065025
0.08728488985058824,-0.45828065631166903,89.13213593292329
9.508294364824314,-3.914162175993381,54.746050463448825
8.836295606490129,11.753460531056751,14.718802238987385
12.599193925126922,4.242147343986782,24.374332628996306
6.589310495583591,4.829769227676904,64.67378298107147
6.589310495583591,4.829769227676904,64.67378298107147
22.643326920155783,1.1436923088204258,30.813264805616537
25.667859429380005,-2.5396221549651363,10.238515892762042
18.944188956914807,-5.356615707319776,11.161167409627595
2.965420361735319,9.155839535569463,-11.052606322516095
11.502155959564655,-1.9164840074760576,39.61461399288339
20.570703473803057,2.4384198832325295,40.11088761496011
12.514539056233952,2.8116264744732122,57.74192249483435
-0.48206286531346976,12.976521819367484,33.8573458212769
5.017131395630333,-13.892974731970451,37.11995300547399
12.878781356433823,-5.534872806916505,18.852589487096008
14.687589805727352,0.8907701902506204,7.282411731144306
0.5422291083414867,11.564364609527123,39.06036852494367
9.72704699622762,-7.099538013540181,17.697030948637714
3.7527458658684516,1.176727531312757,41.32949317300872
16.82767902567815,-1.9883836515154605,85.09887456380048
18.976655007137257,3.7097124208934478,34.514999868958334
0.6252834599175789,9.77080224071287,39.52410709991794
1.099299374148398,3.9944076929703316,12.884484296661721
12.151761805330402,5.267080492499628,16.007940989246396
2.5709911172846356,7.31311745078017,43.211419067063694
17.356814509175248,5.833597679996425,19.96806684787161
8.451145872339309,-2.770429333265554,24.57748531733676
8.451145872339309,-2.770429333265554,24.57748531733676
4.108274194226168,16.272219108428782,1.2510666885215276
19.84333904611029,-4.786256068593583,116.77812135242269
17.45711022811356,-5.046080181304275,109.20135468917452
10.268182469926831,12.819246215864238,-38.7262623813737
-3.352079311583955,1.9779887906857305,44.49810817840988
24.33994169435378,9.289877554849749,61.90792030581624
10.355825632193923,-0.3141546566691745,28.930946244162
12.61106061345594,6.7348154508407,78.21543898099657
13.583446571918698,-4.045114757419339,40.16976970154675
9.87372841219438,8.877694463323838,30.632174650445723
1.2118099267624192,3.861344251377835,12.748278484077158
12.330628036212834,18.29630466717414,0.10505553008267654
-6.2509704110837205,3.229207277690236,16.830952154152172
5.716073266035785,13.766449254938804,0.9896162701420543
5.076030716462326,-3.9077248921894245,40.8932956650918
15.348036101598733,10.813995854683691,8.601469736870447
1.15854228948698,6.054461165840014,28.13385398941235
23.10104414539687,-9.182862708767665,71.59072581157207
11.481909006909856,10.993771660438618,12.97568289221502
8.989481053621377,14.034156865179341,31.601961549823905
12.930941689466083,-0.8405150092740339,36.12619057459943
15.819511557878874,4.097512902810379,12.178072713985873
2.353612571287785,16.73380529074148,9.749161050592178
4.113695779891384,-8.559690008529506,28.677875880623933
10.489719955916332,11.799135106921913,60.039423765980715
7.504892420506436,5.506827945258182,-30.880745741771456
0.15770368059122575,11.408705039431707,83.25036885124008
23.557008504226097,3.675278708100876,14.170925426442636
11.425970644876244,-1.37913572144838,77.02964325399782
9.007641519605649,1.092768461196858,40.0760612202374
14.719124874322096,6.227982595441726,20.079223266308997
14.59419860678685,6.284248601335399,8.027364221859887
14.175486700648396,4.557309512472023,17.514928503280746
18.038885217751435,12.771961301997665,54.981373697111245
5.308409404803069,0.7634341625510697,33.1809504745472
11.048037304685563,5.2636483998174795,25.81675795501662
19.6452600951991,1.6044680254983303,59.38321658861441
1.7614208891986607,6.041362808323506,36.22051822962335
7.193885475408442,9.169425442268587,36.24442943469381
18.18487348888989,-5.369055305676127,58.61481026424458
-4.1040651039236415,-7.753017103987451,15.905793957360046
-4.765132989834124,-6.29825720921994,37.973768351146646
21.330924499831447,8.372093430592866,37.87972964973528
-1.8287404858561072,6.913839498718102,18.180851121836657
17.3471392883783,1.672990960433169,67.23164872411195
10.350702763413322,5.449311138113633,65.21662734580191
13.397883278458119,-1.0634441739100524,47.04211849888104
12.630836401166299,13.098671214641923,54.64811806033589
7.025776140455308,28.735234288396647,12.149601387164132
0.41932544227546376,-13.299490380538543,32.00546866573838
6.845988943339977,18.78753924828826,39.65288077613198
1.3174339762031497,4.158429374167143,21.81555643623127
11.514076504373353,1.579817356893507,42.98089224831969
13.044427046099486,11.620385100607862,28.539293501317992
-0.09817369373034435,-9.09668128677287,43.64435957904054
10.31438433221546,3.9034920543977414,37.390537090960166
2.938072380822292,8.144515761736526,6.768551256526253
12.620033873685824,-0.5263015342821316,6.464138710097311
10.551193638286705,2.959992805180266,24.542220286929343
10.551193638286705,2.959992805180266,24.542220286929343
25.09531448647187,11.063492170257259,58.21070389024029
5.713946297855909,-4.229577016707847,77.7799041654849
1.8915787518094378,-5.137329176785792,68.93947339907444
10.626643914538452,11.472907868700165,-19.866927407601057
5.989562252300899,8.904645982672154,-3.1950356662931547
-2.175647117096583,5.720743366254244,1.8084477372721715
14.545866645739412,5.970317274826105,32.65828348180425
14.287382451943454,-3.062545673266734,26.743675285695417
10.46723991485236,2.4893487272065578,85.70870099742861
13.317217208924964,9.099948674583047,-8.105048680537081
10.883979278540957,-4.25005648372742,73.62343722094697
16.604580268081307,18.03022820404424,37.044108971035044
24.766379479944653,-3.1595297879231037,77.9932057060731
-5.5853019977169005,4.135757744414722,28.118753668828823
-15.443431341810598,-4.835756437264482,20.583229137530587
-7.614296544145421,-1.412649898775458,8.691122786807146
11.813976469010434,8.830864426355888,8.745423686664594
13.87881350155072,2.9678638457773543,27.492121193595114
5.785549314433991,8.425628188466867,-5.461459340370794
12.938404661652507,-0.4228770211259745,44.71656052362145
23.082116651166338,1.7907814103816797,45.3693953669878
34.72496526203496,12.765960305590456,62.6374460550695
23.87484832153653,-0.6980815416461965,88.69054598936849
5.944755416729496,-6.676604919208271,52.037044247133785
20.587512166510635,12.902661344511888,44.880025276819346
14.400291810825658,-2.525567409221086,92.3479429309033
23.1328440749037,8.50604135783293,62.40903525742288
30.51024079858335,5.408764570816339,44.59401808213669
22.615672464038212,11.699642863163813,31.397600956436154
7.485425173251048,14.576231971655108,46.52564537747159
16.199619399839353,-6.804218567872743,48.82954248149477
19.437236579601507,11.935981049490298,88.44530350866631
19.28043135098656,13.45880077176643,86.50164542942225
15.846041061691702,0.17784547755795543,28.85480782000058
3.890098813270276,13.348423976845893,32.33843165231433
12.193561072468095,7.751302038664343,35.04309310392504
15.385622013060573,6.2968944952246755,55.62742516668302
16.17696145061761,5.590257201621178,46.36031815809412
9.82424523251772,5.480290290390972,21.126632491139205
2.9098117901340306,8.145627194179305,32.17918499132372
13.571863618103247,15.6222498185748,-1.1005971642670538
7.309584406868791,5.04836260106409,25.48553314815812
11.295694112164245,-4.638165796626605,92.86717964967305
22.513431387270636,6.184990232811245,76.4825826299276
-5.868224931396268,5.195192891256462,12.440551383306335
-2.789145020670162,4.734208009616541,15.36223090789958
-3.0154623648009995,2.036824476105877,5.495434185396681
3.6601003752848085,-1.1437978556549941,17.911987867404157
12.428636980811616,10.655819456454317,32.035957915479145
-0.6484625311226311,-0.11124596517771845,26.71617794046025
14.26734099831561,15.734346426381233,46.143650639837944
6.958863302977119,-10.289585963153844,57.713047964063065
13.353350217333716,11.172931264470071,38.651599200764856
10.519116624414108,10.62988249089099,64.69497085083918
26.991648161034828,1.3043343130207088,48.5817817074312
20.475593433358483,7.238608606089154,91.72509096089253
28.653988357384193,8.186245063884664,81.64898664084794
27.039886686851087,12.956344523983475,75.93877686404751
-1.130474601796923,-0.5222904657327341,41.36142820519704
-1.130474601796923,-0.5222904657327341,41.36142820519704
8.22955371638361,14.426554751127588,-9.951544355631945
-1.1237259417851848,3.5434448817089006,18.447119744597924
10.900329270414419,-1.1736213560482849,22.606135012986442
5.1668891262297745,3.1042194133352305,64.81994045670771
0.2892420948696426,2.866819005570364,13.841281800154654
9.925760575398723,3.0481335327369274,24.122014241418228
9.3100795237622,4.258920609568996,75.65881514892546
18.819000328791763,17.100932484434775,51.118783476527454
24.68600776512637,-8.688913499076484,101.69969391334536
11.631322747169687,12.091352387845365,53.50303235976938
5.080501186647079,0.44640763184717613,-3.3875190411670317
-0.9884283164959138,9.170754576444061,2.9665526433073355
13.239161036379489,-1.5858127255854106,58.35121994389062
16.163500274848605,15.925766168854386,25.03072759585474
22.63971560484834,-2.992235847293834,89.34107711976597
3.9172223454907673,13.51584519099696,17.09229820036127
10.051262098078077,7.286713298375157,-1.8950229147094655
5.271468842521155,2.535808682969142,46.93258162489835
-1.230572478024901,-2.0117210941560453,58.85178350785087
4.93877823412758,3.886582691558777,10.635270122559021
10.271197649292318,6.457226619979174,28.89896248220695
8.267414103949005,19.176716800123028,-17.676925341757602
12.168978456885764,11.212855017398828,29.699579202016743
11.379493741772857,0.49764608152951695,34.561001188314876
10.625889361646317,-0.4593876648717786,35.3234326271168
9.630516196821645,4.313584924922861,7.811491222089574
10.530748177247148,1.5414205697876717,34.63204710702927
27.731602204850233,2.9283161768904655,76.22152438809621
5.113346771450468,1.9196387165980435,65.09415192358819
17.41621099746138,2.3696372537471704,87.25953056650823
4.845394363556887,10.665421460376853,17.33987283863602
-3.1091050299159035,12.264693221579558,35.37723152385372
18.903298912283773,-2.0881748461151526,31.362164240500324
24.629713306806618,1.114865125669303,71.87871081646641
6.127526520216854,-0.2469994714939001,63.14652998963144
1.235014222082421,9.260722395738505,44.867203843814245
4.444409740208049,2.130716471522427,41.10034688352529
14.036924049838857,7.313793347902618,36.29486066726995
18.93507685371756,9.84211185325798,62.46353211577947
19.193572139253554,1.492354887086099,36.27154867215544
7.90094346947432,6.6546845372541625,59.17813609916897
6.538346243345346,11.82150440772552,52.18967637746505
18.83010825249969,5.357712111033776,108.2885957522844
3.3002688261611475,7.110335982167074,76.8852378924165
22.929363929648368,5.234025961659151,21.832819332146663
0.4851959384852167,2.1219044315323297,42.21082508632868
4.78038075985766,11.864344703458968,-17.4155183465669
12.495344061633972,-3.2046481892215795,63.22936098380294
20.925278717740465,-2.744651927450402,90.07634711507076
26.592915415439364,0.490151594927005,98.61104169296361
26.592915415439364,0.490151594927005,98.61104169296361
21.226282113715847,13.235558841717435,60.94040732924476
17.93457820654195,3.743341809562944,45.971611202107184
-0.7622486508225936,8.449271115817847,29.47322604681778
15.182946087489995,6.917873985281652,13.894750228856939
18.523036866397632,8.967913378843214,58.81657653604167
9.36886295511238,3.6746495255559513,41.40518164978325
22.581907603411054,10.76764159821699,52.678839119423486
10.141914082064263,0.7102585960325989,64.19336122928915
17.52449162036914,2.8433908871449756,49.466205933995866
8.7332466211588,12.109803250949126,28.543254616861212
8.284356844447826,-0.29639297173425305,40.99683333872247
3.737547609127995,4.912808176522659,35.12746464159751
5.157884970493501,12.924448031811924,16.34894535547594
4.47959976786457,-4.065698063134359,43.28708291310981
11.698645144782141,17.84421175815227,42.08614776553425
16.617503793320672,-2.1517619949196494,24.710198719757667
19.24927824517561,-2.8117010889455147,32.243421826045896
8.257149736394071,6.335251050895118,9.696785951719882
5.902830385640291,-1.5000898588577365,57.122314805670854
14.621490419831732,16.029434734897002,48.70211288672472
10.00381349086004,-2.239005515092785,37.739712405970884
10.046887334365298,-6.208807730854056,17.461027808685703
8.13444048729821,11.0199609109955,85.45185208353021
14.325934630567055,5.577429560142318,83.43488996627805
4.8046145575052694,9.329060276620009,13.43312380426378
4.8046145575052694,9.329060276620009,13.43312380426378
5.014683558237136,-6.144776071266321,58.69678061931441
30.06985634317934,8.222924981464244,74.18596432663549
1.906328524034537,-2.15407243639416,54.58309921565243
11.747657193365564,6.3570558971368,49.57265016241745
12.122526043493842,-5.592982564057902,63.091047803929534
2.1427712261820355,4.384074158748707,49.0710219707385
15.220567228540958,4.989075853878388,14.861982648230923
15.220567228540958,4.989075853878388,14.861982648230923
13.681665780570542,2.9768532904445375,40.72193318733182
23.132454976298423,7.51094663371982,101.5491960899532
23.178550181982427,6.621695709457729,90.18115281540345
7.69033517003912,12.59143558437065,-7.857778309176801
21.469370914003754,-7.530585225702138,100.74363369156492
24.80283320359549,6.274281333021916,99.85039438558057
-5.933109422375126,12.8376076062909,-15.276616029295777
17.1298922850169,-3.7809238117334876,116.28410460135221
12.148575453099427,-4.5412408824798565,76.02583512160464
-1.1382491175173115,4.867542665243715,27.059089545674475
1.4844530658035242,0.29915962885435565,30.822250595090416
1.4844530658035242,0.29915962885435565,30.822250595090416
35.17600295503385,8.559194946022393,118.30575560676449
-10.920737885151675,10.871527290006236,-50.02768679342452
-16.43883709215801,7.872905992004178,-20.251110547643176
-0.08961046483252133,5.456448217092731,-6.2109549817807785
19.47958033360533,5.676466672067632,53.26914031318041
10.608107520500393,2.4353631031693315,49.88958945302029
7.316849635940568,7.499644624938399,27.235415083887204
3.7409444229033157,7.606159377905184,41.95525260707431
10.99997045334686,5.889141487699462,45.45317932003311
21.49894496510687,-2.4141463079920347,34.01108763521113
14.022522207025734,9.423261830582407,91.2781562585121
12.535356898084187,6.6098019556020855,64.2424571899999
6.188008544549884,0.16838300207447698,-14.038127839439499
12.204229362265156,5.32499927520327,-6.4925000960645844
-8.582662549165079,11.435228250914127,24.546765401902718
22.205671167062512,16.731912192708265,85.52488991633327
6.035140793746348,4.031185724984709,-7.094371897126692
20.174502940478995,4.327384726793191,80.9822950660479
22.923111869903757,7.585724518609089,70.35670890775337
23.103579005548887,0.4521260615960272,64.16472538891848
22.768047701386617,-7.51257353446243,79.0616477446964
19.340058392856243,18.23471584923107,44.04180608464791
14.177013002477402,-2.5992476589196087,31.91884463951326
9.983873671841549,8.487468329722834,51.64822672919783
14.246795801334457,-1.6674617937352467,52.337019796648
1.1843612153279879,14.888167057291295,3.0579237442626503
1.1843612153279879,14.888167057291295,3.0579237442626503
27.025998065091358,-2.8058661240094267,99.0494279118101
23.340816401583083,-0.16691037144171483,87.20110821114757
19.75583660883164,0.39591225682878894,73.51723825837593
6.227306268112725,8.23383655884465,28.940097843299455
5.046651281540674,11.182586607996392,-14.120264480089435
7.500865983307918,16.56308506574497,18.32800708162901
10.18960778113112,-2.449244792411541,44.17464257000269
-6.184071100622916,3.3402550405527425,2.987079059250979
25.15768789507868,10.015067843200045,74.6564970307073
6.1154152881288795,8.263189115494725,-7.73075377546353
7.727161838104505,3.3818081804062423,57.952663262015065
16.12471830730905,11.977333640685734,39.117972101768885
7.683909706592147,8.07723486232738,22.157184330002927
12.575498158649607,4.594602100993618,29.73974963285802
12.299144741131373,13.56907891444743,19.33031873474065
13.447952976008299,-1.0996334821016047,92.58246541778828
4.139792586010483,19.324224731183556,-0.17479381344668354
-1.0467836435943878,-0.9412614659666989,41.456808610434784
8.76694758754327,11.381014885382562,2.6726855786547787
15.440811172782768,3.103704789900563,44.43647741771365
3.3673405037722572,5.500313238439158,-3.4121159806307766
16.211977608440208,-2.7107182628231516,68.5456767806871
4.703248869321298,-0.8418799562934307,31.44803867872924
10.957802885216054,4.995532603043691,48.19756335794981
10.957802885216054,4.995532603043691,48.19756335794981
7.712547409871734,19.417458250244145,29.94018974063726
-3.6591240482475387,-5.508989910536297,1.748683713717874
-8.1322741498143,-7.6282421160915765,17.66948531713789
9.118198019756111,3.227986527969855,34.932133753913384
13.094706984907816,9.128907553148053,26.789669251336633
6.313252394302007,2.6748328056430095,57.9470369181046
4.148691244766981,1.700039543774292,55.965530139986114
21.278601446258023,2.23665175166839,55.39861992820813
-9.02370827011378,8.838706364926008,-21.54535036067767
10.853998587713045,-0.004907546793575079,26.52557786437201
11.905281003536514,11.087815612780638,47.790505503036556
10.612468969829816,-2.687695133721002,39.62521285058804
-6.71911641673606,15.108599475827488,32.89586311002438
6.257038718285587,1.7784407342712303,-40.79308381664685
15.771740123096862,-4.096337647564,19.832292997244984
6.291429903061022,-7.781527509391866,-2.436329977558067
19.982434540040373,11.158851975010375,52.69429680820725
11.335217971743003,13.037767821635912,51.6248622728567
16.512062431459942,1.1606609706420326,39.961427888099905
19.855721450806097,13.865792627807599,61.513359535092775
11.978765775828066,-5.9755809762814405,55.30391801598575
11.978765775828066,-5.9755809762814405,55.30391801598575
11.026273887720286,10.731790101240309,61.732900511881624
11.057134925696298,0.9537919422681167,16.843760173435697
15.553798751140842,10.408670967799788,16.89671533993912
5.865109054039046,8.204493733290153,18.15991353581102
3.9117364864819066,7.310710992525785,26.18003493098072
19.99783198985099,2.904145638332343,78.34432733131291
10.65794440731761,0.03960104541604004,9.75565997927643
11.354378087979091,4.426109848010816,14.52243351697327
0.5682646776554692,7.484045855285018,31.20889960669429
18.951758155026514,15.491916395930241,33.32356145791922
15.873826829933135,21.99475437172837,-20.346095952325363
-3.4806636755401748,4.520910381271744,27.36768521170487
12.242423789847988,10.8368209260586,51.016593002819214
5.682010338741591,13.321554784419655,17.96216643572356
9.301646391763951,3.337557055107416,7.004802087557138
23.128113850961643,-0.49293770891177946,57.41564222071119
21.873910901593,8.708465274615868,76.50479045234874
17.58885321318975,4.499961265039228,11.119810076924296
-0.5018395281220194,15.303807565974193,21.6980401538425
16.930158115048215,-3.5918777756467173,23.48451643140386
13.105223862981601,9.623485443663009,73.40041448706329
13.105223862981601,9.623485443663009,73.40041448706329
24.56149268935176,2.8745834697557324,98.84793902389315
4.637661572467846,5.856523206030889,-0.6873046171194019
0.4604451512896448,5.913081720022999,18.425193990002626
20.24395545317245,2.2173419000316037,52.026168231409315
13.719744063951456,3.929161569311246,13.131308678316799
19.045831550217763,-3.6433096876252407,62.26413916208079
23.31301545442193,4.219255052799054,79.79565093607313
-5.407851514178116,9.212868909045394,17.925610035091953
1.6852406225426044,0.3586409695242496,14.974810543024141
-0.828683318392267,9.539590125531543,65.15163062530966
9.702059683858884,14.354981068194135,43.692742476789505
0.18731045915791622,-3.515168473459344,-20.64424620291163
