Oil level_t_0,Oil fan coupled_t_0,Tº fan free_t_0,Oil pressure_t_1,Oil pressure_t_5,Oil pressure_t_0
261.56387559908484,0.024471412837483685,-12.049689645820289,-0.0021827159322051586,1.294953225764204,0.0072288346015133235
-0.5591554888060415,-0.002946855937376979,6.073188437049769,0.0069312670736704106,1.2956778310387809,0.005315213671763458
317.3998076217953,-0.0007490358321564951,-11.199616999573642,-0.0020179351047369745,1.3065942118593712,0.007456306559716724
44.05252148432959,0.04646777770393728,12.309120761245667,-0.007369892764654164,1.2980241128420793,0.0073110390406987275
-147.95979105927051,0.01294852387094154,1.159918529879775,0.0016624647118481102,1.3035058284246779,-0.004085533940811506
604.9512511815988,0.06745085773023621,-4.020867432522256,0.004454385530669281,1.3039117031928913,0.006068474968392173
671.8630205905341,0.06023889379619554,-18.57571651380755,0.001769303175078615,1.2980034247048344,0.007907192183601634
538.4881927703868,0.0649383541179034,-7.764278187107081,-0.0023170631540774833,1.311599553742376,0.001289931227647126
759.2336788360087,0.09450001861298213,5.82651028287043,0.00155844237642664,1.3111974716548025,-0.0027296826070840807
275.6566021985927,0.07149582676760081,13.184021268226589,0.0034529974704832368,1.306696512819973,0.00742008630442995
504.51837604916886,0.016219804945854538,-9.465366299632658,0.0054150929730919315,1.3082847472149335,0.0020548752094146387
330.08232552813905,0.055193626004968965,-30.834318038456455,-0.0011006115270629111,1.302141535427137,0.015651732650052853
-115.60170106221312,0.019858449291943525,29.824090012440152,-0.007025093743485908,1.3058039837092419,-0.0043867205963547444
445.5755677918271,0.036832154007931744,-6.171000923943858,-0.01512630125852519,1.2952163040034002,-0.03031201778563777
627.2853441776023,0.0168492455966333,12.145731799184226,-0.015425191788642816,1.2989385353140688,-0.02453058016047422
31.38811073567308,0.1271653602184978,-11.348133478404254,0.009792150794051992,1.3097319463967094,-0.0005252512696029077
106.08578835971032,0.17562508656279216,-10.515386060567728,0.004744404957124883,1.310429607538087,0.010911951624537987
84.84519690840172,0.07633678125251829,-14.586996388500893,-0.0038005921666119692,1.299777198005161,-0.0008809330821101385
604.705976817509,0.035064395767692894,11.38528970096408,-0.002934235909501162,1.3087519584508844,0.004461368996698861
441.6306885769905,0.03498147708834579,9.389172183414509,-0.0025863005872955856,1.3039153915059534,-0.004379481672587595
-216.31861245967332,0.051219068914632675,12.421947917566612,-0.010633097747038443,1.3184689376791157,-0.014228271885127965
-174.9202917416667,0.06737727015672602,11.01527749189517,0.008669780337831374,1.298682037242558,0.005969956630822906
554.2633222717625,0.05502402300356522,-22.36306998060639,-0.016456946899812572,1.3094205630884344,-0.006276082525578283
-324.86628993472226,0.14176771778007552,3.5914397751478653,-0.014612461158155787,1.3134874698781158,-0.03650874822207317
-180.18539383280495,0.05925823276531089,15.476673414700738,-0.011195715107494522,1.315307106766046,-0.0022579780782600936
65.97617681143751,0.10510621870645011,19.072350946098446,-0.0025139659685777943,1.3067837832275953,-0.0148163445366532
125.46512238314317,0.048240309030538144,15.62399530728207,0.00954462997774933,1.3052121825738443,0.022052111458819048
377.96036327495364,0.0019291977950876005,1.4750822051222787,0.0055662049640818854,1.3145836678985783,0.004930970054676222
218.25569202713706,0.032925069340241676,-10.181322687917229,0.0008466104180361736,1.3040221827961773,0.005874981109359292
153.75955230678653,0.053562233344249505,10.050738809936195,0.0003297993451086196,1.30300095400811,0.001733159933165895
92.74354054266888,-0.016454008620573488,-18.556065659895545,0.000652839134610882,1.3111957844271032,0.019619756413181137
182.7426404911656,-0.03305074174399683,-11.626327406914012,0.004029776221480276,1.305400804021801,0.014793382897033254
442.1150473827596,0.06222409932444061,3.9048120371041897,0.015557615118384346,1.3095512325706933,0.021799054261221504
35.41291815183456,0.029325047699629056,-9.037166951221613,-0.008398369957052416,1.2973449692050858,-0.013495945164792234
298.39782272486303,0.056054795950287874,17.111379263031232,-0.0018673768904347377,1.3163429878986803,-0.009523629468695718
118.99318568138133,0.030687885249224,-18.066411305601918,0.0033910601463250766,1.3131821870038052,0.012334033914388896
290.194514412382,0.027064139917185235,-14.124219277596051,0.005613679903516388,1.3115215393964856,0.012238545199195849
66.28189311740564,0.09477150399382356,11.720408826859336,-0.003253703626582201,1.3015678709295169,-0.0021271671779177354
148.99941295762306,0.032079161502681475,-3.13652471943597,-0.006615623043091941,1.3058142183418748,-0.0074166153195115965
-608.164283276074,-0.10044001040884995,-0.042542345905408174,0.004692392914062176,1.3078887922197922,0.005845978290980112
738.7693239014125,0.15818150853466498,10.452883713727271,-0.0087692745477752,1.3071498653570497,-0.017642848079402806
125.5515805489598,0.0887682497130694,12.909062544445693,-0.015145949738221797,1.3052432228232862,-0.01931071769851086
-136.02965962923855,0.049864190878856865,-6.986613623010248,0.017761935254177373,1.3093819971811929,0.02072585078723653
90.11998254684491,0.12960449425943255,-5.35326311768026,-0.006118025837024522,1.3095942532195397,-0.0005041242097001825
838.8001396384393,0.16188549447344786,-33.07514021703987,-0.0010417837279335122,1.3108395579287049,-0.006525893018578302
71.3512305492664,0.027039772296356623,-22.954978071252697,-0.00484075019570143,1.304405982624696,0.007054285599506931
261.3186098256665,0.03817209553118211,19.8026462183298,-0.004973730683311633,1.3103043700948904,0.009417181700613843
538.4731891989115,0.041223869024735016,19.63797887771202,-0.0010436060528319158,1.307140687769769,0.0010671295647227807
11.772086847986145,-0.006241640067362407,-29.97845059417322,-0.0004451340005256373,1.2970256336471653,0.007315754633604512
46.900513879825766,0.1678748233978039,25.794611571114974,-0.0023291609637935027,1.307752156056649,0.005309863442147337
-317.7440627688448,0.11124325206353194,3.083182135735548,-0.0053226733501739835,1.303802095549401,-0.013185461927670856
1066.152637729876,0.004303415054733698,-22.195191167839674,-0.0028147973134996333,1.2969617941378342,0.016512209385314846
-298.57265988149663,-0.02339759157943585,26.641631292947434,0.0037091175858430794,1.3209423872132935,-0.008232192984583164
306.84267584305746,0.1564125816484493,4.579442075552894,-0.0048802900805903545,1.301394987904499,0.012880951328627564
306.84267584305746,0.1564125816484493,4.579442075552894,-0.0048802900805903545,1.301394987904499,0.012880951328627564
514.8043296652511,-0.05824992838426411,-5.554585960573707,-0.0035730653118747403,1.2971057880383061,-0.0020154305353878516
530.1257273255333,0.0445044556125211,11.595591551849129,0.000809469102167913,1.3000832154036048,0.005643089257294277
830.1720735465055,-0.018691479359401613,15.374921741942963,0.0037492122729026267,1.2997845935707142,0.0072609793486463625
429.0331533993441,0.008065626339203099,-2.8053898763740364,0.001572060921661145,1.303446312183856,0.017138358551813296
284.119690685763,0.11361075265758402,-15.3180415509212,0.008965405075774055,1.3042212344993775,0.011920582566169086
-361.96910529465515,0.1336859184416327,-18.95382512234997,-0.003037649737945263,1.3066465908606923,0.008204464330716504
