Measured speed_t_1,Gas pressure diff._t_2,Displac. %_t_4,Gas pressure diff._t_1
181633.26650444424,3.1086616385438273,-7.043827756700128,-116.00531724067945
-176909.26103918304,0.8972328247451667,-18.256641674093878,120.49512349474541
206958.89125891306,3.4715789021761205,-1.724325381371317,-139.01921781794303
-44228.59119704514,3.8768684184249733,-12.22965416164563,33.84807073216588
-89969.56418125838,-0.30726633378826185,19.601366244164474,61.13548030918701
-153981.105467763,3.5378648326636757,-38.10401013114078,106.43489271284577
-255672.55755185316,4.967095611237511,18.711493444032104,175.01313948524836
-228068.4682741289,4.8889087567814755,56.69375431197416,150.39807436189645
16186.13450304467,2.9796002020114676,-43.89048129687457,-11.38841684413487
69632.83409725186,4.598396409771744,51.58446619971071,-41.438676280561644
115348.75302787813,4.34121654357379,50.044435393744784,-76.16064809365271
118948.17960034916,4.163685550185914,44.407249101194246,-77.20475303795338
120195.21240978892,3.1196122102411286,168.90234602187633,-81.92559361814327
160549.44475263663,1.2876538852327097,0.12404957728517241,-103.79484828092207
64142.30916336397,3.146648386387584,139.48047346635857,-46.96452635797742
-78145.94867987826,1.9650650067333395,-4.57935616662385,56.759948506488264
-116791.90775795034,2.8846697154146987,-24.283695348506818,81.73114133765048
-138557.025763918,3.4869607092135992,-76.8548925329359,94.65342180987827
-221040.79318734916,4.332184699827186,-79.12484985645504,154.52973034488704
-172323.16770346562,-1.6034407341522419,-37.62308035835718,115.49778647228149
-110519.07510663492,5.215359115176922,17.935539074960694,76.56584989432346
-110519.07510663492,5.215359115176922,17.935539074960694,76.56584989432346
-58800.71699892763,5.72239298650799,91.81065541879181,39.71624684938046
-60451.184880656154,-2.540724971424662,-114.36059912488916,43.502823626225066
-10794.362378506832,-3.3139112138395563,-156.38820296024772,10.545062996441837
-28465.21817538559,-3.4238085370336195,-168.73501465668193,20.64089273748409
-241960.4017613614,-1.1687234102981534,-113.92439729745266,167.6021720163384
93998.88721410431,-2.4739229789887136,40.96009547730059,-60.264859424162495
-114228.67696411254,0.5025986664274706,47.453256045066674,79.96245838752685
102534.98827372215,-0.38458805333075324,83.08986229548765,-66.96434973743327
7952.730812647515,0.41659640561625866,-111.04245536790773,-2.495635033868694
-2357.302881574114,-0.13541073498594083,-102.78685138291064,5.747051334721324
-103877.14525068972,1.6793015232371267,-135.96603955768856,73.68708068661056
-78533.4269322558,2.3754482618951838,-8.672463351916065,56.085507397273496
-38862.60592833177,2.2373292914222564,3.0036854496103516,30.47150861631789
-178783.642056274,1.8159497342567648,80.0996910600666,122.05513453381172
-144577.70836568568,0.2618433728752203,3.522142723460633,97.59226664338718
38626.874915270026,1.4501212569265407,-13.774153188652573,-25.209858020514062
-271670.5262985163,2.998314923111072,-140.22597065889784,187.5925590519993
-273964.67196463444,3.0833147276097645,-145.8750962937282,190.0198288896014
126908.470493515,0.9712669758358781,198.69329205856982,-91.42125174047044
505616.19145381416,-0.30035864062773715,167.03181432689982,-343.6635795625533
519429.45636677364,-0.4352427512591003,178.19939340780002,-351.55382137215486
626442.3352242411,1.068060909883139,137.1141196451032,-420.88690832122506
397065.49556011776,0.6199888850905497,-26.1806029990508,-264.2332349237909
-124742.25458919225,3.9262056822265823,17.335253151553196,85.50929383555136
-128238.87459657087,3.988233762552403,17.396623737087015,88.72274129178972
-55549.207108740884,4.561679442900519,-17.383400737041935,39.85707953099436
73119.27186131704,-2.6856804638229606,40.014030774253385,-50.23190488489429
71355.08322828132,-2.7556574618723095,67.15937399759224,-50.87044038026667
-122338.34026894846,-0.5018525044039592,8.387163019543724,82.02550696547796
-252852.84195887862,2.0284560462661942,-65.49798912650813,173.89425033328496
215880.7174452523,1.3346983835148134,-61.85984959697832,-141.69467232966923
310307.14292218944,0.5525663768789296,-82.4700562943255,-199.51740144282076
-126011.6995373943,0.9709045329578844,44.37475684202337,88.79306214140226
-37278.32058040069,1.3714816707687834,27.324608779383507,22.936259312125006
-4210.628936129225,1.4931882843112336,19.72480183707998,1.3818402441109634
37070.4515610511,0.13388054614460962,-24.183947508649343,-23.343856586491558
-161784.91666878932,2.7946998138933163,102.54845583693267,106.85503816878663
93800.31035639133,1.6901190176652066,-131.30412975971166,-58.88486345566239
304639.97633895895,0.6090720697426458,97.51103882259207,-202.5419619420847
-237588.97252768633,3.186211119441663,-97.95321905269483,163.68062192217994
-238550.98020648694,2.548399394713775,-69.5341117083161,163.15393731091126
69572.03590524713,2.3707509749444347,-49.46957049981282,-44.083526053651134
97798.72598138127,3.0872525877598798,14.572194558539348,-60.50842591815246
97307.78673640414,3.092382387885028,13.746668014174386,-60.26389608887012
-119358.20823329054,0.2650155717384305,31.390514974742008,82.56902193459472
-137844.99490843978,-0.9786769469849762,47.365386064411545,93.88319753905148
166167.9166237993,3.1636727405377276,-83.95641524603744,-107.56397638324552
178973.28699943458,0.36855603692627076,72.8392384979412,-120.53399339845888
-33265.3081696314,2.6117980341445795,-89.39077247028062,24.750758047827116
-32497.596494665133,3.0968042663255,-82.02993941864983,25.82922953135357
106708.53019907368,0.9829784702928517,-166.93796388844962,-64.97402859327313
263604.2934769831,1.6807069567992636,-309.05482565278965,-169.80553075007228
258499.7347518813,1.6572203468280715,-304.1711049864535,-170.39397781540174
279058.02046337357,1.2243882849132386,-252.61666546791128,-178.8606322660882
127273.51526168588,1.7327114495424052,-148.2267601103485,-80.5686066738629
98393.11021520747,2.0782201362923045,-70.40427296519499,-60.628885453503266
253146.07302180715,2.6128723679291173,-90.91839467445872,-164.73855111177028
-13414.928091378992,0.9416501167055429,67.25669267090137,12.178697269153758
-65251.2815032841,2.5521775602876318,-69.84225436537129,45.92495735485245
271191.9613690396,0.5151488531389802,-52.5830057724581,-179.39498282920258
136705.64874783522,0.36526018036574476,-22.114933480555898,-88.99824089668581
-303573.85243291524,1.9358334576998053,-31.45680266783782,210.45994934543958
-378526.60884010245,-0.0660061825450121,-35.17781578557511,253.8834552178225
-147837.41339799666,2.8534174121051237,80.61944825938498,100.3714634005632
-40986.532503997456,2.5356034427650727,-60.93653593825296,33.572522347083634
-157091.7223376577,3.780321551105538,-96.83805590910362,105.98210742232347
63147.032072768154,-0.33183066673670414,140.1713943189513,-38.64687908281381
84885.61662403193,-0.11484793915154067,124.60898938443272,-53.9858333201071
121139.20302560771,-0.3141162177600477,121.62971988062407,-83.66679351816761
