Tº A stator_t_0,Tº B stator_t_0,Tº F stator_t_0,Tº C stator_t_0,Tº E stator_t_1,Tº E stator_t_0
2.8525143366827197,83.24503299897707,-19.254630654375134,-0.9116908498792853,-0.6854547066429011,-1.0211074275600436
-4.683507295250706,-84.09318596805898,9.202626351356855,-3.5924728814174243,0.7767895238298932,-1.8249804570414927
4.042631417744777,89.05652103471438,-13.694229574901119,0.9950617256079353,-1.127160163638984,0.1230198398348441
-8.691541184997892,-88.83603574567525,12.12831498135486,-6.867123775534788,-0.3856139279201369,-3.3891932568463634
-10.634050402988883,-64.44410730756265,9.665344106102488,-11.85379753145597,-1.4190879640459866,-4.750571862742102
7.735355894565204,59.707561956595,-14.42404571237018,5.70885207226826,-1.209764571246651,0.1588001841966008
-7.681357431635064,-53.74044404566391,19.55535723689981,-7.418864846161084,-0.6284743468157228,0.23645955490542203
2.157493214353382,-53.9732392609517,15.35357414226311,-0.2669735703775853,-1.0277614917590303,-0.7473969468012366
-3.521981785882369,27.69402600952649,-3.0005935757452793,1.7974944870572136,-0.5634857314537894,-1.0924395770511883
1.641846723370915,39.88590702317776,-2.8547839449967545,-7.442875950354737,-0.67956639729851,-0.5128715197303677
-5.487378269954886,-48.21674933063867,-3.339333569205192,-0.5279316095114877,-1.4656877911726105,-4.376565909287934
4.940698069073791,54.39721843516602,8.118909087892309,-2.374906101091589,-0.10411479871139168,4.336619091563144
-4.882254978334062,91.69623812032742,0.6902037596448496,12.064502754354375,-0.03714424887573434,2.4277601444404415
-2.885018270635114,-29.280648587995557,8.257029364572539,10.211550427235501,-1.3325862358173324,4.040076458984565
-0.8564292801703282,-24.768288054070656,21.618180336409992,7.867085496113669,-0.4104786468234761,7.171881682067084
-0.8817836475088537,-20.974075829910536,-18.529318188212844,4.13832617372638,-1.2077194630083852,-2.545688513790908
0.1929803883491531,25.5866458347508,17.603747459837628,-7.003140994444632,0.7899745525987929,1.6145178167610141
3.7438602324269414,68.9404562202493,8.65697420513508,-8.112687182178698,-0.14857674595505,2.5467884904252074
-5.569431871301585,10.252859446848582,10.278679448647255,-1.9998175581146658,-0.6406649223465537,-2.5892499158417674
-1.8967232991429235,93.75203022595835,-8.100642677955214,-4.853687149409231,-2.3324965865919896,-4.437188940555514
1.0225862399576051,-112.69597558372983,12.042141301530881,4.104021497089472,0.6357700151560679,4.431958774158312
1.0225862399576051,-112.69597558372983,12.042141301530881,4.104021497089472,0.6357700151560679,4.431958774158312
0.3458115157591788,22.03283715849293,12.017317387943159,-2.0962143601472074,1.3517919018206161,4.563435364304203
7.618058218586351,8.175900531522515,-20.469727020236824,-11.05682651989132,-0.22268960083234535,-6.658637605707975
2.2271957240531846,9.21848035291686,7.623658741366494,8.650263680187539,-0.2792872026687847,6.050501720115745
5.391868665699496,20.44484589400006,-1.5328547670533417,9.129951346999343,-1.1407437696870195,3.0403845228407635
-10.481749974164408,-1.6289399785031726,-9.122862813464053,-8.5113287521685,-2.149565692702229,-1.9105982384560867
3.5983463735420567,-16.92387363461799,-13.690018281087148,-5.889344352170681,-0.030076387540812988,-0.7758454710903495
-0.5285712838073442,27.35081175356322,-15.51562350393757,1.2841089731160227,1.9241730353120445,-0.2967412204631983
0.5336794495850997,-19.138134291647482,14.933659499315297,-2.8705528967815352,-3.0559924416378155,-0.09180760974475177
-2.870440202299224,-2.424525729611611,-7.380829275848103,-7.826327601181035,0.7349045971113515,-3.7898146183600474
-0.5954041533244192,27.58680665831994,-17.032727506638153,-3.392107955961979,-1.9809385162043263,-3.345071302464435
-1.9482245689032776,36.693684383051234,-3.563275100841082,2.9105581551125344,0.15621603533067518,1.8616854680931372
-1.5528300493009002,-145.45507057665998,3.496212149577106,-0.5312028658691963,-0.1665085659067368,1.6809383446791042
-6.420352289569649,-1.6663093597263696,-17.65228174892633,0.4213157841063695,0.3728873479911305,-3.76906128140483
1.1105586567888683,59.23799478758774,-16.514986350807263,-9.856829596538034,1.8375221577784575,-7.617389839020154
0.23477578404992538,27.059044014252635,-13.097820469643121,-13.072415598984385,1.4539502826419053,-4.314061794849703
-2.8037106827696916,48.68163594701871,-2.75478597763776,-2.4233727342313243,-1.7399555927267507,-2.1181094845386914
1.565694883477173,-45.141055150659675,2.656305686027494,-1.2763652336542561,0.1179896053487271,0.2850825845317244
-1.4688819294706812,62.618847630578735,13.748111808114952,-5.400154741527245,1.1834354291846376,-3.0834883561461828
3.768653830533257,-50.77868448933923,-7.768333531027711,-3.432876071827061,1.0789970046444002,-2.5830531078614847
-1.8438165888301712,12.475349275136587,11.288831303256053,-3.5385059287172247,-1.5896163483710943,0.7741158175962493
0.3387955831234102,41.13094195988659,12.16388468977221,-0.3366562018450554,0.22758333221754035,2.052278780885195
-11.452643551015111,-111.76882206417966,13.836733214613876,-0.7467689166562346,2.4328485262057145,2.1322434889914157
-9.49079099323863,-77.133295276293,9.6943502398617,0.08863706916450087,1.0555319361148927,-3.5589508808708423
8.80996968761334,84.94085171906467,-5.969094315542708,-3.205224585475693,-2.195939390962492,3.7696426383383357
7.810454311059722,117.6118866304595,-5.561478440978758,-3.4380465456024405,-1.952258384451908,2.7345168067254955
-6.382731603732204,-75.76843670528918,5.992514688586685,2.4755147221142746,0.5234175003072493,3.201189682480051
2.3979685863389895,-28.926595976123103,9.054688254618146,1.2625075117116469,1.8224346046519,1.7265971972613445
-3.92663339540364,71.880627481708,7.123435483280318,0.9295616547227068,-2.4138824030776522,3.538450307265449
4.674877529952478,-60.35180633636534,1.048693874921187,-1.7642327304633587,1.2703409065860845,-1.2904814515453142
-8.56675726190553,-33.50098216275003,-1.5647739277163364,-3.8221379808529994,-1.0403109102419412,-6.1368780004907055
3.088782768270663,51.886450524175785,-19.964935053377552,5.154617420163697,-0.5597476630403693,-0.0018004741591738371
-0.18319228761579476,50.512522687108124,-0.8348724610470413,-0.5993097354487267,-1.254323018791355,-0.48412743192755414
3.658702757172136,9.808499100147301,16.84395745946137,-5.596235834073905,1.055340300196928,3.6514394160447274
1.7714058805541546,28.839162598867542,15.68572696661141,-0.7141447053442582,-0.8097395430438561,5.709219870023459
-2.311059144252254,-39.169805023554474,-21.6450802800674,-1.805149799567598,-1.8253580339266386,-5.028654892846417
