Oil fan free_t_5,Oil fan coupled_t_5
11.819227112436756,2.5717902034865174
11.809651633915902,2.542209758275436
11.734876646910768,2.6236392382898686
11.756119861786704,2.5806172529761926
11.794235037653774,2.675147470777961
11.82542999950841,2.6078448955384563
11.788258347481392,2.602884595521978
11.85155889066452,2.6797502954168912
11.809568902463827,2.6223081858163986
11.791365279038006,2.6131590522016506
11.786420584847724,2.6035719890077065
11.751897441598304,2.5913909428503414
11.799230040267298,2.6268072691303406
11.804439295642188,2.6476125886773554
11.785588857344,2.618180482718295
11.79746284168991,2.657495893544403
11.832409231286547,2.6505331551298807
11.782175146954707,2.6384562317782128
11.826281158899763,2.6474988210547905
11.825834234517892,2.629672440703647
11.813370920197828,2.609343035879218
11.8148778833513,2.70299678050923
11.813296843243293,2.7006396892524744
11.76914742532711,2.5922065316638894
11.757345827998972,2.5866570929358073
11.756869997329678,2.527360128053043
11.834064095217903,2.593191262973326
11.836160035745321,2.635717181872419
11.796104239124196,2.664266731972869
11.80934884892263,2.698222158703721
11.80934884892263,2.698222158703721
11.780694719929368,2.6009408766516686
11.74727221871344,2.591325476016519
11.765959247667961,2.5740270818147364
11.765959247667961,2.5740270818147364
11.808039664803092,2.66428113792331
11.837870642856107,2.6544269834924235
11.782703390658948,2.5668173654425708
11.784903017841046,2.633499802508374
11.784903017841046,2.633499802508374
11.783429809622062,2.577261266306254
11.813852450601656,2.557521577471263
11.83103650211164,2.6388774763461185
11.83103650211164,2.6388774763461185
11.769550264054462,2.636777986405434
11.800427091036564,2.647232091931548
11.808188073637195,2.6385121845062294
11.78598013745365,2.6122078583397714
11.769917804741224,2.5822235633168202
11.769917804741224,2.5822235633168202
11.783649612600597,2.6201431109476956
11.802982792216177,2.7279865536861605
11.777507314965357,2.6907842201927203
11.724499714569035,2.421351911758778
11.791775318907646,2.6050487722899693
11.813815435241928,2.5875483316748555
11.805969734223362,2.5381759654012885
11.839566864607146,2.539928526500588
11.801028328786828,2.57624449332335
11.787716047058026,2.576171628885364
11.73955536211561,2.5666415961926248
11.727289561286225,2.5913212340389156
11.742564253572468,2.6025713526839476
11.76453960691319,2.5760141685826903
11.788969448384787,2.5492728380253435
11.827912913798077,2.713637496622495
11.794693104775499,2.667955125797281
11.816239942366746,2.6248500316835477
11.807877485441368,2.5873628852891737
11.797322400615474,2.5867493400746913
11.771603928789515,2.6416747623269883
11.800780165736072,2.6376462263906104
11.802458077110305,2.611558280984358
11.79469948409672,2.567044113335866
11.788771667347971,2.553296785228313
11.818268962684423,2.649608253097509
11.818268962684423,2.649608253097509
11.804305960018727,2.6244729007605407
11.806298135790959,2.6044648616381667
11.827722193664888,2.62128825057507
11.79693532449066,2.6583962944248016
11.80917661749316,2.6261753087408652
11.821958717063326,2.6898359799899603
11.799096829316806,2.5848724932953777
11.818324512481624,2.610418925513945
11.767163553271915,2.6050244924732793
11.820896611899354,2.640035831633289
11.846396106706301,2.5992695774964876
11.75728785431653,2.6512329304190088
11.866681859245702,2.6591047599903606
11.847917821719841,2.6760030218164936
11.825690603135062,2.606930062225987
11.754962537113396,2.5433865260029873
11.779719415502683,2.6181118930432983
11.812763247583966,2.647100265032295
11.822597684358492,2.6772407359445856
11.797405000688615,2.56680276426659
11.814837029407236,2.5855814119968734
11.7973572616937,2.619553791413404
11.742262123180375,2.5525649668612385
11.749261348979871,2.531528134694459
11.819187973938858,2.6789870895038197
11.751776023513838,2.5681683456169666
11.778498225500654,2.5990700791258363
11.762446201830867,2.625578891797295
11.84974058609353,2.6576723626753553
11.820639991580261,2.619173401459013
11.789512757326412,2.6587490702203205
11.807366842244889,2.699333846799633
11.801295353432048,2.6872152122446527
11.780318025402853,2.558239263823407
11.750453395798043,2.5794677701720548
11.81679682739387,2.6112622084139394
11.800113261896461,2.577260520445653
11.79440959077966,2.6775596544231544
11.866633944125521,2.673438142463594
11.880199714041192,2.670646483403491
11.843039396717776,2.6153795253916075
11.766130196911286,2.6438463336407123
11.765798140239347,2.529910499004136
11.756117762082257,2.5266399583407004
11.750532441165078,2.496455250561729
11.762165304151129,2.632927240144125
11.815050957526093,2.5902190023413287
11.789338386812549,2.578783729117435
11.795334985800391,2.578126226938746
11.812721837202707,2.573914362625671
11.75466967390128,2.53080628244573
11.741380309235772,2.5754710834136283
11.758834006793455,2.5451595548700015
11.797146622440534,2.629779108272105
11.79306548807751,2.614778368801569
11.753524172823932,2.5966492020568834
11.753524172823932,2.5966492020568834
11.856957106991848,2.698632791849068
11.780636075468086,2.639078504320925
11.77466472657205,2.6780278969304048
11.795344838819739,2.669978406794277
11.782301655343096,2.5948051501426668
11.771723637807108,2.5839645906360835
11.808033189743957,2.680149451537301
11.813719495859326,2.6782311262481575
11.757366668947512,2.558794975764186
11.745487015308807,2.5552447423089215
11.744835927404178,2.5374622110247813
11.773180776259984,2.584570696618187
11.80051290540165,2.6029675413776805
11.760166424628693,2.6185065682526467
11.73769999457798,2.499363050998953
11.710965090966543,2.526810445337818
11.830159993649952,2.69633119828729
11.846451724292939,2.6775119197743917
11.836906117082075,2.6941436592175103
11.827594809901067,2.681258227798905
11.759415159815076,2.626910680110058
11.75913633323367,2.6306709520798
11.775229744821827,2.6323459532066695
11.808040274664945,2.6745269973558354
11.768923721371433,2.589597315467608
11.768923721371433,2.589597315467608
11.799430378512481,2.615136495988785
11.808405916447464,2.5845878096179575
11.804640237895343,2.611251258633488
11.795965405399532,2.6170682561926273
11.816253132766299,2.6343931133092253
11.838028092524347,2.6914841612169362
11.830673285044085,2.683522731407659
11.78370248508167,2.6204265157269613
11.78370248508167,2.6204265157269613
11.836898860544462,2.651938367394874
11.80534682873511,2.6214605309198005
11.75424608839898,2.603784671657227
11.746781327616196,2.5829187573302157
11.821553252606819,2.6964693161360245
11.779594292471298,2.573038008554887
11.724004058355478,2.543621896985054
11.762941814465696,2.5816002341890587
11.762941814465696,2.5816002341890587
11.786065773053538,2.6066674934981227
11.786065773053538,2.6066674934981227
11.785221728953271,2.580023550891353
11.802017092585464,2.564044148998567
11.859999975665184,2.639637137082996
11.821460543519816,2.683074551367024
11.838037731498106,2.656642813678146
11.838037731498106,2.656642813678146
11.83439087278162,2.721873248842505
11.82143674088058,2.6000473566774414
11.755450487109329,2.614200007598892
11.816627250257255,2.6403972152007684
11.733366638792292,2.551162377681774
11.806952341446777,2.596009986704062
11.792853735420893,2.5674589045560716
11.807569766210571,2.574739400286196
11.781874859098393,2.5952578336673082
11.74699124317273,2.576444042464539
11.825094286057606,2.712372938714405
11.814416577620243,2.579573780608287
11.778951315962555,2.5147961525532767
11.743864751962064,2.542784038149582
11.743864751962064,2.542784038149582
11.743864751962064,2.542784038149582
11.843105558425647,2.6819125048571406
11.801049750768039,2.6564079557852116
11.776447022462916,2.6651439206186724
11.790056092546594,2.6579502488377864
11.7923886118248,2.6716357821825936
11.760812031900683,2.521880128227637
11.742113402691933,2.597192198029118
11.838207838683143,2.6512883747393827
11.79650543529547,2.6963798854851238
11.822112113537017,2.677229451742261
11.771711239834529,2.7007496370940083
11.895739478857305,2.6798072147141805
11.763841140281581,2.667800316170334
11.763841140281581,2.667800316170334
11.773075854705645,2.6967661466604715
11.77906772925653,2.655897925768408
11.774371104024796,2.613287822163062
11.789067509793183,2.6398328007016456
11.833939715383973,2.6802756279772364
11.804384402750498,2.6298367885817666
11.804384402750498,2.6298367885817666
11.797061434350185,2.645232587512866
11.754941437211405,2.642996004276619
11.814160516480287,2.5700075165085785
11.808078082726873,2.7157837481907685
11.820277564466204,2.703757374487824
11.821619125327253,2.6786396788724116
11.831141688741473,2.657157713099623
11.830662223586122,2.711789461173346
11.795737323332984,2.5596771504552427
11.739041694798916,2.5830662528456134
11.794597169030522,2.5886707347346944
11.815408915387373,2.6316473645524816
11.811394700919616,2.6088234956369782
11.810433408761607,2.595054138110219
11.810079688503095,2.6175291696267835
11.801550775549348,2.574533574214396
11.795084566933554,2.6347307281560997
11.6871359189663,2.4550623692898657
11.72218065626042,2.4628462065309917
11.736727616041563,2.4531901304824535
11.752666957363148,2.619084391302748
11.761314677426713,2.6343606106239736
11.818602686682684,2.6059947486073574
11.791161261177972,2.609363187662577
11.803258742133709,2.6059829906677754
11.791368944042754,2.606251841380575
11.81152487939123,2.641146902974979
11.769108934367784,2.587578622800051
11.772097724520014,2.728056569908296
11.76411481401013,2.675167235307437
11.76411481401013,2.675167235307437
11.849098146358163,2.62705881165447
11.763224122225612,2.583485765158276
11.776696582279575,2.5967813273305147
11.762812530830253,2.525057095701283
11.814574940789129,2.62633781174108
11.814574940789129,2.62633781174108
11.78479932278939,2.5767018018562156
11.78479932278939,2.5767018018562156
11.788795777317548,2.6935861552336418
11.777101414404228,2.7048292349253193
11.797934690332077,2.6546784822990475
11.783410242615084,2.638412933564867
11.783410242615084,2.638412933564867
11.778046764304673,2.6237432959903946
11.837272542406199,2.6549862339900057
11.834885980708126,2.6341458038818226
11.745401130295555,2.5672920626529994
11.775170461666134,2.568094999107291
11.76858474818258,2.5809854062114144
11.740552800558193,2.560311313199993
11.740552800558193,2.560311313199993
11.72069174479554,2.5744374857171883
11.781640355889433,2.5650729658995135
11.73284799424611,2.567096652210039
11.764424084455543,2.5272869094383696
11.768975311463022,2.633909848201213
11.842190434616432,2.6619954102788776
11.764153216953895,2.523439839976649
11.83706222831357,2.718805384729695
11.785784802890012,2.5992098761224987
11.785784802890012,2.5992098761224987
11.785784802890012,2.5992098761224987
11.781670007069652,2.6070784240493574
11.789800916082022,2.6462305516650746
11.789800916082022,2.6462305516650746
11.813993000795723,2.620095557692571
11.813993000795723,2.620095557692571
11.814957397818587,2.6058463265738765
11.781382138988718,2.6146803353244077
11.766251388936178,2.6391567314910387
11.806310273354566,2.654191874072356
11.813121921301596,2.6517288507718026
11.813121921301596,2.6517288507718026
11.809717843760314,2.63082597615741
11.845869535659014,2.5791167856146417
11.759230134331345,2.5521194740012993
11.741789488691591,2.55998338987133
11.741789488691591,2.55998338987133
11.733627569996097,2.5699765640445302
11.814325215881519,2.69377677254699
11.802498579636318,2.61041885872369
11.80421215801038,2.617172815177124
11.825402494039741,2.596412951709912
11.791414584129631,2.5566060930522516
11.768689653443298,2.556326027986563
11.753749792054593,2.584971364738632
11.764224770938,2.5871935642265305
11.708544594875425,2.486234533890513
11.859970868136127,2.752803201515085
11.834842886249007,2.655112337578857
11.730324068498502,2.560182364071015
11.759462075112816,2.537052302106254
11.749917437235917,2.550942093205227
11.75843995203064,2.5580778086857734
11.706300341381281,2.4696370318384346
11.884213785982622,2.732631302776326
11.87413474518314,2.7088384070906346
11.816372167740742,2.6715094774460875
11.788390712917098,2.5332564936620234
11.695528238484483,2.573248950250587
11.73045852116693,2.551372831012562
11.8080161415155,2.6175822415568537
11.801312977938865,2.6184861071252286
11.801312977938865,2.6184861071252286
11.838842851780996,2.6499795763549465
11.79624582882543,2.6606455402445843
11.789360085376236,2.583472193389112
11.789241940900324,2.655665749892782
11.79174314978123,2.616644602307537
11.787238328453952,2.587344147104827
11.809411548218957,2.5846819399764835
11.805531286156109,2.641298195689166
11.863780368827435,2.722077076571538
11.837678522209822,2.695418086134149
11.797149478497024,2.5849388369763497
11.76406958798465,2.6083392490320763
11.821783952148675,2.6350997475381552
11.829570341295634,2.701830336788249
11.807371933612641,2.590330126865031
11.77146356640986,2.546906572676251
11.724167054879837,2.5586212254019967
11.742761515660067,2.568186327310857
11.81738756931097,2.6618025315765
11.809848096992047,2.6287976439116076
11.767946643567988,2.617736239547333
11.794698939804986,2.5883662927227373
11.791352309502935,2.594836984792757
11.740796708879618,2.634799701155911
11.790817535786902,2.636343604506122
11.822468964516188,2.6536926183225282
11.822468964516188,2.6536926183225282
11.810989996338133,2.6032781758326653
11.83184631977167,2.640763318177703
11.844174999587867,2.6387714500680928
11.79902596291547,2.612872338388167
11.759223315894578,2.568264366722049
11.759223315894578,2.568264366722049
11.77376745105265,2.628441194166473
11.793253418388117,2.6328883237674274
11.759422305677457,2.654608582147559
11.762101967515303,2.6366464479212146
11.803923639146799,2.6366913669298464
11.767589491250693,2.641434374705617
11.767589491250693,2.641434374705617
11.800105288636304,2.6702031276152307
11.800141555743808,2.653840111699375
11.752407642317847,2.5201802071850707
11.752407642317847,2.5201802071850707
11.770266573672007,2.5137791518768005
11.758983272935513,2.6075492131063114
11.861263032012472,2.670968642954126
11.840294507536038,2.718497069363085
11.826355272827255,2.6695065435673477
11.775435712984034,2.5843137602000192
11.798611373019767,2.625669992290743
11.789346065890989,2.6063357175861293
11.789346065890989,2.6063357175861293
11.789346065890989,2.6063357175861293
11.77122737714671,2.5962092353272848
11.800428678669784,2.6317328068973738
11.788528699565216,2.607296635596499
11.76169163184853,2.5189595967320004
11.741104379009155,2.590088259814724
11.790343211402373,2.6728623144282184
11.865739272655112,2.6648089383678806
11.83565731352374,2.743434592083323
11.876297317830138,2.688991253416029
11.760490958574081,2.628171448248032
11.775456271258673,2.62624494602847
11.767770967113256,2.6074574114599423
11.830041643500872,2.6959840616977546
11.830041643500872,2.6959840616977546
11.868936520666807,2.706489537657719
11.808566557829934,2.6308788570462545
11.749209407992609,2.5660188862147493
11.827853039473446,2.6443652308519856
11.772860333957258,2.562622969616618
11.774365637757782,2.5459946904981807
11.786504717095818,2.5272049818111633
11.795318550505524,2.6041349219164514
11.793780700409455,2.603186103442394
11.793780700409455,2.603186103442394
11.78751834997252,2.6172407653649943
11.75659904421324,2.618278715199205
11.76603432187514,2.532801297402353
11.819813794915556,2.628556950824028
11.803848080119069,2.6553379301970206
11.879547515693927,2.7469197277705817
11.89503651361866,2.7069165243333533
11.835493973312996,2.726636843236907
11.798834379159882,2.590660686346789
11.798098958288126,2.6122125044381486
11.798098958288126,2.6122125044381486
11.793060895265093,2.615362971700551
11.766504253975713,2.641453054883493
11.79473718311028,2.6212711838750096
11.79473718311028,2.6212711838750096
11.79473718311028,2.6212711838750096
11.80747998502749,2.640376850512215
11.76034491245161,2.595955589262252
11.755810493579352,2.592236378181847
11.764580970893658,2.558562222808852
11.775086925176304,2.56051150554943
11.793549306431581,2.6586151962997087
11.793549306431581,2.6586151962997087
11.81532464153047,2.6416905694240196
11.823899682626264,2.645171990381574
11.819973326228977,2.6570765260874434
11.819973326228977,2.6570765260874434
11.819973326228977,2.6570765260874434
11.712894499574883,2.473163856000315
11.874368756335492,2.6733864462563384
11.870468521739003,2.659908789592359
11.789768865397159,2.669193270405433
11.82113520489641,2.619663893718354
11.77541895930211,2.5950749326407117
11.75858066260273,2.569947541696974
11.819349937845901,2.617929389158002
11.810959709699253,2.555503200258474
11.824435751524366,2.6497452987080314
11.744066840562047,2.592324231542658
11.832271171658533,2.6466622821351984
11.79008568636102,2.608766277067978
11.732450908180148,2.54684142150268
11.77535560796498,2.62806961902134
11.766259810490224,2.62680058909935
11.835949298290672,2.648480485385022
11.818298946902175,2.71386366661845
11.860209376176638,2.6675728449766587
11.788581010541145,2.6469141627708437
11.786021152963153,2.579259785086536
