Tº gas exit_t_3,O2 sampling_t_3,CO2 sampling_t_3
67.3560837295739,23.698106685011957,-31.77270352816328
98.31937814696282,47.672472073526514,115.73668304868977
100.45979537286199,57.897014300403434,139.6397575276328
135.79605460002162,53.85027460765167,67.6813510509241
-39.04252949441948,78.64032416403141,-156.00472275177265
-19.42553913213098,100.12347794134139,-76.99851265816214
42.73505284803125,-6.060576065264923,-6.43709853779302
63.31810816363404,115.62403047211319,-227.71515176934503
-18.198765197818442,55.41741584364767,45.57870453851842
30.45424983458167,30.1700310089688,-31.179616074400286
75.37723113784878,79.53738128370965,13.672174866391273
80.83242709918952,32.63339397892861,-40.43783589500581
115.34022830159843,111.70923749528382,75.18962331852379
79.90448829719189,38.663532040409734,-54.66961028097884
-30.82601579555015,16.929243638280877,39.64453470122913
-30.82601579555015,16.929243638280877,39.64453470122913
134.3414319737771,94.57064555500052,-36.53844491342426
-3.3105038334304453,25.91395266200316,11.699975277169212
64.91841174751372,-3.6094616356429015,54.51227817800415
65.2933010058064,30.11388306117493,76.94087886726541
-19.10604946992885,64.6448311763784,-158.15454230555812
-25.213182410694493,132.0505345693049,-112.6954031905507
92.83874508497442,25.8051059706991,92.45581301803732
23.72633704137027,120.11490032621938,-31.604977810336557
6.844738790221864,40.82235447374087,-109.13850509343065
5.1505810315160545,125.11486032181847,-67.29244472702928
42.61723895108074,98.14404906066295,-182.36164480383547
35.26155443230987,109.50500741118131,-10.500109170587223
63.601587638018565,76.07946491598904,39.25527060782726
36.2012086760208,61.18899439200162,-93.78872060392253
36.5894604059969,84.5824993061379,0.7412886597900581
42.421571758858136,34.124048469427045,-16.535443220480463
42.736146333158196,86.52705819400194,-50.122587575404694
80.63881540418545,63.42979305043099,-31.933710561874754
51.55762316669646,62.73687260060363,-43.46883832631124
86.3800662859262,134.89142446051247,-75.52919715936778
83.18375722638642,67.11491209356903,4.132858849215097
-37.86382404458081,83.60807177710535,-177.0358052882089
137.0007750368273,149.65316270677596,-24.796426310235063
114.8045660226876,158.13105382091547,-18.976070885458743
35.06442984978101,-35.37110115696401,53.48522721612876
181.36653608644846,77.02604269438467,92.82911411059666
56.43540800551803,34.159241262947205,32.65868772755961
40.994749297116556,113.85013505338588,-19.146986176188843
103.10762717810292,111.0024912838308,79.2242729092902
114.13458173728742,87.16793750516923,-59.135470992212746
67.53034878199087,13.393842205179645,43.265892796118735
102.72367049652482,88.63534937560843,-90.55855696973758
94.8107582105397,101.00219844800407,-10.5093189846298
30.79747935865029,120.44824660119208,-172.79621907822016
48.768164029165725,121.15107150444516,-102.55712085882311
87.62260912573404,56.60292233455403,24.76512956054337
73.80964604361719,95.67061829192969,-25.578903214815313
-4.908286018859334,50.18346600406482,-76.74452092680723
40.8517801084011,69.69794514975632,-52.67988628203787
-19.909540713761288,48.75110779559316,-78.52551830187686
46.202136806294064,55.29136444758064,-47.075303868178096
136.98534728814147,18.37163795074442,152.4976779203435
126.00829841567287,17.04999036602769,56.472163333817065
92.71094440403472,44.98268660853108,106.5322771173724
106.85668273351277,93.62502628929369,-93.90258820456579
-13.281236406852788,35.922206323939164,-40.10884945045507
196.4456372847954,112.05688392081893,52.79063703126687
178.42472073770398,132.57631480447836,85.74978866553792
-105.70736733652102,23.250426067488686,-96.74065990296342
124.29623244997914,98.31481963205152,-40.062321611750505
-5.616350232701691,49.81460712050041,-38.767664445086524
-29.870402634760243,102.01768267143292,-194.748180037321
115.98019034557133,81.70321178009314,27.86490111955898
73.92797865192287,70.56598945511332,-10.94730752753094
93.2776086381817,21.132678933078438,46.03799836010943
77.21129889485348,72.03045044586123,-161.53907259185664
12.17151421784358,56.832338001136705,-131.9760752918463
44.67115707877621,21.08693781132881,-139.87084419826914
93.42677757416175,69.13050085048921,-69.91801714237909
12.250246053119573,75.26558103021344,-23.912711338487977
63.955157400895516,70.41396579085779,-53.586358158083506
63.955157400895516,70.41396579085779,-53.586358158083506
-48.28753307982523,82.4923305377934,-141.83997507564663
-48.28753307982523,82.4923305377934,-141.83997507564663
113.93974877698804,66.81131164664129,66.64213500925699
113.93974877698804,66.81131164664129,66.64213500925699
48.329319558645864,118.97806242656733,-115.59521683060316
48.329319558645864,118.97806242656733,-115.59521683060316
64.07970993546773,92.61949766790096,66.56813891394378
112.55208284077875,60.888619101624414,-69.15790845796971
-34.08807037196945,88.9425692789114,-68.91891726919513
63.39941403271829,94.46984351088084,66.77197935815153
63.39941403271829,94.46984351088084,66.77197935815153
61.73990382982265,38.49230466998006,-118.28251445927616
123.5999539587621,41.51355044723985,-30.8511970185928
90.00667608476773,41.47263397418188,4.773068970680242
-16.069143965150644,17.935968801389944,19.023541479908015
80.86887289898687,129.8997565339654,-134.50940285601467
-29.042168932982577,114.51405292150268,-124.71186283145488
69.79219759880837,67.47707810385394,11.532267675904137
47.46922417919419,57.388382490076964,-60.86837931194954
6.349483033170316,106.94638453876242,40.00276346792532
139.16350474168928,28.663983096129733,51.121459230363016
-16.05339199434792,79.13554050221214,-116.60391685004149
59.391583281442266,-3.5005844755460345,21.733323363184326
59.391583281442266,-3.5005844755460345,21.733323363184326
47.95753950400607,93.87592654267107,-37.35617032796115
85.81816950970506,88.0481077552974,-26.854138812920127
74.27349322493978,40.566005525861456,28.68562492227499
39.86960984010383,43.890715258014836,3.5758889780502656
39.86960984010383,43.890715258014836,3.5758889780502656
-32.53094883799546,14.143347147024272,44.97318476231334
110.70621050668362,120.74419040910419,-122.05379791691203
11.845537389672828,100.0325286790742,-91.92867453196773
18.867338547993054,85.0071691983198,-88.61663761503733
-14.362782287664043,56.9239090290305,-3.919912800770291
-23.21770636822376,58.44842306965961,-206.82894105718663
16.142386280465978,72.76457060222404,-207.33772509635514
43.58642815700036,119.73428288121355,-105.87451379414405
27.353850482232453,63.07352889435016,-62.93737457662162
83.72158402953917,94.3417164525365,-54.0548946969017
83.72158402953917,94.3417164525365,-54.0548946969017
56.78540998844773,50.81597174773347,-8.606125165566183
53.0433760082171,76.86235129235078,-73.5955126626219
20.148224248434747,132.6134698302723,-139.31990426308903
11.083634315126096,106.28038371709634,-105.14275462626122
95.16198891330677,15.487423460945394,-53.20161186178328
-10.422489504028604,107.24885467581717,-56.96812184121408
21.99830852917031,8.034448159195236,-105.81516791884738
28.676055574879275,87.87568419129131,-63.5076927362877
125.76881823542371,90.37514345520763,22.133085684099882
32.43005206495337,32.53831823852606,35.45028927567931
4.772516679238308,113.34622321229206,-92.20954716054456
-70.1380555089069,98.8263626503358,-90.92059513260254
95.1670578577627,68.61428480674317,-11.492962415563994
187.28019907717493,65.29706977654243,112.6983976809012
141.77815555933904,59.25862585739618,91.69362475759911
36.66598153739656,44.648141523778925,-92.20609553381432
83.02152309884869,61.838868897147755,-114.25639665075661
61.26183270083491,43.654702699172034,-12.412280708611085
54.43677736658045,49.04388368521984,-11.185344482044599
19.339020257634008,48.087309161163155,-32.01709321642739
27.50172980907965,69.10348263162291,-89.64580611468472
50.73678878379651,71.95474721788636,-15.280302804323533
39.79522518637516,13.669711485146795,19.354842623280156
47.96431920679544,112.18724320662767,-102.11106640433886
48.608756560934765,144.86707806566875,-75.92508708431802
20.551892319140443,88.03478978060124,-185.76109421483864
-46.74728052725092,87.49768791752197,-55.247118393435045
38.58505860616326,47.77257747533401,-105.93488273887016
24.826800843530187,48.94166436575321,29.206210441550446
160.22726317330654,83.59451232280945,14.169216517338228
128.60205947693916,92.11559422834495,-1.2226523718767588
156.34881269999954,92.59110153725213,71.04379935413385
7.658626824189511,28.52328003028407,-1.6127775254342467
7.658626824189511,28.52328003028407,-1.6127775254342467
56.212198404373545,100.02421475057999,-111.80984690017493
