Tº gas exit_t_4,Displac. %_t_5,Displac. %_t_4
36.82050981258764,-101.53540803116036,-54.27255325927746
12.420662895806181,173.45936044968911,12.299596879539422
108.991990107285,-93.17456615312094,-75.66156819101772
42.90390106278642,99.00005003032726,5.880852482846784
-1.841336301941376,-232.02132798378233,-180.245255383623
-66.2593645394216,-232.87797666297453,-191.2070452883712
70.33004064707052,129.92081449186955,-8.474578395173069
-42.13868393090284,-111.12512163896041,-95.1567377223814
42.869454652853435,-81.90813284615692,-155.13947964980954
-65.25215267682273,7.9487444931684195,-79.60839601172049
29.488150256881255,-64.66663440808519,-198.60648458065063
110.97908897673118,53.95756288005252,139.27111259437928
123.39670796406892,22.159428845285305,91.80900972448417
123.39670796406892,22.159428845285305,91.80900972448417
123.39670796406892,22.159428845285305,91.80900972448417
82.53301296249093,-39.06152497498084,8.09641613798144
47.012134762337325,82.63339492830397,-41.87972185788092
52.72057745955786,-53.350417571616106,21.855115728848745
74.61887946157925,135.89541693996745,29.433256372748442
110.67504106090217,-215.60824469334375,1.2778402657195898
170.65905256682473,-61.03440884404148,-156.24877548650505
17.419403833511325,100.55723487882237,-116.27868678678625
56.5132996929903,-2.4817433021429522,98.79079518441634
-12.98212867708422,-50.86003749593001,-38.864242266205025
-109.1206398187716,-52.39421141245396,-39.000560970075334
156.4690146415865,9.231220108374089,77.5965008107625
3.351245724087102,-33.81088975730981,-117.9386481199549
-4.834106134093597,-15.448718137481897,-67.42095670533665
99.70054630716876,-160.36526927357147,-72.63753097042601
-45.79673013448334,94.54187142289204,-46.73788962715861
60.037059535647415,-127.72411201754907,-103.4842287658741
56.849913371724675,-82.23845463634629,-26.28975978677589
92.28351066864782,50.73833090844392,47.83311819198113
91.15829280136481,105.3141800087292,93.47869930795886
91.15829280136481,105.3141800087292,93.47869930795886
21.355780652759023,-50.049432061054105,-71.27659656963654
-0.48947647798759775,119.02439043807969,8.818194705177874
121.13031540655665,-6.058566749366577,57.23643788080817
55.29133669256619,-30.511041105585807,-7.792204214424622
55.29133669256619,-30.511041105585807,-7.792204214424622
44.22644045942894,17.300068819417476,-32.70007451172457
93.9697055087118,170.10685115237533,6.14085196431455
48.57689963523792,166.15651285627715,-37.32804058480563
105.39785405724385,42.37746803136518,143.92516244566707
93.3006985887905,0.3139667886746764,-20.920449939889096
75.88608203439858,83.10517519234268,119.69708367789876
104.96112136960627,44.22207760879822,241.47579336346382
-40.98602119097633,-72.27501315580886,-187.8472570472532
-40.98602119097633,-72.27501315580886,-187.8472570472532
94.43383215232114,-89.63542027121694,14.530925411115362
