Oil level_t_3,Oil fan coupled_t_3,Tº fan free_t_3,Oil pressure_t_4,Oil pressure_t_3
745.7464222693696,0.0409959510338377,3.050035868035991,0.0013533860095929,0.012949120693195917
611.5957320954999,0.06952748915530825,-0.9891247803060166,0.006940486056670034,0.020855892887616117
517.5222920514642,0.0921527863441679,-31.229563974331978,0.008838625103989677,0.020682058675817214
1413.36675391758,0.060085497327247855,-52.86958201305501,0.0024194760711834518,0.014933287479217211
974.8154965472975,0.08424301002555683,-1.8712284176572354,-0.0009497816072497188,-0.0012537389844515003
-985.8243662327004,0.04200594827987137,5.563409382008878,0.001609933833618672,0.0008737629158999593
-838.3917441387698,0.021322377389142142,16.25686887062773,-0.00701270129217807,-0.011451801388572581
1232.8492158488157,0.07000292209527947,2.5793515113787606,-0.0015563539701589219,0.007261841680730652
712.6630400154208,-0.0032008518854853008,-21.81587967367128,0.0005023406310381952,-0.002238359604306024
-38.532521267535856,0.09065293941551238,0.8819614356604859,0.006104565088469856,0.0019891229417197
796.2305861851131,0.09633568998962114,31.32789595441168,0.006849732692149217,0.005039854299173009
859.8733403060102,0.059739564918004036,22.393263496064655,0.000954506844559889,-0.010669183365090065
773.6204426067668,0.04825926436854278,-6.333365882612508,-0.0006361119840542801,-0.0044014946512307244
565.2282009218202,0.022317587503203614,-38.00244374905544,-0.01147542758255254,-0.0009269902104531921
157.69127295495633,0.046723319695755786,11.397797234577133,-0.013621065121222761,-0.0075341822113463176
491.0973923645197,0.013036926866643431,10.336112291970583,0.00207110420013042,-0.0023697778373007634
229.41516752752165,0.06397551742814735,-21.464782717226935,-0.0030081427421259762,0.006724410406404303
395.3697145631759,0.0842085289541807,28.068372028760578,-0.0020591242671698794,0.004553517583961683
809.3835756134621,0.09310601437708567,-15.49961358172772,-0.011114811797369522,-0.007085110884080349
-23.476656248554548,-0.011801067890278225,21.323971524200665,0.00422806080397686,-0.0020786759979936897
-23.476656248554548,-0.011801067890278225,21.323971524200665,0.00422806080397686,-0.0020786759979936897
315.09924095585006,0.049736411894855836,6.207543900456624,0.003137353957625744,0.0010478731215365564
-736.3001636816996,0.033147881347275046,-6.399505545551449,0.0008468289628630835,0.008424819920460623
-258.991498389144,0.07166754409880371,-16.979478891158706,0.003729511901427519,0.003154037403825493
619.7016251983033,0.04760175627529157,28.828660295905223,-0.0066075274570687745,-0.022046470632163674
