Vibr. motor free (Ax)_t_1,Vibr. fan free_t_2,Vibr. fan free_t_1
-1.689085536082608,3.4272021930325125,-2.9885689450135526
13.210880743880308,-3.323351488729411,8.540526562192417
-14.420930955702843,-0.7203594743587538,-4.777301562095514
-10.115467526024021,-0.05848289764836173,-9.962472512772445
-19.574511949653214,0.8862510391106857,-7.553923520178525
14.198224239124364,-5.077761912683351,10.233714720224773
10.109421822911854,0.8127376373525927,7.072338494594122
16.666087785105475,-1.2985362165697507,2.8546981454835887
4.530061446293829,-2.134488573875692,-3.3800243559320964
-2.935043660731946,-3.1890617312099194,-3.804391250277619
-4.119778256070518,-0.2141917336637671,-8.049925553909013
-1.4251914605481626,1.711613087463709,-4.893386810466838
9.779660150249844,2.3983996569664385,0.9789974724607271
2.8799525454193873,2.3350692606417196,5.004058688803039
7.491706280769781,-0.0037359137028518674,-0.09679252119376969
-11.559853460370629,-1.1540686527401498,-14.943634932440375
-36.75276426592715,0.6497984647988488,-19.867314267104433
9.598615764901378,-1.01438230323425,7.433928709190191
9.324485934468802,-2.5780579960211387,10.634069477254998
-6.96776555897862,2.5630428982937117,-4.9303941175904065
5.069572202316998,3.4846533339908152,-3.470124859198538
-5.5382197194057845,0.08265614008043265,2.1945224219480566
-8.125182774739923,-1.210901450638054,1.0484552974774055
-1.6388953275153142,1.069567860089704,-6.309910854206085
-6.416507350484351,-0.9570767195543965,0.7408199963985249
2.5686445672718152,-3.3689216872489647,-6.541633413639487
-2.1852098024097195,-2.443280308410224,-0.9196017309382354
4.5210919428226966,-0.27738139710058207,2.7381878090457348
-0.3499646536587573,-0.07544362067098256,-0.9452794630716768
-0.588849292623925,-1.585586416165992,-0.5138556660660673
5.053782028534733,-5.50790854511659,1.9078795064085858
0.8230033885945671,-5.525368952090663,0.07233732498251566
-2.902559406394654,-3.084779678372591,-2.2024851313622187
-20.657788663557703,-1.1105879502721379,-12.184498930647617
14.473961035777679,-0.1503790560528575,5.971408885551265
10.834670000517413,-0.05400972024954599,5.624944462483574
-1.597300091548389,0.3169622514574814,2.6398526663076667
-13.247836724047268,0.746188716937997,-3.9895094793726034
4.741213769485702,-3.021446260343728,3.814476450838738
-0.5186263785705498,-0.20596290368770376,0.9836128879177103
3.368710043993096,1.5278147351913662,0.26968304572357404
-9.25382156650655,-1.634619562068253,-5.3774813644530575
-5.599606653853711,-1.5857204009436119,-8.265929673812149
11.112332846116505,0.27180094683476996,2.214680158542255
-7.160008434162545,0.22843065931758866,1.8762472227629585
9.563392801126657,6.5058395345910665,6.4662340569010395
-10.62530524231515,1.184477017296948,-4.08037780680755
4.445142791000142,3.5709240825925734,2.5511360383482504
-5.088668486058656,0.9474052612484982,-1.8847306179993555
-8.183252009203814,-2.726216173928699,-2.497916153089313
-3.9241282367890227,-1.0122143918369964,-2.1375006228527695
-5.019412659265153,-3.48628870370727,-2.4583258712663683
23.508867577094808,0.5292828096393454,16.719250968126257
-1.7424516882836345,1.3486780243861876,0.34713500197425784
1.2045184300637806,1.6178025159409808,-0.15173674713131563
1.2045184300637806,1.6178025159409808,-0.15173674713131563
-11.452600694417008,-2.8452943342088757,-4.029510762488645
16.848853022876128,2.138211443658551,6.685552532761098
-1.4028501608938448,-4.831977091828931,2.2124758125553576
24.011156117036556,2.099390905989686,12.711120618106452
22.88758628721741,5.355798765560878,10.763005783260919
8.57124236028616,2.5208547016898537,6.988676855504259
6.618464876338974,3.948943245706369,5.636445731768113
10.591566121681957,-5.2303288463267155,7.4180886069194685
-43.89024113163559,4.798191867232223,-21.080495780125332
-1.1276610232446007,-7.5458618799887045,1.2487817357007778
-3.567510476322078,-7.363955804183846,1.6951784175229765
-0.8512324510828644,-5.483904755661845,-1.873067266131153
5.6346989022184815,-2.311519780715958,-2.4376319502049792
-14.994022712960309,0.1980801039060931,-7.62680654422945
-14.994022712960309,0.1980801039060931,-7.62680654422945
-14.994022712960309,0.1980801039060931,-7.62680654422945
-26.988118893932374,1.1752364835004157,-14.824267562521474
-19.857456047783938,-2.7302814010039844,-11.480653929426138
-19.240745311218266,-2.3379789095323154,-11.082014664439638
-1.5737164163612851,-3.901178390878218,1.4326776559184768
-24.4840635549387,2.7730540124018597,-11.246053463344944
-23.154388423140524,-0.1833404323871033,-13.877354703841243
-23.154388423140524,-0.1833404323871033,-13.877354703841243
-11.689584440052343,-3.3074102102732486,-9.782350278393116
-9.921046018132515,-2.0912094358762685,-3.157922661481198
-3.195054268073158,-0.9941965550886709,-3.6484623299322596
-14.70728454533427,1.7996353500723243,-3.9718370118274575
1.0773231876493536,-6.069008676743194,1.0192174351805645
-2.227612677234103,-7.432265282185457,-0.5692922588076985
-1.8569731018730369,-7.3120731706511135,0.9789346632011593
6.140033267480766,2.6083624170083537,1.5915093466660204
8.080079136489365,4.1455535996578705,6.701275619845019
14.56987359182085,4.480979423931621,6.76924480112556
13.060016007056891,3.8662815467145935,11.1458187400538
9.80248868977192,4.905876775649004,1.2793808675812457
11.220494438108059,5.320676756006324,2.613437226141779
-4.02128188988672,6.685905928541719,2.382133839180391
2.274021386117697,4.396222041273367,6.014691345461042
-12.940745185528746,-3.4105428436955205,-2.8473400416234513
-34.388805178444734,-4.495983360703654,-13.735105004938085
-29.444684516614995,-0.8673489893918847,-20.35588645420946
-7.992019997505327,-1.8279852977244861,-9.73618763068838
-21.473238309185845,0.9430557151483148,-5.650784974874887
19.276849699506567,-2.9299105417074216,7.090077129355625
30.53354363622642,-1.911491102777904,12.124576783884743
16.96917322194404,-5.111587006916938,12.18684833230887
21.523702431110284,1.9197521889702083,10.100420149592143
39.748241967464395,0.9963546470484153,19.51871443126468
20.10469426290383,2.3407583895372976,12.109137726293717
37.40969540516655,0.23514512879018268,17.79339859761597
-0.6840180242675071,-0.47773795530245383,-2.8064686622708273
-0.8449921791567592,-0.09920656700163283,1.004082923435538
4.79887322302689,-0.9142479528735954,-5.016454252499929
0.4721688989480439,-1.7637097721586152,-4.384697273456531
-11.552062778298648,-6.611720793716834,-4.126562635015622
-10.026475492000891,3.421531989405004,1.0669703465571594
-4.412300407595905,6.255571357653333,4.673437934227239
-19.51144468280149,-1.5008459965776666,-15.634942712964884
10.693712457544267,-0.6997727551217446,1.7836294549465315
-0.8058614636760026,1.3492413664847618,1.3984229235876273
-17.155930673558643,-0.7789958311449817,-6.1186198094733175
13.15981633494256,-1.8405830839314032,6.463158990430082
15.651600345613776,-2.5791201393450818,8.463381814660433
7.2734991460320435,2.662949023360352,3.9946639953956895
3.0246130980271078,2.409114625052063,5.993364819403291
4.504085827873428,-2.8068469647276424,1.37345909421711
6.150301841210598,-1.7046098627554633,4.953815106852811
-11.942548628016866,2.5952168584141897,-10.605368881240445
-4.001768400496349,2.702316598923774,-1.0887625899383857
-5.817246596462424,-1.95255875525403,3.0621807092877953
-5.817246596462424,-1.95255875525403,3.0621807092877953
12.211193078019477,-0.5391917854640482,-0.12448704335503802
-24.95433293699957,1.812261400514306,-11.550958809732451
-4.221385911664283,-8.400353404694322,-2.6937505299380513
-17.835646852358273,3.871705224486936,-9.353090936846229
-30.12189842890639,-2.4554891510442967,-15.445559541724906
1.1650452087047567,-0.2931485905130018,3.5437675096850922
3.2338440732908587,-2.840635242085413,3.3082857331001185
3.9640356945326767,-0.36159178071463804,2.7812449785897613
-8.155359721794511,1.0771954894340237,-3.660821777223372
-4.23312942615313,-10.737073999067313,-8.295204621021373
1.784854794880788,-3.733225744575642,5.378307175251807
14.006997095325442,-1.8120097822755414,6.958332338577413
-6.881849579271199,1.8495027587024784,-0.09336333636587679
-4.380636480682765,-2.328741568422231,-6.806247936990083
1.57014383875197,-2.764893171170868,6.384046152428028
21.145796877563704,-1.7832445275913331,6.165835907595861
21.754900123390453,-6.220649719255365,7.1943723082774484
19.132722610518385,-6.84957235411623,7.04661633890488
9.9038382199437,-2.273185360275593,8.18734094293139
-10.901301420641918,0.5648009457872651,-3.7977477585758455
-10.901301420641918,0.5648009457872651,-3.7977477585758455
-8.529689893311136,0.632885994721728,-3.565889022698624
-11.916044763508223,3.996624797501686,-7.056787984834643
-11.321866736071623,4.758462932291143,-5.987400302112355
-5.512544163344941,4.984389050982809,-2.8135059654222467
-8.360724451230592,1.7130153068751657,-7.938693584059806
-12.955129088001918,4.0384128934398875,-1.720035973646306
