Tº motor coupled_t_0,Tº motor free_t_0,Tº fan free_t_1,Tº fan free_t_2,Tº fan free_t_3,Tº fan free_t_0
4.918426350135712,-1.1150954962018047,-26.132949525477073,-7.453874361889444,4.479287789818368,-34.49306358271972
-12.714756714933301,11.90731950061075,-9.87970488964848,18.3398533263109,35.76234922711872,-5.201232024815468
-6.592981271064604,-2.1609285065292827,-7.243661873568904,-14.766397238765773,13.976292397802077,-11.05084473268895
7.734229571259066,12.948119986042709,-11.07471652964464,16.496720524746372,-16.759086897440575,-12.643050569510194
-4.85637852291338,-1.4162301527459755,12.200342286671283,-1.9752323191788719,12.73451121698314,17.573417527776364
4.853898792087294,5.0587950405853706,15.1898422010328,-43.6828695452966,3.754257425247838,21.10558325607068
-6.552107636129073,5.907792754382723,3.93266439272187,-23.729109773353144,-12.333991597298057,32.067764525162474
-5.048165970811192,-1.88020818702807,10.7990238265716,-12.917553921797243,-20.78615915033322,26.882741355612296
-3.266327197881301,-6.309121191626932,18.99966686159012,-19.651207878294567,-45.298945420760006,4.410970752352938
1.2896793438669336,15.118206619837903,-11.744895578878875,17.103590124374918,37.39971153260441,-3.278183723013729
-0.7269598706537821,12.117125870412114,12.123549395916342,23.748829739682833,-11.563805126367622,0.5072646297197845
10.41943833894465,2.223413621170085,20.273369133119687,-15.76769806356602,45.70787755640691,46.07058849198792
-9.404783510055733,8.044090113105407,-30.704089805347856,9.511520602957319,-44.17587098696048,-31.677956538659124
-6.637254888082071,9.13439398947315,-2.677846584294379,-27.90064034414481,31.70848770518637,-3.12053727861403
8.321449890363303,2.694279583976681,4.600476550779903,14.146267820032687,-14.869086099074678,5.311557478580621
-8.776958752634325,6.964653128057254,15.395335884311752,-0.6173627176846566,-25.204238511369528,21.90791885921349
-10.137347254040513,7.966217166217719,16.989244154834438,-2.1062505052066856,-29.887881068650664,32.027046724838904
2.38201542616231,3.094307510868485,27.720781652889812,29.903003945716396,0.8022453716202413,37.38636811411015
7.805150994360927,10.114614626506015,7.121336250239991,-15.592331380979324,-14.913533232733522,-2.599937652266341
6.406643786920543,12.04530797733369,6.494482875281597,-14.664242049750825,-2.0580689497741496,29.08068238309309
4.334278058160541,12.305829506492756,32.27171930590969,-27.32646887757061,-4.965363172547087,30.768167006290163
5.967786001358698,6.556258667701933,21.99977464781797,-36.81169460809859,20.752429107913695,14.652011945325146
-2.3685765738935296,4.621020793316516,-11.696070391613244,27.192514112365906,-23.36025774183652,-34.63440604825854
5.510788807371424,10.872110557796772,12.082323945802653,4.895125949813192,31.489885316941795,41.24181395118342
