Tº B stator_t_1,Tº D stator_t_1,Tº F stator_t_1,Tº C stator_t_1,Tº A stator_t_2,Tº A stator_t_1
-72.68217482554243,-4.640654976357233,6.9335941271598065,-2.1417521036505467,2.3238013148273624,-6.349634127684595
37.68584481272305,-24.51677990024946,-8.158145959051202,-1.768672792800322,-0.5932747188044625,2.490787616532336
-23.468074988603906,3.547266195370261,5.5924951079181335,-5.207649230900916,-2.0527880607584463,1.0177681610871954
-58.97647992928647,55.68481368701069,10.461664793776116,-6.526151281438079,-2.274377477314932,3.2169943563371564
-35.09737794821211,48.75027149770779,10.869970361370775,-6.965070337137736,-1.9241771718082037,3.6469413191007196
-81.07891099156299,46.819678609447855,-9.882491509774889,6.974291288591463,-0.16657726879226764,0.383625823666194
-101.93174587282898,23.408372109362123,-8.493351331980893,2.4493286002318877,-0.3089720392474832,-4.5184751347766134
84.55475983852955,-73.22519669793849,7.245012244238568,-4.181577644213627,-2.354826700052886,0.9600139672242127
-2.628440741082617,77.36869599556628,-2.1048766392897993,-3.459005644061674,2.208028925730493,9.995748533403752
3.8847275522925884,-29.813184502358826,0.6761346239508996,0.8451715879034347,-3.1846182730859915,-5.509785082854124
13.843547682851728,17.35628122635396,2.489740984141113,-1.7261009415900679,2.2046895283733754,2.1117846510326794
28.52958704898402,73.9056444090651,-4.927424488369771,-0.13775559238423335,-2.994918026279311,15.442705301377115
17.928029040705077,103.32918923299917,-2.1360552778352444,4.412695337312369,-2.9281142992642337,14.123026668581586
32.883186715139885,23.37572795081592,4.060260223987752,-0.7440752475402943,-0.8238148824411471,8.009914445362304
-7.057700098152453,33.45769352924485,1.9505154874374506,-2.858766697027681,-2.478221001170811,-2.0281862510491635
32.03930573936826,-12.116256600564277,-3.7057856688559885,-1.6703455079931742,0.5287029089511108,2.947336353913567
-51.74229386005333,-27.36287173390972,-0.03368513080735802,-1.831985748568501,-2.1238140098853746,-10.334753169576606
50.51307760048802,19.724356937958223,3.5828585675378126,-2.882388225316584,-2.6818082613102456,5.40030378646879
-48.06629785564281,19.991409124095163,-2.174824734986998,-3.3913808293160113,1.7120869233898792,-0.803809791730588
40.759785283578196,-20.936554726637304,14.355191437174993,0.763212217165469,-3.425461004279886,-1.2513363275442488
-17.392783791843208,-107.00121516907708,-13.794293833398982,-0.1812056623513505,1.9791322318198463,-17.611300361194345
-52.69603518356436,-30.961770337823033,-1.9763751731371677,-1.6523247839548634,-2.4283607385305928,-12.280337826945372
-20.543472502771206,-130.26057764894608,5.0474435940436395,-0.935228533878657,2.1217766952570347,-21.625558574139625
-34.555213301570575,118.37330861608977,1.189288278452099,-3.129831323432784,-1.5121988381754092,13.367153765034358
46.81257114502901,-116.6508757328731,-6.2486254148975195,-0.10283620982762243,0.8834427925402845,-11.208717890242607
17.509015029321862,69.5340879733735,-10.818557019862737,-2.948035464140388,-0.3326205428081226,12.888893905359845
-31.810547784155236,-97.13816562429484,4.800088265858971,-0.22279583748101567,-1.608268334657529,-13.10219083404519
29.72893679840125,75.20829166810653,-1.7552983388101566,-1.3776294317252105,1.190906813433804,13.744114464386488
69.1042564263349,93.05034091639054,-3.746031892596231,2.7953302279603016,-0.15811820208532013,18.720247513672753
34.755193193264304,13.921108376562938,-4.9606362270386875,-1.387833782940848,0.12819839509487674,3.0649294836785685
-25.983136847252375,7.645381680107274,4.2719771966641575,-1.765393116014442,0.028846463551731594,-2.656890142089972
-59.71327474202086,-32.06342764314519,-11.910190894337818,-2.074266768217171,0.4201456679781485,-13.454105901937696
-79.58329025003499,4.267311306396233,-10.695020753153987,1.7706074427304208,3.5378771938426645,-10.096971713525384
60.21356371472163,-55.95191550401481,12.435975183290855,-2.3249483948371545,-4.678262195463381,-2.973048050317498
-72.85231524092991,5.693980744018345,6.632039723199965,-1.5972394758127286,3.929256560786278,-2.675998798898041
-19.853254574023588,-59.60398669042932,6.2873327497568905,-3.6113814440438112,-0.2907006042889053,-14.63094527210447
-39.01454327857322,-76.32723517518345,5.432962919007125,-3.5319516508131725,0.007018896042262024,-13.192741367858622
62.88160055227043,73.68779758250295,-13.002093482646448,-2.189286688642646,-2.162020162433685,12.165071915686363
-45.16590320214849,-14.672303870475531,13.961343762239316,-5.438538424905165,0.3285526913397472,-8.693804235762597
-33.59852652858831,-12.088920699486817,15.661970751986228,-3.4505660969415297,-1.0067260808389151,-6.84625305969192
-35.28340820280534,-12.491002921128462,16.93762065554441,-2.5131408783614138,-1.916088909642318,-5.569916754679266
58.55070176549417,-18.635591224490355,-16.65315654515969,-3.9503593544495708,0.812578208216838,1.5522234140825626
52.44519233494686,-10.818865785595666,-5.955176991207108,-3.7432817968192778,0.1131078360279218,5.08272586148782
-64.10841015585605,21.468297982747462,10.331757982977045,2.3698420040775607,-0.2261081589229222,-4.573813169123607
-64.10841015585605,21.468297982747462,10.331757982977045,2.3698420040775607,-0.2261081589229222,-4.573813169123607
81.22877040902321,85.89612129202519,-9.725889003757827,-2.279934375574612,-0.647396063750698,20.848763420637574
-44.44001992677807,-45.53921351107649,9.016943550432385,1.0891887096186494,-0.2033460033170098,-9.820725054903804
23.153870503559183,-23.474792607680975,8.741037894510232,-2.6721553475168394,-1.3361470425144895,1.131668405753465
-20.213997397578172,113.2767469182654,-11.166700751514176,-3.4602387816380125,-0.9521419139491465,6.975701474776965
30.82236437209437,13.40734753476059,-5.583480360724713,0.6943184822331638,0.3005996933853109,8.449551015853483
64.3608789932707,38.36893647250699,2.7987571637012447,-4.978554625361923,-0.9379813947523409,8.251345971874779
-28.839034584610975,20.01477236428119,-3.759017026103445,1.279219838737176,1.1760320953021899,-4.618109071745676
-20.213178685095617,75.12111091862101,-1.3363321892259787,-4.874012887295099,-2.757290383100459,6.682919645605366
7.244821023978705,79.5470282041761,-0.5500621000141999,-4.994513739502867,-1.598238382408048,4.026990085123307
3.034513628585641,68.36022235455032,0.11821893395885219,-4.501709930453438,-0.4769687457075289,7.094961273762764
10.976892078139759,12.033542664920239,10.283847047519295,2.1270078185538024,0.8745877452233272,3.1449803356691906
-57.08524260155279,-7.145126206213222,-13.776684512934489,1.4335728960867213,-2.4039865831133067,-6.190021418068593
14.301072921148585,-66.32933283677922,-2.1187722782941254,1.0990557959162184,0.5465725263918234,-6.4303788633429315
26.120246496846697,-76.84519267661562,8.642537655930427,-1.2073376623918795,-2.1269835881182244,-2.6422919905721853
-56.43146284289131,1.5598283626266216,1.113626325515645,-10.934716860986564,-0.3957591206714717,-7.257736024703894
-68.26537688757563,78.79809798255351,9.669071570288397,0.09497637266119963,1.5764055623689908,6.907995161573402
-47.135964920091666,-20.299154697803935,7.715812329009847,-5.027778803070769,0.2424115360194371,-5.647737531791531
-35.56822138066801,-8.021499842497155,0.7925404113072494,-5.1546800271530815,0.12718237247089756,-8.02117575937604
-14.065518513334855,10.44848176759627,6.3957492502888655,1.520938677033857,0.827813372189516,1.6030019737259844
-43.48930186377709,-16.822601817825326,-5.820971337057589,0.5212527502044766,0.39493180028026686,-17.451492999770142
44.058800914338306,31.5214609237913,-5.964437122690249,-0.10193525349911803,-1.2201725320652002,10.545833505964351
22.327541028887538,5.084403483758802,-12.918356475048766,-0.860473275362867,0.16386351152238077,-0.7987313922445463
-4.276133311372346,-9.894564447385406,10.832878596458862,-4.850391193054035,-1.1433050137778282,-1.4166930714132557
-3.3045247629039194,-55.104344942421726,11.435618431734502,1.5222135494693927,-2.7925639025064846,-10.82757240545063
-28.383365919204177,-12.396437738000373,15.073702132916969,2.4534611045617547,-2.8769619576157908,-6.516596300589259
-7.261026149493752,-17.507925362048205,14.342277332178483,-0.9727844865528974,-2.3036679227526253,-2.859493685320027
27.10852991428329,12.37743672885853,-12.893343105774392,2.2176497477780654,2.034714666898273,3.357521236752998
32.356342684165035,-81.30251610470793,0.31088249147796176,-6.601377819154754,-0.788499535489021,-7.214595272138094
105.4929045761837,-26.102329811454446,6.124088340710449,-1.6779540666824462,-1.4297392904511197,10.492110947984171
-77.16899382132175,50.31495654205858,-4.907944680415925,-1.5948779347470798,2.3189635445491303,-0.8666945349377653
-68.00421769156814,74.12907410759472,-5.525993585058442,-1.2252119395888605,1.7821717057950512,2.6079765250475715
28.140962342833838,49.4515290846976,5.885361507559001,-3.87597895136448,-1.8552933744255018,7.933557116991762
-74.19029208034291,-103.16698703465173,-6.441014026921621,2.7633443007643708,0.5690505898109224,-19.555900313394417
-70.06923629607105,-100.82185513670724,-7.755097546593592,3.1081309224095564,0.9980654366605995,-21.894349218170717
-41.35864868699204,-109.06181220707583,4.329696494128656,3.5819435754160676,-0.11496264900027675,-16.913446426681965
-41.1053929154816,-60.78958698471401,1.695203033170964,-0.47225217172553013,-1.0367652359940411,-10.004531129440082
61.41601122197103,-84.61270686937499,-5.9975067493183865,-2.4927037149106956,-1.865016695682822,-8.486014048654265
51.12616998648339,-11.673355948016372,-0.6350342058267957,0.2536382150116365,-3.7048608760355046,5.038187252084865
-18.402577575592886,-62.753253171317965,0.5514832326071426,-1.3633907760946666,1.4560059541960104,-14.246235254326894
4.144178191991905,-38.01638976948025,-4.0801791614185206,-3.332551930533521,-2.7313957349401483,-3.725944055444822
72.19461040268729,19.198362393154774,-7.226509674049078,-1.6486731123769323,-0.1703616171398208,5.984513092489082
66.21096075051719,28.127561589909323,12.459680718778916,4.636680688217422,-1.0600829548639223,19.12766967848103
9.564506542812953,91.49984725945701,4.532058397241599,-1.3912893304858795,-0.6949869946156353,13.875087184293324
7.169777779549895,42.75856159170007,5.956141433690867,-0.30662194693954337,1.701654756256794,6.421636059731105
12.580479857816034,40.14894529177324,1.6817339783341931,-1.1389597679034487,-0.7076951776494336,4.68916448609997
5.816889612675354,-60.17496179627474,6.794459753308788,-2.7347712046964445,1.1635044990249919,-6.150360421095111
33.538963211184445,79.09793517169625,-5.038213692460345,2.3768249737331266,-2.0800788828683783,15.375062957515862
27.36246615979108,-1.4526898062733395,4.778904843530213,-7.4663477290783105,1.229271411601185,3.688730690799038
-42.45577832869378,-48.437019772564824,-6.831990109087734,2.892526522775447,-2.053476858160815,-14.545961385433593
7.586417313279279,-12.5361650307613,4.1517188886402145,0.7842973789247158,2.2220110742008448,2.7436286597987203
87.19374005871781,63.16952035805426,-0.5975169702377401,-4.206329048816168,0.7795288313243123,16.38470819969555
-45.003532628399526,-42.261665580821045,-1.4109349422523216,-2.8800657259426004,0.19398994312861673,-13.588538765837303
-4.8643606628251295,8.753611701393144,-4.576259427305496,-4.46371822546358,-1.3425064180023782,-0.5057954937892184
20.583330876767075,-26.64481568895378,3.268602690779217,0.8753813654668081,1.0298321495134375,0.30030944572684815
21.67107935015634,58.500299364212275,-0.11772162162879862,-0.8785292615648713,-2.0551701463535346,11.677155832187847
66.09960479332646,-43.44597985813891,5.615304904146829,5.154961748730651,1.901322111193202,5.692500594606613
13.963172629604358,-8.83610615931045,-3.5447574595750533,8.650886961603451,1.4545095760270503,-0.18726326396222737
35.387832467308804,31.6213556712215,-11.078870038190763,6.387822781692675,0.5602658058642938,5.78646521649499
-29.82058205354786,45.79948736100874,-1.3117749871064737,4.806994246034292,-0.46746775228836124,6.476504438986945
19.281175587486864,-100.75600071462873,6.679041831475869,-8.67249266058531,1.897205868167275,-13.079133652981845
-5.083125282615722,-86.2994456390173,4.457686132451578,-7.878011279779309,1.4995003475350002,-12.527155586593334
-35.00648699664569,-41.98860260776371,1.8660529252960765,-5.992818751289668,-3.143645052520201,-17.667444834853463
17.099801784977156,72.15511548097739,3.908210671006022,-4.450267015200453,-2.145048852920509,7.404992053505696
18.728467729233035,18.54602479777126,-5.073828296749539,0.7157389546442746,1.8061009749732715,6.637310644805956
-19.7234039768984,-11.029687504350752,8.084336014885242,2.158687139256038,-0.458205997117174,-5.403755073651588
65.60983426753015,72.169445982396,-0.9140660347834197,-2.374109885070814,-0.3110041635189137,20.470348029750667
1.6843263118043303,-52.152841844726936,1.7446667079843505,-1.213356282484173,-0.3994810716163808,-8.02314309882401
-13.405819833129112,-61.32566372626745,-0.41430413402039634,-1.038895794174465,0.6488376469068194,-12.569309727026635
-23.631559183553748,0.1530673237183673,0.9159780005754143,-7.972340404137721,-3.322919151303445,-3.77248438640681
11.555764221336464,5.013310019939356,11.477982983965655,-4.657603282789239,-1.2598904450144315,-3.1976265645874196
-53.86022578294957,50.9428655146209,-8.028945470103906,-0.40178934187811166,1.1501397561986573,-1.7915012673091648
6.3402024426089305,43.0719225391311,2.315556108220947,-1.8970908726527946,-1.288288697259513,-0.02806660864516175
2.641233724460884,0.5286136562256907,6.144775661659736,-2.186042536940709,-2.106022208071177,-2.836122331743871
67.84903700884047,-49.88115144273511,3.9203615846171846,-3.4974542412664205,-3.091677857306373,-1.8993549521295612
64.91662229071753,-78.71035810772668,3.742578729506462,-5.565692447498143,-0.4695753273937817,-1.9453841497709543
-39.03197661332523,119.07542110622369,-14.511521204882795,2.269973940254517,-1.5908441024269222,10.61375949068837
57.188706285468456,106.6337126347031,-8.843677786456155,2.4147636986387857,-1.1164277975486647,22.688843259364923
