Tº E stator_t_1,Measured speed_t_1,Tº motor coupled_t_1
-1.688498365389931,51336.588231065994,161.6507260717083
-1.6248743333260882,83230.32440969399,244.63395126113244
-0.28176844197623396,123735.83467427916,348.8358182399621
-1.2336546241833335,248898.26726224518,696.4570837730081
-1.4478703180177641,71086.47468596676,215.68050574570265
-2.820641668449311,-112329.1566502725,-301.14894397952764
-2.9257862349056283,-178984.31089097503,-506.2139721296106
-1.442730663299826,-210894.70676146966,-597.0451314717163
-1.3500828005714378,-106601.82410601109,-297.66477568716004
-1.1760336855836213,-95905.08633793872,-265.4444401353796
-1.6699631813291276,207834.98490590777,602.9248621115045
0.5282268842001403,-237569.54510072383,-652.7041428784269
0.8474400962422262,-284323.48868444486,-779.723664711158
0.7766440604418627,-297917.7454360514,-822.3546004220982
0.8430678000616781,-258604.1543396996,-716.244750649337
0.8608787884662189,-263598.9024510412,-731.4838146100129
0.7920356610795984,-255570.55394617448,-713.4756475476239
-3.3384469695031846,-104420.85602635436,-283.55501875497
-4.26867243612307,222512.8487783176,625.8671314368456
-3.9704119762101864,304077.82757037756,867.6841166662084
-3.9704119762101864,304077.82757037756,867.6841166662084
4.301331765093944,114890.03087776761,335.5112152218204
-2.4672801973589986,-356029.26509207045,-988.5705974385129
0.9990463492434881,323950.8664676457,924.5541616813658
-3.120466917028045,-119218.1668513772,-327.55286140217123
-3.1434637266374335,-162073.10782575197,-445.4103511196026
1.2649960700370704,-175014.00435734598,-483.1667201629624
-0.6802542927662696,52602.54353118859,157.9561900154472
-0.5244384542538753,10738.850947363579,54.965416840831914
-1.4901802545989662,-58733.150729591674,-171.99924385980557
-1.354181105855216,-52981.63400778583,-138.18178277849435
-2.088567704362944,-174108.08645195188,-479.8758764589066
-1.0192166262194362,184445.02723749948,532.5314989194087
1.08293820346987,-122900.71994443702,-343.6064556578375
0.20364026642948746,-96813.15824965906,-261.05796869719154
-0.5259325156009774,115112.11386937865,332.48473035025336
0.10459738175132158,-194441.47448623623,-542.8921746129583
0.5007081044702003,-212584.39473261716,-592.3525184604202
-0.6754076832039085,-94014.40220155341,-252.60108935838701
-0.651209646635829,-91505.67701999999,-263.12359452587634
-1.3651005443496536,-34465.61308773354,-83.81000208462687
-1.589902821984909,-83398.62450900582,-219.20403657905752
0.5357814827392171,-182284.53554697544,-494.97708604896735
1.1613149613067628,-197369.32832430105,-542.9996994953843
-2.3899321877059867,94061.99914500053,267.35340602387055
-2.856927513798045,52714.43920327202,165.60047937606373
-0.7669911685074423,-24731.08815727984,-68.48693652751561
-0.8923660564675846,29192.53858555081,83.0840296427302
-0.5966039012483311,92374.41551362538,270.5632646679666
-1.427839834029264,-65270.8786649026,-187.69496839366502
-1.430678022514737,-66447.3329180074,-183.59999591376177
1.5947035631718283,8818.986105266144,35.83759680236059
1.057945844745651,-8048.45836190803,-15.478717060500152
-1.8590785809802948,267940.98561911826,757.6662702351501
-0.9848603365002988,224402.80448640406,646.8536963449475
-1.0480113069888828,229856.9955162189,655.5482099597697
-1.1356956910214866,170282.0965615496,482.7436345107046
-1.1353229619698606,170052.44124436053,486.255169824097
-0.43124667454429666,303099.3934400706,864.2146224842244
1.4236434199762913,455897.7647126565,1304.08569716226
0.24094399824235374,316815.0230553383,904.5298387547906
-0.16467641660139223,53623.204125946904,141.79238623792367
-0.5183404276912842,-31182.401572847877,-84.76229849558287
-0.0507607874106201,-101467.66805144546,-286.34383139894544
-0.12119457095174015,-101212.58999723174,-280.4911825530507
1.7110964804673356,-107249.3656226729,-293.75002038629987
1.7110964804673356,-107249.3656226729,-293.75002038629987
-0.4270582445567892,36764.599695218174,105.64856458609938
-0.2779234857839394,-110868.75235419901,-299.31664731667274
-1.0977530089695977,-392.1557191587299,3.929649258361982
0.800275024458508,112878.8849540302,328.74750631847684
-1.4182490547957134,-314707.04790524615,-877.733811159868
-1.3156088589764985,-312244.6985757928,-883.2510956333263
-0.16524063902450042,351679.98836755625,983.4041077308153
-0.3718222170417358,396920.91972347366,1127.9800037393668
-0.1946520714324785,184003.05477927366,530.6451364613703
0.08632732719233883,223012.35233878976,616.7777716738989
1.7640424461986413,32766.05297566733,115.27325324967246
1.7554560247000002,34712.19397168459,99.6635931228168
1.4842008825473743,-8726.385275925975,-28.948199745401567
1.1596878706726124,-15969.810848554753,-45.61739678976987
-0.4309500173480139,402187.4458954636,1148.7962870466706
1.4445914535911146,-171547.97961671025,-462.9199075163463
0.22512453305214658,114676.0574490504,332.7359790835954
-0.5439523740108139,-80344.89806982389,-220.7364253715647
1.2273783318531175,129331.46520829489,366.10653438475805
1.6909912688244098,153336.3185885034,445.72184356188245
-0.5007340339649852,85813.74112912249,252.75973893868533
-1.785805233945065,3983.334314261956,23.368019041425782
-1.6312121829576924,-2381.97884046108,9.796998560038851
-1.592069328687247,58874.78629286363,175.32572892938586
0.26820657896734756,19316.374973971004,56.84151042976879
-1.2690031136331004,240481.43388295057,680.5645789394724
-1.4193009933662144,21733.996363282222,61.322383266897376
-0.5591008784954671,-214450.0003162154,-586.6476034066488
-0.5547768165107886,-221840.34925937478,-608.8258273557858
0.5252577903103505,73090.27930718126,210.02556638570752
0.9616226057677476,-330348.16857419076,-919.7863422828391
-1.8262170108120204,309374.3632266993,871.2474497279352
2.266569164354704,291947.68400369247,835.0447434795932
-0.7837396723937122,-88225.89096159348,-250.55923389279172
-1.0074401090164098,-277361.1820086163,-773.9505243566376
0.10453539349019965,-87948.08173772179,-232.85513621979672
-1.1782608144792157,68639.67493210506,200.56205986782197
-1.3964628555792096,87221.96506233976,264.34710835039675
0.7139139026601516,197688.99864676854,561.6155589958333
-0.8891434037813059,406684.03778096737,1159.0159406278715
-1.0270808440277757,-405059.1833180116,-1137.160493188341
-1.3313850658633142,-263608.8968691596,-737.2610868667575
-1.123516665415039,-112452.12344252062,-309.2122467161422
1.1147033455351743,-81315.29176253003,-220.39647042983526
-3.0108180363877914,90432.9039052129,255.02589862387947
-2.9511016875150538,85346.69174759221,242.61233749467107
1.4739016158140013,-161638.84451860122,-443.28567850501645
-2.243934343116907,325994.8027486255,933.8711964602364
-2.3821165803854774,385984.1498298992,1092.44773937038
-2.3342962621107652,327387.7676382807,932.3867003477105
-2.4769878477614027,108253.08065947314,315.703889518816
-1.7322401348115368,-148527.10683690524,-396.8687275907864
-1.1144373799465208,-226414.7591174032,-643.8346382111226
-1.6231210816319495,147710.4138010572,430.5216037350712
-1.3182214408510209,153310.17898787707,448.2582818187987
-1.3236917720058106,152558.7398672728,446.06241689702284
-0.4214847954351697,165864.17016023168,476.5089729928762
1.680694321267113,122024.4042914127,361.06388392494483
1.8874534737984567,40999.832383592926,133.54066419306565
-0.45810027380092394,-301860.26583069307,-856.4876058594871
1.1415596446131615,-470431.34107885906,-1325.0606375072903
1.114220184917629,-368156.44159842184,-1030.7748569731914
1.114220184917629,-368156.44159842184,-1030.7748569731914
0.7114539353967101,-368994.9545207481,-1033.182718591846
0.7417306998668194,73697.15549975126,217.7658885339572
-1.990565818372981,292426.3851915458,836.3354964337368
-2.8620512597962677,308876.0110097027,872.9985810066485
-2.651332652974782,308917.19792690815,876.3970534530962
-2.723194277586137,312260.2164904683,887.0726529254727
1.7874577310637492,-134775.69009096248,-367.8551838721154
1.53143250035968,-124514.48902677282,-340.49845636300074
1.5321340964174266,-123545.89094914302,-344.0421550098228
-1.295203667583312,-4840.557223549751,-9.503297729161378
-0.3196905391031221,50504.47937067628,151.58483867868318
-0.3070577707138811,75037.29866122972,223.7811093550058
-1.9195295748412677,-230613.0388050984,-649.4187513962198
0.9541789897260454,-17165.83100677296,-27.7238856749777
-0.3488545697951917,-218126.06456132085,-622.2204484564433
-0.34028396130586014,-232423.65832249008,-653.8001281467045
0.3579237183033066,-32501.884833235617,-81.90343461801339
-1.1001025301390006,-75835.21798253336,-205.83843370578217
-1.3758647886532298,-96495.80819670184,-263.45585040675746
0.32714292690491414,-226811.27964819196,-621.2778118512241
0.5903579338001385,55330.069536767456,176.60013311696505
1.0509301999016054,133696.9729111112,382.0344557234091
-1.0749357102518864,-74620.70867375616,-196.66966910422033
-0.6881981155532679,-56036.56513540444,-151.88320398965823
0.2891735015708068,-53187.49124543395,-145.14028350251934
0.8806789889610697,180169.72112299243,525.1219869530285
-1.7827893663591294,242033.9556272346,694.1623796185596
-0.4017506733676162,138850.77172851982,396.83083977841375
-0.4017506733676162,138850.77172851982,396.83083977841375
-0.3603653761428149,21812.293175772018,69.38034563065175
-1.0777688347600465,180613.24672262257,519.6275269354908
-0.12317153434504069,-59112.15607655498,-169.6604888008495
1.0000981875302348,-327391.7781675317,-908.8530725009073
-0.47227919813512864,-22873.57160984222,-57.6186572983936
-1.1814284050507393,164563.62655334608,478.0714488580337
-1.1814284050507393,164563.62655334608,478.0714488580337
-2.8679229338208674,-33971.34582845862,-82.28197108281158
1.3635743159449252,-99998.12645889024,-266.05276012621135
0.6465568578879024,-105350.53920314532,-295.5303310945512
-1.0883546467451917,-46605.948020581694,-133.77133866133397
-1.0883546467451917,-46605.948020581694,-133.77133866133397
-0.562991393152408,-145848.9530929777,-391.33933806420083
-0.562991393152408,-145848.9530929777,-391.33933806420083
0.30600882126869233,-244636.906214471,-691.262897488342
0.37536851043355995,-223435.09478559677,-636.0968124448538
0.30393242342942856,-151043.7224360749,-416.60660395725364
-0.7430605715974301,185172.69713288674,543.9472491463397
-2.634559953807491,-3262.8905508519433,10.711565107431852
-2.242776930627176,-6800.19836150633,-8.57424163920184
-2.7640012667175204,-17849.982808327408,-35.67798864361937
0.9275196111373833,266990.4887305024,761.0665891445303
1.7646669919246503,-17439.771951997816,-32.45537318757343
-2.3880689137029205,366481.47135245637,1029.849316673256
-2.21878086077154,98546.50673173083,292.9606113430212
-1.4162021739896589,-14909.362080057239,-35.474436679502894
0.8033059936798637,113171.02596660168,328.3465111027889
0.26544443076574586,-56142.20634152798,-151.59130084354976
1.294452314728388,-26345.635969679235,-76.03489903330278
