Measured speed_t_2,Displac. %_t_2,Gas pressure entry_t_3,Gas pressure entry_t_2
-69155.16328773457,55.62842717197316,169258.51886682108,162908.83615093218
-130159.06357578402,55.21092590103775,-626954.0266902493,-312275.9429210594
136970.26088324538,67.34551218352664,-110012.46052909561,-312227.1516115359
55720.068803180795,-60.000524716519834,282671.48956632696,1129532.3707073787
-222990.91313205386,-38.63362779437291,840995.0532912619,418880.24255356914
-120858.42983141495,65.63125710544492,190759.79746052308,1142039.9164286316
-39868.01656732643,-65.33225523656623,783808.8829670295,162044.46940450277
89836.00541258577,56.680971505603566,187270.9282330228,615052.8071161238
-125362.3904464783,-76.13454076647545,-483423.70110296644,-114970.9023964227
50096.85395206456,-77.2225389198212,1185384.2005666955,906199.7838507075
88390.31362514221,137.88819660290324,-1315125.9826980561,-1097394.4606710551
55550.20468935388,-144.76251848604187,812013.8630346145,1640813.294489594
57133.22490153066,-130.9629212076818,1276323.7662652056,1344704.7785478677
-269132.29554969404,-2.832752816790901,-1056125.486867308,-547963.1698851571
45918.31596331077,72.21511314239326,349243.9523137857,-72240.37406915554
43082.257868733555,124.81498340630176,291858.4375763861,110982.67589982177
223072.33270902958,37.61597957329863,876104.0500580585,491776.0153565919
-262283.3527464189,-92.61998978202179,28163.777333453094,-277120.9643519424
249238.3049231653,-118.99815295894732,-717608.0709521708,-746183.654572377
20338.192036670138,-110.31526231994444,-1341494.0189711186,-1827899.949926498
-10126.19807429505,-33.42607511044871,1257273.6205529687,2114869.317709965
-16539.126321508294,-23.049668050081085,-1463045.2044281182,-1292979.6036942708
-56621.68071470175,72.25822073810296,882636.7380602969,834062.5707988642
53092.81583500664,-93.54015838380855,-471575.5432829205,-1004871.6528513308
-11532.126376940636,16.658905888693795,903923.2769854187,-283342.4967661174
-147090.09524107084,-28.998128550894542,-71730.23058747611,-160544.9372781387
96150.07762350034,-29.06749004445824,-908561.40161178,-556207.8256092777
96150.07762350034,-29.06749004445824,-908561.40161178,-556207.8256092777
-190254.4279939356,-63.76470290203277,133183.01710196026,-18017.42772345664
316187.79439597006,11.285348911730743,393445.32025195594,-104849.17472461273
308671.83868916624,-76.5426274913429,-95166.92590298876,-743332.2407560128
-297321.98320004466,69.75133506019093,668739.9610550874,861802.677777836
272602.44569420535,38.61117862657873,1034103.3626566944,1302257.5977376387
100146.6774819764,-87.41296200450446,-212325.89001818968,-792628.9794136971
135035.2280099524,3.330999580628969,-474224.64994536695,-481707.7572210126
36690.940215534836,38.89242008168537,123770.62000245956,193342.4096609942
178152.6813934844,-3.628124778507704,-40634.26268863777,-582777.0391712466
-14361.368575800254,9.839824332095194,-574522.3494980808,-512939.96693852183
96298.36829543827,60.72989926279416,-978635.6418178681,-403976.5036964562
-106192.20890838273,50.55952040507228,283478.554983782,-283438.99182449747
-156671.53874056262,17.56946083057133,-137233.82165651163,78121.4129335024
16249.607153066725,40.73363104450334,148820.40906399186,397940.47218825796
34901.41735673055,32.250996938558536,-351570.50467112643,1043807.9565404807
-27244.050901372437,60.843111734744085,1696631.3013101404,583709.9207427808
-107770.89513915259,-70.0507572876597,-187934.59689702117,553897.1323024216
273911.37436441635,-89.06737297773091,520817.8752085545,-555068.2964264231
122584.2602293106,-50.82658065272556,-123081.40819972075,559346.7606241902
6909.482237697062,103.07364821079989,-11841.684924037661,-1036729.8256192578
-22427.27333811516,7.917479042258051,-165516.49856721182,-515774.216454461
-102007.12148834404,-166.20582648608934,-572816.9872160486,60602.12166199558
-230868.97531245006,-146.9964428330176,-336998.5849251533,-473525.5217814398
210831.07764444177,-34.23439921509109,234223.92982694783,420021.607624742
377935.90648734086,-17.177910142365914,-433229.20734105527,-663634.6700287804
151650.66261454963,69.21645393173128,-522420.5109772299,-926456.2957889256
-109148.45003549643,-140.92852050502017,212444.4228435303,2818565.185237619
-97415.43493115617,-166.74805813207595,505498.2438061851,1425071.4033106589
347660.33032633574,88.9296338355252,-465717.8716927122,-210564.73645831563
333571.7297236951,49.37653180773084,-1457265.4586465664,-216933.41614592719
28651.08722799377,83.40191345725438,1844360.3799917381,-36595.86643024674
-69512.57388236752,65.41472310214337,1507143.6290839445,381999.1732068858
-157645.8313969993,65.07768695277414,1188962.896779858,-6315.695642464794
336359.379563343,-131.03789055900916,-1115589.4194699544,-621898.7908546278
-98553.4949516388,51.352354783356986,249353.20221681794,-361638.6943384757
130724.05592563134,-4.599210996713424,-1115854.9989323167,273083.3387357986
95370.48627285141,-39.2652693680904,-352317.7585983585,205144.71185103827
122652.12237166369,-57.422476312822255,943772.8577228445,181698.15410216324
122652.12237166369,-57.422476312822255,943772.8577228445,181698.15410216324
225970.5374102398,-55.00336016138757,178667.32845487702,947661.8279799039
-204962.6062343765,21.944321138457013,-684328.521075002,-811045.0048964871
148314.38508227046,45.876670569911376,-388985.7383077927,-176240.4204074085
-37478.80313167158,-26.005655818459307,-380077.8347405313,-647537.1113025886
143899.08343797794,38.14404578697247,1549200.0976518844,1619331.8648920362
7236.290549200843,-0.7484187654600909,107573.50694069045,77128.95813581767
-193833.1142682639,-11.929319499445118,296489.18706338713,612743.4471973501
337410.399873396,-108.32590285075011,-494230.68349365337,-1016862.431306794
-288394.9297545909,30.593911310184296,130874.21265911032,77234.67601910257
329987.945117722,-53.49081343819573,278828.27816122025,-48630.98334569333
323857.0963388267,-2.6555219905153464,194559.12039465274,486862.7282109788
-344573.58952192345,-67.02409500829216,624632.7571092938,-299692.1479653866
50613.00188006999,59.31517488293703,46925.31325679742,1298988.5549480407
221880.809350213,90.7364357153578,598787.6561480392,-1027225.3858783457
319399.7514934443,96.67202752250012,-11626.194468122529,247353.38166996872
321248.3516400324,53.72406660759736,-403402.2262822931,-1609673.495370727
-37591.46357980152,-37.25836838093897,-629652.5295969027,-95502.47389067267
-62798.870761761646,-40.96220633418937,-367844.20292825426,-302242.6242833339
-53833.11615577793,-37.41242787392001,-110618.71949275958,-195613.59691394033
52380.757087856626,-65.30960998004612,-298624.82653985743,-322441.97233894485
-58847.18141489235,13.307598852261748,-1542350.0173228087,-1536160.4617019803
-49326.93845316065,-34.831478533553366,-184575.1143078052,-107042.03376469482
145850.98060709814,-117.57552368554404,-312828.43043298513,-54473.00294191254
387990.9002978655,113.78015783869346,933771.6947461576,62914.5707688423
32540.628302512574,106.25832233981858,-453719.81219009164,-609058.3346677341
-42878.22304619487,177.91092235182902,-92152.78742470394,149670.81427409497
345005.3850696115,93.63047606950578,-140526.1031551083,-903771.797387446
-112738.47603612699,8.14163779387141,-623157.0030599617,20894.831892369286
154005.43291255418,31.663072837985965,484642.4750141483,349574.8261650687
214493.0684131395,50.628634907441125,902357.8665804454,697219.4858936982
-223544.94381684827,17.66094073248889,-849446.9315411753,-1278575.6168119384
223397.30246010044,29.644658749531544,485897.56298897066,287299.7177753868
189351.16889385978,61.35853875533455,811536.0368813213,-207067.28214666445
-297034.4878439423,101.64858134076115,640173.4853181429,2092910.7658036612
-232934.88373141966,69.5148430487497,369598.43601387297,1678554.855705937
-445322.4589803512,138.94700586118955,449825.7432304585,1026865.5147766316
478084.5917851494,-156.18996947013397,-392742.38994303026,-926974.8027814043
-74857.96597163472,-50.83000463094358,-312850.67203375965,-187815.23717436948
97478.03968895292,-40.09102321621101,776579.1029892636,145663.9354254724
-157706.44241552797,24.255189720993737,88402.44652823321,-508977.5560562854
92019.79721256316,-48.77279224827106,317843.7199153399,-449722.9392006214
40453.56898612309,-51.72989242783391,734078.3406549261,-546339.944611609
-172792.5975958773,61.60931068417303,179922.01313901064,262782.31451047247
-307235.29542832705,-16.226462715350216,177273.72774532204,650360.1668673469
-227938.058942149,0.10579983714464447,492902.9997347182,383623.75117673463
164041.81903204432,-116.80896963801214,-1500754.5930097287,-862811.8195675358
211331.93971250736,-29.195963532929014,308424.1209437372,-979768.9697662899
741.5137296519679,-4.241583210544469,-1196587.9559992114,-578147.246438235
-31627.784069959172,-2.699992656433291,-600154.7038574602,-1791756.9157582577
226686.85405645406,-28.78915596308518,-1333242.425748112,-733245.328105933
-364386.17330607946,40.64263557855463,-94658.58574518346,371684.8289104868
-96634.53795619521,32.54511491194287,863921.3336390575,1247424.8388648808
136459.72949605074,57.423136079548,-517906.52276771585,-703285.5084433203
-11898.648326182272,92.1859533286241,19582.628838470322,-493646.0868445708
9044.418309820641,-106.50297001083102,49815.40171322436,-283244.61454863223
-52666.477435880355,63.76295439075557,-243665.27240978833,-530382.8829009347
273989.13324949343,16.70976116792947,642506.4847734598,289899.3172361083
-52246.351271963125,-48.66619204534983,-363348.6240664921,-221200.2292917183
-6165.737000957033,-80.47701782211948,17561.129590988974,-484386.252381288
280594.5036208086,-93.99900199342937,-21226.64747086863,37398.75762497849
280594.5036208086,-93.99900199342937,-21226.64747086863,37398.75762497849
86275.18087869129,-14.146960045104777,-348786.2348277561,-938257.7639334206
-10125.26003630455,17.702531088883838,227443.34371880034,532535.5238469143
-169973.79122956633,-78.8659237450893,43709.42469987611,960991.7767057953
-35466.39844533759,-80.6618170750085,-237367.41064449272,-882037.8805541937
13892.864993563708,-87.28306125212141,-1731000.9128588787,-748146.5176251701
-84320.51187157056,-14.755115593630102,-117975.97528688273,-463092.6734382
40278.82558774142,-61.07366314259224,138797.91391730873,683279.7081769048
-123800.86380061186,80.96393631365244,-223506.4733842284,-794496.6286153212
-7800.373147123115,-95.02028160873178,-257037.76285557402,135476.84856500127
-18856.9317596428,41.66940464652141,-175778.54691635718,533328.2896107973
-78511.40286741767,105.84417256660822,-258986.1611279964,36903.374449055525
-14931.69676394562,11.039883881325736,344336.21816779324,416837.68592657277
12994.376148286894,-57.8619001669834,-577614.4822556509,-383169.89725866006
12994.376148286894,-57.8619001669834,-577614.4822556509,-383169.89725866006
85743.24304572411,-2.8337094588153207,362511.9426825432,134393.6625994248
-66742.13782648864,-71.95577246668844,-499167.87369200774,158743.6880539525
-98480.28837472142,-19.73340187564882,-446649.54757566296,-484549.6134026272
-114763.72552425567,44.97506247548725,-798800.2977700728,-912738.9367663707
276538.62231550313,17.43622849795534,1035378.8903293168,862175.7128920626
-59483.68117107981,-45.6933034179977,25490.982832992217,-517077.83770479774
114614.02656379437,-57.20495740838987,526078.6397331475,106329.48968891462
-35987.35743480511,-10.687447345785749,-64713.741644532885,162941.70697915717
-35987.35743480511,-10.687447345785749,-64713.741644532885,162941.70697915717
-35987.35743480511,-10.687447345785749,-64713.741644532885,162941.70697915717
-158754.623276606,0.4573067122965586,-610816.9240155926,-9413.062961332791
-80124.33598551547,-157.24080742181624,-1195277.013201656,-206264.3667088433
213270.4213023844,-117.90496928887369,-760438.4459131203,-2180586.0020099715
180437.22850262493,189.3379641218574,-712028.420915069,190059.96064464631
-66962.74409604224,79.54819149990598,139203.24847161304,-809985.0765819
48758.10388832223,-111.01561205316827,-39319.297852289514,95518.01977060428
-182997.7610556131,-175.60797115164613,-365524.3136239355,463474.96373986086
-58624.53906101099,-41.54138165824189,708765.0017522197,120668.72477056862
239165.07311987478,-51.39862512706168,-389017.3548413385,60359.51337493787
-223667.40078868283,108.5334071513351,-372392.7288206965,506333.7446730871
-4823.432173398265,52.42746485371981,271384.25904454174,-411433.35589807905
95598.48409989473,172.9131172460672,-523735.6818791003,-802250.2655738476
91658.73552589613,160.58568973908345,-1043478.8731587576,-98808.76952867024
-175042.124133905,-151.03632426330955,-147318.02520617578,296339.76817876287
36805.587611964525,-36.31561114505787,369498.0827065876,311581.4270541787
63785.65390165578,71.89492902506485,1429165.626760796,425447.2083278885
-24606.7763419212,-132.79208665620084,-692612.6400124612,504213.8521121157
59669.15365354638,59.545789945365655,-154696.14636258176,260951.33634056582
-9162.370898859277,28.042756035634824,64131.280530480784,733809.9536558893
82934.98262997347,-36.469653657159924,404797.6130230924,-350127.42072440713
289001.975680329,-23.68295791416606,931959.9438252618,673139.8338658088
104290.03174424294,-98.83370749075765,562676.2640751607,300992.20995917346
66919.18033915474,-73.78679239607911,558183.0556379054,744294.920615979
66919.18033915474,-73.78679239607911,558183.0556379054,744294.920615979
-167343.19969170803,-3.2468590409296922,-278729.4752397259,147936.38452255668
259498.97659164053,-173.64052092617814,274545.57536900084,-265314.7061775695
263851.15066290647,-173.15862368465045,240633.582923281,-596296.9230494766
-68890.68580379008,72.02336923355078,-721960.3389819135,-661821.1440002613
-149127.90164937908,-1.4719200794893652,-293409.72809338395,-43036.6189151445
-98474.41253269842,112.4927511300298,974680.6146663598,1209373.9715217594
-98374.54917679001,-11.932698124196065,-15595.130863025843,241103.84038259066
81410.40344007473,-3.3842965975719244,-17814.83604081458,-55988.38964978015
-76908.3298664196,-93.12604604811088,233022.7357218447,1210400.0610327893
-30664.269209365535,-93.02202542188977,221490.94346706208,-643200.0082517785
280002.5843691984,-36.052889003087905,-157556.38235193118,-917025.51068618
325105.0905217178,-1.0150544699654773,1060358.670988933,617804.491520818
456400.99267794174,18.46616782892895,1190347.0508968923,-489630.96212080505
-422033.2504100822,14.276088798853003,263559.4771125561,944321.4963966602
14690.900730533816,20.59269733609754,278204.37458985625,176067.19701944356
126387.06612998544,-48.63007641966995,-1285048.5327169523,-2028161.7342830822
107365.65800833769,127.38257749822992,166150.03510631376,428676.9322066647
9743.810030608205,102.51249914349415,551312.6891439033,557991.5501087937
171938.56819702082,31.85151966700436,736619.189558995,559032.2599338149
-270545.1013635623,-9.838259360261699,596070.1676093785,1081121.7015890598
130753.7915068134,-155.7728114515354,-235347.56323831633,-1700706.6170501616
219815.08626349308,-65.1513235458531,-131198.24923862144,286503.1109940186
-246546.79120545622,100.35785034266219,243470.37151133182,13286.180127637166
78763.91607825627,-0.9996519178374967,70022.88055025454,646841.6299141711
-134948.57038399507,40.29741022355835,725651.3357485563,427546.7315834432
-140578.0755139389,-163.20873237855483,70394.76391707899,984434.0418444723
