Vibr. motor coupled_t_2,Vibr. motor free (Rad)_t_2,Vibr. motor free (Ax)_t_2
5.100696818582331,-3.8292022958363257,-26.170156666174
-2.41792174401622,-1.1943129690465586,0.24743461217623164
4.9561373441412755,2.5802103918097714,-0.9354459430402997
-0.26200101483769433,0.5059777129058141,2.288565111246248
1.512276678894931,4.72593610176021,14.263229419442784
1.7677472745305447,-7.386303498313238,-7.507573880767273
-3.6792112733038858,-6.00064962517145,-19.69148890193286
-3.808785902045646,-3.340245208879689,-16.027445156166177
-2.3678468686661596,2.6536123785228547,33.895340781532084
5.790750018805093,2.534921457175253,-14.434466636926494
0.3748175715400941,-6.573990228719005,-18.541706404090366
1.4809381153157952,4.379233397658679,12.118730198691697
-2.0697179589739676,-1.8921837162297224,4.183200574355796
1.1418273017077691,3.3730231338026533,7.039324533051731
-0.04111186186427329,-2.7623654379395246,-4.52756883213098
-0.04111186186427329,-2.7623654379395246,-4.52756883213098
-0.04111186186427329,-2.7623654379395246,-4.52756883213098
-0.04111186186427329,-2.7623654379395246,-4.52756883213098
0.28207550176118495,-5.288256319541224,-0.7394824761492274
0.4495901061150409,7.391971713937855,10.650428482670712
1.8004082923600473,-1.2201982226443846,18.58339091709656
1.4213839231937744,1.5631411951904184,-1.0639164180888692
3.0278807298888717,0.29470625500824976,23.886867225347963
3.0278807298888717,0.29470625500824976,23.886867225347963
3.4754468846685174,-0.7809637825132578,4.298286106758933
3.4754468846685174,-0.7809637825132578,4.298286106758933
1.648470801910805,-3.0784468288052422,-14.759947346694936
1.796286134663097,2.202409364220434,14.499499600971232
5.580987131474817,-1.4920946707153009,-10.056256172423298
-0.6146514339896045,-1.6901314946723132,-8.981396415387373
2.0538787177275584,2.9203161586375272,22.91732391166368
-2.32591529964882,2.6881877656573225,2.1310308976723356
5.998603296213277,0.3402366438948059,0.2667592821157967
0.25930248521002675,5.456037136302591,24.420119343865608
-2.4903206977713617,0.6891278648143562,9.28319210929804
2.75784402448527,1.2193990546589184,4.314867516575157
2.75784402448527,1.2193990546589184,4.314867516575157
6.025075367390306,-0.5544674492821373,9.821689674389201
-2.385648582721445,5.132582081400767,1.3904628791189744
4.9055104587317135,-4.783653756709016,-11.953591421227607
2.4397036209205387,2.7298634479917103,15.62554473508999
1.8076964572216978,-1.8130971056987222,-3.577516095479245
1.8076964572216978,-1.8130971056987222,-3.577516095479245
-1.6551260081078203,2.5814498682251155,-17.002943458152114
1.130163088100904,3.0932420200184847,-9.08365554074048
0.22148160868378475,-2.1454486850335535,15.768774596193886
-1.3179991273282539,4.243004553328696,1.606438199062664
0.10379323426212195,1.0643453893577508,-7.500144952483748
-2.5014907311328685,-2.832332293815441,-11.757375257013056
4.3135468587617005,3.291396013343749,13.726010638070795
1.2968976279589848,-1.7499026939808078,-13.891784343799905
1.2968976279589848,-1.7499026939808078,-13.891784343799905
1.2968976279589848,-1.7499026939808078,-13.891784343799905
1.809764796080883,-1.8808117513996243,8.755530647168504
2.0515387020698372,3.7855198414272433,-10.391331880087707
-2.4616627718062163,-4.037921292158295,8.711336128088888
-1.3309168757741014,-3.1732368505603987,-12.34908757990754
-4.829968300087023,-2.3521207582739168,-0.39484798218314765
6.343274875954975,4.33565817115844,4.454006735253792
6.343274875954975,4.33565817115844,4.454006735253792
4.437895203623759,1.2544075234525578,7.35782110854849
0.4277895713174522,-4.109419863912746,-3.6389648627384776
1.7849950499294014,2.18602738576069,-8.369938651374108
3.899949297974812,-1.589622328716385,-3.450587936630095
1.239632014502134,3.6368513475509587,3.700476111960951
-0.6667281822633246,-0.14930318120361297,-9.711998564180007
3.2178650027882005,-2.3707795438812997,-5.290551879822308
-3.2428311965681536,0.5548715956196943,20.138688192075982
4.471734425259638,1.8254689220588587,-5.091301408936193
2.852417054379789,0.8463040405493061,-1.9900249017461782
-2.317313085531057,-0.5626315887358797,14.59480664717124
6.416856060612177,-0.7579546695809973,-23.96806558952463
-3.3592458357684793,0.9472461092756177,10.316676293689941
1.5755842641044566,-1.216182170126,-3.6389087084972163
-2.4004858812465844,3.1104688569207846,5.289683629001323
-2.074827819391822,3.2769444374116716,19.380849985586153
2.149965353015588,7.08662168195159,12.07407730251002
3.016766474657611,7.544084793243696,11.689315903382408
3.1485471170217667,-3.5752066048996287,-11.40000315740476
1.7595033141257472,1.9446134932454595,2.2135140486927045
-3.830148800672855,-2.9097970944424176,5.801355911482609
7.947141522776738,0.885120917758691,18.723460360101342
-8.281113417993117,-4.971055295313231,-30.401192095638457
-6.02348716863453,-7.503865560535091,-19.283387442785966
8.695476670649784,1.660001816096992,-1.7760486484505351
0.9453489459656748,-0.012037968953272582,-11.57038190568639
0.9453489459656748,-0.012037968953272582,-11.57038190568639
-0.9461605831484365,-3.3697527457207292,19.08945918654166
