Tº B stator_t_1,Tº B stator_t_2,Tº B stator_t_0
23.0140704442539,16.525210817008283,-52.48765976138906
33.53202383621153,-23.48237550965325,-7.521300660088102
21.42396370790599,24.84654406449959,105.48072900815347
21.42396370790599,24.84654406449959,105.48072900815347
39.9365274580465,22.622761758696896,72.9122917165461
-44.20176509962455,-56.31454824414435,-63.16695330747024
37.69225945987274,56.57952122556896,135.82458362977457
37.69225945987274,56.57952122556896,135.82458362977457
37.69225945987274,56.57952122556896,135.82458362977457
22.911720662723333,34.526511376402674,121.81876519342471
67.89654304345424,-2.2315530680913263,55.926884078275386
47.464493390091874,-1.0217390160695858,131.75377209792686
45.086960278218996,18.815323123818924,52.232355310404415
45.086960278218996,18.815323123818924,52.232355310404415
2.479542209776234,9.257001354861242,124.20581467480446
77.14827067799112,-2.77519323925796,44.29150619409561
45.22683742042369,8.500297060122328,19.352950182170755
77.70300463388404,14.912101300708947,58.83332069660591
-6.040299371142581,22.364066840391555,57.27919133949347
86.56594347348562,-16.29469841624219,2.3807725868292096
48.73330064228722,-15.959073064958975,79.08948740337381
48.73330064228722,-15.959073064958975,79.08948740337381
-3.8376110745170546,-18.500718901182907,37.775605169873856
43.73613099470567,-16.338203768517264,67.41486704880927
27.298299542334618,-5.126569721277015,82.91924696755693
-12.210345846510975,18.740326515889805,-56.820186045326246
-19.140665676974464,4.34036812464684,-26.5348233386435
-30.27541418338148,11.875103616044086,51.254778285041674
-15.323489745523467,5.6653307933173345,92.13847113955254
-52.98452259639885,-3.757801543062371,-57.82346935146661
4.353983151020597,1.993134059072828,-44.00873746471443
-53.031168292983395,10.872460473365464,-38.12619021921905
25.556812079954426,47.40555110969574,32.76596155219347
-38.636347201350056,30.14186430433162,-110.140808401734
-57.972030089833396,4.769519896090685,-120.97512872335922
-39.153685004583664,20.698413062265672,-109.61389635439974
8.25160163124169,-5.765791331714272,-20.612929176193724
8.25160163124169,-5.765791331714272,-20.612929176193724
50.67298122702223,4.565599668354372,-14.27088627427382
65.07996643361273,5.256683745628159,41.96054004801766
23.016096662001374,-17.12839798908754,1.618237976469338
23.016096662001374,-17.12839798908754,1.618237976469338
32.42978265631011,-16.662107998798497,138.15877323260824
55.075756105619384,-30.91051752521711,68.8156835405112
10.367417422184907,-25.937164021559184,100.25358137058757
79.5220062022601,-2.474014356044659,105.86202056781133
-67.33051532570322,-4.2006737880951714,-78.67953241731557
-95.77893792800755,-6.606590560033126,42.51689792977071
109.85885651775165,3.317014980933009,-16.71189785933528
22.901356777705374,-7.03149747296953,-46.45268472954771
-20.92856906901298,-4.928579895683293,-66.30139786159754
16.44967422430512,4.605420823347516,45.53048688197257
46.14302427264014,8.482241839628259,89.97324869291378
43.66417248397169,-30.119723789329647,128.72357038905852
5.7076089301585675,-2.4659079690561647,-8.128984603865291
-26.963254291188655,-25.331096819393366,-26.609453494467893
-13.706563646195498,6.112315930142056,-55.384759887549734
25.71486931148528,-3.7053050610575946,36.61261918534507
-27.0477352913004,-12.598564099107172,-79.12215377035841
53.08189462180002,2.4741285189481736,-13.606267156932105
15.409820422974478,-2.9722549562448135,155.5114944488171
42.277095468921345,-25.336813814525055,-20.218878539576934
11.039840629536037,-22.62445488548351,23.230661644801778
8.346911019527749,-22.131111897687184,33.12459335577928
-13.058255728631128,-2.9822800443163366,7.889117970740372
33.18299024489284,8.972649773177011,33.627354925172995
33.18299024489284,8.972649773177011,33.627354925172995
39.27312286910251,32.19118477713052,99.05259546929973
-66.86439340188019,-19.575169760827528,-12.803044063833092
75.76452867113477,13.087987410051516,27.041539052598992
-16.14069420605199,42.21292032137787,76.67385467475103
-42.55678791965477,22.47783682420934,32.227208867905006
-25.299669675213188,-1.2622839554404663,73.22324510300595
-13.483977785202567,-39.346415486540664,-38.921624774129725
4.728960732666318,-29.00132646783711,-82.99479735730664
-118.12541582284283,-30.278516966164837,-98.34623335392348
-107.18277877354318,-30.51909456940835,-145.48084636525587
-94.06763458758977,-17.63721932989551,-145.00486846745443
-33.39336410875457,-35.90194065317395,-105.99783386139309
