O2 sampling_t_0,Tº gas entry_t_1,H2 sampling_t_1,Displac. rel._t_1,H2 sampling_t_0
59.04729392074383,-13.640675834585519,2.4147120391812327,-35577.48925264235,40.90631058962394
97.49406060742118,70.82689161414464,0.5835049869048454,-29700.937878203622,29.981971333244775
8.048733951822243,-78.75713436816962,3.637537507811067,5164.577262458236,-2.4764643226934386
58.419164180181056,86.40876277858834,0.6048817910936466,-21636.496409700692,22.014792176348102
24.308142454696558,79.86724529191869,0.9096767202556054,-27709.246220648045,26.868668643548304
124.28753925859355,-98.71723896993699,3.318263544749977,-10337.114208161336,19.638615950787724
-14.132676374965776,68.17629707164467,1.056961450010078,-38065.13141320112,38.76929542203029
3.7704692131284996,45.490540686478845,1.0509815735884565,-37435.48458137042,39.05900653847415
110.20134384043537,-43.15634941520666,2.725587367720231,28041.319050667447,-23.28157681189713
88.942163738893,58.603031057430314,3.5905751452592307,20617.599757483487,-23.530150108567017
80.74923721581747,-64.07145623926917,0.6851912399163912,-15981.597847118,23.17702633151156
113.96308759553874,66.37974668326163,1.2720799121650186,-9534.885579816737,8.468096082736228
113.80461249885185,75.50097836299571,1.0769243096433605,-12367.794650881697,12.714820635134215
40.815712456066514,-2.2843200462309374,1.3829231997851952,2448.991654412524,-0.5976393168340477
77.2522440585955,-26.898670308992884,3.1335897098561514,11662.444823731754,-9.367618819052039
57.065023195393266,-57.69529010349973,2.165836022295852,277.58537315301373,3.6010574756487266
98.79028752808567,-83.98086248779973,3.1287636432788757,714.7630795851655,5.691180575688959
79.39283354100073,61.65380584014851,0.8733483865095703,-17436.543296723343,19.19858106881667
51.76317931751771,-70.61875101678866,2.918725302898382,8040.447352996104,-2.5274357959070186
67.29173068960341,70.34213612845537,2.649200920680546,-7643.161447138607,7.579708921515051
71.08934958831158,72.92980932152571,2.950649470775101,-8985.152846032997,9.498979379779625
16.149642568012194,-103.32080307275861,1.907676970855489,-16579.413798722286,22.621011578742078
35.274958130332706,-75.02368801484096,2.3941579049055703,-11075.343102861043,16.94053775237364
63.248809256682065,-25.27468494602615,3.0740744884387112,4885.9403921141475,-2.4031430141900603
53.2919197211696,83.89895331564865,4.088540775869009,496.22545359291416,-3.6888672122279242
