Vibr. motor coupled_t_4,Vibr. motor free (Rad)_t_4
5.803981487975662,-0.2904637544010582
3.5930611788070843,1.9843337946309456
-5.171680283991517,-7.8412366023910955
-0.5282216797409731,-3.3978497517800434
-1.6904214870507652,-2.1993145224238986
7.399810514579546,8.629908745350214
8.206152415605054,9.801100561618146
7.225373953817843,10.032902534004114
2.1494260748251044,6.57877976571034
2.2981728529597447,2.550861404434939
3.2152791704148775,2.222162694027227
3.530787569891455,2.76172257334351
-1.6621372532480017,0.17757695440510887
3.7949148661283028,0.07670920711602291
-0.9568948367750121,-2.644874690109118
-0.11157519426191764,-3.998450181695194
-1.1763326261314504,-2.3316141716842296
-1.1763326261314504,-2.3316141716842296
0.8799290727069169,-0.2484277377273112
-0.9825752810231583,-3.5682611094664414
-0.9825752810231583,-3.5682611094664414
1.2616191091685738,1.366337712734398
-2.0279558915673332,-5.019612182395068
-3.610579437458422,-5.147736125907458
-3.888104304983038,-2.9767649633120956
-4.438344140910944,-1.8421550366905342
-4.361755379076045,-3.785830273377626
-3.1660443933997744,-2.4146437084189265
3.137000547791147,-0.18182433738838832
1.1547601654195268,-2.9943378421857414
-1.4018511986312032,-2.6937446271205623
4.851094586982133,2.1493282159688283
5.588560043025994,9.938275563307938
0.9357461584175901,11.328724788469227
-0.16611708476339793,7.981349521559665
0.03444516756008764,5.161056062157945
-2.2742797339078256,1.6531835639797254
-0.8157440100291069,-1.1069547512276503
1.1427054282539781,0.623678185305754
4.165782943420542,-1.3685927429035702
3.075257691254701,1.9893023471810576
3.250238431030171,10.36089583576041
-2.672174710134988,-5.3595849133571525
0.35171025623847163,-0.37419436591574495
2.3430263105240146,1.366867221377182
4.6000169994803946,5.359033946793982
1.9640098538810862,2.0401196676737303
3.434796739937886,2.6023558287615174
2.9537243286026293,3.358096907566146
5.315288912359601,3.833230763518794
-5.187696697907,-6.327763836451678
-2.3167421727003945,-3.090161948403937
-5.4593905673188985,-9.891719557083363
-5.037984132383118,-8.704492261375155
-0.9226550510428666,-4.701717484898926
-0.9226550510428666,-4.701717484898926
-0.4728112216575635,-4.549557998747555
-0.1317877271442921,-5.2925290808720185
-0.1317877271442921,-5.2925290808720185
-0.7395669323969086,-4.686144982797873
3.3969290950811413,5.688598538524248
-0.3863818031133617,9.448003292985693
-0.5351258187191953,8.215108537127897
4.319353276443307,4.85034596871515
7.605130814890909,8.559464256050633
-1.4476782169642552,-2.9446040174638055
0.3561323034044226,-4.4591628203026685
-1.064938394738591,-3.9586220947724247
-2.8028182405301365,-3.8428509319272055
1.4813526234546344,1.8243654656260402
-0.023826663018536864,-2.466587268343086
-1.9326012568686477,-7.490977916215925
-4.090606423701074,-3.168741750966189
-2.460571757608727,-8.21592487236612
-0.11613808813771853,2.1273844074683765
3.919970780290189,0.354367418101408
1.298800306834612,-0.3122733527215971
5.832779624509425,1.188701057471038
3.3438481156677917,8.48053176046674
0.39588141898544604,-6.0571204945417865
1.7541163071138084,-5.209592078351767
2.943589339494772,0.6629093293421384
-1.9188579596075985,-5.903668004416449
-1.9188579596075985,-5.903668004416449
-5.464828848748049,-6.597868349199855
-2.2027770753077,-9.731404093232047
-6.931305107133305,-5.124896130820084
1.183028514020549,-5.151481299178313
