Displac. %_t_3,Current_t_3
-54.31391309291895,-21083.693135531023
-35.516337438739185,-11429.466091732116
-35.516337438739185,-11429.466091732116
28.25969563297776,-7575.919106456833
46.69445170125391,4123.625049180311
55.38985450756441,-786.2216740750382
62.68261305407023,-2398.2203240322374
-4.336179950193468,-22006.867142470473
-31.164268718746108,14863.277103384626
-31.164268718746108,14863.277103384626
-73.55028508804469,16783.219616976698
-72.82518489940935,29655.992843064858
-137.68893166400835,52687.28314388614
143.42182228593424,-9238.946701465917
179.71279702323181,-1211.175090455199
90.27677715317331,-10532.838228696488
-26.039940863326905,397.00173460887527
30.935641966528074,-14397.393329963475
30.935641966528074,-14397.393329963475
20.920536102158806,5250.528870351169
20.920536102158806,5250.528870351169
-25.670874640695278,-31070.45271955541
-54.564554101323495,30885.519508516278
3.372944356872864,-14778.217000515488
31.062810708488893,-18074.73432536916
58.8309198913542,55822.48104717198
-110.13268013425127,-43684.038680380385
-104.37123897365089,-21053.318357492502
14.574514453757644,10164.091806109973
82.40430629170409,30114.345646951893
28.762180205112713,3390.498929124151
70.82733087170327,-7771.85611230844
-51.137593032999774,30423.90984674336
-29.832477273187376,14876.800809079541
-29.832477273187376,14876.800809079541
38.48288566243046,-1735.7147363719741
12.441939258749969,-5192.105221237067
-83.91316423127562,-5176.489311142741
43.060578367562684,-16048.385669254945
17.386859629604118,-16318.52243732062
-1.5124453115791567,-77.1135437624871
-38.36016794804324,-13644.471812794352
-38.36016794804324,-13644.471812794352
-24.221226944915813,12453.23248271209
-123.58862484070146,22665.615029755696
-216.47812314227144,21985.033478615394
-88.20676430772755,17090.82430798243
82.41836502124858,17187.430128704313
-41.40390121894151,-33014.48380158658
3.0303079676378175,-51663.31784361465
39.96854106856931,-8403.408927131793
39.96854106856931,-8403.408927131793
67.59041731863587,-46018.89170736007
41.30076904193848,41649.21205245983
72.01445684472594,-38257.153660307755
-21.028694776710182,-59023.98358501881
115.75391825194392,38502.55577582089
-90.44192452824745,9705.32105337087
64.95780629933516,-19039.358007243573
-107.72326483172657,14936.30356140518
54.10069112845861,325.34625012236575
54.10069112845861,325.34625012236575
37.04246420194457,20731.053440126387
-82.92476667390312,-507.74313907366377
-37.48685694243693,-5052.883774857961
10.292594615348612,-9357.232467751446
-107.8749730819872,28954.308666816818
68.05298203419545,-29947.393452942
20.32991975066622,-7845.4749897665315
21.10669088328187,-4285.699799664275
-38.36255599511158,-10856.322804882564
153.7670552840442,-7791.655412330441
68.56438787303823,-4174.254705611613
139.7899724400271,-7494.0865610370165
135.06476787234647,6379.882226666294
37.90785865024468,27924.072637083376
37.90785865024468,27924.072637083376
18.04227296832847,35798.49282974085
-37.14155366563984,33877.27950353774
-17.391513740246197,4458.332755786461
-42.788035907894255,18930.010299237143
-117.26140611457977,41405.09103273539
-29.39603640228421,-443.44227378506184
-71.81775647676565,-2494.3379644575734
-71.81775647676565,-2494.3379644575734
-71.81775647676565,-2494.3379644575734
-112.63825395626166,11566.26215584376
78.09770532830841,-20737.2936443547
-109.9433050703827,13834.351796957671
-84.33250585739648,27782.196947124663
6.623868956758599,-51496.96312794845
-118.47913461992553,38293.59615079124
48.5371335745169,-39980.81356055391
-113.30299557043999,21711.036284286634
-81.75826375850946,-2856.7516624369055
105.98432313033706,7404.801336836268
105.98432313033706,7404.801336836268
12.725250767371733,-17691.120697042432
42.43420788179529,28467.395878881085
-115.77939093282599,-14434.989146726612
51.81488104106472,7472.667125694705
10.42181421604677,-21889.01482227
-82.54373335930956,4379.646633026576
-44.61579372719509,15083.695519517445
-0.8781422301269259,-12450.460760949743
-19.725270700527822,14100.539259662226
-90.51499439799755,-24814.080166784304
102.61042559929201,63792.3026269135
118.44983628928495,54712.013871806994
6.550623474993216,1650.7067840372329
6.550623474993216,1650.7067840372329
-99.50668371828588,24610.783924835505
104.24531931748402,-16261.528302848126
-44.050610569444686,29550.081094850713
-34.80327467509105,42160.228281798554
-13.837656925035667,-40759.86725398388
-0.20898230858404787,-34737.631865534546
14.015286119333664,11317.892558561274
1.0792085018445121,-6000.197162800103
-52.12936704982254,25598.530797606465
-107.66752177451872,50270.26207724048
155.82459208922435,-22481.00313654024
129.48162323658096,-35963.45091969444
66.9019738313956,-63652.14760253263
16.587502608641643,-14596.391882868971
17.173550514962955,-11307.911879815398
-72.90433570828378,-1927.0196244124763
-72.90433570828378,-1927.0196244124763
82.50028709830123,22823.954546730136
-44.22275486801945,7246.686879149951
53.61773202843967,-28179.431623373617
81.78252297819712,-9810.754937848124
12.894396641402238,-2382.8405912791677
0.47216245286116987,-19716.535181760075
28.66444308956875,1855.1441747841309
-57.10520423252427,39529.00462249423
46.18209610680489,-12027.894510135178
46.18209610680489,-12027.894510135178
46.18209610680489,-12027.894510135178
46.18209610680489,-12027.894510135178
24.196621903824337,10903.686917627632
15.626781215872384,-409.7170281079452
-104.39709831405266,-36500.89355801765
77.2976682120603,-4741.6095765237405
-173.9339830135234,-43637.75682266863
-79.00384704621129,-14793.712378564527
-70.64577023106774,-23028.589984999315
-57.305948691722335,-45706.76169262488
-76.51073412283263,-31408.669745844498
-140.60493907728903,-63422.57605599701
-25.263235450575223,-72214.4738567856
3.210215574645609,-52735.942416837526
-12.205782032225786,-7580.898590035453
-12.205782032225786,-7580.898590035453
-12.205782032225786,-7580.898590035453
-86.8520484416965,8291.156296010826
119.37374983699958,11871.258405935441
19.24276213072379,7024.196227806625
-5.24294424844139,5791.157123055966
-40.01182007530353,14633.94578800253
38.51451550826654,42293.790413774026
-28.85213355254912,40184.92189930498
-13.3563990898715,15723.795344090384
-5.402157348390513,38013.98913897942
-5.402157348390513,38013.98913897942
-66.93384757472589,-46874.3022913873
59.64861115616957,32848.756579564026
-16.969024567671816,10275.008133434083
25.103778627307435,156.22654992273056
-107.89207123984738,-15718.406183872114
-13.68871835456153,14518.999960028026
73.15434506421241,55.50984345197503
3.9317615343366015,16810.638004361757
-123.71832690153344,2046.693582959986
29.638207893565408,-802.1337505165011
-49.40584454371813,22539.42759400818
-20.365777199792102,11649.002181268686
-24.954268993448068,11295.459593991556
-71.62920410470502,-49423.98599115301
3.1661031756431868,51659.96995943681
-45.37275895577939,31588.428876776503
-36.338307127176435,28472.56149693095
34.94170322777072,-29895.130260883256
-1.8117976988585838,-49817.084186817534
6.850380775218639,-20522.980801966416
16.93938473048579,14851.011627959522
-32.00052337346875,-54353.0792709282
-69.23330485878293,-24182.598246177964
87.16458456232229,10728.965238273486
-111.27043873593801,25461.94135640192
-116.93153805391717,-20421.62355785412
44.85453757844462,35181.48222672746
77.08044283251255,68770.50397452802
23.642831619598496,-38706.36828372178
-70.41768306222447,41436.94306406403
-4.167067817526515,-57397.649790100346
-0.985060427915472,90056.75879524027
12.701950027615666,-71006.12215216714
-0.4492430504695015,-22733.44985319463
58.9094141998438,-41455.67970212508
54.10773375405302,36588.19571484321
21.459747674740548,20376.946950718222
23.120781190247964,12698.431921273057
-51.67629351536125,-14231.80674789148
-33.98930675771712,-8377.504731113371
91.36061718442183,-24847.263286804482
-55.16477860112386,70511.81675765601
-84.00982635493723,40989.37269554654
38.24788644325096,-18374.79908441469
-100.25011800607273,-2588.110286494455
-7.403050413222658,25342.88967327714
4.5308725579010725,11961.963753319673
4.5308725579010725,11961.963753319673
-11.080679000582272,16545.003242970946
-71.13488297072719,-17150.59164421317
-71.13488297072719,-17150.59164421317
3.069498202155387,37136.16996900226
43.199663764269474,-45929.27291240141
-15.245457365078181,-39928.9177308123
18.610222649770385,-51122.05267100324
-79.57874047542546,-16501.753177011997
-40.50178168009222,18391.11707496985
-12.44127745300834,-5842.827719887402
28.83240232928675,19142.99174381478
-46.340062984797115,5771.858100273494
-27.518595415662176,9173.22497638941
-27.518595415662176,9173.22497638941
-119.77542392535642,2597.575127449706
70.61667788737503,-49428.685503873654
15.992097423301772,32390.915298562843
70.21650478205198,6130.561123896208
70.21650478205198,6130.561123896208
24.317852297701222,16971.981330743758
25.200675293942354,-18915.4182991221
-131.3273522130089,-27880.1465049521
117.99241796936762,-2939.457655808321
-24.931600002485027,7153.546515939237
6.935736045883953,-27416.615026104286
-42.52660627105205,4115.149401527495
-105.58483332117386,35467.37779415104
177.2256987521565,-28456.57798358582
-34.67809790261336,1973.7012716911559
3.6199747698514138,-21077.589389171757
5.969499603038205,-95660.43171484741
32.11450133274649,-22772.42847600176
-28.993513367229106,59830.62092975838
143.51513743143377,-393.91999375716114
-98.7628403579443,22303.684376891717
-206.88559578358633,55454.78522315208
-131.6509999784132,49586.999142680725
-106.96830951160553,-40677.01337347411
-29.0519806732012,46803.046492764886
44.83172874266269,46857.544675665515
-43.7722216556529,12241.374854445938
16.852123097971557,-28553.32892276029
16.852123097971557,-28553.32892276029
-100.42397682427438,19651.651769249213
-4.357956843199631,-12832.052944758067
-18.627948804085243,-11404.811296643042
34.23267185770373,10750.065414120749
-46.30593362228999,5642.296696759131
-17.50341633454601,-2008.4072358916555
-17.50341633454601,-2008.4072358916555
53.46526859109626,-2117.5963301949287
-71.47393159248688,-23338.96358253252
-52.76109075010501,-20521.36943140093
-28.166932131313054,-45516.18497741639
29.205306005879663,35190.72814638628
-11.816414363997126,-6754.202144979114
-12.999745852851811,-13826.605984912414
-44.847252206155545,8707.322277672523
37.043087278210216,547.4891483684005
-40.78042225536187,20824.34322317111
57.30642755009629,-37212.01896762936
-49.618838785687636,64031.660795108604
-81.79273574870484,46819.45108964047
-9.488306881990454,-37464.364984278196
-9.488306881990454,-37464.364984278196
25.671775477242626,16239.939613025657
17.1624242621943,26337.433613320172
-67.26318624733024,-28770.294728650417
92.68180173951598,39481.56117393906
-143.29216196815037,-8806.489364423876
-167.03455202914733,-2175.591842479207
184.59758205075977,26377.517162549913
184.59758205075977,26377.517162549913
118.70717077683038,1164.6230539530661
174.06431157524253,44018.05366945746
-105.92474512327686,-32358.827946243604
-65.19913150524295,53289.256222392854
-67.80407318439792,40036.78895334952
39.491812478384375,-33489.498786223485
-95.55915163630905,22795.93956929798
-4.3718484162941,-16671.55796013983
-20.28419251727793,-18608.97056872442
-53.393565963945676,-4154.179292093893
-67.39811100985393,18381.448019830113
1.9171099511653011,28069.107699709602
16.38455146622686,-22940.278412208503
-75.8573704836786,-7877.32136699275
24.15513139743249,-7892.30508600453
-33.311932369347915,12023.63887864612
-46.04751528520309,9441.81623594675
69.43398593379658,-4535.309975040177
31.25884744492558,-10295.431021140666
-69.55108003394379,32881.2877109621
84.3506290438165,-10592.043865467647
-42.13964888279085,41468.47926606401
-66.72903580626523,8215.529574948669
83.23848776579163,16739.820576699753
162.30784045731468,6344.310214343865
-17.45997670465644,-37171.278117577815
52.183344264075345,36695.93135846751
-75.44880111364682,-18156.857828556644
82.30839025267068,9337.580044779466
82.30839025267068,9337.580044779466
81.53049339811759,-4992.803353939757
-14.513874327029342,-23616.867226944894
-159.8783885151219,12543.7155114196
18.977361332410254,209.9043383620119
-5.695872370229576,6488.489857472195
-119.8804686990333,-18755.27944386285
47.28762394044483,-8897.988156377716
26.35837453123779,-9698.95348801478
26.35837453123779,-9698.95348801478
44.8906557388691,-34835.79729810404
15.09191732279644,-20655.632542608975
220.07949955252772,49226.15754840763
-16.643569970463602,20402.02421440295
-13.8932663201671,25583.587814237944
-23.308600053357615,44306.3208330774
-68.51859913368332,-5249.230172229116
118.00393716521306,-13307.217905358608
28.765946749869855,-14156.693678716916
-16.66427311098144,-5830.944364852385
-45.801336688785554,29903.421395359066
-14.4037846150256,-5852.023110586364
39.55046650565675,-10259.776955086716
-62.6613713435395,-12755.322954809097
86.31356852980629,5545.7216924916975
153.1372907472461,16571.40606349678
-142.97472513116207,-37668.9626051603
65.93490606307756,47955.16820832174
-27.82770491818451,41586.985787661135
106.64983631197573,-13073.242620544966
106.64983631197573,-13073.242620544966
-136.5420412756292,-4288.477196290478
-1.634492817466679,-205.61223628915013
-119.69303310338744,767.7917130668726
157.99192063164213,7453.166676831812
-133.7871690251011,-21221.97598613641
96.90391671144117,2523.6532351666356
96.90391671144117,2523.6532351666356
121.73514971459953,5235.097764461353
-132.23632627089907,-37397.836868676415
-110.57626113586585,-72779.39517294444
-48.03626645604002,-2164.7490298295743
35.4873418129531,-10258.211675878683
-57.54998234440517,17255.41768550992
122.56923043241368,-5397.116328919539
-4.88123193271403,-14467.153929557586
-36.15415418739728,9805.870819629505
123.73433694480299,10610.261423528114
-76.67680706847831,-21846.195007924376
-76.67680706847831,-21846.195007924376
63.76930819767906,-482.9214308486189
-42.96012707084084,-21548.913856604995
-6.921854402108622,7948.709956708186
54.463818624209395,-29244.940034734882
54.463818624209395,-29244.940034734882
12.5857592467924,-11099.32601839763
12.5857592467924,-11099.32601839763
130.0915771506694,-12549.954943538927
-130.06410653315572,-18044.022827865403
-130.06410653315572,-18044.022827865403
57.03306953212696,-24432.015416071823
23.90127137840218,-3976.9006654729346
23.90127137840218,-3976.9006654729346
24.228946791699002,7305.177394867638
68.43148796769825,-182.78350173197214
87.43827310695524,-8074.4836556498585
-17.740595624413515,-20398.588781214457
54.38205206247464,19095.334613852967
-102.05176419812003,-17510.548460787933
139.4499168383805,-3183.6245809539796
-2.0232175766101648,-13941.44008022041
5.570008370447493,21660.228284680405
53.06545262152778,4107.02158025153
-9.968939970391006,-23570.86306441958
-9.968939970391006,-23570.86306441958
-9.968939970391006,-23570.86306441958
-28.33275946998748,-21867.860259088222
51.32322884116172,10773.403892253871
38.890759167498615,-12961.283443117962
113.38795109221695,-25714.63433592942
102.12215950277438,-10442.743464326344
129.0003722237187,-40930.86461234188
-94.39957205095175,56640.067101258035
-73.63651675773193,-39760.745065172625
-133.27301739761128,-25722.490483858714
-47.92470883392258,-3084.70608478933
-5.022064499882802,18321.79701442065
-11.873860654207174,33099.00065201796
34.234704043952775,-35300.43706322716
0.3911829721511566,498.4018992593119
29.569722890842336,-35288.2963118076
76.50032231558102,-8422.889743228687
76.50032231558102,-8422.889743228687
-122.11493380248315,-7905.426972693636
-182.83687149709903,19853.055997498686
134.99490578696458,-8245.711065137173
-5.521877626293872,-14065.09939201871
-5.521877626293872,-14065.09939201871
9.66046574091149,-21681.282317871563
188.19382570097554,-36263.32140824552
-167.5367511880828,-247.94960815959348
-56.20340287617398,9610.63626197716
-56.20340287617398,9610.63626197716
52.61783038869796,-21618.15576696038
-17.272554566793104,41369.62096377581
-9.726259273999661,26822.873242396505
49.7364310589944,26024.576526985198
-4.5140669855899205,-8487.467948084966
41.04334752907542,25415.362109995905
57.6496717525402,-20340.965446855065
63.21485219713452,-8083.10474638171
-48.56398762617361,-44085.515495267915
-34.34531714476552,3335.4795777112886
-89.773602391508,-9358.175474936637
-50.057720765629306,-15968.731185005083
54.28372248896781,4012.476547337519
79.34611279195558,10435.41783940595
77.10021757062799,-7329.907318470077
77.10021757062799,-7329.907318470077
36.72262784559533,2111.5399781033357
36.72262784559533,2111.5399781033357
56.91927086545637,29413.688008450627
-35.143636566614475,-30206.769991872123
65.51041252188246,22965.450123507333
74.84201569031976,38886.39244168261
74.84201569031976,38886.39244168261
43.926537682356326,34912.21795980685
36.70347363485039,10845.66508729076
59.26192886318323,37232.82972592302
80.22774946483145,42362.720670049115
-138.50544088669238,-29041.575642212865
91.7497138918673,5278.830848359226
-107.31213937113633,-26256.4995626713
-114.6213858119049,-33090.86621997614
40.89387567181913,29963.883603737802
-39.3859362611326,-9504.025787336988
-77.3341258048115,-14415.593150425448
39.26261918097478,47463.912105252035
23.654395256063438,36016.10604010231
-82.54000064675894,2571.5785770990115
105.25058975088051,19710.75745524341
-98.77989568578002,12986.505731109777
-98.77989568578002,12986.505731109777
-43.21147219390723,24657.40448375912
-64.97024908919377,32085.288330897733
-26.569542992950176,-12530.481441469317
33.88889120723547,4112.418203467245
-35.115895262865415,-14338.834502877693
2.0462759192276536,-16758.065884096995
-7.361253993836101,-25722.030733626714
-18.523345652884952,-46971.25138004203
85.2214303617534,61734.09857748722
-37.63143335688064,-83866.19153669565
-139.22837199282262,4043.3646101931517
-118.63499703729778,3350.670002519296
-118.63499703729778,3350.670002519296
29.84066112073461,24066.706157408335
-15.271030641586592,-7187.622031910065
139.1763850667067,20125.075311100285
76.1741399485673,35769.9849338632
-179.94745857442285,-1742.0721654516674
-170.8043514601085,27759.38983413921
-167.66073619330402,14808.126314061552
114.35678312409424,39105.05659432062
-199.8633303795404,5671.290094290322
-134.23643956770076,39324.47442311403
135.01910156814313,-3976.3390074173367
131.8040847336093,-19717.33092625421
-1.974525199220892,-15953.406836121696
-46.9759222157146,-36592.86266786103
-14.43643558496565,-333.38496587554255
-14.43643558496565,-333.38496587554255
-16.33392367111316,-2478.197105125544
2.860541687801179,6975.437449334211
10.969833743217109,-28269.110866782026
6.718604153101168,43503.34531385032
-64.09596818465882,-51633.62420554503
-84.56846580646682,-31275.73912817523
-23.23755484797482,-49394.98603802955
-45.413011893681954,50390.39555758836
-103.15594509051266,-7890.968727205218
64.42058849067257,13859.89086704304
64.42058849067257,13859.89086704304
18.763272165091188,11549.44768926382
-60.653151011100356,-19678.562649642554
-11.21363298773447,-18418.55211238062
-107.83978749814467,-39100.09379129029
-116.12071994119393,-23207.85258828767
-41.76947911109829,-4639.1811165455
16.852274941502984,-3953.9146330316307
1.278874755586969,30345.599407992602
-76.75098880845309,28906.194330853752
-76.75098880845309,28906.194330853752
-29.6572059494965,-39482.603775974094
-29.6572059494965,-39482.603775974094
-55.36567652855898,52929.66652025784
-55.36567652855898,52929.66652025784
-18.958676886975837,-73995.98098977913
-24.014558319229614,57097.39523584743
81.16922682482769,-36099.35354571877
-61.09172792985555,5421.816595637247
-16.638567947327147,5265.404247014956
-96.31520588412985,-36213.439704345925
82.65537738782213,-5747.1555471242755
-26.544052512764978,26902.45341304076
-69.98757410642312,4479.201595483479
63.43324961513778,-17054.940205562874
-65.22623761661956,22549.809512598622
-65.22623761661956,22549.809512598622
-22.071561801233173,-26457.69228523661
-27.588939085293305,21819.56012541578
-64.33528848431102,-24820.98517657819
-95.8111563446783,-25667.35237325312
-62.36098197259534,-24935.93509689862
-36.057187164274865,-41108.30128180813
-50.01237595301465,-64946.822903959175
-25.15280361933804,-37596.04647054637
-34.95246510536029,-24308.746533312333
-35.34049320227784,24223.64864359869
-8.07640247806826,-40934.67158904654
76.20625681809271,-10964.625797107641
53.05519679064233,-6738.052217604287
-99.12271271187194,2562.0126674020858
81.95762135489244,-16821.682487430553
6.542861714038082,-16096.465480827741
-64.75912043038885,18954.958812629775
-9.954970106404161,-20428.367817211638
-78.81337558942968,12664.354333400712
67.99022909909672,-56237.78523651908
62.607537446110115,-28050.30054920272
3.8749510231158695,21555.438939254353
3.8749510231158695,21555.438939254353
65.99636071349754,-25747.32843380581
13.780457303179865,-62783.948133732236
-56.44683211935823,51058.538267171396
-38.03881303294578,19905.96592739746
43.246326482661466,-42268.83379366302
-152.23751149113394,24155.42644091646
-132.34862621663635,11244.55559190636
-29.4343093958218,-17409.107280022592
133.48793558473466,1126.1332242762182
-148.41158680953583,-46166.04103456944
41.1989133818809,60832.76414931868
-118.381656861324,-36885.13603167211
110.20362774476953,23402.716851302583
110.20362774476953,23402.716851302583
-158.56525395621594,300.65804624430893
-45.888941752809586,24767.380161268626
-16.50853668453641,32811.12409810386
-39.1865797370023,-38470.750178979535
-42.12287225143325,14561.576235417306
19.70401182321726,-19052.3557602192
-140.51248595911284,56063.045228349045
-96.95106193734479,10387.61876319426
-27.03719265601036,9429.404167490351
-21.08555289328952,-33258.83767906102
26.09381051811643,-34503.3283607728
15.200892728695727,-1616.7345794710563
15.200892728695727,-1616.7345794710563
101.73586553446256,-6893.103294504301
86.11622403869886,2086.718135211877
-18.366708122748562,13644.299612572759
81.58637917396204,-10365.91742743636
-90.20074687992074,37415.95482287124
-20.28353420322233,-16314.735199874842
36.1249993605749,16746.47144602288
2.8701570810670773,8908.503307795829
-36.43352249207094,-550.5520387275174
-36.43352249207094,-550.5520387275174
42.770563812850725,-38035.44488365619
-33.442216615934086,-19720.988064579928
1.4975259853725262,17437.666531397423
7.263858189646129,-17360.880018193693
-1.7540151262309394,207.84495264397265
-22.56466712127614,11897.74313122152
130.8060690549926,-3775.0694610942255
-70.44723582669036,32149.11536545504
11.52785422119183,37660.162502425475
58.67991825750979,43178.01971872231
-108.10007419742048,-22731.611802362324
59.20031586472794,7337.960630731268
-29.423330146464465,16368.63046507231
-12.462209555798314,-29821.890298172362
111.74395398534733,43179.09583493456
-31.53386480378785,-13075.685940850213
37.12346039315921,13510.728602391175
76.80739128587663,7813.377725034952
-54.92547579210003,-19131.42624636656
99.55187713234406,-33066.01669290988
-114.02953491789293,-10013.825525140172
-76.96431811728618,8613.328891866062
-74.4452620436401,8029.845478884372
48.780563860771714,-31443.97615521549
-16.91737949409268,-24931.48025183758
122.97123676479103,-19407.015599002087
-114.19859141921037,-30750.78566443958
111.73434503239869,54407.92037472537
-82.19435586916788,-4726.0658005545265
-33.38770573959141,-29008.201665661247
-84.34137647997196,-27269.193912866147
-84.34137647997196,-27269.193912866147
76.57595577123489,2510.1240584521584
-106.88951324339448,-19792.27901873853
-29.987847329174002,-13200.36247080985
-29.987847329174002,-13200.36247080985
22.701345673243758,-3027.6033880240393
22.701345673243758,-3027.6033880240393
25.62853500239734,-6376.346785395931
-127.92749619428312,-15111.640359523533
-140.74973919464966,-28845.095737044605
-102.20304474426146,27805.06949847778
122.80285330479202,-8021.806883479028
-71.28065227094902,23988.228503928734
83.27405305580322,40689.70337625375
-90.248491132157,-22734.93808156601
90.55903156736676,-31074.8564797543
-71.19739856947413,40847.080964761975
-71.19739856947413,40847.080964761975
-42.508543210973016,25210.05996006961
0.392298908130023,-45521.31677367598
18.26697095055139,31564.744821960245
-37.45169485353348,9500.744447566838
56.01515975644826,54773.54400688797
128.33726209045102,45820.593542044546
128.33726209045102,45820.593542044546
26.848392174895267,9212.464141109682
23.00647972237185,29534.44704375782
23.00647972237185,29534.44704375782
44.65330906921666,45125.27612958696
-12.407034630452912,24190.29941376635
-12.407034630452912,24190.29941376635
-52.973723470578726,30444.58199981424
-65.63439277323612,-47560.50252499532
0.16392686050456007,-29849.87120302756
-22.856239622015572,10592.21210930905
-41.703776885123766,12372.301111979694
-39.79128130372699,5368.968367084632
37.77848359916826,9913.195903368247
37.77848359916826,9913.195903368247
-10.339207443244305,-1621.003836189091
-75.46772902864699,24125.711186566597
50.10956485897357,1070.467491976844
-127.49133268631262,24510.050819819353
-39.748891246368956,19601.00696459657
14.688783818485566,7676.235060873718
29.691584643784175,22988.2370342099
-89.30242023431865,36118.16429297535
94.21502819970162,-7168.595010216704
42.18124347642038,13239.720688041922
16.9562996501181,-14741.002462052824
7.749392242419603,-5969.410013348717
7.749392242419603,-5969.410013348717
-23.58967886313899,-28317.217927243095
68.05999254540085,9926.304996678708
-5.708283216438744,-3550.0791290959933
-148.86944240319713,-34868.87112743832
83.31299867956994,26864.4443554919
13.727266080173735,21034.640751056955
-27.73811336706019,3191.0390302643355
36.764780723666306,-22792.360041055297
-24.450992704154643,40030.82702227039
98.17655293550635,-28714.13407719001
41.14715285423299,-42529.322616534686
30.62559466373822,-44666.97469457868
24.497988937347916,-41472.20562364115
24.497988937347916,-41472.20562364115
24.497988937347916,-41472.20562364115
-56.216834087875654,27782.298739629878
11.7159335871399,-33949.52635573159
-8.377486035224422,11689.324805006581
-42.302787834898915,-12487.876144357231
73.92257854198871,-67666.11658210863
169.3284721913434,-53970.92341625022
55.498448079284074,-50100.43075800041
65.84627871375886,-66310.86948156722
130.52085225380222,-67156.26100795671
9.152784127159094,62449.350186366864
4.759895544933173,-28323.977532256547
37.0778395388505,-7020.563102194355
17.3478046802621,23946.506665847162
12.577321461895664,-20545.553620880484
-108.15604228019751,-36345.14820303167
52.02275575737734,31258.492859582646
19.394306962109162,-5528.435459728364
-73.74025812530351,6916.570748342405
-77.09245796153311,8429.895175083373
-44.57556067265901,18658.39621726826
34.59011625304714,-13711.04296256717
-44.50620522315117,-523.6573616927562
7.793980627385153,-19062.759186588897
7.793980627385153,-19062.759186588897
-97.09526999415391,-21192.705451060894
-79.77994890997603,-9692.591748581362
-110.46408738334488,-10202.749207685232
-134.91852787329032,-43027.16371217984
-74.5971593846831,-10160.77541368395
-53.40673349571013,-34291.184447653344
-67.3524504518824,30143.014402042543
31.345479774280058,-9482.24152508656
-71.64228231801658,-34042.62875756359
-158.57062665541423,-12477.108152524168
105.59380586007539,29452.09719982311
127.08401131781918,22133.35149184634
-69.9565745367814,-18701.754559835612
20.43747794896261,23316.319355740532
-62.325545469744014,-14914.039123548104
-1.1080050087653746,16719.902341352914
-9.832060217361873,16703.809173536458
-43.12356297324671,-17294.727538042822
78.22270034047975,43443.61758764755
20.85172043890755,60734.19604197034
-19.78971566850762,-79678.11237352132
-38.89527733361832,68025.71033363139
-17.617103554007798,57061.54437222698
-13.379674576177848,37620.690866899095
12.268756430427196,17333.52712138075
-54.00887768367722,-50757.49692504989
200.48783564773177,5783.708852927841
152.76904389350233,-15267.103126844318
-5.264192884252566,-7546.133382389038
30.564919750664195,-47729.67340013959
71.89036547937386,-41077.75050296918
-10.679588779699984,-28199.63994815119
-38.214639469650976,32417.002511699156
103.68276499130735,-5005.18392625729
122.45377899309953,9485.577320232804
-87.4850894755763,-4355.824270800994
-148.93310770259632,11065.812320239995
-81.93000497177827,7371.935275286329
-1.9777738722131915,37928.44403533622
-84.24735480458322,-26805.994242615656
-17.20381087803915,32457.346674718105
-55.654414190896986,-21903.028093292094
-43.15396477611153,-6460.971405396533
-43.15396477611153,-6460.971405396533
-110.81672969286794,-152.3521589798056
-5.2610068461036406,16163.93327160196
-4.606816474950391,12640.531332172759
-185.43031944651867,16019.443415719026
109.53290986722094,-48558.72567249356
-21.65602609882157,63307.50879729015
-37.92185334867849,53447.6248356619
-73.30212138136883,2068.341679792604
-117.03603319220787,18448.582147230256
-156.41173962488534,34388.70497974499
-23.107952411384332,-8634.751502883832
-52.16786561907736,-3310.5381262026967
46.099730052748214,13655.394723912385
-26.053530159283696,-20510.913214651857
-25.25951141608784,44193.01631273483
-116.45399974909918,-2514.186589688077
