Vibr. motor coupled_t_1,Vibr. motor free (Rad)_t_1,Vibr. motor free (Ax)_t_1
-1.4536032389029496,1.3839277490180089,0.671220353192739
4.143363256481718,1.3803131891467488,-20.218191203934694
-0.8293172754557236,-1.244509291934013,16.098521765289583
-4.594753119801535,-3.7257149672399335,3.8491673382341567
-7.647619779674736,-0.08349632847325017,2.6411388559287476
7.858050569742847,5.234381194008833,2.704374303695346
-2.4837172432004566,2.466424623832938,22.528773685682495
5.37625181417954,-1.6313999912250283,5.2194509246531595
-0.006121033242767027,-1.9983167542799378,12.052274331469736
2.3927344888356394,0.6254665879525971,-24.671805992453475
-0.5885776908176465,-0.4042524946303989,9.564432534513362
3.304379217624903,1.0472096696043636,15.493255683586927
-1.494338336330442,1.196860191621874,0.7795833335215665
4.35455003420063,-1.3040171210900775,-3.83374185886431
6.561103476832474,-2.392710524462095,1.6223856448580634
3.2238304738352555,-0.006462901577035218,-37.57456097237778
1.4127893918420007,-0.7782198967536151,-18.004775958915086
1.9576859018320634,-2.7832823967681932,13.37595555438601
5.689074829406228,-6.7019884436830495,8.543957046059067
4.1308272278633105,-5.537700802359538,-11.106345498189398
4.1308272278633105,-5.537700802359538,-11.106345498189398
6.338229046851334,-0.10317675480742672,-4.606106268329495
-1.7442068949885652,2.802015404942787,4.833540736465066
1.9962983805598038,1.3273522498710482,-13.774475933745551
2.16231834604696,0.4314882149804239,-17.227607748098773
5.6546231205272575,-3.165007334072168,-29.361458178702684
-2.0702076093724964,-2.4838005647777144,-12.566393107048508
-0.4958314481634434,-0.5728227369576733,-27.60957445006618
4.5355507088613916,-3.2725522532032283,-8.513172305966808
-4.140347238238703,0.1621224670339334,2.4991401738616212
2.6728690837645326,0.8893792540749585,-4.940324400082195
1.5863271920383868,1.4558206060808287,7.399528721568303
1.8078165576559402,1.437615383171805,11.881544714560459
-2.16577502615292,0.5156107518863928,-5.186547634855219
0.5107236074030155,-1.3377317635213715,-1.1497653756611648
-2.084593213366578,-6.573084175948041,-15.08824476787829
-0.20066929230575603,-5.388692361232909,-4.299596494605989
0.4762796275790686,4.825094306276594,6.617809751739804
2.0799636283939975,7.275001103601477,7.849311494602688
5.548613899148554,-1.4981034667683106,-0.4473986260603602
-1.16349401286151,0.27269182742268616,-10.433464886497038
-1.1297254258076475,1.4664473374652338,23.342522847505187
2.9243340424172657,-0.6074166111084011,-13.370667868723647
4.447460933587717,1.0541292598981675,3.8034895646317164
-0.9667651569596751,1.5525941203325455,0.22123114906051544
5.387188165207716,-1.858875060401015,-4.812686075329152
-6.034589159270865,-0.2389933016877348,0.47280126832554004
-6.034589159270865,-0.2389933016877348,0.47280126832554004
7.341711067834479,0.6818907806526568,-23.156435858507514
-1.243387688280639,-2.167966301755412,-25.775709767042592
1.9953190239474274,3.6261214998210507,-5.194671057460228
-1.7890780839916123,-1.6117480932744779,12.486466468680764
0.6313029314421077,1.4925248272320664,23.48516605283917
3.7195429907990274,-5.210848832693844,27.381407084625042
0.4152278836030776,2.016456305535053,4.330507711098029
0.4152278836030776,2.016456305535053,4.330507711098029
-0.4238207405082137,2.4287700126970737,-10.626289580555135
0.2830267300327354,0.2902891861230641,-18.302811443195587
-0.7870901788217144,-2.199096388653027,10.689818569234909
-1.1679852365711754,3.29496683601902,3.0534688275957382
-0.1659780595990057,2.5754132862876964,20.256123813417837
-0.1659780595990057,2.5754132862876964,20.256123813417837
5.631790126808607,0.7897725248423613,-8.357658530761906
-4.40833707204236,1.1586073586114463,3.532382238243363
2.0225158621123906,0.8442937284958494,-1.0296448633802493
-0.8322680642191433,0.7700603544677083,-15.91741678921829
-0.5086313717961275,-0.6989216812574821,-15.039104199983072
2.6096948168641694,-3.871956850208363,-5.558346852600248
2.089502100350405,0.617640844116484,-12.746763538314108
0.22546490192202806,-4.684457601997494,1.3376714741329132
5.93404366340711,1.475592670558242,-15.146088983186612
0.8780218356239464,2.499952304607161,28.918567773460833
4.61767666216443,0.8291994620841523,-5.1857709874782945
5.162249519405965,1.719134060252926,1.3375296578733593
-1.432338646312893,-0.6319925427869858,1.8346994632270377
1.6996974856268423,5.19568439985701,6.976199512527295
0.645658030347878,-5.514806154907763,-10.28253239259298
1.5134272303336358,-8.8017408223484,-6.8394656606971065
4.160959059248117,4.774694598405959,-15.311526186142748
4.34022456963283,3.943155565985611,-8.040493590289731
-1.3462694945680376,-1.1596434996487344,10.54334809975239
2.7464810869028913,2.050598102725962,1.342899733066428
-0.03870371634115166,-0.7339365043253276,-4.372629223422416
1.6439747515771526,1.7639393877761613,-11.023593432312671
3.6154604552268976,5.361156432914132,33.26111336769144
3.3674864184207225,2.775013383299596,3.153868354549939
-0.1291686906088585,7.251328160820801,12.79909751831142
5.478857895954711,-0.7286705500476849,0.3195891901116251
4.413431637298116,1.6963722243240826,-1.3669232914392868
1.2124482543817603,0.042026275642296274,5.005094523889326
1.841402018785907,-1.7174032395824073,1.0709808903251044
1.3024093341085075,-1.7034750221597261,4.192043873274864
1.082373209305521,0.4305384575266251,11.426841752350347
1.8283692669725893,-1.9195736566989352,3.925216862179659
0.4308742804387303,1.0625366067574145,-12.548708121315848
0.606157438201131,-0.7554739380118223,-14.018970399839322
0.33614224906662016,2.7959987669285207,2.911306394881924
1.8689177263165024,-1.9037779788178755,5.3389463091035765
3.378755461305481,-3.2332236239097183,-19.294099241629596
-1.097087891271666,-3.288713734808631,-6.260025021346459
3.661738569246377,3.965399300314752,8.516152881548024
-2.088814673315663,-3.014490279907226,-20.43673660262361
1.4060590968716271,0.048385799931053075,-15.655067795631998
-5.300608251750385,6.578324861784613,47.23179095132804
0.8932940963335252,-0.8816613986118957,-28.918563921153385
-3.7388090230435997,1.2969706261274123,29.282863918845955
2.1560934324804055,-1.6304061813649213,-24.871349996066154
2.5641268502687677,-0.867532220152916,-39.161644738036216
-0.8005986435081244,5.805892088087276,12.404038138989446
3.2565300714589793,-6.3853941864341826,-13.8798941582405
-3.6536965514886712,0.3232383548520801,-0.5084359311384843
5.766980951963786,0.23411348662743237,10.736231216390498
-0.0928874373072599,6.066353693120618,11.353308112805593
1.4992595579326025,-3.854629884027976,-1.42390010723234
1.6532242892086257,4.263128916988459,4.373720459983434
3.2804949819733595,3.4474287399129198,-6.0575419376283
3.4217772088219673,-1.5543870646498057,0.5717167985070759
1.8702971739987342,1.1624808757922271,-11.71713818825327
