Oil fan free_t_0,Oil fan coupled_t_1,Oil fan coupled_t_5,Oil fan coupled_t_0
0.12944407621512427,0.016056497311661484,2.6724844274050783,0.06569662951027011
0.14802471903048028,0.044223849332583665,2.6142269912906246,0.09586235040241285
-0.0818565389046626,-0.006475464116473061,2.587547879134084,-0.0013387672929556418
0.1400530042443947,-0.016898005286144335,2.6608697259564607,-0.019219374765048612
-0.03175851242299474,0.13704796910741135,2.5734000736981884,0.15852440453974503
0.05484194184055856,0.058022305342633945,2.6061336963154638,0.11540909858503529
0.1148076165314014,0.0701317464589767,2.6118407541190085,0.05444963711557639
0.044129812391522846,-0.08101693844204005,2.6865837570214914,-0.11244820357654615
0.06488566578021157,0.09350996449845159,2.5456878859195995,0.159000564805154
0.003999403027048078,0.0923641312072491,2.5551912919590123,0.11722437338044304
0.20532469089082683,-0.05323332760657091,2.5743586690563824,-0.08049828065811858
0.17575358383459797,-0.04761278988487222,2.592140226980526,-0.03709191713135368
0.18210779331800242,-0.04862396342637876,2.6053381285047084,0.009231930203392899
-0.07251087417239375,0.0957777727740046,2.689748476639495,0.1329180090794964
-0.03789783660821643,0.12121316665678397,2.657354665049559,0.17990333163424982
0.07524358199684916,0.05307284212922127,2.5778685921557285,0.09723947557423088
0.05748761571436304,0.04739518882687977,2.592016949968792,0.13042230530076981
0.08629537241788551,0.019758094788126464,2.6112826536297864,0.03862363462577756
-0.0076759765315286554,0.007427692074326425,2.665168047730198,0.09262935313886628
0.09498187451176168,0.051962564316902674,2.6229427424405345,0.04210263852897231
0.08052496447999133,-0.004969453391078932,2.597037208707118,0.0994782284666652
0.1282448986049452,0.004711011204546143,2.611609211550021,0.021592970899529815
0.054733393803093985,0.06345767998503261,2.622543743876443,0.02332741137745356
0.00415630860921494,0.030916138543214386,2.6296050686771233,0.0312566420956361
-0.022529350205896935,0.08761456810820989,2.584081514366995,0.10748854109997885
0.03368346326519593,0.023676574289424334,2.6108430283600583,0.025737416560864174
0.09040783830459315,0.1297229214419138,2.6006481747244115,0.17280015662669748
0.04188419124598796,-0.04535815256713063,2.597715228949646,-0.07470686190872007
0.18828516331124417,0.0015505993308586805,2.6321223607396407,-0.003879997928969439
-0.00736680444969047,0.08931860142220413,2.5822581040191563,0.15302230697026176
0.08044595152472794,0.17251209089779385,2.5588695928882217,0.23529256391864256
0.03108513044504784,0.13012954903377782,2.6165621930538334,0.16777675938849665
0.012351464866311331,0.1341497098376991,2.678274184800108,0.1396012642188884
0.017549315074288828,0.11545048806287989,2.6708976683137884,0.16300797422262622
0.00011091341892426748,0.10528230731756656,2.670599281872665,0.14818754490350047
0.03232011618521764,0.07657572547052774,2.5586565612713628,0.07747170153923646
0.04088886280114715,0.04677287420669218,2.6350001711730364,0.06867194877154245
0.11930185802063906,0.03323371287780031,2.6021382090726948,0.04936972298365634
0.1034013752084217,0.054840198499339465,2.5859123912139674,0.1308658764518098
0.08610405106174936,0.025504645460440893,2.5842355953402345,0.04814291323473682
0.010380654960186503,0.020813764117836794,2.5826370132057543,-0.04083841166859255
0.17060467199560234,0.16620767030159753,2.618814678434274,0.1490477978942215
0.0042162603187623215,0.0547791533077784,2.644458784908859,0.1495475756859328
0.019674523041541703,0.07870083182756793,2.6563219533787517,0.10889705607729638
0.028892827977081738,0.013246949857918841,2.6549524483498934,0.02290237143751906
0.04591587763135649,-0.004159275068579504,2.5607964348125187,-0.088862931738848
0.07534105171633668,0.010907776979514866,2.5075817426209785,0.11024455708492638
0.11319365677645635,0.01132080489435194,2.5607347380885463,0.1262068827329606
0.020634393953626165,-0.01751199551770697,2.5870203140040395,0.11499494486069244
0.037957985689365044,0.00837530513673325,2.6088144436866023,0.017406454153466477
0.10476130799440826,0.1042215912228288,2.5995121363353344,0.1461703819124219
0.06505799999821191,0.021649940071468705,2.5767422290332123,0.023255118761574545
0.04538963099913196,0.031245276593337104,2.669732631824175,0.05324086377821704
0.034407023597555646,0.017666774632090137,2.6145354563124554,-0.0180078994258822
0.039057880592588724,0.06302408288984007,2.6160862571923094,0.011650219268882862
0.04365804285095839,0.09838688362018591,2.632061084269451,0.03737201748522302
0.08054761473098594,-0.057667286505277,2.667365494593269,-0.008449099898787555
0.08466678829719376,0.017994770644705723,2.601076347320451,-0.034165975824306694
0.12017037079325862,-0.024034104301762445,2.606679672890367,0.004695140801174599
0.07859680087599141,0.09098939228955157,2.601463779145883,0.044767302265177646
0.15657974647635448,0.04685088410084634,2.5887326605272087,0.029385630312098687
0.024517319034764368,0.0037000091400165077,2.589449148232648,0.027151634058034103
0.09568404048811281,0.10708114235297686,2.635854327345313,0.19853227520198785
0.08152462365660283,0.10977519253538955,2.5855244030152518,0.21881895853426603
0.06522926118463829,0.16575797339240297,2.578168101974008,0.2301415969148234
0.07688516741270401,0.06362999682035962,2.5512617380573963,0.08073384986533919
0.07881624199363542,0.07151540109774991,2.66973653610886,0.12405675060146766
0.10067221186634179,0.05185281577842511,2.68236577729164,0.1546343678099951
0.024218488936535845,0.11824563408768064,2.6248834928572253,0.06812697732593166
0.0024848690426083966,0.10376462516157797,2.629875350653486,0.07263965814704991
0.03507208974265242,-0.02633682453350232,2.6863483086868105,-0.03379722864288925
0.05471175186824019,0.08096204207442147,2.5519938686830375,0.1433240629942682
0.00790408005563075,0.066666810490032,2.5539355846051737,0.1759207834391466
0.08053646759040661,0.02825236159980462,2.554279982393282,0.13504505848090645
0.007556635336015208,0.05307158448019676,2.5204855339770984,0.09933805286519373
0.027908758592688487,0.0679815360520078,2.5413284485145997,0.09784558234360827
0.04295649320650438,0.08737858347882735,2.6980569154815384,0.14158696211137342
0.04295649320650438,0.08737858347882735,2.6980569154815384,0.14158696211137342
0.022306343649487626,0.033767996139571925,2.618303694812236,0.0030638124718991855
0.06586938052835571,-0.010367020932475438,2.6014098728931145,0.01586052063953477
-0.06463453383526246,-0.016527650763059995,2.594366507263146,-0.07185584407044697
0.12599871446445624,0.009654489525466228,2.6793535963427297,0.030122635423796965
0.030821074665926707,0.07830085071768235,2.556731855830444,0.14600706811275466
0.10928170637867227,-0.053115200114009754,2.6929108061511875,-0.06646930692096328
0.00040664668136624477,-0.050385121991204415,2.608547795155171,-0.0896669536057964
0.14590289569044565,0.0008175785108889763,2.5954608120152654,-0.012057791442650033
-0.004067293054356547,0.004983279580527265,2.6761911624897525,0.025086025942309007
0.15859626948928493,0.0611034167130034,2.554943926537581,0.09599699081845661
-0.02275443972092954,0.06280853381996199,2.607917007688935,0.10599618171634753
0.08541399099420721,0.04942172151061289,2.628941184512358,0.11352378725960041
0.11192041936367592,0.0473135628263332,2.5822623168564998,0.038578585916530614
0.05905016800338136,0.05395825499574393,2.551995024405815,0.06599660161467723
0.1260685480905227,0.07324461689174515,2.6429107330628443,0.06123348582043326
0.1330863276568222,-0.029128329805478893,2.6052347374493037,-0.04616891161939816
0.06843609661697335,0.003109470725569642,2.669970238394746,-0.01505319543614661
0.09250702057618712,0.10828580435634647,2.5952439411944024,0.05344370135239369
0.07888791562817142,-0.011237509741722815,2.6558525370200634,0.09764564931530667
0.04358047525884509,0.17324432816501428,2.5727370091054538,0.12576967401820957
-0.011253921882925637,0.03589239188148666,2.5959284376552714,0.13586893100979497
0.06548946768841467,0.0676307964331014,2.6561703604007265,-0.009735297293171602
-0.006344039212921041,-0.015199620029243965,2.590150405011493,0.05891292779591145
-0.04485451658281653,0.08242430474019552,2.6271415952767376,-0.05042492248481345
0.010828154467645873,-0.03661200537628197,2.673128330709484,0.028565358189761567
0.10021120205725426,0.09102262781114581,2.6215606376632685,0.012670318486286157
0.038511082516084906,-0.0284731549113591,2.600081929351384,-0.08429519235456141
0.038511082516084906,-0.0284731549113591,2.600081929351384,-0.08429519235456141
0.13973609847195137,-0.00038549006019801546,2.5965118315609717,0.015680141375129464
0.037452326301259456,0.032442609389038646,2.606775108040655,0.00011145970228908231
0.10861928900770723,0.0027625483598052803,2.634775322151303,0.021202250958933386
0.07661553631350854,0.07945055846703153,2.603535437316717,0.13983263306462482
0.09643795014546211,0.1346179432153909,2.685828716124845,0.140928260026982
0.10202106415258419,0.009044241096420214,2.6084208214136613,0.04977298926974095
0.10929301220585994,0.058504213575348914,2.657558126839747,0.0002561412821443093
0.012731194423300394,-0.001058952969998625,2.5835421611895493,-0.10046940630746953
-0.0004993760473793567,-0.01878249056576058,2.5576226765022962,-0.047387771328494414
-0.03846089444276088,-0.012010432497071562,2.562981167463412,-0.05396598939662039
0.09833417469265651,0.029834162179091392,2.6364598352459097,0.11811376856702001
0.03443456805167785,-0.017922081212775526,2.6342149785663604,-0.10554940682185107
0.10986480352451813,0.08199809051049393,2.5567291029347423,0.2145327903903838
0.040234916914014984,0.20020683636998754,2.577785515020118,0.1721513732956381
0.012281223474331492,0.1523670582589859,2.580936505046407,0.15824326732518676
0.12584114985272699,0.09097374753297412,2.6062224048291105,0.1648116684707731
0.058399433589782924,0.20633998915462812,2.628526591995229,0.26267054108535387
0.08261502479413238,0.06165962277681115,2.5672092143779737,0.0852331181177012
-0.013845828566882691,0.10984347360446375,2.625810192463201,0.06358346436864327
-0.060237119307156334,0.11634795521650707,2.598155340055824,0.14616716887901215
0.09485288293743134,0.10665130393361731,2.669847311416217,0.17695055326122758
0.04788394012711058,0.12682071711898915,2.550316057875036,0.1483837318480112
0.1901954015651254,-0.015062043245939969,2.5887516368731878,0.04745420014780785
0.004940970643269343,0.08516610196618533,2.62419776757077,0.062273262694995224
-0.04729532129922292,-0.03602123558818292,2.592583580041205,0.03417511363026679
-0.07147329708462956,0.10199597710365921,2.662071393588919,0.015425592356818812
0.03145340480724703,0.03512943237949816,2.7030992805831446,0.16828736333719768
-0.007423279051612275,0.06266253592149312,2.7189020026087407,0.12337389940647973
-0.028721755621023647,0.0926310261272346,2.6289741083436278,0.07171865217902293
0.10920666789218371,0.031364182881739075,2.629116568855548,0.10573603991834882
0.16456772402452713,0.04822076022472323,2.61678272462176,0.017072937446810404
0.052017460091595996,0.01993839552776803,2.6658246315118963,0.022703198164607655
0.052017460091595996,0.01993839552776803,2.6658246315118963,0.022703198164607655
0.09945890965041936,-0.03851142220292523,2.5675855831772894,-0.07651589029186548
0.08061869659217322,0.07103530574289109,2.5839883970298017,0.09439729762305715
0.04510303618919266,-0.029655040818594595,2.5681986335388993,-0.06972456067320276
0.055677475842978774,-0.05806679666307471,2.5937421528832,-0.10407718062036407
-0.010546312658505579,-0.038979058712805575,2.6202576489346248,-0.07350699518687712
-0.02552345268673533,-0.07828887221566443,2.6085446323763084,-0.07128226305609711
0.15769029445806482,0.08618821044370863,2.643397722638967,0.15400552655233957
0.17127933445949836,0.10260496804824992,2.640917536775738,0.13972511569571314
0.07849437409070385,0.12846699746687198,2.653968949861337,0.16706604894665436
-0.048168307020756515,0.21576313062038915,2.6133032381220267,0.12972086724047088
0.1479931878205261,0.03300129317809317,2.5817575104284316,-0.01753622431836352
0.001878642874863723,0.07481185015978123,2.658987790074463,0.038506250591538324
0.031891770007602495,0.07575893616003758,2.660928332934535,0.023058621719352922
0.04576289703014152,0.03071995060416411,2.603064346799062,0.07570537603338981
0.08433210652314953,0.02877401012573758,2.5903155524861248,0.049263072019018805
0.08433210652314953,0.02877401012573758,2.5903155524861248,0.049263072019018805
0.05218117195912873,0.08211411248577942,2.6521611732898505,0.20466482242036363
-0.03021245254594006,0.09131990857852341,2.6822014093406357,0.04920686653244656
0.029617263832290273,0.010770025528138182,2.5663324356667543,0.0658691144339102
0.0988866080693412,0.1258648638547669,2.5977131671103653,0.062238048425250915
0.12220799961510907,0.03863074486417828,2.57433397700192,0.1467336434787884
0.12478255624979637,0.06163439949682195,2.616564164549728,0.08587845492034493
0.0032869207089018665,0.036614489385067416,2.657768980460446,0.042869894146644855
0.06816489418635002,0.02120208207016057,2.583731391754741,0.046814398359753394
0.04461949355011845,0.016275799066178688,2.637097199724239,0.05365390811454922
0.1307816219582775,-0.015922844420970375,2.647259772150923,-0.10531376201974663
0.1357755282413064,-0.07311487229020348,2.630643111881277,-0.04978322899267867
-0.020496685809550823,0.05424057542264477,2.5947451923103513,0.015167273294547937
-0.04683379927651202,0.08909372074891668,2.588283413023867,-0.01646517742122655
-0.007869258527519254,0.09224575658097292,2.602081895663307,-0.018568616183394303
0.03500992362005274,0.0003181660673374359,2.626389733891923,0.0389197153903594
0.0572923293621625,0.05925403234477085,2.6326460759795824,0.0980153995228844
-0.023949949883564626,0.047776882506253615,2.5980789640356154,0.010131709068870204
0.04070726629226894,0.056211213617342284,2.6317324188911235,-0.0470609563711881
0.1573872183180735,0.0523353404128499,2.5750882178837813,0.09707634765827339
0.010929599484011107,-0.028548095978819396,2.6599242863862713,0.05227432244199687
-0.029679735366363348,0.0037648609473402723,2.584627725783258,-0.10556265298470566
0.02216631003383987,0.048940757152084916,2.5770314329036594,-0.07801975505796375
-0.011254061817673931,-0.059028571084728254,2.576269494377039,0.018701093766469265
