O2 sampling_t_3,Displac. %_t_3,Gas pressure diff._t_4,CO sampling_t_4,CO sampling_t_3
65.74515950303591,-107.15304673579915,2.5045304861300965,-25.999149029770024,235.95751058822498
68.71813634796537,-68.38425668421036,2.7496809068878463,859.9725508958888,-185.46052908452873
32.4088031308548,-35.50302777435836,5.914737604764952,-388.31871175371384,-427.92521688245563
134.37586934475775,19.0808621983903,-0.8656154837955938,-128.99464102736488,-16.316553502792544
-21.420629810898426,-74.57335218158987,4.4169778447489385,-142.63968468250815,-322.0954660516048
162.617960531079,-12.98277975950316,0.6454384197057661,-345.76620832272516,97.24616780119925
-25.445933900030056,31.834059793552996,2.0581244995379033,260.3819245318713,585.1346715987645
69.07280809544353,-43.0093794736333,1.8068685219238505,-11.003883546859981,-178.82435107433514
104.39938437214535,172.2806955013302,0.7931611649950996,-216.79678438572677,132.48488300188433
69.32177303963957,103.33713725686022,1.164455399977066,179.52800218934493,-356.8701096485966
100.12701802495025,-44.321146914025995,0.4488480286995595,-450.24929860623627,445.62328754358714
51.22489582839205,16.51186588713211,2.208991965549068,-14.488270165692484,366.50494630250193
92.57008230695516,82.06965290479481,1.1970265600464285,-331.0513354591267,-512.0716578988961
39.08880092108359,-1.8504730619519307,2.0699604916679335,206.02974350366006,456.59673791673356
45.02740522812994,86.80220354502939,2.590981626210895,211.1129554696385,253.9461883832758
80.44025012287119,-107.33341187368862,-0.6391956283938729,-268.9073738416797,-338.65554414625433
50.98339169814059,81.40707330261205,0.7497612021902935,-618.839611103811,-29.269023379659245
41.951395629364995,-71.43915437781565,1.7631493048832492,-66.2484008201576,-107.60428918944542
59.610258718609444,-91.90085427762112,-2.857064148603518,-450.480120478258,-354.8847119697266
60.92339071493101,-36.43088779429647,2.4107532473571505,206.82708407527952,-46.64061890500426
58.4558925165987,89.89179681837385,0.364976922406949,58.43107759381661,56.858613016606455
69.32362054105374,-107.3163395410055,2.530304159982352,265.8794551196015,248.80850757739756
69.07054161569464,23.506028673830485,0.04884075631723439,-410.5730879794901,-239.96082375411612
150.9584521710197,-55.50570204943982,-0.5117168028952971,335.89989849606764,-110.69307627360902
29.113956341640417,91.31873883516911,1.4333641215817425,-69.62261023647864,37.39437808154679
83.40534261428192,16.413427990064747,0.9454758729314033,-584.558260062071,196.36123763274531
45.22225264113488,-65.80825147239794,1.525844869053249,-307.80591597337565,-340.27132403326095
24.87620634684624,38.951558598254735,-1.2087747314686486,-146.7507348637301,201.1058382945958
24.87620634684624,38.951558598254735,-1.2087747314686486,-146.7507348637301,201.1058382945958
71.39105260135315,-121.66666109835916,2.0410539434073036,636.6841199462798,100.68139299173097
24.439603291879692,-15.16600310151071,-0.5901411333205157,-632.5594536217226,-148.6668011666013
104.58280983187018,30.527352027693375,-0.6284105512720897,494.2040918792814,186.36638421543506
113.58903888529464,-75.7304574800047,-1.393403811114434,130.5345384493932,-153.36233043336983
92.72396250859363,-51.47303413906495,1.5384825664061241,109.25746711148446,-176.22669043648986
52.0124587550887,-13.190550861195703,1.3293712207816064,-203.79984467703144,444.0099713343469
45.930955338769635,-36.76028385713245,0.3461173451933599,475.34092382157075,-217.32754572601914
