Oil level_t_1,Oil fan coupled_t_1,Tº fan free_t_1,Oil pressure_t_2,Oil pressure_t_1
-2.9756330052912006,0.130778205341899,-3.0049330209072345,-0.01774640570540114,-0.006252133875466215
-45.74869918806978,-0.022875618453634464,9.917345558949334,-0.005296788596771527,0.001387815976686111
-370.75957716703164,0.07019324961529654,22.35728036080858,-0.002005410090199502,-0.012711300092562687
73.35087674091369,0.09749520770433684,3.6911521239187977,-0.008746563076359617,-0.0068824230012686834
-284.00904481768714,0.08535348562379934,10.13971858257947,0.0016513106394466012,-0.013615743755405897
444.61308760904757,0.08345401965169086,12.98059480688012,-0.0057529308749143,-0.004381273026541247
293.52720985487406,0.019913531297555027,8.017916115137067,0.001409617454888096,-0.0010670144522910933
120.0623924890325,-0.03851701278466084,18.984203224882414,0.004157122338835785,-0.0035047643942492535
-64.55681283654056,0.13776906954682538,-1.3435859222529771,0.0005528796674467865,0.004993265281746748
-64.55681283654056,0.13776906954682538,-1.3435859222529771,0.0005528796674467865,0.004993265281746748
-311.09192164549347,0.043165233121521165,-11.293655008804055,0.000155298328418897,-0.007392803605035308
-202.13632828326058,0.038041282992396154,-4.531573356877715,-0.0031353229802648787,-0.004888913504959142
-202.13632828326058,0.038041282992396154,-4.531573356877715,-0.0031353229802648787,-0.004888913504959142
-303.039284258788,0.09646226997014798,-29.374520112578004,-0.005340047756930125,-0.004328047050660444
1.8475177992211798,0.009324262567064742,22.436123166083057,-0.0016683183195065959,0.0016800554421238542
-388.02797820505765,0.08108159033421986,12.910499718287207,-0.0032467404726487623,-0.011926639519220336
-55.237132501235294,0.13488227923345913,-7.018628560707684,0.0034617094066091906,0.009449886860576684
397.41749610902235,0.09843383118928264,13.208826999846917,0.011155564376037583,0.01105878069832311
10.742844912238525,-0.018275236812853014,-27.07851318522141,-0.0035831435502630266,-0.0007556856345112793
-15.767793446426321,0.016728342914556125,51.6535567826676,-0.005951353155938841,-0.008128414651107523
829.8724711548499,0.02892642522880807,-3.356375380143014,-0.008350194839958767,-0.007367937379136887
-136.93986770359157,0.07803622808348731,11.843688698579586,0.010382737602863078,0.008412295638544362
366.3187312891532,0.07018307044566008,-14.189950644541948,-0.00012165314608938039,0.003582018703857056
-25.724248621535907,0.0030297617251519044,6.8090948928669395,-0.008719845381410426,-0.0064437421565381875
148.92250358617449,0.06843983101639713,26.794711274195574,-0.0012507141760580848,-0.012149392159374486
143.45985277279254,0.05408440300906548,-26.72307314424979,-0.0014826352257166853,0.008076040840386404
249.83757090079482,0.1037590807815566,4.5638448509071665,-0.0035519545948934196,-0.008575202359946498
-245.1327418739172,0.09944928366268785,3.0818679107998186,0.0023318993882266792,-0.005802629930504701
343.2728435591204,0.005784679479028481,17.301923858441967,-0.001085586689862578,0.003158663070445468
223.1990387659588,0.048980674195882395,-11.361205754854694,-0.002568448217590422,0.003688238471093351
33.38179386503009,0.07608787491486936,-13.614441346746611,-0.0012545810428850257,-0.004643655608086235
33.38179386503009,0.07608787491486936,-13.614441346746611,-0.0012545810428850257,-0.004643655608086235
92.66735612033574,-0.0012890753517622588,-10.452560112712797,-0.005438199648896493,-0.0005100824819019574
-119.7964497183622,0.09194043715738587,18.497951386315236,-0.0021638146813420097,-0.00156985730084455
975.6764052468143,0.14575551220582922,-15.528641830512797,-0.0035391147802879466,-0.00986075208200069
929.5837965959731,0.041763450663049276,12.11596325325908,-0.001850026436433094,0.0014772538462842193
601.8295083830149,0.10201281848236572,6.860085141103223,-0.003465889497296629,-0.010852188773635564
-262.16776710676896,-0.023764442916437378,-8.855717424580522,0.0003689485260649334,-0.001119282569747573
-476.28688012080363,0.020634996157760713,-37.25785649639583,-0.0030211551429162983,-0.007200033311701831
-149.28539671549026,3.5250100239817006e-05,-0.0870519636077205,-0.007352951283264863,0.001984659891675903
-182.1097952096071,0.08799164716355516,7.88950894185132,-0.010772579116425643,-0.015757923502394987
347.6728373156621,0.008435506654651793,1.5650028801259914,0.002756024054247382,-0.005417791179099601
232.43770895003706,0.06045708079087468,-11.567459474221838,0.0067981507210476575,-0.006121724038966165
144.10059900648264,0.04640338461683756,-23.539728939755726,0.003887380049041009,-0.00496509292940156
72.07387000835833,0.08320532529626011,-14.541047609179817,-0.005391815833316346,0.00207264146336808
430.72817145548123,0.08036690770640292,-0.31426801491424783,0.0017743614305628663,0.00014780899884720084
214.2295444722817,0.10457745256942429,-8.546060503345538,0.003298364899335913,0.007020932375147419
199.860872783579,-0.01669778060789641,-2.012540192445318,-0.0024388797871232907,-0.012259773920039288
586.240298589507,0.09068172581925936,8.366183667403934,0.003997021940004024,-0.002299398772747206
296.6752410633932,0.05644655105558346,4.906784627502146,0.002506787321884792,0.011314504195373337
394.46319849694015,0.08596704745077144,-8.888716712967785,0.005468054731805958,0.010773163456186976
-217.04640663195357,0.009091043516663214,20.238138614167013,-0.00543794591618161,-0.013251775975416968
-257.61404286779646,0.13329315237383219,4.921352332170384,-0.003677918894210805,-0.007406814385139379
-221.28670971386452,0.14670533699071178,4.313152314698371,-8.942959243458037e-05,-0.006273113730376442
631.8041898142221,0.001886272933602877,13.44074208586827,-0.0009570819920585423,0.004474575962661372
98.70876070681248,0.02883877526656223,-9.951335545059901,-0.0038273197307240056,-0.000772325947640061
202.9728758609652,0.035388705744699496,3.2406019730191655,-0.0011756771119917579,0.007730861645867112
369.4182766414437,0.14939940792261436,8.111558215491124,0.0032520313030465504,0.007036081755467908
985.5084225791518,0.06264639313003048,-6.642655763210902,0.002653738585072456,0.010930540077427687
-484.1885914750865,-0.008391795098539316,-22.16814093045787,-0.008305162275702539,-0.010508855698394045
-28.954907469822274,-0.038689234758816755,4.192437117064793,-0.010321865033388852,-0.012992284771236387
-69.76602794585813,0.009042462626738974,2.2636268253347662,-0.005127344319931673,0.0011587747190237412
510.96847577360944,0.005091765968651123,9.088088137466146,0.0022833135969368952,-0.007089017273256523
-118.60799280630232,0.03080318102377868,-19.08924849297038,-0.009557875157766373,-0.017215612656581607
-534.1367481941926,0.060496644186946114,4.596464471562571,-0.004817403902882198,-0.004041529687116794
273.3395432632397,-0.08649524795955155,-5.15407539676902,-0.008190676220267524,-0.0052859978756704985
-118.64800682724396,0.023160586538204478,-23.708648174459388,0.005800841510916418,0.0025225252856925437
-559.0761736841079,0.08466932624755205,5.741915744498961,0.0030178739399525562,0.000578752956469775
-600.028024918975,0.03471608155340554,20.53436652883986,0.00302972185523683,0.005625676936251975
422.9770422712106,0.12077285243801769,5.050473974027115,-0.0066007968598369975,-0.00888598986491555
105.05038403122745,0.15959050604252767,-18.542041778743826,-0.0052707698058783396,0.0016090399395564843
331.92999222372566,-0.05722106314022223,11.191323316084194,-0.0004850548610599902,-0.008797346772522384
-8.645843641799509,0.07111798407602365,-6.343427833014147,0.0021942907494199647,0.005131700970978113
265.8560178553153,0.05362826707744994,17.38041173094627,-0.0019699168162686733,-0.0022666045091159406
619.8784523502959,0.1326913162069833,16.723799320874953,-0.0004919940388485808,0.009886061797987192
-39.70566083498272,0.05863114386683209,24.203800189579276,0.002927535407122244,-0.005679913811858074
6.8127576324203005,0.05667732577804951,-20.77118443152212,-0.0010591206719091518,0.011686344767244831
257.7615291028171,0.05678431034282785,27.554802139521037,0.0002683499158108076,-0.0034841007041886557
318.91892477483617,0.0187923218918883,-14.800760232643094,0.004415966247046824,0.0075616416994061545
176.98464027561664,0.005781997528159374,1.9234721385745033,-0.0064499458137628266,-0.014287787331928311
299.2289340840668,-0.005767185336997887,22.7052733400442,-0.0037951365007876463,-0.00165866719821808
120.08146424051301,0.08392818375605902,-23.245321814812524,-0.001715334603853264,0.0035905741730434676
673.6110706574617,0.009746217061870663,21.81019781424918,0.004057043998881361,0.007008454155547178
728.5954083098853,0.06349013746829452,5.123670012479842,-0.0013541099005440474,0.003157772119476143
-429.58145316994694,0.037249851229230316,3.821715447938986,-0.008550985221088079,-0.009082064293316965
369.9101433210698,0.07167811915530778,10.476156826401164,0.0004113436582551459,0.00450209321527998
-462.0990248481379,0.07979995569586718,25.475264086831192,0.0025068900555837662,-0.013219194916581488
547.4439441215286,0.19632816885729243,2.2756868457352226,0.007317093975056038,0.006345465004009966
693.0061664984423,-0.10425550635279779,-34.04855979644708,-0.0010939876572590036,0.009889821352223795
647.2031561578574,0.1759227255257267,27.428511961747084,-0.0065830288262108206,-0.0027051957442257766
886.0961522139804,0.0713825478069427,21.502042251877917,0.004122600561831404,-0.005633322313447165
408.1400635052832,0.0037548855763877287,-11.16948133720721,-0.000990855639638075,0.00901767409909831
554.9931895974055,0.01232061038434512,13.50330690343324,0.007371288377045408,0.004555122552725686
342.51098699064266,0.09007755684333082,-9.928722789941382,-0.004150582221061267,-0.004647543702535284
529.5884150343612,0.09427203194471498,-7.278462389961204,-0.015254560548035659,-0.005921376397554243
6.907725363824625,0.11831971996263534,-11.97137698359133,-0.006726983523577795,-0.005330375369088702
22.69975714412686,0.1010100031690466,0.08916170575192162,-0.006857692957395412,-0.00806901054043846
540.2077911532625,0.10164534889995927,3.5651214834699205,-0.0018313079505560843,-0.007476559401240602
513.2146164516898,0.03412097407762595,3.134307740192232,-0.010855524833463616,-0.0013768480569211396
-574.9412832725359,0.01904269219822699,-6.543946854531505,0.0008082095594433218,0.002577375894691085
