Tº B stator_t_2,Tº B stator_t_3,Tº B stator_t_1
10.631462656880206,9.560791242098638,-5.440134516342665
1.816145771257455,13.165497405016469,22.325604557359135
51.137551703753545,-19.032227923138745,92.62797985686778
51.137551703753545,-19.032227923138745,92.62797985686778
41.25922058991158,-3.001349948545503,89.22945456781243
-12.839281326082444,9.026068297063306,-101.934910744313
2.885143636545561,-15.160005811583941,104.30843988905744
2.885143636545561,-15.160005811583941,104.30843988905744
-8.044438363351093,2.277872770437755,-9.995032782455937
-1.5455204151869708,5.668278564523238,-55.66118202590056
24.676384834491262,4.230978568586991,20.298050105053356
-22.518657959607886,20.09660244673338,-26.440095326719987
35.35674904768328,15.792437730175855,9.206177784848736
-18.600109799826072,-15.859223077307394,7.384153316695588
-27.07597249762625,-8.188612629650375,-47.806631842092486
-5.532098606697186,-20.84966350783933,-58.917381091765606
-10.079246256899147,32.43143288325555,-21.018029407433332
-15.191016351628042,21.053052628826656,-1.873018765870377
-40.842164671290355,30.594195614685937,-93.90202930867105
-36.97549264123339,33.9518013844381,-109.30404824959658
14.283086082389694,-33.85217914796798,47.05516592142817
5.515917423316271,16.205989293593625,-31.928702215687693
-33.40833113149666,2.7500667451990015,-95.33530707530642
26.964204550785023,13.933378816740085,123.0310946859381
1.4263670679884424,17.447197378535368,96.27005616073191
6.948925706641003,5.0024471680327345,-61.51525840347501
6.948925706641003,5.0024471680327345,-61.51525840347501
6.948925706641003,5.0024471680327345,-61.51525840347501
31.9232645492411,8.165710783671875,15.86225451432562
-33.66893575149767,16.76571784280967,-36.22483124628057
20.132660656264726,-10.570685053332026,-49.98927791181937
10.547634746332188,-5.629874355392878,-9.847260193571692
-12.659104996099755,14.627393361860793,5.708357755171733
4.913052539136924,11.922658914388217,23.69568133359389
8.618116172080889,17.221004562664277,66.93913580033063
-5.797793186656403,6.94798466054934,-70.38054406555094
-34.85045199091405,-2.5858164351304715,-139.12154665646796
-25.580028705669733,-0.9563628304883387,-101.32911784948402
5.664072274161356,15.120794260111833,57.94764539102438
-1.5333396212290964,20.04687924128943,63.79870538850835
36.717514478515305,13.698030756629326,49.52330922615182
10.359644189010563,-17.384100504211272,-17.94207525087576
-12.679159540750678,20.62658846272813,-1.02447477728904
-20.028534031484917,16.8261608972275,-52.55628249528998
-20.028534031484917,16.8261608972275,-52.55628249528998
-22.44011447175199,-1.7896733109740062,43.61417785459393
-1.640229027776563,-0.16703380204004392,75.47448972135308
-11.76911812345537,2.0248576251856125,37.328561507671914
-9.029856613742545,9.42886137077653,45.69115842542732
25.189712528262234,3.8876664948316657,122.92592614625724
-13.185319785837827,8.519629081756097,-14.19943886261683
-6.290642383025952,-0.103270205378033,-17.490008959686016
-43.232855729074494,-4.515418176502266,-100.52993231757023
22.541383175476906,13.138105413002375,93.03476548640207
18.8023174344861,8.816250755909419,81.94321724497068
-18.81375015816058,-16.001391641930027,-67.70144788529603
-29.772900736843457,3.0407692694452173,-61.088713103154745
-29.772900736843457,3.0407692694452173,-61.088713103154745
8.167143452734862,-0.36080161579686854,80.85317809201634
0.7843626263177654,0.49017424461424186,-4.438650157685737
12.197618108593911,-0.8742021992952811,-92.520493848597
23.778958868065686,8.619016570470208,-27.83121688221999
15.641778377019355,-3.523800344585828,-24.60409171941462
23.20859917124214,-7.725290347148685,-44.41896123901617
28.261794579861075,11.276713450057853,18.04337519405516
31.509428064778433,-9.488699753714279,66.92768725737993
31.509428064778433,-9.488699753714279,66.92768725737993
-6.031724834354385,-3.3778767288156573,-5.022112504441736
-16.29229637209491,-7.441119556005852,-9.098478832849537
27.99963236477573,-10.845552217312681,33.232571787211
-11.798228650579015,19.74080306220402,-80.36189253037233
11.929869084256605,12.629024787986049,-41.63635244691147
11.929869084256605,12.629024787986049,-41.63635244691147
34.78974942251281,-6.563035029320199,34.71184442275475
10.175278533768363,11.830405982120219,57.40450226819955
-28.8621623126553,-11.600628714240761,-25.735961468237328
-28.8621623126553,-11.600628714240761,-25.735961468237328
