Tº gas entry_t_3,Tº gas exit_t_4,Displac. rel._t_4,O2 sampling_t_3
7.030339925412317,-5.866126624778799,31856.5283729847,-352.2648333855994
7.472464461438114,-5.8785018849073625,34647.68900932427,-400.7819705196036
-40.51537456113867,43.86659675171853,25956.79851340776,-271.7520570268776
-37.408553635248275,83.04939869497645,25824.403495746774,-325.8541865380605
30.85188525523724,-23.415751967610873,-13012.608974956402,267.03464163577326
-52.948300781068916,19.625564171365205,-18895.771028425603,397.3191021714687
63.50021974630339,101.2925083757296,12334.14796876828,-167.4341278718296
142.32463138712052,39.5387724193762,14775.428099729337,-241.57010727524863
35.49920779466737,82.3920723316034,11931.336726698331,-137.57036266003053
-33.85983585952564,87.68694750870918,31672.381513469856,-401.6965632489584
-87.05395467001536,56.531902396520536,34196.9918107068,-440.1534733905705
97.91248293729429,47.466650867172795,-1298.0682640343548,-14.641031992585944
-57.40702547112412,89.12969156899321,4955.206787185269,72.68775793031375
-58.38402773314362,100.0685900000749,12774.280367494832,-131.35480912178275
32.533683497514616,26.48994335842941,6536.564637653983,-17.369356468735234
72.97882832838702,57.31447079523576,-4039.889037431475,94.66481565004582
118.86276339579007,56.116144053824705,-19515.448040922332,308.18008460961835
67.9173971802316,61.28199190530725,22729.780499169196,-350.4874161984898
44.5205520721893,58.05721958126743,21508.532458154747,-323.4941019122805
-11.978405320255693,36.51407987781468,10262.034877722828,-23.44549526633024
-36.98905965527237,52.63912040765444,8149.541065405776,-53.01414367661289
-20.099972995733054,69.65032436505413,16048.172754267825,-163.86545451419852
-131.28742229236886,97.16144325537655,15799.932233133988,-70.53435576799085
-83.54251197166255,31.36757317436984,7144.7868169312615,45.34090933785333
12.088211785715826,53.08056726844111,9334.098339485055,-56.3708942831881
-23.26719347301252,80.25013187365977,13354.646758495568,-120.18992609099988
-42.87599251461399,31.863425862216438,-21456.200217429014,403.2226192153388
-114.91838837387216,157.76353117742755,-18094.332689190418,357.2187352606958
-118.63406649983864,148.23206765154393,-22313.250373561044,388.58393902693587
43.022788641705176,82.15921392383245,10884.398115341715,-165.71604217812558
78.8891220445158,47.76640323746421,11578.406929351224,-127.56283419654218
93.41131957834958,70.88642883923795,2557.1588815159303,57.65672777005117
31.48058261767993,82.61957268239887,9697.268241645243,-151.34936654699771
21.975369497551522,87.79442670076658,15569.327603486268,-167.83495070781794
-2.365988076785333,33.959943291326994,17132.104057846067,-165.9885284524549
-9.142855814031257,56.11227375160914,10422.630702261082,-94.89241702328869
-68.09204631793334,30.07616177665804,18610.861648012564,-145.8011909265975
5.650513921253403,-53.50549067942594,48155.946944187046,-610.4029249787459
52.29886654942003,-12.676305431859914,40744.941842534114,-542.7532478011809
-186.52006125811297,127.59032559400262,-7460.302475137668,244.40382543965626
38.293675468234184,150.39308719963822,-9085.908387150947,113.6514539877888
62.91664885643192,38.54681018978263,20165.522957790705,-261.8734661430587
2.2554185701119867,100.37606607508059,3104.6895128888345,69.21021392561131
-0.5366082622984014,98.79589019251621,3483.436570623629,43.95764871564698
-55.62153620429593,92.89744124678653,340.92783139719995,54.95428229371842
48.80664561960601,40.54967955444263,6844.153423644571,-63.79593831878999
-33.870532162492566,61.00887289646417,9834.816055098876,-37.189696815601465
29.278990281394034,70.68095266889466,-10391.987064488554,255.67928991039395
98.70678820300121,11.003066857876092,-8342.854914143476,150.20489402111085
140.66529792386814,45.98805779651679,1367.1791502648407,-29.406655690539818
132.8352134006128,40.7425932905843,3221.5122369026863,-46.06677123550604
17.847962954294207,72.53306038443785,-15857.829726013117,305.5066639570099
46.23350016254365,75.21296455259026,-18452.128937019686,384.36244503591206
