Vibr. motor free (Ax)_t_5,Vibr. fan free_t_5
-1.4266468776485732,0.007903658198984864
-1.4266468776485732,0.007903658198984864
-7.95347115786645,-6.35894192213208
26.001832831563284,11.588772842866783
-2.3826172862666324,-3.374042956133743
-6.293652352070913,-5.3351732959422025
-13.03188506487307,-8.70518815300353
-5.566259712257748,-3.718769171170357
-5.566259712257748,-3.718769171170357
-4.464367889500759,-3.122739610009903
-8.785085077479964,-2.776364917211403
-8.785085077479964,-2.776364917211403
1.6664517790581468,1.169933560719862
15.770342439158101,9.043788411587808
12.328724719123395,12.885045551586064
8.836930868330706,1.735734507485382
12.025512595026566,0.5586910354978585
0.39515513913651823,1.1523584398006603
9.702783516588093,5.6457875103399076
7.956524327228395,-2.1590463059361147
6.848418056843922,-0.8251825752121575
4.743580704866675,1.8723114107005465
-8.235745547006568,-4.18287890233381
10.363953294382624,4.572561820752915
10.363953294382624,4.572561820752915
-6.825395460817676,-2.6251560384814905
-7.080853300007581,-4.870721132124306
0.1446046967360779,5.134650086709842
19.248449897152817,6.44135108931329
2.116702958721973,8.395037195332357
-5.139319571967918,-3.125228040445519
-3.8728048171697815,-2.255839314606757
1.070589500506523,1.9911293812463144
-4.347896452012636,-2.302125001112268
-9.26634393900815,-3.886525247414115
-3.519214134661267,-0.18157635157585972
-3.519214134661267,-0.18157635157585972
-0.9070877048958792,-3.539377759097219
-0.5214399511758863,-0.87779454665209
-4.955153677159473,-1.7320168198107724
-4.955153677159473,-1.7320168198107724
-4.955153677159473,-1.7320168198107724
-10.319501737965602,1.5134652488583447
-10.723195998387931,-2.099507320720101
-7.165471947690858,-7.418022408917281
-7.165471947690858,-7.418022408917281
-7.165471947690858,-7.418022408917281
-2.2234958856738167,-7.889187777181696
20.530322514997692,5.583887757668393
20.530322514997692,5.583887757668393
4.403430809265043,11.123811691078092
29.148398186613512,10.697810266386675
12.705534838598986,13.66433501800778
7.231920748670695,11.231213634417749
-0.8320534866851474,-5.019840378732034
3.4698898968973957,-3.8852041309537784
3.3710556312655373,-5.543437999999025
-0.6482845462071127,5.764940596044191
3.5439784202522846,5.381227077859997
3.060530731838487,6.4250090439179
14.508993199999797,11.281200141894383
-5.8478004428056085,-9.673638168481837
-15.306417557145684,-5.223296207684153
-2.2100412246106362,-3.549809539893647
-16.91519921081885,-7.616011826687719
-13.139869937521382,-12.435511298377405
-10.370628613446245,-1.5869022101310613
8.049287571229932,1.829317213515866
8.55883965516616,-0.3990662544960504
3.840443534686883,1.9974276875265682
8.811679491615909,3.662953538801741
10.703359512050314,7.338322341210661
5.293657964446169,9.529542102768591
21.612912052656128,8.233417862585853
9.693514783749222,7.469148518061483
14.293388528616758,6.956608152968969
20.219272449032943,12.326160468436223
25.620351627457868,8.605644802066301
23.975178552466478,9.079337463900835
12.114985754343888,9.115973139647242
-0.782554185257128,-1.5925554665985793
7.738215896057593,7.789887332531912
-2.787215241625981,-5.328752473843257
-2.787215241625981,-5.328752473843257
0.8711897249208134,4.845750718007815
5.933684401722119,-0.4902328485888017
4.701499550939201,0.9487329209643485
-3.6921590952867316,-10.717194239232231
-24.031323165490875,-8.849825828275407
-1.736959262972316,-3.320576230549836
9.105945065098037,11.509166447323631
13.305499388993137,10.798115543186826
-9.605110439918015,-6.511508464699914
0.09464460576943523,1.3907073884787313
-10.35849961386887,-6.541246498527432
-9.607823576036958,-8.932546523974144
-15.724541496001077,-6.73916975247239
-20.625949847826192,-9.889989394421855
-20.625949847826192,-9.889989394421855
18.15073183320373,9.263236065506327
18.939153946750956,4.34536644331889
12.299593693646047,5.779183107446079
12.299593693646047,5.779183107446079
-5.535738662884901,-1.0817198853157
1.726989473294676,-1.0740306196035727
6.012727594455527,6.902823240813415
-12.691364626266191,-0.3502658483770744
-7.455455358863056,-3.891087936585347
-6.715024986175393,-4.093037870593397
-6.715024986175393,-4.093037870593397
-1.8047131238224887,-3.2559844177452018
-2.110075313566246,-7.8917570342688155
-8.210735197553618,1.5742165912965111
-2.2444494408589053,-2.0231948513702434
-9.216801974044248,-0.9992447409926124
-18.8988895860198,-14.12824296458574
-19.562939449845675,-13.091184969109452
-16.950631284870724,-12.676666116693786
-8.820407063337605,-7.217287586154988
-6.852234210321764,-6.4374362039446575
-27.525447088284068,-15.41178638435703
-25.786436738480493,-16.244653858789952
-25.786436738480493,-16.244653858789952
-18.59570895189045,-8.03786987052198
-16.54288926789859,-9.162664888532122
-13.65900457141256,-11.499005114848508
-23.37395045277144,-11.707036312540275
-24.115066083984203,-17.46687259594148
