Vibr. motor coupled_t_2,Vibr. motor free (Rad)_t_2
0.3503740615517492,-6.460530469328539
0.3503740615517492,-6.460530469328539
-5.052928642054809,-2.4752152409704125
-3.6988710936989335,-12.100585673046275
-0.7518577882588171,3.3710373235233213
5.005427433756249,-0.4609651609913046
-0.4440869392169696,-4.755436458696675
5.44878597810369,8.997981217865608
0.20233724127039387,-3.8379955086066655
0.24564937928584807,1.850822958545526
5.295765297415606,2.7579695627975207
5.295765297415606,2.7579695627975207
-4.112153331687084,-6.523450750848447
-5.486803036325071,-6.567568352231142
-1.951669369334887,-2.8880153825287302
-3.8016558254203123,-5.4271359369674155
0.8269274816613752,0.8622747344037318
1.9541440030772843,3.279994687111648
-0.04737636356393249,-5.48548785944603
-4.023132367296572,-2.381356518919563
-4.023132367296572,-2.381356518919563
-3.766166162294767,-1.8988553204986642
-2.694217964535958,-0.13064843991387742
0.1201900602214998,2.5855753901094007
-0.8221486517756944,0.8282303508030977
-1.4074151187224593,-1.1626662167761497
3.8559420850779866,2.6634743349462404
2.452441930560763,0.7333371720899198
4.919354950857541,4.535414967601653
4.919354950857541,4.535414967601653
-0.49059529180729244,-1.148685065201677
-1.0308926530895657,-0.5860779895504149
-1.0308926530895657,-0.5860779895504149
0.06598502619369984,-3.34769912830427
-2.17174295814357,-5.8873709890529415
-1.953003048924437,-5.636073440345303
-1.6113733900671676,-5.250148436362136
-2.162406725298286,-3.529142349216797
2.4605035588443522,1.371790048881654
0.8957134962322955,3.5389992973507063
-0.9216978757025558,2.8254038537313706
6.106597790443182,4.2716041992125255
5.226432525299959,8.397821161052315
5.392906487984708,6.735747572816561
2.294621018569139,3.8460611838947765
0.2988778276228312,-2.672888887387825
-0.1467921358522808,0.14529210636306011
2.6289571568771732,4.817675866780302
-1.28479941793356,-2.508368386184467
-1.28479941793356,-2.508368386184467
0.14925342590175772,-3.9213654600342855
2.102286937484512,0.5122778151278444
0.339136499202908,0.7731888298226032
2.9733047969299813,1.0044514488502836
2.348802673073797,-2.485818794029718
2.0852122404132305,-2.274611200945455
5.732773105807459,9.991137959509318
5.996506848665147,7.44789159069823
0.6591600862364109,-0.9525277018366136
1.720325731837916,1.3519950549132989
1.6137185476822375,1.9675985644243779
-0.8259777063327578,-5.91735857767086
-1.6593597631947214,-6.652788420554575
1.6394493917321404,4.0634031384392015
0.7600209700717091,-3.09499264077488
2.2109918002049747,0.48520391450437916
-5.409758887933634,-7.390673557864092
-5.606432768010963,-8.500317025978974
4.997772683659921,8.40712595397952
5.950413174225989,3.694142345744935
3.4547042580326135,6.290447853095573
3.1559464819539604,-0.1154077079942658
3.452020927110968,6.659754216203085
3.3941288593141707,9.926402760786525
8.782038568861054,4.3084782491722455
8.506594094764694,3.68676806885447
2.620263068224018,1.3116030792652191
3.5743943686772948,4.925143379792543
4.066729075607819,3.919624705029233
8.747316553055914,10.70637585120237
-7.1796089724266166,-7.632595445571205
-6.100183066730803,-8.913357391693564
-1.3149853379637655,-4.011046071943463
-4.866438338589796,-5.176573945511233
-6.011311631349696,-6.643562895715315
-0.43328020617552987,-4.527835450755648
2.182683183833997,-3.0495245669704163
1.1496432122958984,4.861051177351383
-1.0134666561750878,-0.6089480715880891
-1.6264311245938465,4.083800989101308
3.905838721162105,-3.6309971547990076
-4.071228552920946,0.42671132334174544
-2.4665527575823782,-0.4750438583808839
-3.608753345597324,-5.877445229512819
-2.344775481701799,-4.708252201778214
-1.606090021528202,-7.079469734205086
-3.1006115554203104,-2.1322446032581626
-1.83832808002728,-4.61812309268047
1.321320235557779,-2.623403655669611
2.995940938843386,-1.6175134101298234
-0.7196228002163321,-6.538083963500641
3.5903968964847066,0.5274685059017079
-2.479381206699294,-0.5441254396780675
8.110144335719745,5.214448496442409
6.786807476029111,7.06761659546018
5.903781232702533,7.788067307075675
6.010775239824627,7.49274626544704
6.94182072471254,7.202317357684141
6.0652190495297225,4.250882181012777
7.474462286276288,3.948246444323311
5.664328283708475,11.268616813435571
7.544921231316953,3.9817762774929326
5.880736225511946,1.598416311797386
1.3868309930976532,-1.055159011639204
-1.3464080699933794,-2.6586070172494574
-1.788745574344425,-1.897212746783984
-2.8720237131429114,-1.7741018684100185
2.7027208879135256,3.411487821657546
-0.23716632358309275,-3.780509303980973
-2.3797128694705587,-2.324921223173273
-3.9025710619630676,-9.168127418454858
-3.9025710619630676,-9.168127418454858
-6.359847601831868,-6.624223389740775
5.295399669698534,0.896604609965928
3.50938122749851,8.91804828504574
9.697279812310907,6.3653353948718
-5.447418774768109,-3.3125040060416775
-0.4696234690171519,-7.693395708165707
-2.476596897413386,1.3692728504006193
-4.770361932633974,-1.9515311375886593
-2.4771094443762367,-4.3128932675527585
-3.911765299276536,-3.3214545665884008
-2.5170576269735596,-3.016301448190118
0.856340866604123,1.252746178850495
1.2470906207708476,1.156841314555077
-4.279415436612114,-6.315171025833824
-2.402039740543092,-5.701193720903131
2.7489938670537946,1.2244319102619907
-1.4936707827461357,-2.1342375483766105
-3.8703433620440544,-7.904316991428701
-2.614245741858693,-8.95016107289604
5.01641978237506,1.1909758100157233
0.8721557335039893,4.212400714595617
0.12000230374958853,-0.4208814869594306
0.12000230374958853,-0.4208814869594306
0.12000230374958853,-0.4208814869594306
-1.548001413479351,4.120876707242515
-3.63108571166174,-2.3663288081788494
-4.256673310460114,-0.8041393715811047
-0.623786484571392,-2.663051713192793
-1.2500905027825666,-0.07369071400865268
-1.2500905027825666,-0.07369071400865268
-2.984590134333623,-5.893871189908285
-3.119296959646682,-5.799993802713992
-3.119296959646682,-5.799993802713992
-3.3911238863667847,-5.803047987465176
2.774297145206181,2.5763911821270127
2.774297145206181,2.5763911821270127
2.190192212305553,1.2706732286082394
-2.1414516613731487,-4.175717433062421
0.4634178909979725,-0.6764956563477931
3.8243194042117756,4.170086634379781
1.9219623250279283,2.383625929292327
7.527585717770645,9.748409040813193
