Tº motor coupled_t_3,Tº motor free_t_3,Tº fan free_t_4,Tº fan free_t_5,Tº fan free_t_3
4.868227855391584,5.825419609063894,23.169216588934482,25.421993108439736,39.40021511613381
8.272224078851503,5.886523046729176,41.18664985467706,82.02781041681405,48.617978607944806
8.127982966111858,8.996300703944588,-9.261849421873894,41.440317563035734,-10.862395577839024
-0.647947444788175,9.318250054129685,9.730817851003088,29.29790403134865,3.0268133081937503
-9.870136774972565,13.035555830040169,33.74889046319957,47.74670016298344,53.405053560311025
12.40629040830057,2.1487641197819647,16.098393884526367,33.29332109324565,22.227994934615005
4.432074426885036,13.682931026664592,10.512542888241622,13.822447080216353,7.325447534683583
11.982158857207725,8.115226149430406,-31.62419160265636,31.267740327908097,-39.74587432513845
5.279234384435549,13.340606184635092,7.8507250581634125,-6.603793694319695,12.050988412449485
2.2345320792419683,5.193861183835484,-2.2403956811883994,79.95085873223074,-2.106394754308388
5.646109529406304,-0.8345440388790459,-28.20727216624706,44.72622301552201,-39.02738893060471
-3.091167054047657,8.675201115902501,-45.043544044586355,17.09517741860418,-56.13581862844563
-6.201842878871546,10.338178742057037,-25.926641693253824,50.12684904241774,-10.061590071248496
8.485603017935844,3.0933145576759413,16.73942922377772,19.390782788930537,30.408132027542724
-2.078956634988592,15.282059510220995,-9.432848124917307,53.19892133760303,8.201363404452053
-6.230692361245929,15.103246401473264,23.78251778334085,9.223905544656333,11.295140120982436
4.311103327480274,13.097099350180162,-38.571989980880204,40.572803765019344,-27.020253911975395
6.471151490076732,9.476638702402179,-13.33613983487071,56.09038684808713,-39.762638671348604
8.322590007269897,10.25964804091001,6.740452512666129,28.110067589272195,26.513396984777607
-1.5672194459088287,10.963934950184225,-15.064143254048645,46.43538502159963,-14.77854614510054
7.372823163153152,4.674528068702122,-2.5851199421549023,-14.093269261456705,26.70706069949684
0.8782522839210811,13.57153552835702,-27.375472316228,89.32026323888581,-26.777228382188838
2.157657851942635,6.526721851277804,1.6654818576242088,90.3527839926119,-6.5143506669397055
-2.314212893182146,9.307020404243122,-20.950299327973426,-12.927590820501301,-33.905589730901575
9.001555313743411,6.281749761512233,7.542257616490653,67.78671722666085,2.792080156446753
-2.0075464365393643,2.2337032337317075,6.666084603386638,47.1430343592743,13.538892507966882
2.239115588951397,13.601538112908678,15.385240254782243,33.205295063570546,23.811101075247546
5.386024461922036,4.712372141794663,-24.91831635997921,39.608457883488605,-28.71563300315575
2.496829021707277,13.805607165406638,31.833947723406002,27.040855041347783,29.379911787662977
11.760766171976787,10.744902999567664,23.971199525224442,33.721953897984875,45.1583916800817
5.064321984117223,7.913477735376112,-5.047492162833855,69.65620644172746,-11.22194219528826
11.174373631064242,4.531633555562621,14.098734269256234,-3.525271890577379,26.811019042140547
-9.073757957401375,9.743545574168374,3.7577423668486105,19.472172503084856,8.137516318931915
5.945186618374342,9.894628185628036,-5.959042850199257,55.80513703733199,-1.5825958735678682
2.890098591319207,8.482169695655335,-7.294889946946721,16.546311258247055,-13.4121144270692
5.706523526147825,12.927983288586717,9.961857666658425,33.043326523086606,24.134785568373832
1.0045278849796624,5.536179396818659,10.392602645368108,36.76036891529444,-6.8381959919396635
0.6435254933334846,13.345291945178257,4.636333293404277,65.79199873283495,-4.023528160157317
13.385904973596405,3.2089212656463655,-13.322268705718601,-1.0844586464842774,-9.633257590824247
18.321816582645763,8.152338490201736,5.210992681852096,3.79425213581548,-12.768352168850303
17.606138365147416,11.882912381801493,18.467887534674173,-16.55926273777248,3.383181225265112
5.2546230964038365,4.086825271465887,1.3939223659652633,10.390829385263551,33.344845317461676
6.4564153763507965,11.292997853387313,10.52437416161921,40.199266861318705,32.67153617015618
-0.14512135130194492,7.0119900062382605,-19.307970744441334,30.684596426499333,-26.140539815958064
3.4039448048306333,10.902080044687873,-3.001525814755979,27.318810269030326,-6.050782415302986
4.519773833652597,11.722716603376139,11.280714297293276,24.87842336851323,12.890021080001231
2.233798841584095,6.886233646537807,5.226689273207426,50.059200729826536,-5.299839239554487
2.233798841584095,6.886233646537807,5.226689273207426,50.059200729826536,-5.299839239554487
0.10574628028758137,2.672956105679799,-21.503282978007594,50.802371078973735,-23.308343307173065
7.933463646236373,15.792720216429146,35.82619131467444,14.213606838355588,57.943657148191136
8.620029336053546,15.419139046120526,21.84505392150408,9.028378418200706,22.52487378965582
13.99714419249197,15.944399224593024,-0.12206386154873172,-5.546640553682202,10.366033027222102
8.502334589911692,4.493278752977872,14.998286675963312,16.64813166471412,21.327106610614443
7.748431344013117,5.888057970570076,25.55329690152625,47.271612617758905,32.533911851817514
12.010063266803044,13.427816400691977,-3.828712663825282,38.26185054891844,-21.360397827631115
14.31965079699727,22.254732154929336,-12.332873825410308,57.97275473036099,-2.9445049112050654
9.46896709510034,9.276617787769403,49.03870872573668,50.528140064183205,51.866577336306335
4.969765156782678,14.031130374585409,-0.9764855000870867,24.150651737948145,9.898202434506818
-2.618867155255405,4.429780712228467,-11.641208008799204,44.713369433122644,13.473395295060527
2.9899350267280296,3.586345953558247,-35.84095470004109,-21.03975421861305,5.842422041072332
8.722036560372349,19.611566172340925,-17.234649202134214,55.24049761339258,-55.83282733386032
-5.065841473907261,11.653278760291087,-31.62729071983619,49.33629073336765,-37.695908114417165
10.9692894173814,6.812174553669273,51.81343334906576,17.77114578989984,57.89074518037451
-2.6656508327640713,11.575408417872156,-38.47953825296562,51.05490047073614,-33.92931268080158
3.4537034150065438,6.85712020770522,-12.295568125507973,72.08775673383867,-23.548238974562956
12.802796533072257,14.291108522135328,2.7042029981568323,-6.638430657349286,0.015005235740662037
-4.062390577252927,4.1742181906604126,0.0030987048817632257,81.42979402318262,-15.89711297373523
-1.0992717937870982,3.579436149261187,10.356911559218563,-3.810290256853758,19.366236646740504
-2.4154076240854057,12.309631448557827,1.070542403155101,83.03989753428343,-32.61463797855504
-2.4465471075317042,7.2764599820672515,-5.388715553647776,22.187419032580287,22.456080757058263
3.8066692397778055,-0.2730602977123202,25.789026260891802,11.802643821593872,7.681312247073031
3.2314677836014156,6.26440712139046,17.03522839360294,29.991829093198625,46.474528674639075
1.161126775902901,10.461907559974778,-26.566265952544107,12.178662731778157,-60.525374193483664
12.016527958991688,14.196961779030204,-17.0227566784634,8.859070166853371,-19.92070624795678
5.391325928620513,14.481712235376477,-2.328793743214,5.957596014130852,-16.619842272054495
2.9177524959809675,8.171473420625873,-11.145048859387789,43.184782705491756,-13.157310998784126
3.154132735497875,6.78455539836234,-1.532614567672843,5.807279498981096,10.337197064728565
-3.6361270496247147,3.1693027249718853,11.023969330839227,23.963083557713418,-5.35633847300429
6.810116595624125,14.144720577076264,-7.574096843274854,-1.125204778056903,10.911978114442505
4.889848158206335,14.210984053734665,23.748823525101415,-6.148258930766536,20.18576099476065
-6.229249253030414,5.218245611992445,-2.096052044328398,42.367488588728236,-3.345619018843461
13.949556443443894,13.139166266087418,-13.030091865119935,32.10018533188099,-3.1485255819163562
0.4825924173553764,15.54363063491254,-4.628585398737798,63.35616607522462,-10.840153809877421
6.124021775534267,-0.6867879927223655,12.33293434477816,0.5407905491684772,2.820637732491936
2.999484731036313,6.472969500956531,-15.496085760660566,36.928102259143785,4.547210415731378
12.311335535009553,22.412240535404322,27.466543147786187,36.515430472715416,24.486575807465893
5.474050412646308,12.621523849722502,-26.679811400951024,61.07114541501297,-16.82929033636084
-6.560897617906942,13.816311232785852,-0.3036459877527058,23.66192339547521,-15.50081570535518
12.903905953987536,4.563608532248299,4.274848322054034,45.395492964931975,-32.075266200810184
-0.4124194064754896,9.543738289179013,-11.47764230136692,33.135602482468805,12.091332663954692
10.703169701087305,11.791395785557754,10.536326900731106,43.07451567644717,-11.285995185203006
18.013750430853936,1.86788570646174,-2.7776916435068046,17.287179082047984,19.55808210585873
7.651888302064778,7.085881531280149,-6.24177620528223,11.63276649996833,-29.0229759288558
10.212003148806795,9.079824543231497,14.499747000671492,60.16546068336467,20.322051920007254
19.077505832771948,16.45931511794278,29.31545104729077,66.7432442678743,47.19562385246387
8.141889973646755,1.1027471959423796,28.496329207505756,20.67474529798033,37.82897925328234
4.293374120492889,5.178206510461688,34.42079987739626,45.514369561375936,27.769240143519824
-1.2822809697098294,0.014487218422233106,-38.483649782629925,4.065605071819885,-3.905653841185007
-1.3003291305881655,3.162406674120111,-44.99180482236712,16.899112256532813,-20.836068737983847
10.055580547188157,10.9739626575711,-23.94914894210304,20.110958156167612,-32.32466567326916
-3.807597450163854,7.341555701460051,27.771615184991816,52.705792407037364,28.274555453267908
-2.91674439384915,5.875806543954606,24.50970325544687,43.989102834696084,38.58383436894021
10.075402125129246,12.40853098387711,-10.481414063372991,28.047353584768185,-15.383183944963882
-3.3853435838164048,6.393488998231297,39.87541049253319,37.75389650112371,28.790371548124718
5.802766041545231,9.027453135396547,1.4032274937457583,42.40662134813605,1.1831901297322673
4.190399548149493,4.104953586420147,6.525982338766292,43.97600883470779,-13.50642190631949
4.307132305365817,12.519627471512093,35.24387594372495,23.222479125873466,23.753689293956995
15.72838150878525,11.261035360427542,5.917291216946953,-33.66917191722257,34.29762963898897
-1.7570073361622214,8.834192806145824,0.38657364904726066,-0.2923117096147507,-15.472107723298361
4.895458613886806,15.384043917462051,1.4621730396694432,65.74995940447309,6.135149110788582
-3.6540915560319744,6.08740496194737,-0.06983597397164498,62.56223232464454,-6.577110730378381
-3.6540915560319744,6.08740496194737,-0.06983597397164498,62.56223232464454,-6.577110730378381
-5.908204366153825,9.80102543477556,1.7686156689777768,48.09485860022181,-9.512793917000543
0.8991948615208116,9.08225472832139,16.75022816113274,27.37648215269316,-15.816164884406522
8.740485892067952,5.274805677857881,31.312505304774096,36.077478043661664,23.966330537641507
8.740485892067952,5.274805677857881,31.312505304774096,36.077478043661664,23.966330537641507
