Tº E stator_t_3,Measured speed_t_3,Tº motor free_t_5,Tº motor coupled_t_3
0.8683235106840258,-309.69691406182574,1.5259946856989999,2.1175601276091807
0.21220217790401488,-9863.954699338892,6.120126145751873,-22.061515677490025
-0.7135259638692818,502772.13076746033,4.417187152476487,1466.135795560397
0.5049756981957065,69208.49575892917,12.025650184968052,211.65987058136824
-2.5508590339927415,-129752.8783938834,-0.5762443927579295,-379.60392263727994
-1.9755305012975446,-97661.01387862866,-2.216536352114269,-282.5946432967284
-1.0064926124556102,-47004.65866902498,14.275852661540602,-118.89871555534144
-1.0695878044005025,-92904.23277490848,16.88091946053026,-261.3070371513174
-0.16941640052368412,-114959.21430726779,4.618997647322365,-336.2958326213101
-0.9808412445779578,202813.29303566,6.691170073563585,581.4068728367822
0.4221260769400549,19789.737000064735,2.855918179510486,55.629461164350616
-0.2505016625181757,-276395.8548934302,-2.0114791350248264,-818.3650756531835
-1.6152803232741841,-468115.4391597924,3.023705210562433,-1362.9098821802258
-1.216234545107558,-295934.1953692409,0.40172784852734683,-861.6074386960416
0.21997838557579238,207124.884177312,6.823696346442962,603.9903953444978
-0.5466941363667078,113451.88791050903,0.7831536147593451,328.7688442039028
-0.9965338806213734,228757.41162248937,5.236652008835363,670.7835463170143
-1.5394491377264792,-284009.24333267607,4.847623567856047,-826.2141896472574
1.2366438170842662,-46624.786043058615,-1.7100732357654276,-129.97208986113654
-1.7405004280907654,84094.20876901329,16.99320880614595,258.90664763848895
-0.5510021805170815,26313.65839800785,11.140496617949337,83.90025780565408
-0.027898306625492496,127769.58633495776,-5.796066691556134,362.67449289603223
-0.2749120244283632,161564.43962260158,-5.501439391606721,460.13455102506515
0.07445838254556521,255453.4354104338,11.513564301544612,746.5000202132907
-0.6366124820533492,247003.16597059005,12.307726265012983,720.4803111600042
0.4148813617835967,148349.114053087,3.3145899400003374,427.42314514800745
-1.493383945167598,31454.21162105132,-2.3197820377497687,94.59052295381717
0.01718122291412628,-22410.166876906478,13.634025965228632,-55.81572325451369
0.6457548922910511,12625.864638700165,10.189371310464109,33.593751443723306
-1.7508444924666908,115301.3791615262,-0.9952563668430069,327.9035208611911
0.7881893493287658,443040.53027403395,10.427592451969074,1294.092596837094
0.45338590300351783,412208.70088578627,8.605839479422723,1198.3045961076443
0.4603541676716591,413965.009331321,8.602454388414563,1204.358345833909
-2.4563146568961476,118375.10420137165,-0.2338101029669244,336.1303507388966
-0.09353821339532144,161201.71134802952,10.437363569216895,481.37686628572095
-1.0813639936551271,130666.27703006938,5.585229965323558,381.9102049787773
0.7071983982229687,154256.93747392137,-6.415167945298984,445.3797529425289
-0.5688258458638904,155491.56873697616,-7.169411129070157,459.9303956636945
-0.3341978879657677,-2332.4837937335096,-8.709162828746303,-5.889300088398661
-0.023124232204301966,214149.20210811755,13.506929136885754,629.8324565259541
-1.3653951669100446,-18079.442031981718,3.2019879374879836,-52.26970992688258
-0.1481606984032357,182491.1995132021,10.415603404798937,545.1247614846412
-3.1514622751099175,294071.3986717567,16.583087614310774,863.0515666169887
-2.196385016717968,239212.57518470407,8.653911915931985,698.6237859393756
0.5705465086800444,17657.111196906993,11.706900905360353,56.52914414967608
0.7385942095792869,-87578.67676413582,13.509840581958406,-257.8738143573618
1.9862303058102202,-102158.92706708939,-2.435929543611567,-307.5298620293979
-0.20962476836195704,-197898.02602371344,4.4842000638598485,-568.2167293254907
-0.807269517944929,176350.91489042132,8.234153641878647,511.10223824026014
-1.1501588735691421,149587.64909920513,5.429957351575154,430.99768357614
-0.506437180385271,180286.10114944685,7.738331792068468,539.9728249358212
-1.1385388841837596,-199282.30987148735,7.926806403096378,-573.8673110200863
0.1261324414532808,-265129.0591343307,6.457668521762869,-763.8745367877976
-0.5976810811210881,-113351.5777779766,14.297761182260778,-331.3683083825004
0.742335291611523,-200954.27663011127,12.443813620940318,-589.2203918323004
-0.6137169971667197,-104141.86768422081,10.026842547787583,-289.74281436349247
0.47460562800779477,293337.54470510466,3.0168029231887177,864.5022797480757
-0.12348020305475814,3168.0683802874537,13.88591394407778,19.064803862204133
-0.40744773932711603,83098.62430199899,12.373002275397717,241.76123695777275
-0.3947837841480749,404889.0275666039,9.795529211569898,1198.8810568208964
-0.26465554996157775,436986.5718323495,13.934751526313658,1282.3692371638106
-1.9934032770088257,118215.58946991437,-3.8465532236420468,327.3090381496934
0.7059902378221083,-9551.440678892704,12.821477786841333,-30.030346708630486
-0.04226621139804386,216177.56363043602,-5.325208028256548,615.7442181219377
-0.45589805017917456,226985.95367736006,-8.686781773125979,659.2033464907003
-2.440435042459171,-43588.756695458964,18.833908203494158,-123.68859089250162
-2.2766544294506907,-58195.764424731045,19.50448557697505,-152.68185167815275
-3.7295847514913434,4598.589034829827,13.645297309147745,17.83306005056048
0.6542627348857625,98449.38438400421,1.7894970247122952,283.2923220847
-1.3716121169264053,24647.187893818744,1.1160583577104888,61.032047488284036
0.6812391080491977,516986.40351008036,-4.218123388416992,1501.176081231902
-0.6543174725789102,594441.0318042166,1.2636704842930624,1734.5819236628445
-0.30869896142729736,467563.0173263943,4.391613034144401,1360.2959861712877
-0.30869896142729736,467563.0173263943,4.391613034144401,1360.2959861712877
0.5032634722211201,391444.1133223582,3.6753221080308567,1138.8430528800411
-2.389871628333589,52761.40794225618,7.1912630279070555,144.53118891372787
-2.0302320947050307,27379.86025105604,7.105634855414281,89.56491164836699
-2.0302320947050307,27379.86025105604,7.105634855414281,89.56491164836699
-0.493421494305875,183128.39112177206,6.297699051800521,534.8968197439137
-0.5566314853034634,262930.10336226656,6.235408699426554,765.7610774831621
0.15913486353331668,350678.75305542094,10.735400862929605,1028.8373847678004
0.7374889036329408,283736.0082194396,8.33148690337712,835.4305483506799
0.05931354980032182,131217.8573641684,5.65151292631267,386.2567129152867
-0.5858519907331092,27284.934218952214,7.818990936570841,70.33601054079871
-0.8020999927416878,32687.740914145434,8.695608541193481,92.90866465203644
2.1488242358960314,-90261.34499629145,4.454750014726581,-272.509416204776
2.261377929722603,-131107.13861874395,9.463804200248337,-380.6130331089141
-2.315382226532768,-144841.48778022671,-2.686473063737929,-427.1543465396151
-2.4703776973167852,-101819.41475353645,-5.131920279008851,-312.08654572053774
-2.0886860353683394,-123061.38622208055,-3.0635469849793493,-368.62054898199017
-2.0348654931518753,-124686.19023993681,-2.9606995260794644,-358.0957095262782
-0.42062792300131946,-152625.81032460774,3.345274957591324,-439.3840197646016
-0.9910507787759406,112830.18568502122,4.331053487089629,329.01862752838196
-1.3690104530570348,91463.206729061,-2.088457908210438,277.6766006043196
0.0491300788975835,168079.80729624603,12.80146488712796,504.36531146795
