Tº gas exit_t_1,O2 sampling_t_1,CO2 sampling_t_1
-10.688689277651633,86.70499734078894,-121.60605175924601
7.958284875244182,75.53135957700587,-98.22914115545393
66.60269673419502,17.628884938859585,34.853612980588295
96.56133883563732,51.31333560848498,-6.113948718964927
121.69566500030953,53.871024505200374,0.47680215475114096
128.5292030021276,49.41281419925524,-1.9525550200724329
156.329560779436,58.57594533990107,151.14279155206168
-122.39682744497352,124.03445845479365,-140.53302770106149
89.61397207936493,71.3154350485113,71.34191178956829
138.54761473435389,65.54591836548703,-30.343626118726988
121.61596469745008,82.30857015550708,125.17854646626616
102.27088857436924,81.47386830776232,82.43414395496231
102.27088857436924,81.47386830776232,82.43414395496231
99.05547736808192,91.73981011328398,48.679340752914435
30.926781236199716,58.340885659613456,95.15868463166647
59.57715163531387,82.76059657768893,-68.35489266312076
24.817114972853634,47.15626495700588,-88.87064997543477
24.817114972853634,47.15626495700588,-88.87064997543477
60.040096905274254,83.88316860136848,-22.50409444068945
43.779086523702716,103.82577701389536,-96.74787256701065
43.779086523702716,103.82577701389536,-96.74787256701065
3.9733942292777584,39.29214833660609,-46.239435003618084
53.990468234594964,55.065536095365154,-22.719092347327113
40.190580810398224,45.19299150438908,-12.859387078929586
16.295615003262753,114.77817276797433,-72.7347721845288
40.87043351431525,25.297057933663957,-51.204117161020115
64.56595806172488,91.88793324823428,-91.61779147623486
6.053735190563696,99.77559285965435,-85.08163834268134
121.86079171605736,74.15600106790133,23.99896528130644
73.61263239146223,64.88416353772323,14.949458763427785
62.286527707265435,58.275917330812206,19.572338427325025
49.75189893684095,101.2171512111175,-103.15441376718422
52.96788635251178,46.16295979774032,39.247065468988296
77.64116018753683,94.12618531877325,-62.563717080985185
32.39015666660099,29.981613679880816,-73.70215131936271
6.759922378848678,34.24485154473167,-17.612181767159463
1.3589930882989618,37.09582463138947,10.823723838330125
28.004801399561885,18.14202918080307,-67.34013261695814
70.54473994010598,51.56205191620529,-69.29127159755147
81.62706119301869,135.9164428342379,8.13247107491273
113.25479291703806,122.85587048903129,10.957987379050271
57.2838541272282,69.84660191725486,-20.576848906692874
57.2838541272282,69.84660191725486,-20.576848906692874
62.09833118670643,35.621207787632414,-143.40008690709783
50.541050261753284,32.8352212733141,89.29370932740454
190.4209242988286,7.650397552298578,119.46800793154395
143.30959874391644,60.1843776833357,218.64345489892332
15.40809050237533,72.30314399083903,-50.38724805107221
167.23835234749083,44.30767970840043,92.2757051555771
33.7005817534425,28.93307171315168,41.178765870090004
4.633822045424765,84.28638255796687,-45.51517969852489
136.90740048274884,24.8954253630367,34.99462504679751
42.6140320235876,20.1210764990837,82.47791643718914
66.89444512625684,15.594272847180198,-33.67926046861213
70.64374937740536,58.32958013874535,75.0995885176985
79.4244589287305,66.95226997308023,-69.38182693010046
81.32409661721806,78.63645702925609,-4.633391818066187
94.37810973058421,59.36429555480112,17.461321588966324
-8.822312333134327,88.13634441386918,-123.45229510671471
15.127259813788477,83.88441374206563,-94.14211526324445
-2.8896162180317724,58.66689906036068,-74.16944895340181
130.7803578425262,93.49020330672981,-48.05694355062897
80.40634636516776,26.867080051358137,103.67307330032094
72.20008788068874,108.73600848010423,50.10581238944726
97.78942884784803,11.116597184274283,-45.3011726163577
-4.361489051198184,110.4909405588676,-103.91474871825321
-35.541907629148355,83.80981844158497,-102.40311168222351
-34.743240829366606,77.88325537348156,-70.87050252545724
73.71893934917793,34.011816603629505,-68.80612184299609
54.11862366233889,88.86734900519215,-57.19384938516456
110.84842070178209,89.14224387129221,22.930573819667078
103.39917070234357,108.58704638987903,66.44467950169502
86.94637777895028,14.249867126016646,-42.76177412176675
86.94637777895028,14.249867126016646,-42.76177412176675
68.26079548707582,86.34830462447918,-115.2668246854418
60.68552514348611,25.190325862474054,-64.1206264561675
41.46441301781815,85.59982785580587,5.005510352397394
23.174936684122365,77.33043980999781,-132.27716649994133
-66.5539259456036,30.317261313945238,70.8712404348066
83.69379724716508,141.62482612767178,-43.44353034025997
105.97179666017252,134.44295832503624,-44.09617208714481
122.6896353703336,56.427256750501684,50.58668164843999
117.40957513673312,33.20586726401126,92.56061015603521
4.876667931918064,23.371868219951438,-50.22449654276895
-5.6623111941686375,62.71599714060439,-55.4823177693744
103.94760432101275,103.4343551238859,-56.66239708943174
104.3885746416055,-8.523858978235516,61.305563585472065
146.49560072581124,76.8648988105636,-42.41153363198061
102.39821959129965,120.47242107522443,54.16813925376453
117.498184991028,89.84426779723458,19.038184193533418
-11.904502758012178,51.24923208694066,4.092353358450701
143.9127058430629,84.36878565752566,-31.26091153680784
-17.64329449779718,34.83023185915772,-21.652382904273566
