Vibr. motor free (Ax)_t_4,Vibr. fan free_t_4
-13.36421880291691,-9.539736886690374
-11.433805914174165,-11.872427237041464
-5.497096157703448,3.231543516655453
-5.445289736294571,3.4574847775335042
0.03408895669354675,-6.0798264696414
0.03408895669354675,-6.0798264696414
-0.1750872250200145,6.130191651748044
4.153048773389303,4.3043404536911085
4.779707967243034,7.325023310730899
7.871002140860524,5.468401989426809
11.753582587305786,6.770077669692194
0.5334462777985216,1.6089692591583726
2.7985425363228122,-0.2940266170494552
-8.31885775009936,-3.0343932323495326
-10.128281335006053,-10.724289993029045
-4.210550542447981,-7.4220442188661675
-1.94275217423565,-2.682010206614259
11.855831788947587,9.022407457939881
-3.0776737647707098,-2.095656951657743
8.96885849971645,2.5414096311423515
5.0100412415047835,0.7612629781510738
-12.538271447949018,-5.394773525463876
-3.9396230107478996,-4.701541648069962
1.0438764948903438,-7.388319569585613
3.7545564673490093,-5.696271372220483
-14.461483399017593,0.9344150799526219
1.4944067976382165,7.593508041118105
7.054759650025106,7.487760088233854
-3.7502268968619052,-3.09483161394203
8.26655470230569,6.026709618566372
5.608571438998513,7.83288333648591
-0.1443235701383343,-4.69139207679396
-1.7960288147848464,3.5607440788382254
1.6440870728544765,3.6902458916384124
1.6440870728544765,3.6902458916384124
5.798393698664883,-0.6887889487413892
11.335030275134978,13.22039169501298
17.36617419314387,12.857465667703575
-3.0964075719022937,-1.7392334543896513
8.461382561798647,3.9330351895717235
8.461382561798647,3.9330351895717235
5.849960069195657,-0.8327282287043132
4.551165577575384,1.4643347466666428
4.701647482366393,1.826989930423396
4.701647482366393,1.826989930423396
-0.2459200153826262,-0.5373221196756832
-1.5956870255009203,-3.164520760284818
-1.5956870255009203,-3.164520760284818
-1.5956870255009203,-3.164520760284818
-5.624084867779134,0.34366365275335564
5.638037431380843,4.2421534507729195
-18.293728299636577,-11.308755839125284
-21.93266037156347,-10.059778238200977
-19.794568983348945,-12.069269402007722
-12.826319902451633,-8.653622234455804
3.163391286420632,-8.488512088168658
11.525591016879382,4.565088604251182
8.342566633327214,6.342278788112745
2.670402511905336,5.946719998823061
2.670402511905336,5.946719998823061
9.464934115366162,2.8506500405103994
-7.275577054314857,-2.540234960361035
-1.3613813363076623,-1.3848055751371013
-5.017432054177597,-1.8502843380255525
16.670734895181873,9.328924615001455
16.670734895181873,9.328924615001455
9.460431585640597,12.30344047813496
13.422793733978734,11.304777323756158
-6.613502804815714,-5.452337875766424
-4.7187178295380425,-1.2603583986849194
-8.50823529796767,-6.941002379168253
-20.784647841887484,-10.313844429958245
-16.714433963953567,-12.739864508326173
-11.820817988432584,-4.049527768925021
14.746705927992183,4.66160958069483
14.300014574599304,6.219104357596655
3.497103454116491,6.111570848831575
-5.694758162617616,-1.3571902629849484
-2.7038389125217837,-2.784317370796507
-0.7944238494715585,-3.3045104218010586
-1.4532181529208743,-3.613156523373915
-2.4705197408664605,1.3143332989592205
22.169581696482105,8.551836630691001
-0.8313775074105498,3.186068324392534
-9.412781533102297,-11.782270713148694
-15.866621784213676,-8.928701795655847
-16.947443578444307,-10.143138875846027
-16.947443578444307,-10.143138875846027
-13.04858038872108,-7.214278844007476
-9.028637060120268,-6.8642242459266365
-6.12998370054798,-4.007189275218253
-6.12998370054798,-4.007189275218253
-6.12998370054798,-4.007189275218253
-3.8106245883155707,-1.8507905663412159
