Tº B stator_t_5,Tº D stator_t_5
77.21342631866152,13.65650999675295
70.58988761763908,12.736092323655077
66.93244376010273,2.3418164007429816
53.12815022328575,-14.60710384754741
68.36545514338836,-3.8635192194869106
58.98491011976093,-0.3053398359713551
63.77307584656446,0.8136730899430766
76.60560877185104,16.27384100047205
75.80154547474977,18.92057156139049
75.77816024833561,17.90138475692587
83.25261582177846,23.70837138906556
84.35095784618495,22.222329210541748
76.21781481801322,17.208787865392804
78.02877640149477,18.364666949243887
68.34834566518393,-0.28319331562579997
69.09762242465243,14.11592926037912
68.96352486502836,11.220113795334573
64.15885028866587,-5.3235266003701325
70.48913127395429,6.3935856297386096
62.894675509289826,-0.24025538816061953
70.63325957170905,15.505868091368463
79.05245371637555,16.62905967161883
70.98114360344695,-2.548066535984079
70.71813585930607,3.7157595345032917
77.94704400311248,4.342405232913925
75.22287633332519,9.930882606866092
74.65838024214315,6.941887070201357
57.099728641304466,-10.04645631635572
68.44782314608548,14.243403243171633
68.44782314608548,14.243403243171633
60.10474723587349,4.6158174245618095
68.96455847088525,11.37095133830617
80.3536784191806,3.6105095648287495
56.6808586664326,3.2019575370527154
59.443735951114185,-1.904795887854406
66.31962887012722,7.476353675947915
65.78041766333291,10.153325474301143
66.6649242093515,6.529673332524094
76.74399707139739,11.417329091340182
68.40794538135192,13.273230847068856
72.34324376939324,17.210611546956386
73.1637356688522,9.345338439524047
73.1637356688522,9.345338439524047
71.77961050749296,8.54998444631262
71.05919534425057,11.65593870138754
71.05919534425057,11.65593870138754
65.26353512108619,10.113845772856774
67.03077876001119,-0.3977649033276953
73.83950410846376,-3.214591438789023
70.2487358544528,1.2160263050029507
66.60706205578404,8.379991958016113
71.57758405806855,1.100120790915522
59.84094017874471,-7.912411171454707
62.48740296294671,9.014525459225577
66.15769176825027,12.317503053366856
63.660729707998144,9.115515987300014
81.50893766117971,18.34170311872346
77.58263144159615,19.946539533599477
77.62239332858987,6.864577744577399
60.665680182466254,-1.3520192579041614
53.94663782284189,-10.604801424446663
77.95674400372258,21.25085735522555
72.62464072109039,9.041991769935319
72.62464072109039,9.041991769935319
70.00528368669427,18.784414185056097
70.4630915428754,25.374168081765546
64.7817771645592,16.409008771619042
59.02470607513334,-4.295533781841215
76.03561402866576,21.779550510487418
60.83073999448905,-8.484885418695745
59.11475169145711,-0.09839353895954517
63.17885301476401,-8.714039923395196
74.41016114758224,13.119712739779892
80.56999295884503,21.234335364349413
70.47249368672038,6.018862881553144
70.47249368672038,6.018862881553144
75.91715576641609,18.195041956936635
75.91715576641609,18.195041956936635
84.2440450441369,29.091086246309374
87.5959539909731,23.087863965927195
56.63875391020838,9.841822923448607
63.19634209134985,8.770188041716498
58.0950103941197,-2.5151541624922
63.36572825962793,6.1722022318277086
70.7689981954693,8.01985787291019
67.76853235899017,18.106443279420297
76.31849417920375,22.233505696252706
77.89319050711921,5.879060620861644
66.85507624442334,13.672335956875944
66.31869217318624,7.1197449182330175
66.31869217318624,7.1197449182330175
56.37861967896991,-8.152936413473089
52.65967052894307,-10.68301512008155
52.680222590444245,-3.4752000160952283
57.776136831700846,-7.530275558488703
53.03141660133895,-5.970479315490945
54.41326349854285,-4.14301589825597
61.87793882362555,3.2104679351131766
61.87793882362555,3.2104679351131766
61.87793882362555,3.2104679351131766
64.0746233603931,5.593383274294003
64.22412914702994,3.8407586928056836
64.22412914702994,3.8407586928056836
72.77297661380457,12.618848443276338
72.00634063485954,13.460018175791362
72.00634063485954,13.460018175791362
65.80949013691874,12.90490938727466
70.57359049025688,6.299684867692103
71.61405784461131,9.750731965903897
63.16455258709868,5.118407760601096
68.73268656875204,5.186792076517172
68.73268656875204,5.186792076517172
48.64268129436698,2.293123636588427
49.97427049355352,-6.07642261232341
58.34896514477517,-1.4937564367620073
63.18432211694306,-3.8965962275686628
54.387016211499876,-5.643990119738731
58.631389838423736,-7.955288492613519
57.7950403303178,-2.733057984035028
81.3916436823935,17.634728611996767
76.74312421915486,32.026261038176884
83.15932703634402,27.313608650143056
56.24138724029346,-13.38904468693471
56.24138724029346,-13.38904468693471
56.24138724029346,-13.38904468693471
63.37759112234835,1.4019925728676794
62.47034927222648,3.1101733517991077
69.02791031475238,9.046351438346921
61.7721684286222,-5.782446427762031
65.71825130998151,8.32617986081187
57.754035490097365,-12.303052854798938
61.35984165202026,-1.458130542865407
66.39002421633339,-8.906710774115052
67.43191665141211,12.718636222961226
65.57620305031297,9.240006102296967
65.8815044067456,10.993233065776522
63.44015474178786,16.877790558276438
66.79954072963183,11.437510291806142
80.563448804143,17.226983253934755
83.28248311987623,15.447635799820546
71.52917385557339,23.657634331181928
64.01408421752072,-6.738124357752724
74.01149105408928,21.257988620155842
62.87064349689277,3.2375554129012034
67.21046098459306,12.146217476409216
67.72905200398489,4.413643498746689
69.27366783246876,11.774082085584011
69.27366783246876,11.774082085584011
61.16464539104926,-2.444743347536064
60.28001211381695,-6.33642196943716
60.28001211381695,-6.33642196943716
64.49800332789005,1.579365771912177
58.90457337690981,-1.6091580522469036
70.54890250878961,4.1103145134687935
66.2185834788642,-0.7300977380272764
64.34322155664208,11.866007916353565
78.40378872150798,11.043830230575974
75.42556893255095,8.47508326941506
53.34559479247593,-9.496314024898897
47.37444888709858,-10.036619068333836
43.60641334248644,-15.532002885537747
51.8320482712373,-20.682420809524846
54.17966129017286,-21.426386941224674
53.160820631572534,-14.64912385210144
49.70600420873419,-15.311409188171584
58.00655925092675,-1.366540615475678
57.63157141390198,-0.5041344577709697
59.037887725274246,-4.352236761010918
59.037887725274246,-4.352236761010918
74.53697233050461,23.94237648478101
72.96828433778708,21.99564715495842
64.88264159313846,13.988085200453861
64.7835021437976,2.046716790768583
66.26787166553821,-4.488459120631285
73.64392656550405,4.200999329786184
68.20591559064461,4.091283856082973
53.4383635980986,5.328985827832962
59.959309564365384,-9.82279491970894
63.25604270464832,9.433423413841624
63.25604270464832,9.433423413841624
71.44541377425003,7.533737346670205
66.16442418919922,4.761990248731936
66.16442418919922,4.761990248731936
70.85359585558575,-1.717132879276738
69.10420082300803,20.389305622645196
75.30417421818231,25.669209211354836
78.89459002013841,32.14418360894286
82.25669163939288,23.753126928468962
83.9874278733251,19.374177037382488
78.6658880779255,22.01952485394996
83.09659554925453,21.867685482132053
76.36997491489656,11.894126960882128
73.80999001139003,6.149129989515834
64.97109747191078,10.516971573082898
65.6607758172374,12.63901913702621
77.94929077539517,9.99139747506977
70.01619185383856,16.046051891763955
68.73200642545942,3.1015243296369324
67.50151886136585,19.66770826684454
65.91005628920821,13.411869394975168
82.55556253320455,22.080452358062107
83.59390686786402,29.434604740831556
90.14842744761181,22.27368568830179
83.5980688070261,29.332317058885028
89.75392799985482,23.183857711129175
84.2204007486395,30.2727449911361
85.36634412371662,30.06394645612378
85.36634412371662,30.06394645612378
72.92474374629539,16.9746463033145
72.92474374629539,16.9746463033145
72.92474374629539,16.9746463033145
72.92474374629539,16.9746463033145
63.87367903517001,-0.5763905664166584
63.87367903517001,-0.5763905664166584
82.00403863736099,15.320238161386797
77.45545221385413,15.835694273147311
61.25362153489614,-5.307710053664847
60.07052584945541,-7.819750021863646
60.94420729446402,0.47210683817500954
58.143428560423004,2.697128289654619
69.85785327216644,11.359520936014679
77.67356838333964,20.688518816564745
76.85535695063297,23.8121158635384
69.67333711019435,11.478820699497513
67.82587469238067,13.514848264881737
59.632549804742766,-0.30172314418552304
53.02460639080694,3.146751319608002
61.84033622939349,1.6694912971808937
63.4339972069758,-7.019337551653162
70.71147211983431,-0.4641224365947245
67.72661318619994,0.35413671310277817
60.78179600665842,5.321631549044197
87.27248567494553,24.152079717641648
89.92745734156101,24.573018032030642
73.77716500734897,12.770180141448897
73.77716500734897,12.770180141448897
85.1628010601692,14.008194272179342
74.8972684010515,16.44988586354193
76.39000992349199,17.39949125175567
74.97860997065482,29.088334189295274
75.9852241597688,20.699571278026113
74.00940500583542,20.337923913544177
68.29215247283092,10.960106556604957
63.84779370183788,16.55694212186183
68.41128440581926,12.828792303178588
68.52888167674755,17.143983818380846
68.1444182235203,-3.6173034978625775
63.9843270496709,3.4341929075165156
63.41959065580516,2.5467967899806077
66.28753751375898,13.624004664574647
70.54646217995284,11.177555394911757
68.10809029740733,10.935176851759335
68.10809029740733,10.935176851759335
79.79298857527941,24.99209471965797
86.94257399994589,21.616123051170227
52.25412108053048,-6.587244961161568
66.72115714655972,3.899713561663349
66.72115714655972,3.899713561663349
60.055632457871944,-15.860106299106059
55.51193156178069,-5.9966201834967485
55.374203898258834,-5.403780332258427
55.374203898258834,-5.403780332258427
55.374203898258834,-5.403780332258427
55.523031152383375,-7.020100560662584
81.36177036096895,17.511628904169203
73.35301472334038,-0.520996326893048
43.58321142504944,-14.693799293456319
53.20432806546273,-21.61237805845603
59.62518019696493,-18.99350914413204
50.997230739647144,-2.2526418508880823
67.475845842871,-2.8841065459151682
71.66873044657446,10.195500252132469
64.46664968761458,4.083078507926616
74.8781955292734,2.0078996859786993
80.45057076118307,15.732513729889122
71.47086620091281,14.351876363388262
70.91888931193384,23.069866862795156
73.76219250300308,5.481591617089258
70.69243282721644,9.165866346658959
55.021028967146385,-2.672179603160089
68.9655215406453,13.411116454223263
71.40477768747164,10.546323191662339
60.431078943873274,-2.124621442031634
76.07058985902356,6.962676369817223
82.47082458419557,8.101514247823971
58.46143287148379,13.855166615617254
70.42722323349122,5.924797580885788
70.42722323349122,5.924797580885788
70.42722323349122,5.924797580885788
60.293052847721874,-9.262510521254349
74.40261540970256,18.103964241926455
73.353940261627,5.225091669638445
74.79059915348776,12.464632766069407
57.54024128708501,0.943352369454912
64.32982397036795,-2.478128890191309
67.00648288540363,-5.587642156999035
56.51348273224169,11.848345777561656
67.07906235872724,6.627778532242362
78.656585411896,20.54973935581217
75.22836089166218,21.0327198753053
75.22836089166218,21.0327198753053
67.30946168818294,0.7761528060178868
68.02208798139033,2.8043015778959823
68.71779900404825,3.126982428467136
62.90286406958417,6.476296863178909
62.90286406958417,6.476296863178909
70.68566152134629,-2.1206703179343673
74.08736123901075,15.728956257992966
74.08736123901075,15.728956257992966
76.98315662947766,15.269459672863633
76.98315662947766,15.269459672863633
77.83054533513504,12.566912639267624
62.317451832123226,1.552908298828827
74.28594711512773,8.433068311342677
65.0103014427169,12.288173657224538
72.03049716128076,15.607582861199347
70.22185263554636,18.227726558583882
67.3627405913781,5.235349491359649
67.3627405913781,5.235349491359649
61.47646550081913,-4.28914542003637
58.61217645329306,-4.528983518144553
54.51505379733503,-11.627207954336207
54.51505379733503,-11.627207954336207
76.88729693877912,21.07249453792752
75.03484743265807,13.85920395384035
75.51302043233335,8.308666730087705
75.51302043233335,8.308666730087705
52.99754703576819,-6.723543240551698
57.62866461777335,-5.3032015876197764
81.80169470862208,14.525771184931166
77.34046649370127,24.546967770005928
85.94116344257245,25.98672136370339
69.57179423860248,10.932351677359467
79.25893651851551,8.637334896165989
54.98458229973446,-11.6846628279033
62.426447318057974,6.632962815738445
70.48155922021483,7.240322709557983
53.42062741010622,2.645743809824947
58.03606950591111,-2.5419495351764114
60.613550279252365,-2.624959380352067
66.19664982394399,3.9689700311908007
66.19664982394399,3.9689700311908007
70.3586217843939,16.52458262009087
70.3586217843939,16.52458262009087
60.72809657288479,-4.708448785546793
58.898620076015696,-0.9575792328305286
56.76147524368669,4.628393234718093
62.87451857242567,15.970575495901116
62.47113234438231,0.3454615140836035
66.55592766932232,-5.797511311792025
73.49157699816672,17.35105128245423
65.88207784971792,7.694315391301342
67.60726697347403,20.167240307217455
70.42141432824323,3.8363300949585124
69.10120370453834,-5.38192561205404
71.0046531006859,19.829511570491754
65.29797509105866,15.080343946780761
65.29797509105866,15.080343946780761
68.0147346544181,11.000894585741571
76.45562331199255,23.67547778379879
91.26462744611274,28.112540981703205
82.27038536751836,28.422105398359307
72.61364208636826,8.950829083483779
76.24181765126494,8.150859106070833
71.04791439948673,6.767369199201668
61.981249384165814,-10.53797527265968
61.981249384165814,-10.53797527265968
68.46693682415663,-1.8187490243226758
68.34230877964647,2.2030000779499295
59.65381173202905,-5.4198780283582755
87.19759834047326,26.53700966527738
83.0043342351972,31.037957613528597
65.81082475475561,-8.548162359738786
65.3848250131151,-3.0551720103429174
67.18073570197495,6.169538951136929
68.62389454871787,11.117967953567268
86.60641077008864,24.21136741459016
62.74484712200533,13.724224024987393
65.3170112025013,9.489677319614081
72.44493988995833,-3.4620872822437345
75.31383960075424,1.280381852693469
74.47631700801516,25.94990251418984
75.00717944049796,12.546587858298263
76.14138589528523,18.373139910296022
69.56765513062777,6.34975485314825
66.96515226728307,6.041614486722628
66.96515226728307,6.041614486722628
63.30075817075422,16.528120120974187
69.74842765951387,10.745731411681035
76.43193873940533,27.099276285393223
71.83516482091747,18.107733755843338
67.61431207009586,-2.7125525993310218
69.49782796135158,4.201449712484663
74.13566555212937,10.360179170907724
75.07761598837149,16.0351664089149
62.44881152168307,-1.1248045811451437
67.9656651211871,-5.96823936852822
66.9116129673934,-0.6975874051024116
56.94736466444302,4.394190448104075
66.24510743247791,11.06079856353678
71.33358844810918,17.95098191556166
57.951608718805694,-11.135967900089314
66.84054633117246,5.529870365532504
80.69731475295089,12.895097843882633
81.63900761214369,20.995567075838537
80.4093620140467,11.711779490442218
78.75201555362945,12.239176797774602
75.71340689043303,15.836387459393068
64.4018452663134,2.0162917992745264
77.60040590728114,17.81969528509421
70.82710648090924,16.652017649428767
63.01097621715547,19.753934078307914
65.69231252628583,1.8082926955661378
73.6832068228762,20.862538785318037
75.43151536060145,11.506516695312508
75.43151536060145,11.506516695312508
67.5994452661946,9.909899795490482
74.39216415779725,12.285472637059355
64.6501987105097,8.175760276402258
67.58472533323207,15.065266094483984
65.01390399388903,24.80983120859741
76.069849648381,15.859415003981097
71.907798913036,27.451551334768084
56.305796241574676,-2.0067651580729606
66.03397898439658,5.486508241795443
77.8309451512303,7.323378874186005
66.07201821387916,17.171018389752657
68.75153773594847,12.809370616538098
68.75153773594847,12.809370616538098
68.00152940538523,7.308904508950987
61.810570744067554,11.816866255370515
61.40033844031621,3.2663936505172657
78.19714141324587,17.227266469341565
78.19714141324587,17.227266469341565
63.50221939011733,-0.8529301803415406
67.70021082240888,3.1361861698769196
87.74138876006657,17.165461356087455
61.72935157144852,13.613239715768273
72.53732321243577,5.894259327905492
62.26811993637581,1.9877807445512765
62.26811993637581,1.9877807445512765
67.25553426422884,7.067847680523653
75.71586827898496,0.7037142840765656
71.06469880056996,22.39701269208554
64.41901658855231,-1.3770962164575273
64.0186558374784,-3.0165907256846864
66.14503522091246,-2.887021033287714
77.37245867088842,23.08634742498454
72.7736124890726,13.64736162635137
72.7736124890726,13.64736162635137
71.58920168396114,24.3732451579234
70.45548716811855,7.658678489108135
68.59191640373811,4.476063276593559
61.524701749105105,-1.4511755075909223
63.36884107377668,10.479852994870276
65.80147858045191,9.238421620141267
63.52908443624703,17.970550097093653
66.543122483883,3.4576635888664615
66.543122483883,3.4576635888664615
70.50102193024432,9.645057203527246
66.5704333213219,18.61598278844494
66.54642695351902,4.9926852044149985
57.587295239121474,-12.477747038495265
73.53240953468392,13.263267747607117
77.08277201915335,17.38383220810796
76.196389936551,15.1194205099788
74.9337028612967,16.49307448470814
61.3639603066942,4.031765346997059
62.773013313837744,-3.172343672552703
62.773013313837744,-3.172343672552703
75.46767105262767,14.462573862499136
74.77671862775443,25.351648142376625
70.44605333865113,14.586270823536907
63.519120169213075,12.073635553985524
63.0609564994238,2.8663800615536186
63.0609564994238,2.8663800615536186
68.85710497217012,-2.844080355430129
65.21615750132779,20.056563237777084
71.39181529121748,9.032965013995614
73.96813265552338,1.808235759254261
69.20924086172928,3.9104569697239366
67.81783368678813,3.6468506077264085
67.81783368678813,3.6468506077264085
68.24764343508252,3.068576325805989
76.47390471124399,6.425548787914885
76.10248336778493,4.591974206263871
69.78661030706482,13.703923815596383
61.97651788025718,-5.257887356708144
64.76428593985435,0.5173119863802702
71.25645034736398,18.58048363040498
68.90444801142523,12.63480336509585
72.63654678612335,27.809101913018914
82.79172837369372,2.277100971100225
70.74915068659445,22.664529157375114
74.63797097485809,19.458588867238433
74.36732430002303,15.780665917627452
74.36732430002303,15.780665917627452
75.16534071936981,7.890030803751815
75.16534071936981,7.890030803751815
65.68963792976906,-4.227564318302531
68.93403439545372,2.9513485003624247
75.46304373059063,17.225026406916015
79.76701903694735,13.342507852363859
71.36758753712515,6.591032131019155
72.91002437800203,-0.2500518617977141
69.2538638556895,4.3792545354852
65.56774526678312,13.262320321457516
65.18337566190145,10.394980579746099
75.65039429036857,7.232450829743226
54.97857267989586,-2.8862768335028646
62.117034585733926,-1.2833080967353006
71.4078364065457,15.283027420819115
71.4078364065457,15.283027420819115
77.18007100769238,20.48014333487767
79.45048949837123,21.941618062843872
76.69428429864593,27.216617602423156
79.14992956426626,24.147003640811313
72.42249221269823,23.06255076937074
67.19482272250774,14.597525165050968
63.04031665537896,6.848091986110321
62.62077107481075,-4.7170930400730775
51.331210898846734,-11.559302702095632
65.25674909372543,-0.8132889183279648
69.50875858534278,-0.7145617207630354
58.60072428901358,2.2716347884201817
69.23432280287824,9.761877523227321
58.1741063255225,-11.63274506771732
82.7450848376601,31.863442377149756
82.7450848376601,31.863442377149756
77.66520531571126,14.143282261171981
58.39402418496692,-1.834905923544091
58.54277160862898,2.59256785850535
57.62488655403802,0.09286327614277434
58.122621864612476,-0.40208648254951074
57.56658039127475,-3.3971721098078813
73.26878917075383,4.600886301867911
58.3117760692828,-2.3561387096143527
76.52264301705934,9.235195565053884
