Tº fan free_t_1,Oil fan free_t_2,Oil fan free_t_3,Oil fan free_t_1
-17.371281372287633,0.04692216998761781,0.08734822148541677,-0.03083436334696181
-15.12676174663008,-0.005555214764493402,0.11588993268556738,-0.01309507251938622
-10.635838209182372,0.04910193869979784,0.16920178533462182,0.001021120621953895
-13.91517648367283,0.048123066671036,0.12266333150866258,-0.02913940570445686
-6.505969308552736,0.01423389795166248,0.10040609860809975,0.0009630833667874129
18.927157060773304,0.04392676766563862,0.16245483402620992,0.012986311513466263
-17.192155482660883,0.10750667495686678,-0.032229191825306286,0.03045966809853755
-15.741581101030327,0.002760769717571651,0.06335663872030695,0.07292551280885712
-29.95613998231876,0.059845702462515464,-0.004229805877522745,0.01408733376591205
-14.287808862133197,0.11823491470412614,0.021174221470835253,0.10246618835836842
-8.89429970983606,0.14143883533578203,0.06690414822994124,0.16809622430483584
10.690995984759528,-0.017636637000389567,0.05395606074480003,-0.022747632786832707
-30.16609586544238,0.14729873571341115,0.09979134281670247,0.09698077217636256
-22.71576320298822,0.14636387074571316,0.10097690754478787,0.1339831277658984
-0.22985258416634835,0.06161051114801178,0.02854252203688534,0.06687827875201381
3.376511656970414,0.07013340531583863,0.07291219895917196,0.06256140970991765
3.376511656970414,0.07013340531583863,0.07291219895917196,0.06256140970991765
29.572041437510805,0.018107848411114687,0.10435926831523606,0.14031112609573862
28.890496620045248,0.07237292062399292,0.108123213649043,0.107415488456999
42.417622623366455,0.08905387495920408,0.10498248549082842,0.04777163740526936
15.879298760754903,0.03269390295720222,0.07749363851678256,0.019316754910004896
23.702577016704712,0.04489659773897331,0.13523697475672303,0.04831567236712889
16.85524422816158,0.13496290542505038,0.052608292405214405,0.21897230544053342
18.65880954157841,0.05641443473774369,0.021586351889698686,0.055855891629890284
10.094742822257146,0.0823112702777469,0.02453987107078487,0.13353570161748152
-9.541165916966332,0.094823431082186,0.04028260914917358,0.1283803213795502
-7.893596202244883,0.025353480804086406,0.019907178945469506,0.03120035847048427
3.425806114330836,0.09895077987354428,0.03821179671653856,0.10959575731578171
20.177325993746287,0.08827193029986254,0.048615488446178357,0.06396308651351731
26.45382292838076,0.08868204003434407,0.08252992372932665,0.0699050511582662
-7.616957425969938,0.11053140562141613,0.08443935252244429,0.034313944358611764
-7.616957425969938,0.11053140562141613,0.08443935252244429,0.034313944358611764
-19.564750455624967,0.03778680681562817,0.06567834753913755,0.12733229870108137
-3.7074470418748646,0.1439771002304487,0.06976885364603629,0.10975285184822825
-0.27754788936548414,0.14231843688414128,0.07089127747483207,0.13499932973095907
-7.159219482842812,0.08393982281474516,0.07834025801858793,0.146047369301882
4.599152546533919,0.0073847087636582515,0.04387101864837924,-0.05619125206341781
19.557282613252973,0.05277057581600758,0.14705550957152574,0.06910813639229385
-23.954419114778386,0.0709567486798615,-0.018212606474476926,0.10527383083306521
10.342509571938729,0.0757624742301421,0.0343194939230009,0.0792132013245991
1.3477039248465497,0.11646323237351479,0.052656324593074344,0.20300912068780488
-3.335423171315555,0.08296588973423602,0.053247107692414815,0.19990509499461487
2.8656564995644533,0.06721578039414769,0.08833311511027277,0.06824928932802891
21.85452652225235,0.05379930807327982,0.07586460888685885,0.03718099722867047
6.173677852096127,0.04246976679684139,0.020982955524596673,0.06996472608932709
-23.363911683701076,0.0945222356050635,0.07740972557856747,0.05200139942055005
-15.211430363140776,-0.004592106004253943,0.16052681927005358,-0.007948929950981965
-31.71053732313745,0.09776883165229604,0.17011679590168985,0.07402210373914893
-48.094974776564555,0.0908210843358224,0.04400307538077822,0.031566836313211596
13.794284067637879,0.11508611232586768,0.1283306166555346,0.08293226542484078
-14.199187036313107,0.07500338485891812,0.05194193692023191,0.007341985337726134
18.767035653506834,0.026572403845759457,0.07214443095379555,0.1106259406286138
2.825688339407744,0.11200730024406674,0.06988954480877861,0.10580840311893255
3.1650017198763547,0.11398187409275572,0.06688447599900443,0.048664179151392366
10.021907966883974,0.042811492626042814,0.06515321485921813,0.1509774853884357
14.775020769205849,0.1027948678291318,0.06156521319579186,0.1371081251390649
19.192293921419015,0.10694219584615428,0.12290782911233425,0.17133200804860915
-19.976755787987365,-0.054213623630403315,0.05062142530887311,0.030721846128352017
35.40196345680746,0.05701183033414377,0.10047044376838955,0.11035818874195723
-14.090544158625825,0.04353722963965807,0.03062097212920959,0.018060630301458946
6.889399690788078,0.028753946677526773,0.06708992518319026,-0.04481759801201087
-11.143876250167263,0.113795418089079,0.031089263557849488,0.13274421244921797
8.915811859289127,-0.003489413577579585,0.06336829819379766,0.002658548082696735
-24.247738475703937,0.1369147055642881,0.026361414144278464,0.10111509763396631
4.716992568837842,0.12583088599096462,0.010459508677166792,0.20580283272101188
4.716992568837842,0.12583088599096462,0.010459508677166792,0.20580283272101188
-9.651690962699597,0.017619490274707314,0.028531522455877527,0.01452265015246243
10.643338234997001,0.02025638471977817,0.03351578614926182,-0.035521981205138886
-6.363734865340743,0.10699326747529922,0.06938358326397902,0.14017554716768377
-9.070573302942957,0.07317794158563877,0.0681049728018066,0.10586074713975752
-9.070573302942957,0.07317794158563877,0.0681049728018066,0.10586074713975752
-0.8126708816527737,-0.007628543115128662,-0.023451203059897993,-0.05853870723987069
13.489632303453796,0.11601765758160443,0.06599632618318016,0.2449905337096698
11.428855393557866,0.1387982485698528,0.05371180262296406,0.22056949313574414
11.428855393557866,0.1387982485698528,0.05371180262296406,0.22056949313574414
21.861343221971183,0.03107882648254276,0.02764114263944643,0.05158520584337979
-26.212793252339285,0.08069400174063483,0.07583998261839325,-0.05010847453896334
1.0308711502000953,0.07914850240973667,0.06268471609906925,-0.07713467151446922
4.016489707249038,0.11331472864406138,0.11225497224592942,-0.054329824402572446
2.2422717648592494,0.015645957197908684,0.11225834271588046,0.09804916194753514
-1.14368558733354,0.0829529206309409,0.062095817466974956,0.14638753149322448
1.5466544616816416,0.024492143187963132,0.05025772007353216,0.00896562010100841
6.3511875041562735,0.07794624474401679,0.07452503854314446,0.0802900069516071
5.832248170430397,0.1176070846054375,0.049838301855223775,0.13644007622975385
-14.684181369513093,0.1333896710959232,0.05118756900534917,0.19504290606302957
-24.886023566990318,0.02997804611154263,0.02483298218609659,0.027173348831001004
23.21658174045238,0.082825664585364,0.06033559753135859,0.07316355218090076
-7.184392389795871,0.02457635988385481,0.09526702530995186,0.08733237959825066
21.018824287097342,0.024211680831744346,0.008466728112585468,-0.024636821974068426
-10.01892602557967,0.07995115786295107,0.10154593167084218,0.12784440361483704
9.742205080508876,0.046819121929071644,-0.030275544823236383,-0.041659371493557334
-25.05145883467253,0.07393702848333142,0.03633108404504481,0.045429103973350426
-30.701656361679696,0.08713450168702962,0.022068618867992603,0.05464542440509467
-8.753181060377447,0.033455008771918975,0.035732864669392066,0.034928087639042704
-4.320814722312891,0.13127260505919652,0.06951627751686301,0.10319765392189661
-18.196752583317178,0.13647071594496807,-0.012126355164169461,0.21772146181099292
-31.35002255228831,0.03533637973417575,0.03962256644476289,0.03550947177912629
22.04297090451926,0.036509302923554664,0.05128875863794197,0.014642191313354092
-19.773838075142688,0.12100454799373148,0.0344082053368212,0.06015166988054696
-9.119528877870868,0.06006230254880715,0.02711333180343063,0.1362283512892932
-22.369330975599457,0.15099054403834294,0.07384116852730538,0.15780226234404282
-22.45214389430106,0.10179384484090676,0.10981638789414981,0.050016169810368466
-17.736175725515302,0.0894560882657871,0.06555858425487672,0.10397946673314679
7.988311450638797,0.08557784490956827,0.03848178409855022,0.06963601265752323
-7.55558622255023,0.09167241949387606,0.09444059798123976,0.053353609392712956
31.6940208781082,0.13110963555499092,-0.011592028170923259,0.08323304838813077
38.54736347538619,0.009156452597668223,0.06471040895372251,0.11557280616699615
-15.357791503142565,0.08689967191121883,0.06063235073876282,0.03430465484767303
-9.557234058600846,0.02647000135866727,0.050201279030312615,0.02498025243176233
8.59155991583527,0.09059199021804631,0.007255708522777602,0.15002603166044778
7.285869273496175,0.011712488637349512,0.0878272878428419,-0.05192102224350933
-21.13372973401426,0.0449998224276977,0.04142246392750385,-0.041622207612546105
-29.373958160041422,0.09192733553884877,0.05914231686898194,0.023990500534893155
-13.830256547557381,0.10209736315584776,0.03760341387474607,0.054944212630222485
11.192434576564434,0.14376028734206373,0.08265440066418911,0.14216312822016197
-3.088950025593853,-0.027670106595902116,0.01727631650537559,-0.010334392284578234
23.88100350546646,0.059629865451764935,0.027258838431134556,0.08198012409474831
-4.464979403802646,-0.011896926595253102,0.04324076045674174,-0.09694129656318022
-16.939651152333525,0.057343760787325865,0.01705099767450219,0.02892551433881181
-11.950530940060668,0.010435873578262589,0.004656193501458475,-0.06603142407624281
5.983353353901739,-0.008646063318031812,0.040487736725579294,-0.11980805824988716
-24.8674365500366,0.03715237416405258,-0.0056210356256539695,-0.005765942812370098
20.982769664024268,0.05623197777367997,0.18933576027028837,0.09219324527444267
28.09161582886354,0.12816550191903703,0.14602355282748447,0.09470284514389671
28.09161582886354,0.12816550191903703,0.14602355282748447,0.09470284514389671
22.7095473728222,0.08778564661615976,0.13721698326866844,0.11407695541454974
20.0764443280378,0.02897540608186562,0.004730279281018643,0.09276406522962286
3.1498423602931034,-0.030413086186040966,0.05679497144371054,-0.007037603426081132
15.501889376358385,0.031145059942668328,0.0653970033349584,-0.019256478590819685
-13.141722514470098,0.06669197026464077,0.037132159843102155,0.07898430397812958
-17.027249896331462,0.018896711479308735,0.033196877246384336,0.00974193046793688
-28.788346005843316,0.05686413760029292,0.03818616471033057,0.07269107252076275
-13.140830662411599,0.051242152184812866,0.0710681516429318,-0.004379145134299212
9.439557740024444,0.054259950381451094,0.06767697596876496,0.049440248715273576
-15.834626267782998,0.08311659838239933,0.050330399196962985,0.05535311826935685
-3.9509358991059713,0.08772820960414807,0.048183893856433964,0.11874441890566353
20.13965289707628,0.05390906146206565,0.0389362011387768,0.0771349291712581
18.733102058861725,0.08488524836872637,0.05304489612350565,-0.004175229592601776
6.980991759899515,-0.004253492888980678,0.08533075568807855,0.016790913768019687
9.829837235872553,0.056073230668527194,0.03442457112127945,0.0281294322325953
22.83396508278429,0.021250281586440704,0.08197733878273333,0.029725254784228067
-3.818339740708332,0.04061211650575789,0.07260843014887901,0.09421936588961316
-2.99553948494157,0.10634548611265485,0.0783964438554859,0.16925064144980495
12.74228979844694,0.0008121587942565116,0.04558297968402594,-0.06976309953757162
16.292374521240355,0.035618141570388256,0.0805895314621238,0.11070325781393106
-12.839393957138503,0.055394314021611234,0.11176022017271964,0.07120960615560856
1.8831600876969556,0.05908811953931684,0.05841768290361883,0.11406626818405532
18.065363433122023,0.07149145792823945,0.042203385250214005,0.09666341052510422
18.065363433122023,0.07149145792823945,0.042203385250214005,0.09666341052510422
-34.955897474733284,0.05528597891950754,0.021518558153973154,0.06386804380495757
13.389585458557008,0.09073786953083735,0.09464357524364855,0.08632634331361688
4.344375767418077,0.07815928502575792,0.02431853880575994,0.15873803706532502
-5.11904362794021,0.03534830859419118,0.061407411398691256,-0.056554603899156924
-4.785708324387181,0.016328415565518235,0.05888973500587428,-0.04242464713197591
11.015240198481742,0.09446822461768958,0.06573757021637691,0.12151553369018302
3.068816759427169,0.06621558324479869,0.05032036787932454,0.1385724693444511
-18.300038532538043,0.12233509334142198,0.012910069818905167,0.16399357827621805
-18.300038532538043,0.12233509334142198,0.012910069818905167,0.16399357827621805
-5.1348017540575075,0.04714876701808314,0.037397201575964344,0.07498479605714604
16.753433494246107,0.10002949681445575,0.09822914366561253,0.10566502448834686
0.5739543288283642,0.09159345975530372,-0.006963526503715851,0.10790658593242813
-20.27097935122785,0.037036973577780824,0.007260565897680926,0.04788956322692196
-13.070778184214134,0.004507147013723286,0.07601150531026585,-0.03631953078346216
-17.2696037909504,0.03289396400599602,0.02559996273408631,0.026072953930061385
8.32621809905837,-0.03177403745367201,0.09310573639891187,0.04207243004656179
17.028071494718876,-0.03480717731625889,0.10702187886831055,0.05844544857458191
3.1404214823061096,0.014601576946185198,0.06994081511239666,0.08764554659481344
4.900919021250556,0.09048200386959959,0.037268454255559746,0.17098808557928205
0.10087026824447243,0.11634989939655663,0.0028820504106065042,0.10477111550410079
27.52408224546697,0.05062246094417866,0.04125409202275083,0.027567273330419764
17.912589468411117,-0.013850865278137121,0.09018944339808797,0.05417770437328429
12.50784680566823,0.08180170842618927,0.03850114697831203,0.07822719081010071
-17.374514280167087,0.08022525864812671,0.07030862398342624,0.08223771818938648
3.4765000987641397,0.018989583873703607,0.04426467475575046,0.12824173762768937
-4.197733262213365,0.08261984304057222,0.016179342704468233,0.024159193514535104
1.7746913856662925,0.06308056517336488,0.03725839742173504,0.04270176649604653
-0.4042174474073694,0.09136216312793524,0.08437798564700943,0.007533369266599296
-0.4042174474073694,0.09136216312793524,0.08437798564700943,0.007533369266599296
-0.4042174474073694,0.09136216312793524,0.08437798564700943,0.007533369266599296
-0.4734809185222062,0.06684054648091865,0.03754810992341382,-0.01691219412395496
-7.733222268285164,0.11342538888196155,0.08063798816329648,0.0528958716572489
8.740491689978178,0.06992001874413138,0.006217405996227278,-0.08627071016556925
10.138735259966172,0.02739058368576865,0.0746802843616061,0.1494732699145829
-4.8021521723553136,0.09518044054467424,0.05204593516357395,0.10775873529640972
2.3039926114476135,0.012757853261040774,0.05768492603281351,-0.055931321339389835
3.6563571084208903,0.04542590220292318,0.06222268927107902,-0.035139554805823335
-13.790516164130123,0.11663201601609882,0.09457443144465053,0.10726026696104889
0.7481444282466487,0.12066285397026337,0.08264910106313321,0.03128532081943763
-0.9427463083895908,0.0482044901870566,0.025299636717831038,-0.0677502777888188
0.7479979627303734,0.12006470852841597,0.08623805477760675,0.053582420530400666
-0.9436123832493251,0.03700532143382079,0.034990067502254654,-0.04637878836374232
8.169668198043889,0.10650741447774037,0.09833845518478088,0.183744836527173
11.983304246398768,0.09685339355306101,0.08829268998944197,0.1719930496982136
0.5395686111677591,0.0985010169108007,0.08408007321224399,0.1327568851424945
-15.023404390974559,0.08657993290602908,0.06965525541538874,0.08552697983256793
-23.553210987650502,0.08230036754995038,0.06850386783713665,0.12356744362505637
-5.977274051065944,0.09847962748349179,0.03674606735869755,0.04833253559172551
5.323041824769687,0.04843413336731164,0.03198692159848117,0.08454214800943258
31.097065586409435,0.14427972332628683,0.10947609098396112,0.21263264055976808
31.097065586409435,0.14427972332628683,0.10947609098396112,0.21263264055976808
9.148270876136225,0.10107068862033673,0.12169041779387116,0.09602614666297188
9.148270876136225,0.10107068862033673,0.12169041779387116,0.09602614666297188
16.127801169507727,0.12987288102408268,0.12160054637792435,0.15364165613163655
32.90619562888805,0.06470191866653018,0.017096039013990247,0.08535569478130481
-30.372911394831007,0.06495287880271249,0.0914915168816542,0.10448248985464453
2.2089993628501183,0.13186317592403718,0.02580596553918124,0.12401433658845519
-1.3637213388428546,-0.0027784742012155333,0.03566615583482926,0.05131577920372243
6.958294210646242,-0.004580287133229728,0.05013570896791157,-0.09241188567898657
-4.896014298833688,0.030380392327511947,0.02391579326848385,0.03462629463599879
-6.194838454377142,0.018397137213521136,0.025160463439756003,0.029943738168501523
13.580375951726083,0.1438246208730382,0.08772446684976228,0.16214632309929983
15.948614694259863,0.07401703167590619,0.07178707501829029,0.06491765636889395
-16.334154017134388,0.06055858936946999,0.04812756038415563,-0.001656799924835443
-4.274288740376354,0.04877194881119529,0.07278674710891797,0.15534864180102423
-10.136684776887934,0.08434902424562997,0.07823530856665678,0.20354622242192755
10.296853183781597,0.029248740186385347,0.05964517272625114,-0.09018581670405029
-33.1171322200535,0.04934099363132427,0.048265451976491465,0.004978244788784211
-34.432535725933235,0.019622514700857734,0.04482879227243454,-0.05792480627960407
-39.73902693630997,0.0021446426859929382,0.05262566018533339,-0.049097445798812395
-54.096883757317876,0.0650643347447315,0.04054435632256087,-0.10302010097849448
-41.74137651740348,0.014675494323357845,0.027598826982842092,-0.03722329136690225
-7.851265728956179,-0.012264012098368433,0.061855799422580654,-0.04084246997834681
-18.09075429139657,0.13312128064460424,0.0830030515273585,0.11166019787342216
-2.750157023513612,-0.007847315532927394,0.03463100673164634,0.012784792380014237
3.794629914183218,0.11118139110203977,0.08401856639247657,0.08630984177769761
-13.706899057394377,0.01213691826499121,0.1000621254521646,-0.02353027916841474
-24.468137847608507,0.05646440390043839,0.027406409821254585,0.002446686135801037
10.266680786757107,0.058100055948329433,0.08547398998890121,0.12302409763547095
-10.422895870721442,0.13436357247498876,0.0372694384804694,0.15715880684746564
-5.44355202826906,0.0652976703680484,0.023686534491296953,0.07345039149206216
-14.137519884153008,-0.011909474246901433,0.028624752608506415,0.09083890566377707
-2.2225474202189783,0.021553284312851917,0.10673671951063127,0.1060972298202679
18.380686167214414,0.04034495559004539,0.095559487736605,0.008059998271158747
0.513602459597724,-0.02091746891076951,0.09991567139304695,0.10304143817880007
19.912494184448246,0.013180423116964442,0.10426394061332715,0.04957939397554327
25.79443449796268,0.1102448213717526,0.07138095766759397,0.08697982049056603
-31.090557041806907,0.00886297369369177,0.027606406456539542,0.04186513078572346
-4.656917474889422,0.03819057317976164,0.04190198332257804,-0.07364784591838953
9.932679253519316,0.0460066762826907,0.05257008409506454,0.17989417639335903
3.53359600073997,0.10727081308978366,0.06252115075670513,0.09483886285121243
-14.714982215406888,0.10488714020018275,0.059752048635547776,0.22068057200140345
3.801432207549847,0.11609829648443751,0.04550186182486596,0.07740681662503697
7.038058711791356,0.06245364978416297,0.1261251034331091,0.06228136739584701
-2.9998909193118894,0.0730298676962326,-0.017294715150248982,0.06488365346347552
-10.420680592812138,0.0233832230798866,0.06368067790390333,0.07767543649898508
-3.8102851317142132,0.10725832113822498,0.04845971762032857,0.21613701889283427
7.887087504820972,0.011702246160978189,0.1300867573201476,-0.0029514889131866257
-5.601660017552963,0.11683730365193767,-0.021026816827999506,0.1353088394954
-22.742957288934925,0.1572159924422753,0.05179177084290587,0.1978352556602747
-28.219263018984172,0.06782733801015658,0.11875590797429664,0.07837610192037142
-16.807586030320863,0.0006814800683563466,0.10624835235728629,-0.011335651413963324
20.017251488698044,0.00714690913259594,0.09108210884609295,-0.09033282967349658
-12.420630978896279,0.00249788562912541,0.026137699878129222,-0.05003316624869405
12.279029876196354,-0.00411170923485581,0.013797845763266583,0.026937950515362227
-16.89091407688269,0.17089217303192264,0.01423340619543363,0.17111958241291564
28.630824381559258,0.054146157700367396,0.007326928566602742,0.12404682956117168
13.636365627667473,0.07877546085289858,0.03310858080555477,0.08509346624259687
