Tº gas exit_t_5,O2 sampling_t_5,CO2 sampling_t_5
167.9755231584237,102.15566792912779,118.03172057373186
13.396172254436266,112.10617721911336,-130.34573839755274
12.057293068400913,-33.42978644870098,-340.1945465726162
73.93205943168053,134.30055354213314,10.82723407756211
33.95312010102981,390.21663781727966,-382.23757312307663
-6.93231174021053,435.90657103458574,-331.1795358029454
30.72542899261814,659.1767115752347,-214.26992426659848
20.52393358274754,230.19094494318716,-186.741017364286
59.81210619174834,191.57126956628593,-372.88053170480663
93.67506658590793,-178.18952028555572,37.257395413041536
97.8251827610974,219.30488455858102,105.91126582388351
-55.40914811878831,-134.29540007611828,-146.21272841139594
17.059818567082644,96.30312499495489,-1.437853444536728
87.02286419817172,239.4200302272143,235.2283280258551
43.51965933323159,190.5547155366824,-500.12747293498387
15.878620436065134,565.5109309680577,-286.76384782607767
45.460177147465366,456.03560891051643,-225.08651846673948
169.7007820086515,-203.18839296518996,11.201205235237493
141.9821509542333,-45.45745971852796,229.06391892398165
60.98811655526108,-12.717881193222446,21.63895545691682
78.18322963919135,104.05128859610392,24.178632563684005
83.26927043647942,19.203280956477784,235.4455928366039
78.88289092628199,39.35501347934099,-76.73833000178769
-45.05487432042882,-54.13747180878878,112.1889278957103
-0.8656627094508593,146.73859418905434,-167.011283300153
91.52615618796194,271.3131654763278,-48.06256369288698
-11.309557263947617,310.39575458801403,95.07741533558615
22.801529950331876,143.5056261043712,-37.8605169371491
64.15827580191032,160.08753230745486,-157.49093254764486
24.267858952605923,157.66485766839767,-193.85901759396748
91.72745478894723,341.61294258201536,-151.0453570532648
35.632817673680066,-116.44902011988943,202.7547311844369
157.52946778863623,177.57573399044907,-68.10551090890488
157.52946778863623,177.57573399044907,-68.10551090890488
65.1831446344313,249.1508172313605,-100.23508822882846
16.731619560651787,379.17039169294503,-322.18518237102137
42.45782945934838,89.96948251445127,-162.6167826844131
-15.118358267426053,69.34298070480553,23.906772668467966
66.38750962221836,378.65759570599363,-164.57161227902557
81.69143930650439,-92.40498811101327,42.103086163855636
-38.72980747633025,200.6174611386415,-107.9203757307409
30.475864652329598,400.53115982189945,-456.2618877404666
14.84755127067491,183.8724646545125,-441.2953126041392
119.58248101371537,530.3645319509478,-387.2383518875244
98.17373142644908,535.6220626141026,-290.17397415830857
26.5207487952444,-223.86034426580466,127.05216397146916
44.70800913314599,117.14764531084168,29.7893013942859
47.118679177278665,245.95344061105104,141.23383135317292
-3.708981937967856,12.379761191092143,171.84282530077053
138.80641781018105,-174.1163541960463,104.37026042161466
55.317702194805065,-171.4914725081667,54.14562143452978
51.583002572214866,-91.14927657725264,58.83712218779533
101.27490603583057,-156.58588255228523,315.9898501586141
33.46723988931264,124.04114013133906,-256.85987167927925
-13.661276557712455,73.56654985562687,92.42463563189233
6.96544608750375,-26.992366347356395,100.88546816856568
33.84351181002641,238.0135365264665,1.8621747077551163
33.84351181002641,238.0135365264665,1.8621747077551163
-5.337347404273405,-212.21563507874848,-7.152715976154116
-9.963434598051435,-206.89946672888433,32.89664223608307
5.275752761282261,-161.62635567202418,91.08655021803044
4.644329424782605,-247.40955976552823,93.88857369358968
58.1466948516201,41.309619930482285,147.21198603234018
59.99722327563028,109.47968691059522,-170.30674818503672
80.10915502961356,555.4983743112944,-202.58284702917052
24.333525823390502,59.68002765643644,45.090622885714964
20.830023458776754,296.735309440257,-328.2241826721574
14.767148788733547,424.2026661397798,-294.53753826199807
52.31576460746821,543.780770758417,-214.24914692675924
38.063237473646296,141.2023224495832,92.59091978587742
103.12764906496596,11.472165783560712,-154.54204565354962
5.878196127043768,-129.03359097280912,9.466571814021442
13.959708911317465,180.33099405876808,-43.19983001193464
40.68011128925718,-61.85066091447061,-20.988834525149066
106.85135285099858,57.48412605934007,-84.18411677397332
149.97802424408806,917.5428729752987,-549.1675994115833
134.3649536767519,186.40619094711656,-170.66877803251032
86.77378591350295,229.07333711851345,10.82524785565419
97.35000038219914,-36.27909139433439,-7.675450062689691
89.4157666403687,6.6405153812683295,-152.11673054493673
105.00242708430744,-21.273623597590785,358.6439290182885
-17.889895188373515,-179.41263794540356,-96.2309143623047
24.07770556426722,347.80874888796467,-61.40642005884393
171.83978162402138,210.21763896919066,-250.49456754427698
-59.535225241135834,-146.81250542796465,-173.47297235701862
138.18051690078977,577.6146642611031,-148.58754799432458
155.38215813438018,561.5180915432617,-183.38745489606347
106.97361697122926,337.82311689114886,-367.1229453836243
132.9523008289676,319.44159525745806,-324.671789250189
147.08881601012905,125.92608781900945,200.94512214953798
-1.8847711749208855,2.4777624039461585,-178.993182737297
112.1265038502477,306.0831518926734,-2.7972596217157886
162.57235615570585,-52.70957861182072,110.31343150289109
20.365447436979096,31.76651235300683,87.91605043503696
97.28625728858006,-261.6072254995883,242.7545604248027
61.04731703443379,303.1328903604328,-119.8232100431046
38.080181715929896,-10.8436226794542,95.94903845035648
127.3871365489868,149.24736813679945,-58.71253915518189
79.11643101716973,318.7835835863169,-161.76302412971884
57.013443815183635,-144.0239764180507,133.9274333992704
87.21045764064388,94.16572180480631,252.55322677453188
83.92267907006305,26.35315951130802,298.7986600345288
65.23684374752847,96.76920569784751,-128.10667674746412
78.41005390994609,152.1043376178384,-23.109422474798038
51.108488394817485,13.774137911389914,293.5992034174226
88.05130820895923,494.46300918637087,-194.89229938386413
95.54100860740948,463.88214311360434,-492.927839462555
44.190506879854645,123.68652141203819,60.27781103541693
79.4767832509678,-227.99445755580376,153.6550152582334
99.60182199989643,131.73863242991416,11.27754550883509
26.473480967368104,89.00257663393235,-272.8891639845365
43.91300081615408,466.3426024801499,-156.627241544333
90.98385774729579,110.45878944260822,-71.09782304770431
46.7423539715328,151.23633473828153,-36.59866743969429
62.121011728674624,-228.1088533118081,209.0970328833167
97.05019681432339,-69.68409714149428,123.61642885107007
69.46619552716055,29.845888691081484,75.19687756957728
59.64886800504932,435.1592008488967,-64.03813129182896
29.51096384009772,-203.0591563987882,301.2055977611335
72.37977125455694,-600.5170558635834,522.5701622346712
97.17050783771518,-184.65745208981332,359.86370496794655
56.43536030789459,389.43164737735793,-403.8469501395052
81.52715552343814,142.32969233301355,-34.17663554770559
121.03251342921573,90.16765396984042,64.5874480023026
100.17171417655283,103.4867831401779,87.76316004688853
69.6388017463554,-175.38931467625852,144.74054778484236
69.6388017463554,-175.38931467625852,144.74054778484236
20.627959383356895,-18.485490295578344,111.9271349106719
20.03497347715611,15.218561577223035,223.81513826656243
82.28734432649907,203.74779418478553,-465.3696171519952
53.69810518904018,189.0503281310668,-182.69971405375543
44.88229093313714,593.4144163813206,-593.8116959757779
160.1540705436068,90.27768984590887,176.4814005090118
-66.18309522871111,-445.64522728596813,232.62016210573827
30.41114299612559,-98.49727704403188,209.42802702860595
146.76533317046778,666.8225730202186,-275.19431403367497
109.73710645267244,600.3013991230681,-333.51610696357386
-20.546667092322433,177.03805470846748,-258.2424136466044
126.85016057237797,-227.61290151229628,260.72258499636155
154.74141432310537,-297.4101200851838,270.3194908390864
134.9384299485578,-121.96167169008953,297.00358314396016
-23.894057571091356,76.97595793548827,-181.1492542097414
36.336484557766795,186.36636666575478,-60.2409973204068
27.913962339548988,367.0563468321035,-388.10997843043504
59.643352300437556,454.6288471883766,-277.8490633676953
38.90786426660997,296.24702590017773,-257.1055108899445
-9.650644989716277,-10.72516812110257,13.689577218014264
63.94942786441379,503.28649194837396,-414.02070276469453
79.83658466233474,183.85535949560835,-143.22913937877001
84.37248195799286,422.86023388205024,-246.83971768377071
-13.016062793697671,684.7217951422584,-491.60627058447153
123.6836199973223,249.1161764534759,-250.54631420053732
97.55905320307454,270.4501984758569,-162.40822563577163
93.09847441250366,155.59165335642234,-38.409360450990036
93.09847441250366,155.59165335642234,-38.409360450990036
-37.240258105848824,94.23691831345312,-141.34098885061886
82.91215224303849,226.13478495466376,-112.60087549524701
38.57419813680268,438.05141283405976,-176.8694387765279
60.9788268258725,158.91669599307875,21.41245599946336
49.43665160778679,-320.93313933942534,269.17954068136385
131.62212752891276,247.2823409063023,-24.92051227778923
144.87114058125732,404.2275378302679,13.731819030175615
58.94209781410066,253.6744136685909,-405.5355104612821
77.0305119716278,96.10601801253546,-46.53809992807618
33.34933996105532,360.86830716869173,-458.00555132178704
59.60839183805325,609.3910977211733,-651.0720651807999
89.66982244899012,318.4829118811139,-48.1683364150648
-26.181165488078214,134.5559650532707,-311.3626842145561
125.09079194801673,122.62936088191168,-149.9315301481511
76.75066159542368,151.74275294932357,-166.73391908902926
104.99029081388775,-44.897389098697886,-134.5452438919872
61.4767378794271,-176.3639257916917,-62.3939737570702
55.245299362107254,117.84500343708561,-19.567730560439273
3.7833866239386857,83.74899075965587,-118.84577727115517
64.64704340262267,-44.10881000015087,140.89300862984408
88.7595861992476,71.81730188317,-122.7160006563405
9.922596484341177,-196.8351882868721,324.2896837219722
101.42013631748901,-127.44452836732074,71.94687145716179
40.68650920994312,210.93792120042576,-8.435992860619137
60.07598431967734,20.428842156960926,197.53303153575308
76.08133745595254,78.67535244606881,73.81292781952823
15.926316564168374,72.7973063157967,-124.16427697808477
101.01158846539585,409.0563872038836,-308.49256178437923
31.794993828498814,-81.82440670762145,-72.00893105562916
36.31707129077121,287.37398005581855,-51.09376940462059
81.75211950780154,425.7846540038678,-125.00853309265585
81.75211950780154,425.7846540038678,-125.00853309265585
62.923405655327464,-143.08395589522416,-48.511608652396205
33.73476909633902,-62.80447232477002,61.879367730496696
42.25644182790857,23.195733014843228,44.12865456745389
37.60473266564626,218.27619793740303,-188.37155216905177
38.92065680557987,-47.310978506258266,96.61524995130009
70.81166110340324,279.5382600392032,-248.53958626544184
78.6981373514916,94.63853663355013,-17.357728962769073
63.54098732013978,233.87227421122685,-140.56119588446902
70.67450144067436,419.79221064827425,-42.79942690483314
38.20731750564988,415.08040997606616,-611.660788457463
