Tº B stator_t_4,Tº D stator_t_4,Tº F stator_t_5,Tº F stator_t_4
-1.3030376139392417,-5.488738453373323,-7.393192486178838,-6.414252983893281
-12.717155198880212,1.371602367745635,2.640075940331654,-6.9412657881682955
-13.288676241721197,-0.7094586125554785,0.215331589429546,-6.174748831102952
9.763970415608583,9.246758004052383,3.704657660575502,5.072534991464251
-3.2552621280690524,-3.0799416366598145,-1.9462011580507652,-9.646972861678453
3.3219529023843037,10.490841360509474,5.754549835555074,4.541626174755789
9.468907987722163,0.21175142548728765,4.845181656087815,5.469706540691329
4.4689651854063905,6.849139256133157,2.7117099000547706,2.8076241713082366
4.4689651854063905,6.849139256133157,2.7117099000547706,2.8076241713082366
8.420621162319334,6.195214903202313,7.15881691505823,9.804769808378857
7.256141196344998,8.740918589723588,4.117148135955066,8.70322554178722
10.311593742982438,6.977785003187544,1.86969349745583,0.9452937016567393
1.4482074506702127,-1.8461184144878975,7.321483652601643,-0.5981915936924329
-7.240194023689109,2.707972277419006,8.593932747902963,7.576174495571527
19.355741559861517,-0.11265117932165092,-8.339895128106079,5.054331466201207
-1.4880023697622597,4.065600368504912,-2.948175480794938,-1.8653760925650928
-14.793928487228431,-5.087837972237537,5.309185609026923,-5.275919068246716
-1.6476834080405176,-2.505302704044695,-1.5433245325579592,-5.291881116540862
-1.6476834080405176,-2.505302704044695,-1.5433245325579592,-5.291881116540862
3.657420282848916,-9.389657044299273,-0.17683545116460486,-4.4301148037155045
3.5494578343134395,-9.11997634115006,0.4092548950263406,2.442540651289394
9.018965507923113,-8.691796468928146,-1.874352228654958,-7.408364947176759
-3.48183479011687,8.28871710248986,5.640353916542233,2.9978890103737243
-8.564562056320696,10.389664213735937,4.583619185163688,1.6293385694762765
-2.2452994780425426,10.25028903975996,7.945472392877781,3.844989529787798
16.63868506735384,-2.2881332171410342,1.3457579456680953,-0.8255973324629897
7.0788221238677265,-4.329310088027713,-2.9678645539189663,1.0289758326695937
13.147069940618975,-7.052860530089395,1.1714838725910315,-0.7107767263946658
-2.1768448423398254,-3.63463803377026,-2.665857618013692,0.521189989062322
2.1104218484312707,-9.35323893878324,-1.6998165656086648,-7.2302693447077875
-1.6182957830979827,8.056244841185425,-0.5320616242564302,-3.506217415958
4.781078149153839,-5.830787909339203,4.068727257854788,5.6024298417437635
5.348601074959488,-4.926243727547677,0.22653775570184198,-2.3689798349828886
2.665240193731086,8.228219164739366,1.460589938720865,2.2247429607439737
4.801103028158087,-4.677920085943747,-1.314526343953105,-1.755698933728619
0.2399049570081493,-1.7575822852461942,-7.094293784499248,-5.023678857188609
-11.721782022808432,1.2820826168315886,-7.6206152545588335,-12.4056890582289
5.843204022117759,-1.5542398061354081,7.4516525769057695,8.377427488657478
-4.005531726029017,-4.304678201354956,5.277584633870305,4.917200535384938
-4.005531726029017,-4.304678201354956,5.277584633870305,4.917200535384938
-5.741360840221516,1.8289192069291005,6.1389164260613995,2.2381132556631447
9.293457058944801,0.10431171959627178,4.77662619893829,1.206580164662971
-4.6048598536287715,9.861645214777592,3.507898946614257,-0.4814817246690666
8.514198501651554,-9.104104609762006,1.460329669012054,-4.681112479832368
17.510093904603746,-10.108999516226294,-0.9779213435658057,4.776077664747902
-4.6435038338747265,-1.6869976371204407,0.8781256710667589,0.7933853436045695
-5.709977306963542,-6.265757889865022,-1.9332191725099435,-3.8556162711242106
-9.326287880584001,-2.857722050703952,-1.6520252696719762,-7.245495736038389
-2.7409430716550833,-5.584338709585911,-7.112907340320769,-2.4734757732140933
5.070295879624728,7.475237983571203,8.407730556998525,2.3753252105663427
1.4381515551867645,2.6945557504829076,6.0996290367205015,8.025226591753599
8.321081571712373,-0.14024649918265997,-5.701114714050259,-6.498624168996462
5.047174827843783,-8.374733870951815,9.582797917570915,3.6843713230130968
6.725779672116771,-5.402366074156236,1.4637309039771829,5.766473097168644
0.36572413860562936,-1.2032689329103539,0.6238653024048849,-2.3118462142705702
-1.0043977311657921,4.057190053599647,2.1948554629743224,-3.0075094051521702
-0.6399605308379481,11.857325002434203,-3.4460937452506935,0.7503158067793692
5.399414671063369,-1.9269318302104477,1.4323668017611668,-2.403288411102574
7.14569340321769,-3.3922227716470656,-6.738635162773606,-2.628539279528267
5.925113959188174,-5.930369998357607,-8.580355288373234,-1.5054435995004762
-3.9932309842643985,3.602148142645544,4.0882352345777955,-2.9882914972745303
3.398226299463601,1.9421437258533953,-8.280521189163231,-2.1966156571750037
7.080657016117295,6.357389883176355,-5.501459865279601,-5.579266759176409
-6.415931197108569,-4.6037053195209525,7.793144487324104,4.859206326406276
-4.044646296159959,-3.9680541437492023,4.690752450757475,5.027978099123141
-4.725916308555162,5.540574815595204,-9.782714438295619,-6.334128800251952
-0.8124293971231786,-3.1020112476187403,8.58686188149618,2.0343760735070355
-1.0546392268167581,-4.716848227720702,3.044331186850475,-2.1672744783352877
6.496618015081692,2.384757806132969,6.687277810177138,1.2951475189909307
4.038304487816436,12.795543260092499,1.1618181306788924,5.108403071404766
12.089612033104522,2.7820921741590317,6.403492040370976,4.87953673079171
-10.852355704254196,-2.2740935584854847,-8.653071545009537,-8.454738690769087
-5.400713030828523,-0.27881825129180293,-1.6744130072478756,-7.7954945301703775
10.39310218782268,1.4553973916672236,2.554976102694818,8.81394913219799
6.86984230224461,6.956253117488917,4.300255937920911,8.061686125025634
2.274706872697771,-1.5962820988044508,9.109124954775481,6.5117963329552815
-1.560511190618099,3.109659036841747,-10.91659752261845,-8.92012169257833
-2.384435276701324,3.391146830696017,-7.506729468575536,-10.044168924326268
-4.979326512427736,3.072281903381827,-5.209844058839188,-3.5637289002031243
5.429320529532059,3.0273820441127466,7.410562644598988,5.668319077799586
2.1300027818966747,-0.9610485976594161,-6.193467982689969,-4.497555893402378
6.3170204661552685,0.3578930023336335,-4.843254925136286,-4.746404578875552
-7.271602170233829,5.7968343658462285,-3.3203332835592443,-7.600841050320767
-2.3488382632512854,7.568033232708401,-3.8101525836065084,-3.6137126668623667
3.8130521494961576,-8.092305949121158,5.366266033539949,3.0952626451527356
-0.41839365824237573,1.8448433692568837,5.367927610961952,3.7553483725092374
0.370751713320837,4.225296803474749,4.771871797070906,3.2725385795872253
5.573306856493016,6.703498366849948,7.171928100542086,3.488905805366293
5.573306856493016,6.703498366849948,7.171928100542086,3.488905805366293
7.512943565805674,0.6293254045623531,-6.532605959534255,-1.8710643249896928
7.890262520913832,-2.2095557030651105,-5.539914514219577,-4.479209807902713
1.8703516758007708,8.589851159522143,7.667156648858692,1.4928111613070505
2.1887529599423816,-7.459103391988842,-4.472857879246752,-4.858953774803578
0.6603093021440567,1.689614214673731,8.47599719697319,2.3104199640115572
-15.129386264793727,-3.953855911767752,3.4678340196749975,-7.629424854084849
9.701997255170383,-2.6844324987982633,-10.138195345381206,-3.630431067812431
-6.159448484617728,-2.4224458649730725,-2.0849660052874315,-4.970804084496525
6.41585192212886,4.010722367700817,2.512800834081478,0.9205850157468483
4.435869539323169,-5.837507941663987,0.15519727199627265,-4.735012220763365
6.993397953377948,-6.549776257043945,-2.2861629958998737,-2.0829830532300075
4.678739028217276,-9.475059983368764,-1.9465814097186052,-4.440488314060573
3.108258868624346,-1.1630112660596232,0.07743914407128027,1.1110881565276105
-0.3067253482347061,4.18547995457095,2.9227836216626355,-4.183750610493613
21.685585601607592,-10.947197463978442,-1.4679103990957625,1.1434325478993737
-12.345608469733007,2.92933574234009,2.3675944842312155,2.0670693888788856
1.2379200850019503,-8.51023622291102,-4.725583798798111,-8.184561114249476
-5.790934506732544,1.3347543209974724,-6.990962808887374,-3.5689107167417102
10.340232787160748,-4.338688062690853,-3.6863079779579087,-4.020647884893899
2.671037319211777,5.9511997248534705,5.949883566836566,4.509143418695336
-9.479224034811068,1.4505388379968736,-2.4918865355716155,-5.168175593880939
11.862486842253013,7.127711220027664,6.155062593824493,9.55719635339851
15.222336425340924,6.424835460763185,5.411750845522077,8.540807474197651
16.549146468982666,3.051987739436503,4.6105483586482565,10.75607540029992
11.148290431333026,0.9155252690937143,2.3208985310814856,3.4355061013844557
14.45248198235614,5.363540050935045,6.996673742590771,4.301843321426809
1.7817508004264755,-10.278745774765584,-9.848736769874197,-8.044683632926354
0.9309626660291701,13.243531718511148,10.862048554483344,8.352252605686424
1.91913168077635,-12.116113449254584,-7.168181951474405,-6.575071939855685
3.7873434199311675,0.09128220056650349,2.1152552236998297,2.3134473719387456
-2.570950696283445,-0.23330720560031804,-0.9057789276733752,1.5716378967924285
-2.176197391942994,-5.169666745813467,2.5647238523565687,4.3095710214881775
15.952766691426197,5.781654044767556,-3.3977628954068835,-2.2062613093871324
11.635279279594588,3.516880337093698,-2.9849319779904064,-1.2004719536093535
7.480923003301601,2.574747960427725,-5.021980591465811,0.8421622747836062
-2.9277768763670107,4.535093886638958,-3.897063711235417,-3.393203404299004
11.114753919351735,-0.9720627078616235,4.41868591717788,5.064572684914223
7.531143471960014,1.3901903639904694,1.0839499409815385,2.473089674336801
0.7988180146055797,-4.835226019723846,5.424973943421154,4.221423349017874
-4.048654568681588,4.640339884308057,-7.725109129993822,-8.200704203405895
7.176774146583619,-8.985018075347348,8.941937591750385,1.5361067713022614
8.66910526427693,7.0352186994119155,-3.1778955779525826,-5.045211797553316
-2.779137975159644,15.852060958384365,-0.09466172099757753,3.4845180084581795
-6.11269480108928,6.169338122784611,-0.8617248404491455,-2.2046159088830657
5.564585569511324,-7.351480327917981,-3.5417482821144444,-3.5477992787064823
-8.366511169950241,14.064105488432432,2.0680477654436578,4.048093794112822
-6.32525924482567,10.916093696724829,2.9882022884543558,4.8505315252282655
3.9578096702750325,7.458966844813211,-1.688036106059118,-3.9838552688896383
2.8761496940362656,-6.09667842268493,4.950885006807272,-1.4521158258236033
2.8761496940362656,-6.09667842268493,4.950885006807272,-1.4521158258236033
4.758377019202484,-1.3690951730169658,-2.80172202503063,-1.782338823261568
-2.865623927065997,-0.17832492283268797,1.7115853433242538,2.310870594065449
-3.51190837876029,-12.447186102529624,-6.290324582152547,-5.710686653897193
4.627860963780107,15.502528305397872,2.673261931814428,5.889793012729859
8.5867342581669,-16.14399344451806,2.174867578643668,0.12893726627300062
0.24481361759632847,20.165873280883257,-1.0115642066714674,2.854908454557366
