Oil level_t_1,Oil fan coupled_t_1,Oil pressure_t_1,Oil motor free_t_2,Oil motor free_t_1
30.34379253246405,0.09904410739392831,0.011659948233664221,0.0011443362556971886,-0.0014175292444729127
322.5618744397242,-0.013686693602960251,-0.01395514604631157,-0.0005164453407413292,0.0003587408587652828
452.0166170142195,0.0018277336421115634,-0.009829359490944062,-0.0013641873635871428,0.0006567612967311801
496.56934162130636,-0.02290584153614411,-0.005595956508373997,0.0004918173194025004,-0.0035358670185842785
117.28143179173964,0.04820400453579808,-0.01087310903643108,0.0036360390781123037,0.003684131318862724
273.943046731914,0.053655861220996005,0.008865128915698905,-0.0019904293318996425,-0.005089800104581898
98.1397104666877,0.06362218670007028,0.008563654373549355,-0.005304404463748435,-0.0015325935963846626
110.44690199335979,0.08277479218864753,0.0005385468300763323,0.0029283179703309095,0.0001656192154853224
98.03579262069155,0.030444702943025752,-0.0039104616465497725,-0.004435209930201222,0.0015466630656523319
519.1323540840779,-0.02091661386630138,-0.008590368029304815,0.00065507204236277,-0.002659218921015339
-102.2726683636644,0.09327113027087004,0.007002482197133849,0.0020552924218410506,0.00024358643551182025
556.5509664998692,-0.01170729605355993,-0.009558088622430244,0.002271297088011839,-0.0016444597401990124
244.28710941303513,0.06536556949738989,-0.005662341579783095,0.0042906558733126505,-0.0008728383670722201
288.38891779448807,-0.013451098029383842,0.006364181125945142,-0.004909299048475747,-0.008286488844710267
-164.70690843253735,0.038571743216864164,-0.005233176738767093,-0.002657975861455184,0.0009964182298455421
-148.4563820705647,0.0200314992421135,-0.0011864636742667477,-0.0023241840612822783,-0.0030283073387097487
477.17900240726215,0.05858378844075593,-0.002442998524019648,-0.004909807876742349,-0.004863331450042664
8.580616344912642,0.0140077854909894,0.0009628703795183519,-0.0094755674337374,-0.008584184098975736
365.9585889846038,-0.03354226593430661,0.000865852119672162,-0.0034757807004191744,-0.008772458822801995
504.943638457764,-0.027357470411480355,0.0016007838726104931,-0.0065669007495370085,-0.009987470129399139
684.906692846255,0.028956059198463033,0.001291395678139758,-0.003995366194381546,-0.0065253506964037325
540.3579506386421,0.03497998026766369,0.00514157185050941,-0.0028883513385582066,-0.002278553372303693
-116.9073430427872,0.05481831761681679,-0.00813928156155341,0.0022225393215819147,0.0019962824510322474
92.62187208291289,0.05799229207169745,-0.0036329628543291838,0.0005084738843511398,0.0036057762867949816
261.7220047723522,-0.010419081821265254,-0.010759685107421738,0.0007084532679726787,0.0012011535442659916
521.1606162658392,0.03988400129019669,-0.006762583961712159,0.0014149233425131598,0.00424480295572174
208.2159537277857,0.0374655800213167,-0.00438403375805797,6.565056618405493e-05,-0.002094784657153346
152.2142750394707,0.08528655097909217,0.003535103033874118,-0.0052650971477211225,-0.005230053016336179
758.5874682662732,0.06163706136494991,0.0011909415263408663,-0.0048057975794733475,-0.006933442155923128
-173.1640539171657,-0.05241222396292341,-0.003453578767039328,-0.005094290693889559,-0.007856320910272387
-718.5708993934787,0.08754100138551897,0.008352555591495734,-0.0070100588115780925,-0.009970147393683248
599.9452660442084,-0.10314876151142569,-0.0037255429803019612,-0.0070161974587278336,-0.009583046831086772
1017.6763116689644,-0.03693037737807951,1.9980037263244745e-05,-0.001840412905915521,-0.004417654405554364
-110.19112532590714,0.062496822902140155,-0.002286175817437076,-0.0024635709565706764,-0.005432893587236892
-98.18230539952822,0.07192924177878693,-0.002178757655458305,-0.00515804443024536,-0.004181306036839258
581.3162476085006,-0.004703414094281291,0.006180065781110179,-0.0015500350551701683,0.005142812246911946
558.7130708140412,-0.007591667361420251,0.00519457240372789,-0.0011024845362659261,0.0013963725449627983
626.4157495643909,0.06955866349864406,-0.0026758572208119866,-0.00011820956432485722,-0.0005803374514970353
465.69970568917313,0.01709624114564803,0.015155812596294144,-0.0025920744590870763,0.0008110185181600038
-165.226275609295,-0.03882677351329249,0.007901488872169413,-0.0008565326359057305,-0.0049892156701023555
-732.7026387919536,0.06314151984530655,-0.0009824533397529596,-0.0040806659169872524,-0.0013336536480642869
-706.6929944238306,0.05424945088461754,-0.004485928392436134,-0.004906453651500376,0.0010241835027918643
-554.6875658878407,-0.00014116567670491298,-0.001522989844095885,5.1681467265311115e-05,-0.004748227731830893
-356.0759823211756,-0.0570758609952193,-0.01490652032804757,-0.006662174272690453,-0.005746035878183448
212.71592071665546,0.14129336837569903,0.005897662780686038,-0.006612079208001799,-0.005616322754091838
289.80624502499757,-0.05229426020269,-0.00297738981272154,-0.002512369332958494,-0.003537421007410446
42.65430188061598,0.09726334290529505,0.004266062966831936,-0.0015003002070647822,0.0031114323898352642
419.39272255627606,0.027209540233756276,-0.000494846929284266,-0.0036792286889160103,-0.005293440156217168
-56.99753947627265,0.06244774444032152,-0.0007824710994373801,0.000276038568279608,0.003529869961138243
299.7542745139056,0.006045234491840069,-0.00380391688706031,0.0071400576003204375,0.009911945594757669
604.862484965099,0.14111024969396943,-0.008945283248582438,0.0008268123757154398,0.0005005894569741348
-183.47712506689112,-0.1016292139089505,-0.010337040738035713,-0.002684190074362392,-0.00699456546789901
-338.5592185616507,0.050707359048419304,0.0028871255341297863,-0.00816822237160619,-0.009230982367659058
23.733379354077442,0.04171648978901789,0.0009420223254245704,-0.0008355998836722658,-0.002968711827712548
351.08749929562885,0.054911482032448854,-0.0037220147287697325,-0.001452780383638076,-0.0007386268816933776
690.4422361742471,0.07876652451735067,-0.005182582976413142,-0.004682916796154382,-0.005051357247947292
256.2695778435568,0.07104306126317425,0.002689601328051996,-0.003519506240365209,-0.002767452862872134
228.45227960772658,-0.028615010068814943,0.004423646214098159,-0.003695478970420104,-0.004376680300586996
230.04426169383507,0.03381877687324675,-0.0033558590300147607,-0.00520391200654876,-0.0032109756712020085
570.6186139712621,0.007573306447253173,-0.004959452010831791,-0.0014145468038283646,-0.004767386940181622
-52.866420225368216,0.021720205588177693,0.01302101793063697,0.0011127422014551144,-0.0050233202815583005
157.5311913535772,0.08990039527420433,0.008387563721558765,0.001638258816342857,-0.0001836899213697625
291.14455453386256,0.08958737341590382,0.005191463863794688,0.004572564063669916,-0.0010002369791803807
-77.11188121600236,-0.01731934016619535,-0.0033914557444008108,0.0008689980106348443,0.002006844247440147
39.26837400223633,0.07704817653876236,0.00015860496935552674,-0.0010617960784316343,-0.00255649621047619
-113.88416160743387,-0.021677872685409535,0.002365975345071684,-0.0009439949573433128,0.002963464744254774
399.2926731837279,0.10158645660846209,-0.005151618003899603,-0.0047825195377293045,-0.0002343619667582856
253.37610111178705,0.037516458145446324,0.007660135411149282,0.0014860576966874055,-0.004837910807453557
450.27934887389887,0.05482039714201651,0.0018226499993661037,0.0006885343545359837,0.00438166935407065
29.82092976280626,-0.07339889027300225,-0.005577861553750785,0.00039092796884802596,0.006711888338937746
303.9549501151936,0.1677903302176516,0.0025167444610956517,-0.006415186131021836,-0.0012599064198640483
73.86785396812667,0.1208033197014106,-0.004120458572320862,-8.673406448615317e-05,-0.003819548057356386
-13.462219695047068,0.10216124765155887,-0.004848854697574098,-5.72043156063203e-05,0.0003094725430506347
417.1260576306744,0.14735068758434283,-0.00522503250466617,0.0013357941604004186,0.005163428775031255
497.5135864391625,0.11602775296381625,-0.009743808314701098,0.0012995390505786022,0.004144083878659924
435.18899508181113,-0.018534941597150648,-0.010891092841790868,-0.0029542448846067533,-0.003361348570084313
391.06551092845365,0.06262180784375965,-0.004589936729945636,-0.001730814518976428,-0.0023360129306106096
370.6695752928588,-0.08712048526797153,-0.0023253729563247486,-0.0019030128506077179,-0.0008038639209901129
138.2662929944559,-0.05396611332059864,0.006358938044798641,-0.0006745546496486606,0.0013941307513527942
415.05736205935847,0.11683198423458091,-0.0068997541085333795,-0.002167687751375409,-0.004696652531120253
325.61049949653506,0.08198029175400132,-0.0063464256567439484,-0.002867043643346531,0.0008658781180267737
818.9125019695573,0.09141433041003177,0.0004668184745224694,-0.0031220007797055564,-0.006974510510983663
429.2173158523482,0.09746635737355136,0.0002322486111911609,-0.002912954060953678,-0.005004262824470062
220.44522009402652,0.1113397166351105,0.001689867121074122,-0.0001452629226272132,-0.0029993853002455353
-13.466258274897285,0.08097009291914462,-0.004056801739679932,-0.008814651536092687,-0.007732747307151261
848.7893389710771,-0.013463795099463981,0.004013098811591056,-0.0026873953090230844,-0.0006456437729272868
-434.84112073485574,0.0576850218675327,-0.004538162846133676,-0.0013420230400554766,-0.0035719256330206343
62.50273696625129,0.0005331782596239357,-0.002103626877216679,-0.004516872187928783,-0.0036587260365183033
-123.2723682229603,0.06449669466410518,-0.007673615219734425,-0.003741183750881932,-0.010011084749478746
-111.7219436587093,0.06171438419501132,-0.006144177935929826,-0.0032299374904373587,-0.010127696904975626
-134.17020000930444,0.04785050894300062,-0.0020328164761546476,-0.005657565135283848,-0.008130490233645923
181.61656010484617,0.0440984694095939,0.00796004720353761,0.001964251127142611,0.0017033635774821986
378.0096438103285,0.0006246977736912573,-0.004292861230544919,-0.008462743509440897,-0.002203356110468248
385.20549584067794,0.07471016968433265,0.0035992748447927674,-0.0013988108652641914,-0.008911896296791087
-100.3999901378968,0.04534208358612504,-0.00662523594415457,0.001088526017244539,-0.0009154558534686889
75.80072424275164,-0.04527747414647465,-0.0013684149077946009,-0.004217259057789433,-0.004839463562868867
101.22218272913733,0.0317719019822941,0.004798356437468072,-0.005114618095857657,-0.00905905665645375
121.71525822369077,0.05454278401516677,0.011578632701901879,-0.002532238446345241,0.003472888474380084
146.06788537269256,-0.0541152675999622,-0.013261325958479321,-0.0006915922689746169,-0.007128546622764654
381.40212434788145,0.09456551094168708,0.0014935740477089662,-0.002049273934856136,0.0018614660345497671
-635.9236976207578,0.053908026603046916,-0.0020452969122274197,-0.001191269790212919,0.0031736600704458653
246.09071753041667,0.054191570966828084,-0.003140897388367523,0.0026647989461089485,-0.003781219436155102
70.59787561427021,0.11353022512971615,-0.0034823581393209945,0.001974410281689866,-0.003482054397400887
-76.28666211951725,0.016173212924157104,0.006267607715954426,-0.003266070945121307,-0.004541347366389918
155.9480495937311,0.0516643757177458,0.004626956071784098,0.004693721734872204,0.007427163639279139
275.69813108648236,0.03933159710795284,-0.006519507343192666,-0.004921121997145021,-0.004270417973541255
128.67970563928168,0.03452479888386222,0.005398945206216403,0.0021560120479491487,0.00504369193718807
95.3636501904104,0.07458475741589847,-0.012669265821161775,-0.003476892270827066,-0.008440527743004678
142.48131825830006,0.043188919947313824,0.006896583776866763,0.0011135354585984306,-0.0018196661741765722
212.01369084945884,0.09211419924330926,-0.0015261896749254131,0.001622831257679533,-0.005572653247734849
-451.2951498186552,0.0007981519841590914,-0.006138380090454521,-0.0024342522648648215,0.00028176550865293684
781.9012047656739,0.07777210907145347,0.002295991432112162,-0.006289118269120177,-0.005773369081034055
-197.4933094632787,-0.02790338697968066,0.0015353492242608225,0.0020508076124961545,0.001221580551789583
295.7898785695894,0.009412939059385915,-0.0017787785431880034,0.0002658637699919718,0.0020124336466377816
40.55408368598903,0.07676483992883912,-0.0025034125957107594,-0.006541928703108378,-0.008701647720265349
-313.10289208962433,0.02538212971227418,-0.004092191505215731,-0.008144656377646201,-0.0018267698310884505
766.9011544466373,0.0008076161108066526,0.005736388246988827,0.0008620715000134237,0.0029280693721509387
-75.35592888071477,0.007117707349742097,-0.008625500848473642,-0.009139725726925004,-0.003713500576539532
157.48001747563268,0.06017287388098974,-0.010235835623704228,0.0006978421865102462,-0.0065179277283546845
544.2810702569682,0.08001726341618193,-0.009888550518157735,-0.00731385927861301,-0.0005225307200730838
544.2810702569682,0.08001726341618193,-0.009888550518157735,-0.00731385927861301,-0.0005225307200730838
-32.943840525572625,0.09236907921461728,-0.0028102052031695737,0.0044331354926241615,-0.0036261886247956213
-126.96059173609228,0.10413590646393463,0.0010430516398909294,-0.0002566374960274011,0.006803392853131433
435.1865093952198,0.03377022874604013,-0.006982315599018118,-0.0015539264854011504,-0.002071965530171381
159.413191935685,-0.010728013962384077,-0.012332498739053406,-0.002373622744188572,-0.00311903007101733
-70.41260701541094,-0.014028055958946229,8.302467179149148e-05,-0.0005519871591694509,-0.0005518647192857755
-34.524242887815525,-0.07039745124983174,-0.008926422352672372,0.0005035827371870415,0.009997395454148348
383.99659934021645,0.1574231114542905,0.006308655229357765,-0.010300617200330651,-0.005655667111544891
37.83586349368565,0.04744652934245025,0.005675750130303341,-0.0012139181707151382,-0.00741528492440067
95.91847825673358,0.07501193332161762,-0.010270024342086612,-0.008257850692892145,-0.004623309822813891
499.353115675905,0.04378822831771016,-0.006357547331046944,-0.0008055759912063819,-0.00685934905590031
-80.58171043150878,0.03332344625353095,0.003109789053589246,0.00343148434438005,0.001157457007262612
-16.269308298891588,0.04500973335860705,0.003383369305388224,-0.005240861994606948,-0.004128788206353936
455.1015192286385,0.03537716486362935,-0.004330282897365293,-0.005494951528032226,-0.0022902336389900198
283.2191737722776,0.0483886593174742,0.004419469486044509,-0.0030262324605530248,-0.01075713214622271
413.3945938012274,0.023603353787936335,0.00013293239410134845,-0.00890526549250792,-0.005709663354373524
351.07560801667006,0.034877458983779634,-0.0030543590118068033,-0.007483749702447652,-0.015513497816796135
-133.3014195464475,0.0015359686931991842,-0.00010985560279410615,0.0034542092658439317,0.009504285449224142
-162.03553733282183,-0.08679258331164769,0.007551241018593642,0.003112648918647958,0.012344811293033322
512.0619786343935,0.15891778630631215,-0.010546711923755784,-0.009111641474670508,-0.004412614983097373
170.41055572016444,-0.04127816604010344,-0.002605349706873872,-0.004145583375804765,-0.009590815722279813
333.1723863081018,0.08658226734513352,0.0057023822386413564,0.004011114374091767,-0.0005113971069028865
5.943635388171373,0.040960058012608956,-0.008275607619677976,-0.0023534818678868858,-0.0023490947581783477
-463.1736226549312,0.033534964002886504,-0.006429622978517662,-0.004692522717279714,-0.007507210554351714
