Oil fan free_t_2,Oil fan coupled_t_2,Oil motor coupled_t_3,Oil motor coupled_t_2
-0.01323888381218246,0.06811189816835582,0.00045938941757419586,0.005063902073018375
0.042116360411009655,-0.028732577135281927,-0.010186114972038142,-0.004598705840786069
0.06502748554372839,0.1316510529615432,-0.008542956775952891,-0.017943036301312217
0.026808821208840414,0.1312971472045801,-0.012333620368227074,-0.0062333849976591565
0.07314189316507076,-0.027029065640266026,-0.0008516007930692033,0.011511395511989283
-0.011304825599031836,0.08319080829461034,0.006602819104577539,0.0020622079816310086
0.001634378921168956,0.09166620148870197,0.004949773335743965,0.0030621534405246608
0.12285615590695609,-0.030637614892872034,-0.009720781516379418,-0.018594353165617937
0.13037008495903904,0.017017402280638486,-0.0017055355405873741,0.006469086762833152
0.11735455406748427,-0.03494024254653515,0.0009446818373426073,0.0038129000607910243
0.034947193339112975,-0.01627676962904236,-0.0038875815679783664,-0.0009126568439235634
0.057270052603021614,0.005362545163358122,-0.012589381815050255,-0.018189868904118604
0.17759590925679822,0.0854922347586598,-0.014229667512515554,-0.013815347347150796
0.04079858084319911,0.0793526375427621,-0.009165931976163024,-0.013929468545795898
0.0669239829451406,0.013189803705471423,-0.0013372776186159731,-0.0020479808283203104
0.004157795973576538,0.030298050530974553,-0.007111272500897684,-0.011247138978102065
0.037481776812158876,0.0028475199325263684,-0.0010395484389320916,0.008796190841126891
0.025082928981276304,0.09881447297216997,-0.001294533044347733,-0.009728237494005336
0.044057612768022385,0.022013813517456904,-0.006126413608260993,-0.007105531707269344
0.10277526869146077,0.03380102515287525,-0.009604514027878912,-0.01055761309184486
0.09668921220865359,0.06624222859535531,-0.012446476714733291,-0.007200573097840561
0.10506781681787344,0.0841206324601257,-0.011910119989638519,-0.008344846379313894
0.0019500157290447528,-0.026409299090755567,-0.0016049431495333967,0.00519086706207938
0.10773616584543991,0.09053299884924138,0.0005565694789338325,-0.0018049683202287627
0.008640990157956878,-0.06053475563320869,-0.005814006031565137,-0.006254697108883208
0.05064379723182019,-0.04496701526326261,-0.007374053694833414,-0.00552841100273446
0.017385182794396478,0.08891480207021392,-0.0055441980579811045,-0.008328851913332727
0.04838742871860641,0.04158566155398783,-0.00811400630664723,-0.007206221654463871
0.0657365837187063,-0.015624646509920181,-0.009525720987044553,-0.008298472266200911
0.04728336733364548,0.08677215209527059,-0.002293329409294734,0.0004752757302880547
0.04161968967747619,0.08859884857917283,-0.0027772936628165856,-0.0051600387520835365
0.06761200867106823,0.053637578259670776,-0.004281958647865065,-0.0009903285676935087
0.0010307670419330874,0.08852525014780566,-9.26150550327313e-06,-0.0008235141459113521
-0.03048625897235358,0.022340244605862883,0.00023322199162724867,-0.008164835013642693
0.05790748115214003,0.007932952985181034,-0.004045036646653393,-0.007118711197054955
0.09703214172423144,0.01098406411562898,-0.0038274972345217614,-0.01052451296457791
0.033752287767467685,0.09286389123448212,-0.005811587920097351,-0.005315006157763985
0.015836863967619724,0.00668738301368061,-0.008013130659725674,-0.011484966910972567
0.02477102896509418,-0.0034660026631493125,-0.0078271322693391,-0.0063320237363287245
0.04659032066317167,0.02036444861967768,-0.002055660568358113,-0.004599843699860787
0.09698708247480667,0.024540764617832916,-0.0013741703720945872,0.001556010496996467
0.016568502826094938,0.08051883644920904,-0.008808232265259485,-0.007729954086715885
0.16052016420590365,0.03615850999533798,-0.012624001839530916,-0.015757831603471786
0.11139578770452732,0.06980410459103321,-0.0010546403301156491,0.0027731906497722334
0.08646531082535089,0.03413650281498131,-0.007202812468839493,-0.00019429461998263784
0.07025495834102151,0.02189386100102885,-0.0038208836999968836,-0.007984560111017626
0.012553650784745848,0.05886167318942666,-0.015102104348727344,-0.015258631622145758
0.06466097523616501,0.03343918600097235,-0.00819784651229391,-0.013436903623438256
0.08778121519828705,0.05153410367037799,-0.006026579992630956,-0.0038773582255351496
0.07956660104626534,0.05063004679870426,-0.006728697819953995,-0.004325196786308571
0.08207583894665034,-0.008659466854585122,-0.005460877898332625,-0.009093771115931341
0.039616045475304104,-0.01960935939279875,-0.0031736466647321105,0.002369522304459564
0.08057108791301909,0.019489936585721904,-0.004097640298398478,-0.010076669826578328
0.06597210140410241,0.06572293678454366,0.0001970393440103857,-0.010915470175951408
0.0473659657814728,0.08570286344530618,-0.002595004435923993,0.011213772484552095
0.09519662315042628,0.05372001950324351,0.002011695907853098,-0.0064163875772416164
0.09638483789425506,0.04053555340701573,-0.0012449039347199077,0.00016029299392297108
0.013477239423266386,0.046586164479686554,-0.005990562358707175,-0.00927011664687927
0.08828056561438702,0.07589383737375573,-0.0010280393726483884,-0.008216035432767067
0.010638872129170453,0.038275459461134045,-0.005638150699274436,-0.010874111021157694
0.02614032199855,0.03697541084330099,-0.01550230305540773,-0.01462964484296449
0.08133603422211064,0.024591926891668624,-0.0016531550934915083,-0.0008131324592610106
0.04612848403478585,0.046299989530344976,-0.006450609685567146,-0.007646209774789041
0.06846236437785046,0.0591882863592937,-0.0008861264331121491,0.0013210193563989836
0.13530474154913144,0.10122330779837599,0.0001348700603384487,0.002202170143633577
0.1364917951387578,0.08799866297706996,-0.002493903689876334,0.0033832506735424553
0.0760708708984681,0.07459888223467107,-0.004649542711570853,-0.008992208207008513
0.01700479395541171,-0.008190077092594627,-0.011438250968843898,-0.017572849700359203
0.01700479395541171,-0.008190077092594627,-0.011438250968843898,-0.017572849700359203
0.035088304685858204,-0.008576996581960773,-0.013326457940507505,-0.01044969543606921
-0.0007095047179872969,-0.007164052238399096,-0.004322016402785026,-0.006802192144310407
0.0030700880237773997,-0.010337298038765493,-0.007401022580103748,-0.0056758171128114465
0.1126169910277292,0.03502703454955877,-0.010556293955872664,-0.010613070878427479
0.07026274464487553,0.052470679327596206,-0.00788039208249934,-0.01213017771700227
0.04007713426990373,0.021358664812615707,-0.0002538487433994671,-0.0030315597256978665
0.04792332073916615,0.021890267023231547,-0.01209675725774855,-0.00899894015013509
0.0019350851383018331,0.09917148753124354,-0.0072371624878520505,-0.013820846995605544
0.016621414145999804,0.04829281650875705,-0.003989896820916097,-0.00826754728991114
0.016621414145999804,0.04829281650875705,-0.003989896820916097,-0.00826754728991114
0.08498263537230051,-0.008705322564775365,-0.009406964034956085,-0.007907396078080442
0.055595619164846885,-0.0031116965593617346,-0.0004939078726266003,-0.002566956067761701
0.15752682194354628,0.09070267428173848,0.0012025852800414123,0.002357103837037496
0.07820545501148374,0.03782651162916042,-0.005568507842302471,-0.004561616792393094
0.032050464661610586,0.07256152246037671,-0.004811017532878194,-0.008347720521884091
0.060529226752447124,0.07936401748280067,-0.01086320632627517,-0.006430929681946605
0.051303458484587824,-0.001298021910812304,-0.0011260463616019549,0.0038542502400665275
0.09650963183398423,0.07894232713094469,-0.0034138239913759603,-0.005823862553590391
0.09854548365941511,0.12056313954573986,-0.006623303990730104,-0.004903571624175923
0.08630123533183143,0.1156793770528789,-0.007681242066003881,-0.005206120503074856
0.06560827255621136,0.124100246369923,-0.008214244442544387,-0.0077079321727823195
